Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
65,60,2015-03-11,25-112,DEN,,ATL,W (+13),1,21:18,6,7,.857,0,0,,2,2,1.000,2,3,5,2,1,4,1,1,14,17.6,+11,farieke01
66,61,2015-03-13,25-114,DEN,,GSW,W (+11),1,34:22,10,18,.556,0,0,,4,6,.667,7,10,17,0,0,1,2,3,24,20.0,+11,farieke01
67,62,2015-03-15,25-116,DEN,@,NOP,W (+7),1,42:53,7,17,.412,0,2,.000,6,6,1.000,4,6,10,1,0,2,2,5,20,13.6,-3,farieke01
69,63,2015-03-19,25-120,DEN,@,HOU,L (-10),1,30:16,8,11,.727,0,0,,3,6,.500,2,10,12,2,0,1,1,3,19,17.6,-17,farieke01
70,64,2015-03-20,25-121,DEN,@,MIA,L (-17),1,35:29,10,15,.667,0,0,,0,5,.000,2,4,6,2,4,2,1,3,20,18.7,-11,farieke01
71,65,2015-03-22,25-123,DEN,@,ORL,W (+19),1,24:59,4,12,.333,0,0,,3,4,.750,1,4,5,1,1,0,1,1,11,6.0,+7,farieke01
72,66,2015-03-25,25-126,DEN,,PHI,L (-14),1,27:08,3,9,.333,0,0,,3,4,.750,5,3,8,0,1,0,1,6,9,5.5,-11,farieke01
73,67,2015-03-27,25-128,DEN,,UTA,W (+16),1,17:22,1,2,.500,0,0,,3,4,.750,2,2,4,1,0,0,1,4,5,3.7,+10,farieke01
74,68,2015-03-28,25-129,DEN,@,POR,L (-6),1,25:39,3,10,.300,0,0,,8,9,.889,6,4,10,0,1,0,1,4,14,11.6,+2,farieke01
75,69,2015-04-01,25-133,DEN,@,UTA,L (-14),1,26:56,7,13,.538,0,0,,5,5,1.000,4,6,10,0,0,1,0,4,19,16.4,-20,farieke01
76,70,2015-04-03,25-135,DEN,@,SAS,L (-30),1,20:35,5,9,.556,0,0,,0,0,,4,2,6,0,0,0,3,3,10,4.9,-20,farieke01
77,71,2015-04-04,25-136,DEN,,LAC,L (-15),1,34:22,4,12,.333,0,0,,2,3,.667,4,10,14,3,1,0,4,3,10,6.5,-11,farieke01
78,72,2015-04-08,25-140,DEN,,LAL,W (+18),1,29:25,10,14,.714,0,0,,9,9,1.000,5,6,11,0,2,2,0,5,29,29.9,+31,farieke01
79,73,2015-04-10,25-142,DEN,,DAL,L (-1),1,32:06,6,12,.500,0,0,,2,3,.667,5,4,9,1,1,0,3,5,14,9.0,+1,farieke01
80,74,2015-04-12,25-144,DEN,,SAC,W (+11),1,30:39,12,14,.857,0,0,,6,8,.750,3,4,7,1,3,0,3,4,30,26.6,+9,farieke01
81,75,2015-04-13,25-145,DEN,@,LAC,L (-7),1,35:19,7,16,.438,0,1,.000,5,9,.556,11,6,17,2,2,0,4,5,19,15.9,-6,farieke01
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
1,1,2014-10-30,27-334,LAC,,OKC,W (+3),0,10:24,2,4,.500,2,4,.500,0,0,,0,0,0,1,1,0,0,2,6,4.9,+3,farmajo01
2,2,2014-10-31,27-335,LAC,@,LAL,W (+7),0,10:59,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,-0.7,0,farmajo01
3,3,2014-11-02,27-337,LAC,,SAC,L (-6),0,17:55,4,9,.444,2,4,.500,0,0,,0,1,1,3,1,0,0,2,10,7.9,-5,farmajo01
4,4,2014-11-03,27-338,LAC,,UTA,W (+6),0,12:02,2,3,.667,0,0,,4,4,1.000,0,0,0,1,1,0,1,1,8,7.0,-3,farmajo01
5,5,2014-11-05,27-340,LAC,@,GSW,L (-17),0,19:54,1,6,.167,1,2,.500,0,0,,0,0,0,5,3,0,3,1,3,2.3,+5,farmajo01
6,6,2014-11-08,27-343,LAC,,POR,W (+4),0,13:06,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,0,0,-3.1,+7,farmajo01
7,7,2014-11-10,27-345,LAC,,SAS,L (-4),0,9:48,0,1,.000,0,1,.000,0,0,,0,0,0,3,0,1,0,0,0,2.1,-6,farmajo01
8,8,2014-11-15,27-350,LAC,,PHO,W (+13),0,17:20,1,5,.200,1,4,.250,0,0,,0,2,2,1,0,0,1,3,3,-1.0,+1,farmajo01
9,9,2014-11-17,27-352,LAC,,CHI,L (-16),0,13:15,0,3,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,2,0,-1.2,+9,farmajo01
10,10,2014-11-19,27-354,LAC,@,ORL,W (+24),0,17:48,5,7,.714,3,3,1.000,0,0,,0,3,3,5,1,0,1,2,13,13.7,+12,farmajo01
11,11,2014-11-20,27-355,LAC,@,MIA,W (+17),0,15:12,1,2,.500,1,2,.500,0,0,,1,1,2,1,1,0,5,1,3,-0.7,-10,farmajo01
12,12,2014-11-23,27-358,LAC,@,MEM,L (-16),0,15:51,0,3,.000,0,3,.000,0,0,,0,1,1,2,0,0,0,4,0,-2.0,-4,farmajo01
13,13,2014-11-24,27-359,LAC,@,CHO,W (+21),0,11:34,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,1,1,3,0.9,-10,farmajo01
14,14,2014-11-26,27-361,LAC,@,DET,W (+6),0,11:40,1,2,.500,1,1,1.000,0,0,,1,1,2,0,2,0,1,2,3,3.2,-3,farmajo01
15,15,2014-11-28,27-363,LAC,@,HOU,W (+17),0,15:19,2,6,.333,0,3,.000,0,0,,0,1,1,1,0,0,1,1,4,0.2,0,farmajo01
16,16,2014-11-29,27-364,LAC,@,UTA,W (+16),0,17:04,4,6,.667,2,4,.500,0,0,,2,0,2,2,0,0,2,1,10,7.8,-15,farmajo01
17,17,2014-12-01,28-001,LAC,,MIN,W (+26),0,23:25,3,7,.429,3,6,.500,0,0,,1,4,5,7,2,0,3,1,9,10.7,+4,farmajo01
18,18,2014-12-03,28-003,LAC,,ORL,W (+28),0,14:25,1,3,.333,1,2,.500,1,2,.500,0,1,1,2,0,0,1,1,4,2.2,+3,farmajo01
21,19,2014-12-10,28-010,LAC,@,IND,W (+7),0,14:20,2,5,.400,1,3,.333,0,0,,0,1,1,0,1,0,0,1,5,3.2,-13,farmajo01
22,20,2014-12-12,28-012,LAC,@,WAS,L (-8),0,14:10,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,0,1,2,-0.1,+2,farmajo01
23,21,2014-12-13,28-013,LAC,@,MIL,L (-5),0,12:26,2,4,.500,1,3,.333,0,0,,0,0,0,0,0,0,0,2,5,2.2,-12,farmajo01
24,22,2014-12-15,28-015,LAC,,DET,W (+22),0,23:01,6,12,.500,3,7,.429,0,0,,0,1,1,5,0,1,2,1,15,11.1,+6,farmajo01
25,23,2014-12-17,28-017,LAC,,IND,W (+2),0,11:50,2,5,.400,1,2,.500,0,0,,0,0,0,0,0,0,1,1,5,0.9,-15,farmajo01
26,24,2014-12-19,28-019,LAC,@,DEN,L (-3),0,9:10,0,5,.000,0,3,.000,0,0,,0,0,0,0,0,0,0,1,0,-3.9,-16,farmajo01
27,25,2014-12-20,28-020,LAC,,MIL,W (+4),0,11:34,1,3,.333,0,1,.000,0,0,,0,0,0,2,0,0,1,3,2,-0.5,-1,farmajo01
28,26,2014-12-22,28-022,LAC,@,SAS,L (-7),0,14:23,2,6,.333,1,2,.500,2,2,1.000,2,1,3,4,0,0,0,0,7,8.1,+3,farmajo01
29,27,2014-12-23,28-023,LAC,@,ATL,L (-3),0,11:22,1,4,.250,1,2,.500,0,0,,0,0,0,2,1,0,0,1,3,2.6,-10,farmajo01
30,28,2014-12-25,28-025,LAC,,GSW,W (+14),0,15:05,0,4,.000,0,4,.000,0,0,,1,1,2,2,1,0,0,1,0,0.2,+7,farmajo01
31,29,2014-12-27,28-027,LAC,,TOR,L (-12),0,14:00,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,2,2,2,0,-1.1,+8,farmajo01
32,30,2014-12-29,28-029,LAC,,UTA,W (+4),0,12:50,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,1,0,3,2.7,-2,farmajo01
33,31,2014-12-31,28-031,LAC,,NYK,W (+21),0,20:26,3,5,.600,3,5,.600,2,2,1.000,0,1,1,1,0,1,0,1,11,10.0,+7,farmajo01
34,32,2015-01-03,28-034,LAC,,PHI,W (+36),0,17:35,5,8,.625,2,5,.400,1,1,1.000,0,1,1,6,3,0,0,0,13,16.9,+24,farmajo01
35,33,2015-01-05,28-036,LAC,,ATL,L (-9),0,14:56,0,5,.000,0,3,.000,0,0,,0,3,3,3,1,0,1,2,0,-1.3,+4,farmajo01
36,34,2015-01-07,28-038,LAC,,LAL,W (+25),0,16:48,2,4,.500,1,2,.500,0,0,,0,0,0,1,1,0,1,2,5,2.9,-19,farmajo01
37,35,2015-01-10,28-041,LAC,,DAL,W (+20),0,16:30,3,6,.500,1,3,.333,0,0,,0,1,1,1,0,0,0,6,7,2.6,+2,farmajo01
38,36,2015-01-11,28-042,LAC,,MIA,L (-14),0,12:01,2,5,.400,1,4,.250,0,0,,0,3,3,1,0,0,0,2,5,3.1,-6,farmajo01
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
1,1,2014-10-29,23-106,UTA,,HOU,L (-11),1,27:12,7,10,.700,0,0,,2,3,.667,5,2,7,2,3,4,3,4,16,18.1,0,favorde01
2,2,2014-10-30,23-107,UTA,@,DAL,L (-18),1,34:45,7,12,.583,0,0,,3,4,.750,3,8,11,2,1,0,1,3,17,15.7,-3,favorde01
3,3,2014-11-01,23-109,UTA,,PHO,W (+27),1,30:23,12,22,.545,0,0,,8,9,.889,4,5,9,1,2,2,0,2,32,28.6,+12,favorde01
4,4,2014-11-03,23-111,UTA,@,LAC,L (-6),1,26:27,2,4,.500,0,0,,2,4,.500,0,3,3,1,0,0,1,3,6,2.6,-8,favorde01
5,5,2014-11-05,23-113,UTA,,CLE,W (+2),1,34:56,9,13,.692,0,0,,3,4,.750,4,6,10,2,0,2,3,4,21,17.9,+7,favorde01
6,6,2014-11-07,23-115,UTA,,DAL,L (-23),1,25:33,2,4,.500,0,0,,2,2,1.000,2,5,7,1,0,1,3,3,6,4.1,-13,favorde01
7,7,2014-11-09,23-117,UTA,@,DET,W (+1),1,35:22,6,14,.429,0,0,,4,6,.667,3,9,12,2,0,1,3,2,16,10.9,-6,favorde01
8,8,2014-11-10,23-118,UTA,@,IND,L (-11),1,34:49,5,13,.385,0,0,,3,6,.500,1,7,8,1,0,2,0,4,13,8.0,-2,favorde01
9,9,2014-11-12,23-120,UTA,@,ATL,L (-3),1,36:02,9,11,.818,0,0,,2,4,.500,3,3,6,3,2,2,3,3,20,19.4,-10,favorde01
10,10,2014-11-14,23-122,UTA,@,NYK,W (+2),1,31:15,8,15,.533,0,0,,5,7,.714,5,7,12,2,0,3,0,2,21,21.2,+15,favorde01
11,11,2014-11-15,23-123,UTA,@,TOR,L (-18),1,28:40,9,11,.818,0,0,,0,0,,1,5,6,2,0,0,1,3,18,15.3,-4,favorde01
12,12,2014-11-18,23-126,UTA,,OKC,W (+17),1,25:36,5,10,.500,0,0,,0,2,.000,4,3,7,2,0,1,1,4,10,7.4,0,favorde01
13,13,2014-11-21,23-129,UTA,@,GSW,L (-13),1,20:57,3,11,.273,0,0,,4,6,.667,6,3,9,1,1,2,1,1,10,9.5,-27,favorde01
14,14,2014-11-22,23-130,UTA,,NOP,L (-12),1,33:40,5,12,.417,0,0,,3,4,.750,4,7,11,1,0,2,2,5,13,9.2,-5,favorde01
15,15,2014-11-24,23-132,UTA,,CHI,L (-2),1,34:28,10,17,.588,0,0,,1,2,.500,4,11,15,0,1,0,1,3,21,17.6,+2,favorde01
16,16,2014-11-26,23-134,UTA,@,OKC,L (-15),1,35:30,5,9,.556,0,0,,1,1,1.000,1,5,6,0,1,1,0,2,11,9.8,-4,favorde01
17,17,2014-11-29,23-137,UTA,,LAC,L (-16),1,33:30,8,11,.727,0,0,,3,6,.500,3,4,7,1,0,0,2,1,19,14.9,-21,favorde01
19,18,2014-12-03,23-141,UTA,,TOR,L (-19),1,32:21,9,13,.692,0,0,,1,1,1.000,2,4,6,5,1,0,1,2,19,18.8,-3,favorde01
20,19,2014-12-05,23-143,UTA,,ORL,L (-5),1,36:25,10,17,.588,0,0,,1,2,.500,4,9,13,1,0,5,1,3,21,20.2,-11,favorde01
21,20,2014-12-08,23-146,UTA,@,SAC,L (-9),1,25:43,3,6,.500,0,0,,3,4,.750,1,5,6,0,0,2,1,5,9,6.2,-10,favorde01
22,21,2014-12-09,23-147,UTA,,SAS,W (+4),1,32:39,10,20,.500,0,0,,1,1,1.000,3,5,8,2,1,2,2,4,21,14.8,-2,favorde01
23,22,2014-12-12,23-150,UTA,,MIA,L (-5),1,9:54,2,5,.400,0,0,,0,0,,2,0,2,0,0,1,0,1,4,3.0,-11,favorde01
26,23,2014-12-17,23-155,UTA,@,MIA,W (+18),1,33:21,3,8,.375,0,0,,5,7,.714,2,4,6,1,1,1,2,2,11,8.0,+14,favorde01
27,24,2014-12-19,23-157,UTA,@,ORL,W (+7),1,33:49,9,14,.643,0,0,,5,7,.714,2,8,10,3,0,2,1,2,23,21.5,+9,favorde01
28,25,2014-12-20,23-158,UTA,@,CHO,L (-18),1,18:22,5,8,.625,0,0,,3,4,.750,3,2,5,2,0,1,0,0,13,13.8,-13,favorde01
29,26,2014-12-22,23-160,UTA,@,MEM,W (+6),1,35:30,5,12,.417,0,0,,5,6,.833,1,6,7,1,0,1,2,2,15,9.3,+2,favorde01
30,27,2014-12-27,23-165,UTA,,PHI,W (+17),1,34:08,7,11,.636,0,0,,3,3,1.000,2,13,15,3,3,5,4,3,17,20.8,+16,favorde01
31,28,2014-12-29,23-167,UTA,@,LAC,L (-4),1,34:40,6,16,.375,0,0,,3,9,.333,6,3,9,1,0,2,1,3,15,8.8,0,favorde01
32,29,2014-12-30,23-168,UTA,,MIN,W (+6),1,32:33,6,10,.600,0,0,,3,6,.500,2,6,8,2,2,1,1,2,15,14.7,+14,favorde01
33,30,2015-01-02,23-171,UTA,,ATL,L (-6),1,30:21,2,7,.286,0,0,,4,8,.500,2,9,11,1,0,2,2,1,8,6.1,-13,favorde01
34,31,2015-01-03,23-172,UTA,@,MIN,W (+12),1,26:01,5,9,.556,0,0,,5,7,.714,2,6,8,0,1,0,2,3,15,10.9,+11,favorde01
35,32,2015-01-05,23-174,UTA,,IND,L (-4),1,43:17,10,16,.625,0,0,,7,10,.700,7,4,11,1,1,2,1,3,27,25.6,+8,favorde01
36,33,2015-01-07,23-176,UTA,@,CHI,W (+20),1,32:12,8,15,.533,0,0,,4,4,1.000,2,9,11,2,2,0,1,4,20,17.6,+6,favorde01
37,34,2015-01-09,23-178,UTA,@,OKC,L (-5),1,37:06,9,17,.529,0,0,,4,6,.667,4,7,11,1,0,3,4,2,22,15.8,-1,favorde01
38,35,2015-01-10,23-179,UTA,@,HOU,L (-15),1,17:35,5,6,.833,0,0,,5,5,1.000,0,7,7,0,2,0,3,2,15,13.1,-2,favorde01
39,36,2015-01-13,23-182,UTA,,GSW,L (-11),1,29:58,10,16,.625,0,0,,2,3,.667,2,9,11,0,0,1,0,1,22,18.8,-5,favorde01
40,37,2015-01-16,23-185,UTA,,LAL,W (+9),1,32:00,8,16,.500,0,0,,2,2,1.000,4,6,10,3,0,2,0,3,18,16.9,+7,favorde01
41,38,2015-01-18,23-187,UTA,@,SAS,L (-20),1,27:29,4,11,.364,0,0,,1,2,.500,1,12,13,0,0,4,2,1,9,7.2,-11,favorde01
42,39,2015-01-21,23-190,UTA,@,CLE,L (-14),1,24:44,6,11,.545,0,0,,0,0,,1,0,1,1,2,0,0,2,12,9.3,-23,favorde01
44,40,2015-01-24,23-193,UTA,,BRK,W (+35),1,31:02,3,7,.429,0,0,,3,4,.750,1,7,8,1,0,2,1,1,9,8.4,+23,favorde01
45,41,2015-01-26,23-195,UTA,,BOS,L (-9),1,34:11,5,13,.385,0,1,.000,3,7,.429,1,7,8,4,1,4,3,3,13,9.5,+3,favorde01
46,42,2015-01-28,23-197,UTA,,LAC,L (-5),1,31:09,8,13,.615,0,0,,2,4,.500,5,4,9,0,0,2,2,4,18,13.8,-3,favorde01
47,43,2015-01-30,23-199,UTA,,GSW,W (+10),1,31:04,7,15,.467,0,0,,1,2,.500,1,3,4,2,2,3,2,1,15,11.6,-1,favorde01
48,44,2015-02-03,23-203,UTA,@,POR,L (-1),1,33:43,8,18,.444,0,0,,4,7,.571,1,3,4,3,1,1,0,2,20,14.0,0,favorde01
49,45,2015-02-04,23-204,UTA,,MEM,L (-10),1,29:34,4,7,.571,0,0,,3,3,1.000,1,4,5,1,0,0,2,2,11,7.5,-12,favorde01
50,46,2015-02-06,23-206,UTA,@,PHO,L (-7),1,33:49,9,14,.643,0,0,,2,2,1.000,0,5,5,1,3,1,2,3,20,16.5,+15,favorde01
51,47,2015-02-07,23-207,UTA,,SAC,W (+12),1,32:39,9,17,.529,0,0,,2,3,.667,3,6,9,5,0,3,2,5,20,16.8,+26,favorde01
