<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
33,33,2015-01-01,29-352,CHI,,DEN,W (+5),0,23:07,3,9,.333,2,4,.500,4,4,1.000,0,4,4,0,2,1,1,2,12,9.0,+14
34,34,2015-01-03,29-354,CHI,,BOS,W (+5),0,20:22,6,15,.400,3,8,.375,4,5,.800,2,2,4,1,1,0,2,1,19,11.8,+7
35,35,2015-01-05,29-356,CHI,,HOU,W (+9),0,15:19,1,3,.333,0,1,.000,0,0,,0,0,0,4,1,0,2,2,2,1.3,0
36,36,2015-01-07,29-358,CHI,,UTA,L (-20),0,23:37,3,11,.273,2,5,.400,4,4,1.000,0,4,4,2,0,0,2,3,12,4.9,-14
37,37,2015-01-09,29-360,CHI,@,WAS,L (-16),0,23:21,6,13,.462,4,7,.571,0,0,,1,2,3,4,0,0,3,4,16,8.8,+2
38,38,2015-01-10,29-361,CHI,,MIL,W (+8),0,23:31,1,7,.143,1,1,1.000,2,2,1.000,0,0,0,3,1,0,1,3,5,1.4,-7
39,39,2015-01-12,29-363,CHI,,ORL,L (-7),0,23:45,4,10,.400,2,7,.286,2,2,1.000,0,2,2,4,0,0,0,3,12,8.8,-1
40,40,2015-01-14,30-000,CHI,,WAS,L (-6),0,16:45,3,7,.429,2,4,.500,0,0,,1,1,2,1,1,0,2,6,8,2.6,+11
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-16,30-002,CHI,@,BOS,W (+16),0,19:41,6,10,.600,3,5,.600,0,0,,0,2,2,1,1,1,2,4,15,9.8,+12
42,42,2015-01-17,30-003,CHI,,ATL,L (-8),0,20:30,5,8,.625,1,3,.333,2,2,1.000,1,2,3,4,0,2,1,3,13,12.7,-6
43,43,2015-01-19,30-005,CHI,@,CLE,L (-14),0,18:37,5,9,.556,2,3,.667,4,4,1.000,0,1,1,3,1,0,0,1,16,14.7,+8
44,44,2015-01-22,30-008,CHI,,SAS,W (+23),0,24:52,4,7,.571,2,3,.667,5,7,.714,0,4,4,3,1,0,3,1,15,11.8,+8
45,45,2015-01-23,30-009,CHI,@,DAL,W (+4),0,13:03,1,3,.333,0,1,.000,2,3,.667,0,2,2,3,0,0,0,3,4,3.4,+3
46,46,2015-01-25,30-011,CHI,,MIA,L (-12),0,21:27,6,11,.545,4,5,.800,1,1,1.000,0,2,2,0,1,0,2,2,17,10.5,-4
47,47,2015-01-27,30-013,CHI,@,GSW,W (+2),0,13:50,3,8,.375,1,2,.500,3,4,.750,0,2,2,1,0,0,1,1,10,5.1,-6
