<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-11-23,25-289,MEM,,LAC,W (+16),0,8:06,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0,0.0,-7
2,,2014-11-26,25-292,MEM,,LAL,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,2014-11-28,25-294,MEM,,POR,W (+13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,2,2014-11-30,25-296,MEM,@,SAC,W (+12),0,1:14,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,0
5,3,2014-12-03,25-299,MEM,@,HOU,L (-9),0,20:22,3,5,.600,0,0,,0,3,.000,0,1,1,6,1,0,2,2,6,5.2,+13
6,,2014-12-05,25-301,MEM,,SAS,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,4,2014-12-07,25-303,MEM,,MIA,W (+16),0,1:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
8,5,2014-12-09,25-305,MEM,,DAL,W (+9),0,0:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
9,,2014-12-12,25-308,MEM,,CHO,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,6,2014-12-13,25-309,MEM,@,PHI,W (+5),0,10:57,0,2,.000,0,0,,1,2,.500,2,0,2,6,1,0,0,2,1,5.0,+3
11,,2014-12-16,25-312,MEM,,GSW,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,7,2014-12-17,25-313,MEM,@,SAS,W (+1),0,8:59,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,2,3,2,-2.9,-10
13,8,2014-12-19,25-315,MEM,,CHI,L (-6),0,6:53,1,3,.333,0,1,.000,1,1,1.000,0,0,0,1,0,0,0,3,3,0.8,+2
14,9,2014-12-21,25-317,MEM,@,CLE,L (-14),0,14:29,2,2,1.000,0,0,,0,0,,0,1,1,4,1,0,1,3,4,5.3,+5
15,,2014-12-22,25-318,MEM,,UTA,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,,2014-12-26,25-322,MEM,,HOU,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,2014-12-27,25-323,MEM,,MIA,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,,2014-12-30,25-326,MEM,,SAS,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
