<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,30-254,WAS,@,MIA,L (-12),1,40:14,7,14,.500,0,0,,4,5,.800,1,6,7,0,0,1,0,3,18,12.6,+3
2,2,2014-10-30,30-255,WAS,@,ORL,W (+7),1,36:47,10,13,.769,0,0,,0,2,.000,2,10,12,1,0,0,2,1,20,16.8,+15
3,3,2014-11-01,30-257,WAS,,MIL,W (+11),1,37:59,9,14,.643,0,0,,2,4,.500,1,8,9,2,1,3,4,4,20,15.0,+26
4,4,2014-11-04,30-260,WAS,@,NYK,W (+15),1,21:37,3,6,.500,0,0,,0,0,,2,5,7,2,0,0,2,4,6,3.7,+3
5,5,2014-11-05,30-261,WAS,,IND,W (+2),1,38:48,4,10,.400,0,0,,6,7,.857,1,9,10,1,1,2,0,2,14,13.9,+1
6,6,2014-11-07,30-263,WAS,@,TOR,L (-19),1,27:39,3,7,.429,0,0,,2,2,1.000,5,5,10,0,1,2,1,2,8,9.9,-17
7,7,2014-11-08,30-264,WAS,@,IND,W (+7),1,25:44,6,8,.750,0,0,,0,0,,3,4,7,0,2,0,0,4,12,12.5,+5
8,8,2014-11-12,30-268,WAS,,DET,W (+4),1,26:30,7,12,.583,0,0,,0,2,.000,5,8,13,2,1,2,3,2,14,13.5,+3
9,9,2014-11-15,30-271,WAS,,ORL,W (+5),1,26:20,4,9,.444,0,0,,0,0,,1,6,7,0,2,2,0,2,8,8.4,+5
10,10,2014-11-19,30-275,WAS,,DAL,L (-3),1,29:52,7,12,.583,0,0,,3,4,.750,1,5,6,1,0,0,1,1,17,12.5,-6
11,11,2014-11-21,30-277,WAS,,CLE,W (+13),1,24:34,2,6,.333,0,0,,0,0,,2,4,6,1,1,1,3,2,4,1.8,+4
12,12,2014-11-22,30-278,WAS,@,MIL,W (+11),1,34:56,5,12,.417,0,0,,0,0,,6,7,13,2,0,3,1,1,10,12.0,+11
13,13,2014-11-25,30-281,WAS,,ATL,L (-4),1,29:57,4,10,.400,0,0,,4,6,.667,3,8,11,1,0,0,1,3,12,8.8,-8
14,14,2014-11-26,30-282,WAS,@,CLE,L (-26),1,25:16,5,10,.500,0,0,,2,2,1.000,1,1,2,1,1,1,3,3,12,6.2,-15
15,15,2014-11-29,30-285,WAS,,NOP,W (+3),1,41:17,12,20,.600,0,0,,0,0,,2,11,13,2,2,4,1,2,24,23.9,+6
16,16,2014-12-01,30-287,WAS,,MIA,W (+21),1,26:57,6,9,.667,0,0,,3,4,.750,1,9,10,1,0,2,1,2,15,14.4,+13
17,17,2014-12-03,30-289,WAS,,LAL,W (+16),1,33:55,9,13,.692,0,0,,3,3,1.000,3,8,11,2,1,0,0,2,21,21.6,+26
18,18,2014-12-05,30-291,WAS,,DEN,W (+30),1,25:30,5,9,.556,0,0,,5,5,1.000,3,2,5,2,0,1,2,3,15,12.3,+15
19,19,2014-12-07,30-293,WAS,@,BOS,L (-8),1,25:46,3,12,.250,0,0,,1,1,1.000,3,5,8,3,0,1,2,1,7,3.8,-14
20,20,2014-12-08,30-294,WAS,,BOS,W (+1),1,36:10,6,12,.500,0,0,,9,9,1.000,4,8,12,3,0,2,2,2,21,20.9,+1
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-10,30-296,WAS,@,ORL,W (+2),1,27:32,5,9,.556,0,0,,0,0,,0,5,5,0,1,2,0,1,10,9.2,-8
22,22,2014-12-12,30-298,WAS,,LAC,W (+8),1,22:13,8,10,.800,0,0,,2,2,1.000,0,2,2,0,0,2,0,3,18,15.0,+9
23,23,2014-12-14,30-300,WAS,,UTA,W (+9),1,31:29,2,8,.250,0,0,,1,2,.500,2,5,7,2,0,1,3,1,5,1.4,+12
24,24,2014-12-16,30-302,WAS,,MIN,W (+14),1,28:11,7,12,.583,0,0,,1,2,.500,3,2,5,2,0,2,0,3,15,13.3,+16
25,25,2014-12-19,30-305,WAS,@,MIA,W (+2),1,21:43,2,5,.400,0,0,,0,0,,1,6,7,2,1,1,0,2,4,6.1,-7
26,26,2014-12-21,30-307,WAS,,PHO,L (-12),1,20:12,3,4,.750,0,0,,3,4,.750,1,6,7,0,0,2,1,2,9,9.1,-6
27,27,2014-12-23,30-309,WAS,,CHI,L (-8),1,37:54,5,15,.333,0,0,,4,4,1.000,4,7,11,1,1,3,1,2,14,12.4,-4
28,28,2014-12-25,30-311,WAS,@,NYK,W (+11),1,29:53,4,10,.400,0,0,,2,2,1.000,2,7,9,0,1,2,1,0,10,9.5,+11
29,29,2014-12-27,30-313,WAS,,BOS,W (+13),1,26:36,3,6,.500,0,0,,1,2,.500,2,8,10,2,1,1,2,3,7,7.3,+13
30,30,2014-12-29,30-315,WAS,@,HOU,W (+1),1,31:36,4,8,.500,0,0,,1,2,.500,1,6,7,0,0,3,3,3,9,5.0,+17
31,31,2014-12-30,30-316,WAS,@,DAL,L (-27),1,20:32,5,9,.556,0,0,,0,0,,0,4,4,0,1,0,3,3,10,3.7,-12
32,32,2015-01-02,30-319,WAS,@,OKC,L (-7),1,31:52,3,6,.500,0,0,,0,0,,2,5,7,0,1,0,1,0,6,5.9,+3
33,33,2015-01-03,30-320,WAS,@,SAS,L (-9),1,32:19,6,10,.600,0,1,.000,0,2,.000,1,4,5,1,1,1,0,2,12,10.1,-4
34,34,2015-01-05,30-322,WAS,@,NOP,W (+7),1,27:24,4,11,.364,0,0,,2,3,.667,3,2,5,3,1,1,0,1,10,9.6,+7
35,35,2015-01-07,30-324,WAS,,NYK,W (+10),1,28:52,5,9,.556,0,0,,2,4,.500,5,6,11,2,1,1,2,2,12,12.5,+19
36,36,2015-01-09,30-326,WAS,,CHI,W (+16),1,38:27,10,16,.625,0,0,,1,5,.200,3,10,13,1,0,2,2,2,21,16.6,+18
37,37,2015-01-11,30-328,WAS,@,ATL,L (-31),1,19:26,4,5,.800,0,0,,2,3,.667,1,1,2,1,0,0,3,2,10,5.6,-18
