<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,24-324,PHO,,LAL,W (+20),1,26:08,5,7,.714,3,4,.750,3,3,1.000,1,5,6,9,0,0,1,2,16,19.8,+28
2,2,2014-10-31,24-326,PHO,,SAS,W (+5),1,39:11,3,15,.200,1,2,.500,5,5,1.000,3,6,9,3,1,1,2,2,12,7.6,+11
3,3,2014-11-01,24-327,PHO,@,UTA,L (-27),1,29:20,3,11,.273,0,5,.000,4,5,.800,0,4,4,8,2,1,1,4,10,10.0,-12
4,4,2014-11-04,24-330,PHO,@,LAL,W (+6),1,21:26,2,4,.500,0,0,,2,3,.667,0,0,0,1,0,1,1,3,6,2.8,-5
5,5,2014-11-05,24-331,PHO,,MEM,L (-11),1,36:25,9,12,.750,2,2,1.000,3,4,.750,1,4,5,4,0,0,9,0,23,13.5,-20
6,6,2014-11-07,24-333,PHO,,SAC,L (-2),1,42:33,9,19,.474,1,5,.200,4,7,.571,1,4,5,8,2,2,5,5,23,16.0,-2
7,7,2014-11-09,24-335,PHO,,GSW,W (+12),1,21:37,2,6,.333,0,1,.000,5,6,.833,0,0,0,3,0,0,2,4,9,3.7,-6
8,8,2014-11-12,24-338,PHO,,BRK,W (+8),1,23:16,4,5,.800,1,1,1.000,2,2,1.000,0,4,4,3,1,0,7,2,11,5.6,-5
9,9,2014-11-14,24-340,PHO,,CHO,L (-8),1,37:55,8,17,.471,3,7,.429,3,3,1.000,2,9,11,5,1,1,1,1,22,21.2,+6
10,10,2014-11-15,24-341,PHO,@,LAC,L (-13),1,33:53,0,6,.000,0,2,.000,1,1,1.000,1,5,6,10,3,0,3,4,1,4.4,-10
11,11,2014-11-17,24-343,PHO,@,BOS,W (+4),1,30:11,5,11,.455,0,0,,5,6,.833,0,4,4,7,3,0,3,1,15,14.6,+15
12,12,2014-11-19,24-345,PHO,@,DET,W (+2),1,36:18,6,11,.545,0,2,.000,6,9,.667,0,6,6,4,2,1,3,3,18,14.6,+5
