<!-- ALREADYCSV -->
56,54,2015-02-22,21-160,ATL,@,MIL,W (+11),0,26:20,3,10,.300,1,4,.250,5,5,1.000,0,2,2,9,0,0,6,1,12,6.7,+5
57,55,2015-02-25,21-163,ATL,,DAL,W (+17),0,21:06,7,15,.467,3,5,.600,0,0,,0,0,0,4,0,0,1,3,17,9.9,+10
58,56,2015-02-27,21-165,ATL,,ORL,W (+7),0,13:47,1,8,.125,1,2,.500,0,0,,0,2,2,3,0,0,4,2,3,-4.3,+6
59,57,2015-02-28,21-166,ATL,@,MIA,W (+2),1,35:21,5,14,.357,1,1,1.000,5,6,.833,2,2,4,10,2,0,5,0,16,13.8,-5
60,58,2015-03-03,21-169,ATL,,HOU,W (+8),0,26:41,6,14,.429,2,4,.500,2,2,1.000,0,4,4,8,0,0,1,2,16,13.6,+6
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,59,2015-03-06,21-172,ATL,,CLE,W (+9),0,24:13,5,12,.417,1,1,1.000,4,4,1.000,1,1,2,8,0,0,1,4,15,12.6,+10
62,60,2015-03-07,21-173,ATL,@,PHI,L (-8),0,30:52,6,13,.462,1,3,.333,3,4,.750,1,1,2,6,0,1,5,4,16,8.2,-4
63,61,2015-03-09,21-175,ATL,,SAC,W (+25),0,18:31,4,9,.444,2,3,.667,2,2,1.000,2,0,2,8,2,0,2,2,12,13.5,+7
64,62,2015-03-11,21-177,ATL,@,DEN,L (-13),0,19:14,4,10,.400,0,1,.000,5,6,.833,0,1,1,1,0,1,2,2,13,6.1,-17
65,63,2015-03-13,21-179,ATL,@,PHO,W (+9),0,23:26,4,10,.400,0,2,.000,3,4,.750,0,4,4,6,2,0,3,1,11,9.2,+4
66,64,2015-03-15,21-181,ATL,@,LAL,W (+5),1,37:31,7,16,.438,1,5,.200,9,11,.818,1,2,3,10,1,0,3,2,24,20.3,+5
67,65,2015-03-16,21-182,ATL,@,SAC,W (+7),0,22:43,3,12,.250,0,2,.000,4,5,.800,0,3,3,6,0,0,1,1,10,6.1,0
68,66,2015-03-18,21-184,ATL,@,GSW,L (-19),0,22:20,1,12,.083,1,5,.200,5,6,.833,1,0,1,2,0,0,1,3,8,-0.5,-21
69,67,2015-03-20,21-186,ATL,@,OKC,L (-8),0,31:51,7,14,.500,3,5,.600,4,4,1.000,0,3,3,4,0,0,2,1,21,15.3,+9
70,68,2015-03-22,21-188,ATL,,SAS,L (-19),0,23:32,8,13,.615,2,4,.500,0,0,,1,2,3,5,1,1,2,1,18,16.2,+2
71,69,2015-03-25,21-191,ATL,@,ORL,W (+12),0,20:11,4,13,.308,2,6,.333,1,2,.500,2,1,3,3,0,0,3,2,11,3.1,-4
72,70,2015-03-27,21-193,ATL,,MIA,W (+13),1,32:34,3,10,.300,0,2,.000,6,6,1.000,0,3,3,11,1,0,2,3,12,12.6,+11
73,71,2015-03-28,21-194,ATL,@,CHO,L (-15),1,25:06,5,12,.417,3,3,1.000,4,4,1.000,2,2,4,11,0,0,2,2,17,17.5,-13
74,72,2015-03-30,21-196,ATL,,MIL,W (+13),0,5:46,0,2,.000,0,1,.000,4,4,1.000,0,1,1,1,0,0,0,0,4,3.6,+12
75,,2015-03-31,21-197,ATL,,DET,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,,2015-04-04,21-201,ATL,,BRK,W (+32),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,73,2015-04-07,21-204,ATL,,PHO,W (+27),0,15:29,2,6,.333,0,2,.000,2,2,1.000,1,1,2,4,0,0,3,1,6,3.0,0
78,74,2015-04-08,21-205,ATL,@,BRK,W (+3),0,16:06,4,9,.444,1,4,.250,0,0,,0,1,1,3,0,0,1,3,9,4.5,-9
79,75,2015-04-10,21-207,ATL,,CHO,W (+24),0,19:15,6,10,.600,2,2,1.000,0,0,,0,2,2,5,0,0,3,1,14,10.1,+8
80,76,2015-04-12,21-209,ATL,@,WAS,L (-9),1,28:43,6,16,.375,0,3,.000,2,3,.667,1,5,6,3,0,0,3,3,14,4.9,-7
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,,2015-04-13,21-210,ATL,,NYK,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
82,77,2015-04-15,21-212,ATL,@,CHI,L (-6),0,16:41,9,13,.692,2,3,.667,1,1,1.000,0,2,2,0,0,0,2,1,21,13.7,-3
