<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,31-040,SAC,,GSW,L (-18),0,17:23,3,5,.600,0,0,,2,2,1.000,5,2,7,0,0,0,2,1,8,7.4,-3
2,2,2014-10-31,31-042,SAC,,POR,W (+9),0,15:59,1,3,.333,0,0,,0,0,,2,2,4,0,0,0,0,2,2,1.5,+2
3,3,2014-11-02,31-044,SAC,@,LAC,W (+6),0,13:56,2,3,.667,0,0,,3,3,1.000,1,0,1,1,0,0,2,2,7,4.3,-5
4,4,2014-11-03,31-045,SAC,@,DEN,W (+5),0,23:07,7,12,.583,0,0,,0,0,,1,0,1,1,1,0,2,4,14,7.2,-2
5,5,2014-11-05,31-047,SAC,,DEN,W (+22),0,16:18,4,6,.667,0,0,,10,10,1.000,1,3,4,1,0,0,0,2,18,16.9,-5
6,6,2014-11-07,31-049,SAC,@,PHO,W (+2),0,36:33,6,8,.750,0,0,,0,0,,4,4,8,1,1,1,1,3,12,13.0,+19
7,7,2014-11-09,31-051,SAC,@,OKC,L (-8),0,19:22,3,4,.750,0,0,,3,6,.500,1,0,1,0,0,0,1,2,9,5.1,-10
8,8,2014-11-11,31-053,SAC,@,DAL,L (-8),0,28:12,3,10,.300,0,0,,5,6,.833,2,1,3,0,1,0,1,4,11,4.9,+7
9,9,2014-11-13,31-055,SAC,@,MEM,L (-1),0,25:10,3,7,.429,0,0,,4,4,1.000,2,2,4,0,0,0,0,6,10,5.9,-23
10,10,2014-11-15,31-057,SAC,,SAS,W (+3),0,20:03,4,9,.444,0,0,,0,0,,1,5,6,2,1,2,0,2,8,8.5,+11
11,11,2014-11-18,31-060,SAC,,NOP,L (-6),0,16:11,3,6,.500,0,0,,2,2,1.000,4,5,9,0,1,0,0,1,8,9.9,-6
12,12,2014-11-20,31-062,SAC,,CHI,W (+15),0,16:58,1,7,.143,0,0,,0,0,,2,2,4,1,0,1,1,2,2,-0.9,+16
13,13,2014-11-22,31-064,SAC,@,MIN,W (+12),0,8:38,2,5,.400,0,0,,2,2,1.000,2,0,2,0,0,0,0,1,6,4.3,-5
14,14,2014-11-25,31-067,SAC,@,NOP,W (+10),0,15:45,4,5,.800,0,0,,1,2,.500,1,1,2,0,0,0,0,3,9,6.5,-8
15,15,2014-11-26,31-068,SAC,@,HOU,L (-13),0,16:20,2,3,.667,0,0,,0,0,,0,5,5,0,0,0,1,1,4,2.8,-7
16,16,2014-11-28,31-070,SAC,@,SAS,L (-8),0,23:27,4,10,.400,0,0,,4,4,1.000,2,8,10,2,0,0,1,1,12,10.4,+1
17,17,2014-11-30,31-072,SAC,,MEM,L (-12),0,22:48,3,6,.500,0,0,,0,0,,1,3,4,1,0,0,4,5,6,-0.7,-10
