<!-- ALREADYCSV -->
32,30,2015-01-02,37-109,HOU,@,NOP,L (-28),0,15:36,3,7,.429,1,5,.200,0,0,,0,2,2,3,2,0,2,2,7,5.2,-9
33,31,2015-01-03,37-110,HOU,,MIA,W (+36),0,19:41,2,5,.400,2,4,.500,0,0,,0,0,0,3,0,0,0,0,6,5.4,+14
34,32,2015-01-05,37-112,HOU,@,CHI,L (-9),0,16:37,3,3,1.000,2,2,1.000,0,1,.000,0,0,0,3,0,0,2,2,8,6.0,-1
35,33,2015-01-07,37-114,HOU,@,CLE,W (+12),0,24:17,2,3,.667,2,3,.667,0,0,,0,4,4,4,1,0,2,3,6,6.5,+7
36,34,2015-01-08,37-115,HOU,@,NYK,W (+24),0,22:12,5,7,.714,3,5,.600,1,1,1.000,0,2,2,2,1,0,0,0,14,14.1,-3
37,35,2015-01-10,37-117,HOU,,UTA,W (+15),0,18:55,0,1,.000,0,1,.000,0,0,,0,0,0,4,1,0,0,3,0,1.9,+6
38,36,2015-01-12,37-119,HOU,@,BRK,W (+14),0,19:41,3,7,.429,3,7,.429,0,0,,0,1,1,2,0,0,2,2,9,4.2,+9
39,,2015-01-14,37-121,HOU,,ORL,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,37,2015-01-15,37-122,HOU,,OKC,W (+11),0,14:29,0,2,.000,0,2,.000,0,0,,1,1,2,1,1,0,1,0,0,0.3,+4
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,38,2015-01-17,37-124,HOU,,GSW,L (-25),0,13:12,0,3,.000,0,3,.000,2,2,1.000,0,0,0,0,0,0,0,2,2,-0.9,-7
42,39,2015-01-19,37-126,HOU,,IND,W (+12),0,18:32,3,5,.600,1,3,.333,0,1,.000,0,0,0,3,1,0,2,2,7,4.6,+4
43,40,2015-01-21,37-128,HOU,@,GSW,L (-13),0,20:08,4,8,.500,4,6,.667,2,2,1.000,0,0,0,1,1,1,2,3,14,9.2,+12
44,41,2015-01-23,37-130,HOU,@,PHO,W (+2),0,14:44,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3,1.7,+9
45,42,2015-01-25,37-132,HOU,@,LAL,W (+12),0,20:45,4,9,.444,2,7,.286,1,2,.500,0,1,1,4,1,0,1,1,11,8.6,+5
46,43,2015-01-28,37-135,HOU,,DAL,W (+5),0,17:06,1,3,.333,1,1,1.000,2,2,1.000,2,2,4,3,2,2,2,2,5,8.0,+11
47,44,2015-01-30,37-137,HOU,@,BOS,W (+6),0,14:52,0,2,.000,0,2,.000,0,0,,2,0,2,4,0,0,0,1,0,2.4,+7
48,45,2015-01-31,37-138,HOU,@,DET,L (-13),0,6:21,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-8
49,46,2015-02-04,37-142,HOU,,CHI,W (+11),0,18:37,2,4,.500,1,3,.333,0,0,,0,1,1,2,0,0,0,0,5,4.7,+21
50,47,2015-02-06,37-144,HOU,,MIL,W (+6),0,12:01,0,4,.000,0,3,.000,1,1,1.000,0,3,3,1,0,0,1,0,1,-1.2,+3
51,48,2015-02-08,37-146,HOU,,POR,L (-11),0,20:19,2,6,.333,2,5,.400,0,0,,0,3,3,2,1,1,0,2,6,5.8,+2
52,49,2015-02-10,37-148,HOU,@,PHO,W (+9),0,18:31,2,4,.500,2,4,.500,0,0,,1,1,2,1,1,0,0,1,6,6.3,+8
53,50,2015-02-11,37-149,HOU,@,LAC,L (-15),0,14:24,1,1,1.000,1,1,1.000,0,0,,0,0,0,2,0,1,0,2,3,4.0,-12
54,51,2015-02-20,37-158,HOU,@,DAL,L (-11),0,22:52,3,8,.375,2,7,.286,0,0,,1,2,3,2,4,1,1,2,8,9.2,-3
55,52,2015-02-21,37-159,HOU,,TOR,W (+22),0,18:51,0,1,.000,0,1,.000,3,4,.750,0,2,2,2,0,1,0,3,3,3.4,+18
56,53,2015-02-23,37-161,HOU,,MIN,W (+11),1,28:08,3,8,.375,3,8,.375,0,0,,0,3,3,2,1,0,2,4,9,4.3,+3
57,54,2015-02-25,37-163,HOU,,LAC,W (+5),1,31:39,3,10,.300,2,7,.286,0,0,,1,3,4,2,4,0,0,2,8,8.4,-7
58,55,2015-02-27,37-165,HOU,,BRK,W (+4),0,11:02,1,1,1.000,1,1,1.000,2,2,1.000,0,2,2,1,0,0,1,2,5,4.2,-2
59,56,2015-03-01,37-167,HOU,,CLE,W (+2),0,13:44,1,3,.333,1,3,.333,0,0,,0,0,0,1,0,0,0,0,3,2.0,-5
60,57,2015-03-03,37-169,HOU,@,ATL,L (-8),0,28:24,8,13,.615,4,8,.500,1,1,1.000,0,4,4,2,0,0,1,2,21,15.9,-10
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,58,2015-03-04,37-170,HOU,,MEM,L (-2),0,17:26,3,6,.500,2,4,.500,0,0,,0,0,0,0,1,0,1,0,8,5.0,-6
62,59,2015-03-06,37-172,HOU,,DET,W (+10),0,16:52,1,3,.333,0,2,.000,0,0,,0,2,2,1,1,0,1,2,2,0.8,+10
63,60,2015-03-07,37-173,HOU,@,DEN,W (+14),0,18:28,0,3,.000,0,2,.000,0,0,,0,0,0,2,1,0,0,0,0,0.3,+22
64,61,2015-03-11,37-177,HOU,@,POR,L (-5),0,13:03,1,2,.500,1,1,1.000,0,0,,0,0,0,1,3,0,1,1,3,4.3,-7
65,62,2015-03-12,37-178,HOU,@,UTA,L (-18),0,19:12,1,4,.250,1,4,.250,0,0,,0,1,1,3,0,0,0,2,3,2.2,0
66,63,2015-03-15,37-181,HOU,@,LAC,W (+2),0,15:54,0,2,.000,0,2,.000,0,0,,0,2,2,1,1,0,0,2,0,0.1,-11
67,,2015-03-17,37-183,HOU,,ORL,W (+13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
68,,2015-03-19,37-185,HOU,,DEN,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
69,64,2015-03-21,37-187,HOU,,PHO,L (-15),0,21:27,2,5,.400,1,4,.250,0,0,,0,1,1,2,0,1,1,2,5,2.9,+1
70,65,2015-03-23,37-189,HOU,@,IND,W (+10),0,18:06,2,5,.400,2,3,.667,0,1,.000,0,2,2,1,1,0,2,3,6,2.0,+1
71,66,2015-03-25,37-191,HOU,@,NOP,W (+2),1,27:15,0,3,.000,0,2,.000,2,2,1.000,1,1,2,3,0,0,4,1,2,-1.4,+11
72,67,2015-03-27,37-193,HOU,,MIN,W (+10),1,27:46,6,7,.857,5,6,.833,0,0,,0,3,3,4,0,1,0,2,17,18.1,+6
73,68,2015-03-29,37-195,HOU,@,WAS,W (+8),1,19:03,2,4,.500,1,3,.333,0,0,,0,1,1,2,0,0,0,2,5,3.9,+3
74,69,2015-03-30,37-196,HOU,@,TOR,L (-3),1,25:16,3,5,.600,2,3,.667,0,0,,0,0,0,0,0,0,1,1,8,4.3,-7
75,70,2015-04-01,37-198,HOU,,SAC,W (+4),1,21:08,3,10,.300,1,7,.143,0,0,,0,2,2,2,1,0,2,1,7,1.8,+4
76,71,2015-04-02,37-199,HOU,@,DAL,W (+7),1,29:00,4,9,.444,2,7,.286,0,0,,0,4,4,2,1,0,1,3,10,6.7,+5
77,72,2015-04-05,37-202,HOU,@,OKC,W (+3),1,24:17,2,5,.400,1,4,.250,4,4,1.000,0,3,3,2,1,1,0,0,9,10.3,+4
78,73,2015-04-08,37-205,HOU,@,SAS,L (-12),1,15:58,2,5,.400,0,1,.000,0,0,,0,0,0,1,0,0,0,3,4,0.8,-15
79,74,2015-04-10,37-207,HOU,,SAS,L (-1),1,30:37,3,8,.375,2,5,.400,1,1,1.000,0,0,0,1,0,1,0,3,9,4.8,+12
80,75,2015-04-12,37-209,HOU,,NOP,W (+7),1,24:41,4,7,.571,4,6,.667,0,0,,0,2,2,2,1,0,2,2,12,8.9,-3
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,76,2015-04-13,37-210,HOU,@,CHO,W (+10),1,28:04,5,11,.455,3,8,.375,0,0,,0,1,1,2,0,0,0,1,13,8.6,-8
82,77,2015-04-15,37-212,HOU,,UTA,W (+26),1,21:44,3,6,.500,3,4,.750,0,0,,0,2,2,2,2,1,0,2,9,9.9,+23
