<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-30,34-224,LAC,,OKC,W (+3),0,27:14,5,15,.333,2,8,.250,4,4,1.000,0,2,2,2,3,0,3,3,16,8.3,+8
2,2,2014-10-31,34-225,LAC,@,LAL,W (+7),0,26:48,5,11,.455,3,8,.375,9,10,.900,0,2,2,5,0,0,0,2,22,19.2,+11
3,,2014-11-02,34-227,LAC,,SAC,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,3,2014-11-03,34-228,LAC,,UTA,W (+6),0,33:38,7,19,.368,2,6,.333,3,3,1.000,0,2,2,5,2,0,2,1,19,12.2,+12
5,4,2014-11-05,34-230,LAC,@,GSW,L (-17),0,24:39,8,13,.615,3,6,.500,5,7,.714,0,1,1,2,2,0,2,1,24,18.6,+6
6,5,2014-11-08,34-233,LAC,,POR,W (+4),1,31:33,7,16,.438,3,5,.600,3,4,.750,0,2,2,0,0,0,1,3,20,9.6,-5
7,6,2014-11-10,34-235,LAC,,SAS,L (-4),1,38:22,3,13,.231,1,7,.143,3,3,1.000,0,1,1,3,1,0,3,3,10,1.3,-2
8,7,2014-11-15,34-240,LAC,,PHO,W (+13),0,26:59,2,7,.286,1,4,.250,4,4,1.000,0,0,0,3,1,0,1,2,9,6.2,+4
9,8,2014-11-17,34-242,LAC,,CHI,L (-16),0,27:18,10,17,.588,1,5,.200,3,5,.600,0,2,2,5,1,0,2,5,24,16.4,-5
10,9,2014-11-19,34-244,LAC,@,ORL,W (+24),0,23:31,8,12,.667,2,3,.667,4,4,1.000,0,4,4,3,1,1,1,3,22,19.6,+20
11,10,2014-11-20,34-245,LAC,@,MIA,W (+17),0,25:01,1,6,.167,1,5,.200,2,2,1.000,0,3,3,9,1,0,2,2,5,6.6,+9
12,11,2014-11-23,34-248,LAC,@,MEM,L (-16),0,28:16,5,13,.385,2,6,.333,7,7,1.000,0,1,1,1,1,0,0,1,19,13.5,-12
13,12,2014-11-24,34-249,LAC,@,CHO,W (+21),0,26:03,8,13,.615,5,8,.625,0,0,,0,3,3,1,0,0,1,1,21,15.3,+6
14,13,2014-11-26,34-251,LAC,@,DET,W (+6),0,32:37,8,16,.500,3,8,.375,6,6,1.000,1,2,3,4,2,1,2,1,25,21.4,+7
15,14,2014-11-28,34-253,LAC,@,HOU,W (+17),0,30:22,7,12,.583,4,8,.500,3,3,1.000,0,0,0,3,2,0,0,0,21,19.5,+24
16,15,2014-11-29,34-254,LAC,@,UTA,W (+16),0,27:44,8,17,.471,4,9,.444,2,2,1.000,0,2,2,0,1,0,4,2,22,10.1,-7
17,16,2014-12-01,34-256,LAC,,MIN,W (+26),0,14:46,1,5,.200,0,3,.000,2,2,1.000,0,0,0,1,0,0,1,1,4,0.2,+13
18,17,2014-12-03,34-258,LAC,,ORL,W (+28),0,22:03,1,6,.167,0,5,.000,3,3,1.000,0,0,0,6,2,0,2,3,5,4.2,-2
19,18,2014-12-06,34-261,LAC,,NOP,W (+20),0,25:25,6,11,.545,2,4,.500,6,6,1.000,0,0,0,4,2,0,0,0,20,19.5,+11
20,19,2014-12-08,34-263,LAC,,PHO,W (+1),0,18:51,3,10,.300,3,4,.750,0,0,,0,0,0,3,0,0,2,3,9,2.1,0
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,20,2014-12-10,34-265,LAC,@,IND,W (+7),0,26:20,7,12,.583,2,6,.333,2,2,1.000,0,3,3,2,0,0,4,2,18,9.9,-20
22,21,2014-12-12,34-267,LAC,@,WAS,L (-8),0,26:41,2,13,.154,0,4,.000,8,9,.889,1,2,3,1,2,0,1,1,12,5.9,-2
23,22,2014-12-13,34-268,LAC,@,MIL,L (-5),0,23:03,6,15,.400,2,7,.286,3,4,.750,0,0,0,3,0,0,2,2,17,7.8,-18
24,23,2014-12-15,34-270,LAC,,DET,W (+22),0,27:25,0,6,.000,0,2,.000,5,5,1.000,0,2,2,7,1,0,1,0,5,6.3,+17
25,24,2014-12-17,34-272,LAC,,IND,W (+2),0,19:48,4,7,.571,1,1,1.000,1,2,.500,0,1,1,0,1,0,2,2,10,4.8,-15
26,25,2014-12-19,34-274,LAC,@,DEN,L (-3),0,26:16,7,15,.467,1,4,.250,5,5,1.000,0,0,0,0,1,0,2,3,20,10.1,-15
27,26,2014-12-20,34-275,LAC,,MIL,W (+4),0,29:27,5,16,.313,3,8,.375,4,6,.667,0,2,2,2,2,1,1,2,17,9.9,+2
28,27,2014-12-22,34-277,LAC,@,SAS,L (-7),0,27:50,6,15,.400,0,5,.000,6,6,1.000,0,3,3,1,1,0,0,3,18,11.3,-11
