<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,2014-10-29,29-032,OKC,,POR,L (-17),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,2014-10-30,29-033,OKC,,LAC,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,2014-11-01,29-035,OKC,,DEN,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,2014-11-03,29-037,OKC,,BRK,L (-31),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,,2014-11-04,29-038,OKC,,TOR,L (-12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,,2014-11-07,29-041,OKC,,MEM,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,,2014-11-09,29-043,OKC,,SAC,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,1,2014-11-11,29-045,OKC,@,MIL,L (-7),0,14:28,4,7,.571,1,1,1.000,1,2,.500,0,0,0,0,0,0,1,3,10,4.1,0
9,2,2014-11-12,29-046,OKC,@,BOS,W (+15),0,31:26,11,16,.688,4,5,.800,2,2,1.000,0,5,5,1,0,0,1,1,28,22.0,+25
10,3,2014-11-14,29-048,OKC,,DET,L (-7),0,35:50,4,15,.267,2,9,.222,0,1,.000,0,3,3,1,1,0,0,4,10,1.7,-9
11,4,2014-11-16,29-050,OKC,,HOU,L (-4),0,28:40,1,9,.111,0,2,.000,2,4,.500,0,1,1,1,1,0,0,3,4,-1.9,-6
12,5,2014-11-18,29-052,OKC,@,UTA,L (-17),0,34:18,2,7,.286,1,3,.333,3,3,1.000,0,5,5,2,2,0,0,1,8,8.4,-15
13,6,2014-11-19,29-053,OKC,@,DEN,L (-7),0,28:11,4,9,.444,0,4,.000,2,2,1.000,0,1,1,1,1,0,1,3,10,5.1,+11
14,7,2014-11-21,29-055,OKC,,BRK,L (-2),0,25:16,4,11,.364,3,7,.429,0,0,,1,1,2,0,1,0,1,5,11,3.9,+5
15,8,2014-11-23,29-057,OKC,,GSW,L (-5),0,33:11,5,11,.455,2,5,.400,4,5,.800,1,10,11,0,2,1,2,3,16,13.1,+4
16,9,2014-11-26,29-060,OKC,,UTA,W (+15),0,31:50,4,11,.364,4,9,.444,0,0,,0,3,3,1,1,0,1,2,12,6.7,+23
17,10,2014-11-28,29-062,OKC,,NYK,W (+27),0,23:31,3,7,.429,2,4,.500,0,0,,0,2,2,3,2,0,0,1,8,8.6,+8
18,11,2014-12-02,29-066,OKC,@,NOP,L (-8),0,23:03,3,4,.750,2,3,.667,0,0,,1,2,3,1,1,0,0,3,8,8.2,-5
19,12,2014-12-05,29-069,OKC,@,PHI,W (+12),0,20:01,3,12,.250,1,7,.143,0,0,,1,0,1,3,0,0,0,3,7,1.4,+3
20,13,2014-12-07,29-071,OKC,@,DET,W (+2),0,23:26,3,5,.600,2,2,1.000,0,0,,0,0,0,0,1,0,1,2,8,4.9,+8
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,14,2014-12-09,29-073,OKC,,MIL,W (+13),0,22:26,3,5,.600,0,1,.000,0,0,,0,0,0,1,1,0,0,6,6,3.0,+6
