<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,28-238,MIN,@,MEM,L (-4),1,26:31,2,7,.286,0,2,.000,2,2,1.000,2,2,4,0,1,0,2,3,6,1.7,-16
2,2,2014-10-30,28-239,MIN,,DET,W (+6),1,29:17,3,6,.500,1,1,1.000,1,2,.500,1,3,4,1,2,0,1,0,8,7.9,+9
3,3,2014-11-01,28-241,MIN,,CHI,L (-1),0,16:43,2,5,.400,0,0,,0,0,,0,0,0,0,1,0,2,1,4,-0.1,-4
4,4,2014-11-05,28-245,MIN,@,BRK,W (+7),0,12:09,0,3,.000,0,0,,0,0,,1,0,1,0,0,0,0,2,0,-2.2,-18
5,5,2014-11-07,28-247,MIN,@,ORL,L (-9),0,27:40,6,10,.600,0,2,.000,4,6,.667,3,2,5,1,3,0,1,2,16,15.2,-4
6,6,2014-11-08,28-248,MIN,@,MIA,L (-10),0,21:26,2,7,.286,0,0,,1,2,.500,3,3,6,1,3,0,2,3,5,4.0,+1
7,7,2014-11-12,28-252,MIN,,HOU,L (-12),0,24:12,7,7,1.000,1,1,1.000,3,5,.600,0,4,4,2,1,0,1,1,18,17.3,-10
8,8,2014-11-14,28-254,MIN,@,NOP,L (-48),0,18:58,6,10,.600,0,2,.000,6,9,.667,0,1,1,2,4,0,1,0,18,16.9,-21
9,9,2014-11-15,28-255,MIN,@,DAL,L (-14),0,29:03,5,14,.357,0,2,.000,3,5,.600,2,1,3,6,0,0,2,2,13,7.5,-2
10,10,2014-11-19,28-259,MIN,,NYK,W (+16),0,28:39,5,8,.625,0,0,,4,4,1.000,1,1,2,2,6,0,1,4,14,16.2,+8
11,11,2014-11-21,28-261,MIN,,SAS,L (-29),1,32:16,3,10,.300,0,0,,2,3,.667,1,2,3,4,3,0,0,3,8,7.7,-22
12,12,2014-11-22,28-262,MIN,,SAC,L (-12),1,30:07,5,11,.455,0,2,.000,4,8,.500,1,1,2,4,1,0,2,5,14,7.5,-13
13,13,2014-11-26,28-266,MIN,,MIL,L (-17),1,36:53,7,17,.412,0,5,.000,5,9,.556,2,4,6,3,3,0,7,5,19,7.0,-15
14,14,2014-11-28,28-268,MIN,@,LAL,W (+1),1,30:37,6,10,.600,0,2,.000,1,1,1.000,2,5,7,8,1,0,1,4,13,15.3,-3
15,15,2014-11-30,28-270,MIN,@,POR,L (-14),1,27:49,4,11,.364,0,1,.000,0,0,,4,2,6,3,3,0,1,3,8,8.2,-9
16,16,2014-12-01,28-271,MIN,@,LAC,L (-26),1,15:03,3,9,.333,1,4,.250,2,2,1.000,0,0,0,1,0,0,2,2,9,1.8,-16
17,17,2014-12-03,28-273,MIN,,PHI,L (-8),1,38:42,3,11,.273,0,2,.000,1,2,.500,2,2,4,4,2,0,4,3,7,1.7,+3
18,18,2014-12-05,28-275,MIN,,HOU,L (-2),1,40:20,5,12,.417,1,1,1.000,4,4,1.000,2,5,7,6,2,3,3,3,15,15.6,+2
19,19,2014-12-06,28-276,MIN,@,SAS,L (-22),1,23:45,3,10,.300,1,4,.250,0,0,,0,2,2,3,1,0,1,3,7,2.7,-18
20,20,2014-12-08,28-278,MIN,,GSW,L (-16),1,33:11,4,12,.333,0,2,.000,2,4,.500,3,1,4,4,5,0,2,2,10,9.8,-11
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-10,28-280,MIN,,POR,W (+8),1,37:35,4,11,.364,1,2,.500,10,10,1.000,2,6,8,5,5,0,4,4,19,19.0,+7
22,22,2014-12-12,28-282,MIN,,OKC,L (-19),1,36:55,3,8,.375,0,2,.000,0,0,,0,5,5,8,4,1,6,2,6,6.6,-10
