<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,28-331,POR,,OKC,W (+17),0,4:50,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,1,0,1,0,-0.1,+4
2,2,2014-10-31,28-333,POR,@,SAC,L (-9),0,6:38,1,2,.500,0,0,,1,1,1.000,0,1,1,1,1,0,0,0,3,4.0,+3
3,,2014-11-02,28-335,POR,,GSW,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,2014-11-04,28-337,POR,,CLE,W (+19),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,3,2014-11-06,28-339,POR,,DAL,W (+21),0,6:04,1,3,.333,1,2,.500,0,0,,1,2,3,1,0,0,0,2,3,2.5,-3
6,,2014-11-08,28-341,POR,,LAC,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,,2014-11-09,28-342,POR,,DEN,W (+16),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,4,2014-11-11,28-344,POR,,CHO,W (+2),0,5:46,0,3,.000,0,3,.000,0,0,,0,0,0,1,0,0,0,2,0,-2.2,-8
9,5,2014-11-12,28-345,POR,@,DEN,W (+17),0,5:18,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,2.7,-9
