<!-- ALREADYCSV -->
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,20,IND,NBA,SG,12,0,115,13,39,.333,0,5,.000,13,34,.382,.333,11,14,.786,1,17,18,21,4,0,16,14,37
2011-12,21,IND,NBA,SG,42,1,442,47,125,.376,4,30,.133,43,95,.453,.392,8,17,.471,12,41,53,46,21,5,36,30,106
2012-13,22,IND,NBA,SG,78,72,2278,275,598,.460,62,188,.330,213,410,.520,.512,75,115,.652,47,257,304,223,81,16,109,162,687
2013-14,23,IND,NBA,SG,78,78,2752,427,870,.491,86,244,.352,341,626,.545,.540,140,197,.711,95,463,558,359,54,7,210,195,1080
2014-15,24,CHO,NBA,SG,61,25,1573,207,550,.376,18,105,.171,189,445,.425,.393,69,110,.627,39,238,277,240,38,8,128,134,501
2015-16,25,LAC,NBA,SF,18,10,343,39,89,.438,11,26,.423,28,63,.444,.500,13,19,.684,13,45,58,33,10,2,24,31,102
Career,,,NBA,,289,186,7503,1008,2271,.444,181,598,.303,827,1673,.494,.484,316,472,.669,207,1061,1268,922,208,38,523,566,2513
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,IND,NBA,,210,151,5587,762,1632,.467,152,467,.325,610,1165,.524,.513,234,343,.682,155,778,933,649,160,28,371,401,1910
1 season,,CHO,NBA,,61,25,1573,207,550,.376,18,105,.171,189,445,.425,.393,69,110,.627,39,238,277,240,38,8,128,134,501
1 season,,LAC,NBA,,18,10,343,39,89,.438,11,26,.423,28,63,.444,.500,13,19,.684,13,45,58,33,10,2,24,31,102
