<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-28,27-109,LAL,,HOU,L (-18),1,22:52,3,7,.429,1,3,.333,0,0,,0,2,2,0,0,0,0,5,7,1.9,-2
2,2,2014-10-29,27-110,LAL,@,PHO,L (-20),1,28:21,2,7,.286,0,1,.000,5,5,1.000,0,1,1,2,1,1,0,1,9,7.9,-30
3,3,2014-10-31,27-112,LAL,,LAC,L (-7),1,30:02,2,8,.250,1,2,.500,0,0,,0,5,5,0,1,0,1,6,5,-0.7,+2
4,4,2014-11-01,27-113,LAL,@,GSW,L (-23),1,33:03,6,9,.667,2,3,.667,1,1,1.000,2,2,4,0,0,0,1,4,15,10.5,-9
5,5,2014-11-04,27-116,LAL,,PHO,L (-6),1,33:48,1,4,.250,0,1,.000,2,2,1.000,1,3,4,2,1,1,1,3,4,4.1,-11
6,6,2014-11-09,27-121,LAL,,CHO,W (+15),1,35:28,2,6,.333,1,2,.500,0,0,,0,3,3,0,1,0,0,1,5,3.1,+7
7,7,2014-11-11,27-123,LAL,@,MEM,L (-5),1,39:21,6,10,.600,3,7,.429,0,0,,0,2,2,1,1,0,1,1,15,11.3,-9
8,8,2014-11-12,27-124,LAL,@,NOP,L (-7),1,32:50,4,9,.444,1,5,.200,1,1,1.000,1,2,3,0,0,2,0,2,10,7.2,-14
9,9,2014-11-14,27-126,LAL,,SAS,L (-13),1,33:04,2,4,.500,0,1,.000,2,2,1.000,1,4,5,4,0,1,1,1,6,8.0,-16
10,10,2014-11-16,27-128,LAL,,GSW,L (-21),1,31:41,3,11,.273,0,3,.000,0,0,,2,1,3,1,1,0,0,3,6,1.7,-41
11,11,2014-11-18,27-130,LAL,@,ATL,W (+5),1,31:55,2,9,.222,0,3,.000,0,2,.000,1,0,1,2,1,0,0,0,4,0.8,-3
12,12,2014-11-19,27-131,LAL,@,HOU,W (+6),1,36:15,2,6,.333,0,2,.000,5,5,1.000,2,1,3,2,2,0,0,2,9,9.9,+5
13,13,2014-11-21,27-133,LAL,@,DAL,L (-34),1,25:48,3,5,.600,0,1,.000,1,1,1.000,1,1,2,1,1,0,0,1,7,7.0,-5
14,14,2014-11-23,27-135,LAL,,DEN,L (-7),1,41:38,3,10,.300,0,3,.000,1,1,1.000,1,11,12,2,2,3,0,3,7,9.5,-12
15,15,2014-11-26,27-138,LAL,,MEM,L (-6),1,28:50,2,5,.400,1,2,.500,0,0,,1,4,5,2,1,1,0,1,5,6.9,0
16,16,2014-11-28,27-140,LAL,,MIN,L (-1),1,38:05,7,10,.700,4,7,.571,1,1,1.000,2,2,4,2,1,0,3,2,19,15.4,-2
17,17,2014-11-30,27-142,LAL,,TOR,W (+7),1,27:24,5,11,.455,1,5,.200,2,2,1.000,0,2,2,1,1,1,0,3,13,9.1,+9
18,18,2014-12-02,27-144,LAL,@,DET,W (+10),1,28:34,5,6,.833,3,3,1.000,0,1,.000,1,1,2,2,1,4,1,4,13,14.0,+12
19,19,2014-12-03,27-145,LAL,@,WAS,L (-16),1,27:57,2,6,.333,2,5,.400,0,0,,0,3,3,1,1,1,0,0,6,5.9,-30
20,20,2014-12-05,27-147,LAL,@,BOS,L (-17),1,25:33,0,5,.000,0,3,.000,0,0,,0,3,3,0,0,1,2,1,0,-4.3,-16
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-07,27-149,LAL,,NOP,L (-17),1,25:05,5,12,.417,0,3,.000,0,0,,0,1,1,3,0,0,0,2,10,5.2,-5
22,22,2014-12-09,27-151,LAL,,SAC,W (+3),1,26:25,3,11,.273,2,5,.400,2,2,1.000,2,5,7,1,0,2,0,3,10,7.3,-6
23,23,2014-12-12,27-154,LAL,@,SAS,W (+2),1,28:20,5,7,.714,3,3,1.000,0,0,,0,5,5,1,2,0,1,4,13,11.7,-5
24,24,2014-12-14,27-156,LAL,@,MIN,W (+6),1,29:21,3,7,.429,2,3,.667,4,6,.667,0,2,2,6,1,3,2,3,12,12.2,+2
25,25,2014-12-15,27-157,LAL,@,IND,L (-19),1,23:32,4,7,.571,3,5,.600,2,2,1.000,1,2,3,2,1,1,2,2,13,11.3,-17
26,26,2014-12-19,27-161,LAL,,OKC,L (-1),1,27:51,3,8,.375,1,6,.167,0,0,,0,3,3,3,1,0,0,3,7,5.4,+10
27,27,2014-12-21,27-163,LAL,@,SAC,L (-7),1,21:22,2,5,.400,1,1,1.000,2,2,1.000,0,4,4,2,1,0,2,4,7,4.3,-2
28,28,2014-12-23,27-165,LAL,,GSW,W (+10),1,25:26,5,10,.500,2,4,.500,2,2,1.000,0,3,3,3,1,0,1,0,14,12.0,+14
29,29,2014-12-25,27-167,LAL,@,CHI,L (-20),1,33:40,6,18,.333,2,6,.333,5,6,.833,3,6,9,0,2,1,0,4,19,13.4,-4
30,30,2014-12-26,27-168,LAL,@,DAL,L (-4),1,29:19,3,14,.214,2,5,.400,3,5,.600,4,6,10,3,1,1,1,2,11,8.2,0
31,31,2014-12-28,27-170,LAL,,PHO,L (-9),1,28:22,5,9,.556,3,6,.500,1,1,1.000,1,3,4,1,1,2,1,3,14,12.2,-7
32,32,2014-12-30,27-172,LAL,@,DEN,W (+8),1,26:17,6,10,.600,4,7,.571,0,0,,0,2,2,2,1,0,0,1,16,14.0,+18
33,33,2015-01-02,27-175,LAL,,MEM,L (-3),1,27:02,4,8,.500,1,4,.250,0,0,,0,2,2,2,1,0,0,0,9,8.0,+1
34,34,2015-01-04,27-177,LAL,,IND,W (+1),1,12:23,0,2,.000,0,2,.000,0,0,,0,3,3,1,0,0,0,0,0,0.2,0
35,,2015-01-05,27-178,LAL,,POR,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,,2015-01-07,27-180,LAL,,LAC,L (-25),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,,2015-01-09,27-182,LAL,,ORL,W (+17),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,35,2015-01-11,27-184,LAL,,POR,L (-12),1,30:36,7,14,.500,3,5,.600,0,0,,0,4,4,3,0,0,1,0,17,12.3,-7
39,36,2015-01-13,27-186,LAL,,MIA,L (-3),1,28:01,3,13,.231,0,5,.000,0,0,,0,4,4,1,0,2,0,1,6,1.0,-6
40,37,2015-01-15,27-188,LAL,,CLE,L (-7),1,29:23,3,5,.600,2,4,.500,0,0,,0,4,4,2,0,0,0,3,8,7.1,0
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,38,2015-01-16,27-189,LAL,@,UTA,L (-9),1,29:44,2,3,.667,1,1,1.000,0,0,,0,4,4,0,0,1,3,1,5,2.2,-15
42,39,2015-01-19,27-192,LAL,@,PHO,L (-15),1,29:53,5,10,.500,1,3,.333,1,1,1.000,1,1,2,4,0,0,4,0,12,6.8,-19
43,40,2015-01-21,27-194,LAL,@,NOP,L (-16),1,28:49,2,11,.182,0,5,.000,4,5,.800,0,4,4,4,2,0,1,2,8,4.9,-19
44,41,2015-01-23,27-196,LAL,@,SAS,L (-14),0,26:26,2,8,.250,1,2,.500,1,2,.500,0,4,4,4,1,1,0,2,6,5.7,-9
45,42,2015-01-25,27-198,LAL,,HOU,L (-12),0,28:01,3,6,.500,0,2,.000,0,1,.000,0,0,0,2,0,0,2,2,6,1.2,+2
46,43,2015-01-27,27-200,LAL,,WAS,L (-6),0,28:23,1,7,.143,0,2,.000,4,6,.667,1,2,3,1,0,0,2,3,6,-0.5,-9
47,44,2015-01-29,27-202,LAL,,CHI,W (+5),0,37:10,3,9,.333,0,1,.000,1,2,.500,0,5,5,0,1,0,1,4,7,1.4,+4
48,45,2015-02-01,27-205,LAL,@,NYK,L (-12),0,29:09,4,12,.333,2,4,.500,1,1,1.000,1,4,5,1,0,0,3,2,11,3.0,+13
