Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
4,3,2014-11-03,23-111,HOU,@,PHI,W (+11),0,4:55,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,1,1,-0.5,-6,danietr01
5,4,2014-11-04,23-112,HOU,@,MIA,W (+17),0,0:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,danietr01
6,5,2014-11-06,23-114,HOU,,SAS,W (+17),0,13:27,3,7,.429,2,6,.333,0,0,,0,1,1,1,0,0,1,1,8,3.9,-7,danietr01
7,6,2014-11-08,23-116,HOU,,GSW,L (-11),0,5:02,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,2,3,1.9,-3,danietr01
8,7,2014-11-12,23-120,HOU,@,MIN,W (+12),0,5:19,1,4,.250,1,3,.333,0,0,,0,0,0,0,0,0,1,2,3,-1.2,-5,danietr01
10,8,2014-11-16,23-124,HOU,@,OKC,W (+4),0,4:17,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-0.4,+1,danietr01
11,9,2014-11-17,23-125,HOU,@,MEM,L (-26),0,12:00,2,6,.333,2,6,.333,0,0,,0,0,0,0,0,0,0,2,6,1.8,+5,danietr01
15,10,2014-11-26,23-134,HOU,,SAC,W (+13),0,0:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,danietr01
16,11,2014-11-28,23-136,HOU,,LAC,L (-17),0,9:40,1,5,.200,0,4,.000,0,0,,0,1,1,0,0,0,0,1,2,-1.2,+5,danietr01
17,12,2014-11-29,23-137,HOU,@,MIL,W (+14),0,1:46,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7,-2,danietr01
18,13,2014-12-03,23-141,HOU,,MEM,W (+9),0,6:54,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,1,2,0,-3.9,-14,danietr01
21,14,2014-12-10,23-148,HOU,@,GSW,L (-12),0,1:12,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,danietr01
22,15,2014-12-11,23-149,HOU,@,SAC,W (+4),0,12:19,2,5,.400,2,5,.400,0,0,,0,0,0,1,0,0,1,0,6,3.0,+12,danietr01
23,16,2014-12-13,23-151,HOU,,DEN,W (+12),0,1:45,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-3,danietr01
25,17,2014-12-18,23-156,HOU,,NOP,L (-9),0,16:18,3,4,.750,3,4,.750,0,0,,0,3,3,0,0,0,0,0,9,8.3,-3,danietr01
26,18,2014-12-21,23-159,MIN,,IND,L (-4),0,0:25,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,0,danietr01
27,19,2014-12-23,23-161,MIN,@,CLE,L (-21),0,5:13,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0,danietr01
28,20,2014-12-26,23-164,MIN,@,DEN,L (-4),0,0:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1,danietr01
29,21,2014-12-27,23-165,MIN,@,GSW,L (-13),0,8:44,5,6,.833,4,4,1.000,0,0,,1,1,2,1,0,0,0,1,14,13.1,+9,danietr01
30,22,2014-12-30,23-168,MIN,@,UTA,L (-6),0,1:53,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-7,danietr01
31,23,2015-01-01,23-170,MIN,,SAC,L (-3),0,12:36,3,7,.429,3,7,.429,2,2,1.000,0,2,2,1,0,0,0,2,11,7.8,+11,danietr01
32,24,2015-01-03,23-172,MIN,,UTA,L (-12),0,18:22,0,8,.000,0,5,.000,0,0,,2,2,4,2,0,0,0,2,0,-3.0,-7,danietr01
33,25,2015-01-05,23-174,MIN,,DEN,L (-9),0,11:05,1,3,.333,1,2,.500,0,0,,0,2,2,0,0,0,0,1,3,1.5,-14,danietr01
35,26,2015-01-09,23-178,MIN,@,MIL,L (-14),0,17:18,1,8,.125,0,5,.000,0,0,,1,0,1,0,1,0,3,1,2,-4.9,-5,danietr01
36,27,2015-01-10,23-179,MIN,,SAS,L (-15),0,14:06,1,3,.333,1,3,.333,0,0,,0,2,2,2,0,0,1,1,3,1.9,+5,danietr01
37,28,2015-01-13,23-182,MIN,@,IND,W (+9),0,12:43,2,4,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,1,5,3.3,+5,danietr01
38,29,2015-01-16,23-185,MIN,@,PHO,L (-11),0,6:40,1,1,1.000,0,0,,0,0,,0,1,1,3,0,0,0,0,2,4.1,+7,danietr01
40,30,2015-01-19,23-188,MIN,@,CHO,L (-25),0,15:25,3,5,.600,2,4,.500,0,0,,1,0,1,1,0,0,1,2,8,5.3,-3,danietr01
41,31,2015-01-21,23-190,MIN,,DAL,L (-23),0,16:28,2,9,.222,1,4,.250,0,0,,1,2,3,2,1,0,2,0,5,1.2,-13,danietr01
43,32,2015-01-25,23-194,MIN,@,ATL,L (-12),0,2:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-3,danietr01
44,33,2015-01-26,23-195,MIN,@,OKC,L (-8),0,3:15,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,1,0,-0.1,+2,danietr01
47,34,2015-01-31,23-200,MIN,,CLE,L (-16),0,1:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-3,danietr01
48,35,2015-02-02,23-202,MIN,@,DAL,L (-6),0,3:39,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+1,danietr01
52,36,2015-02-09,23-209,MIN,,ATL,L (-12),0,2:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+6,danietr01
55,37,2015-02-22,23-222,CHO,@,DAL,L (-11),0,0:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,danietr01
60,38,2015-03-04,23-232,CHO,@,BRK,W (+24),0,5:00,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,1,1,3,0.6,-4,danietr01
63,39,2015-03-09,23-237,CHO,,WAS,L (-26),0,5:44,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-6,danietr01
66,40,2015-03-16,23-244,CHO,@,UTA,L (-28),0,3:33,2,2,1.000,2,2,1.000,0,0,,0,1,1,0,0,0,0,0,6,5.7,+6,danietr01
75,41,2015-04-01,23-260,CHO,,DET,W (+24),0,2:04,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,1,5,3.0,+1,danietr01
76,42,2015-04-03,23-262,CHO,@,IND,L (-19),0,7:56,2,5,.400,0,2,.000,0,0,,0,0,0,0,0,0,0,0,4,1.3,+5,danietr01
79,43,2015-04-08,23-267,CHO,,TOR,L (-18),0,5:37,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.0,+5,danietr01
80,44,2015-04-10,23-269,CHO,@,ATL,L (-24),0,19:38,5,10,.500,3,3,1.000,2,3,.667,1,0,1,0,1,0,1,1,15,9.9,-13,danietr01
81,45,2015-04-12,23-271,CHO,@,DET,L (-39),0,28:14,1,9,.111,0,4,.000,0,0,,0,3,3,2,1,0,1,2,2,-2.4,-27,danietr01
82,46,2015-04-13,23-272,CHO,,HOU,L (-10),0,28:01,6,10,.600,3,6,.500,0,0,,0,1,1,2,1,1,2,4,15,10.2,-13,danietr01
83,47,2015-04-15,23-274,CHO,@,TOR,L (-5),0,29:08,7,15,.467,6,13,.462,4,4,1.000,1,1,2,1,0,0,1,2,24,16.2,-1,danietr01
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
18,1,2014-12-02,27-005,DET,,LAL,L (-10),0,12:00,3,8,.375,1,3,.333,0,0,,0,1,1,1,1,0,1,1,7,3.2,+6,datomlu01
53,2,2015-02-10,27-075,DET,@,CHO,W (+28),0,3:35,2,3,.667,0,0,,0,0,,1,2,3,1,0,0,1,0,4,3.7,-1,datomlu01
54,3,2015-02-11,27-076,DET,,SAS,L (-17),0,1:53,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+1,datomlu01
58,4,2015-02-25,27-090,BOS,,NYK,W (+21),0,3:46,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-1,datomlu01
61,5,2015-03-03,27-096,BOS,@,CLE,L (-31),0,15:03,3,7,.429,1,3,.333,0,0,,0,5,5,0,0,0,1,1,7,3.4,+7,datomlu01
64,6,2015-03-08,27-101,BOS,@,ORL,L (-5),0,9:33,4,5,.800,2,2,1.000,0,0,,0,1,1,0,0,2,0,1,10,9.4,+6,datomlu01
65,7,2015-03-09,27-102,BOS,@,MIA,W (+10),0,20:44,6,9,.667,1,2,.500,0,0,,1,2,3,0,0,0,0,4,13,8.8,-1,datomlu01
66,8,2015-03-11,27-104,BOS,,MEM,W (+3),0,9:57,1,3,.333,0,1,.000,0,0,,0,0,0,1,0,1,0,0,2,1.7,+5,datomlu01
67,9,2015-03-13,27-106,BOS,,ORL,W (+7),0,7:02,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,1,0,3,0.6,+5,datomlu01
68,10,2015-03-14,27-107,BOS,@,IND,W (+4),0,5:40,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,1,3,2.6,+8,datomlu01
69,11,2015-03-16,27-109,BOS,,PHI,W (+19),0,20:00,4,8,.500,2,4,.500,0,0,,0,1,1,2,0,3,1,2,10,8.0,+1,datomlu01
70,12,2015-03-18,27-111,BOS,@,OKC,L (-4),0,3:17,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,datomlu01
71,13,2015-03-20,27-113,BOS,@,SAS,L (-12),0,6:03,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,2,0,0,-3.1,-2,datomlu01
72,14,2015-03-22,27-115,BOS,,DET,L (-8),0,5:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,+6,datomlu01
74,15,2015-03-25,27-118,BOS,,MIA,L (-7),0,11:47,2,3,.667,2,2,1.000,0,0,,0,2,2,0,0,0,0,2,6,4.5,+13,datomlu01
75,16,2015-03-27,27-120,BOS,@,NYK,W (+4),0,4:39,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-0.1,+4,datomlu01
76,17,2015-03-29,27-122,BOS,,LAC,L (-13),0,18:15,5,9,.556,2,4,.500,0,0,,0,1,1,1,0,0,0,2,12,7.9,+5,datomlu01
79,18,2015-04-03,27-127,BOS,,MIL,L (-9),0,8:45,0,2,.000,0,1,.000,0,0,,0,3,3,0,0,0,0,0,0,-0.5,+5,datomlu01
83,19,2015-04-12,27-136,BOS,,CLE,W (+39),0,8:40,2,3,.667,2,2,1.000,0,0,,0,1,1,0,0,0,0,0,6,5.0,+9,datomlu01
84,20,2015-04-14,27-138,BOS,,TOR,W (+2),0,5:43,0,2,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-0.4,-2,datomlu01
85,21,2015-04-15,27-139,BOS,@,MIL,W (+5),1,27:29,9,15,.600,3,7,.429,1,1,1.000,1,2,3,2,0,1,1,1,22,17.1,-4,datomlu01
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
1,1,2014-10-29,23-096,PHI,@,IND,L (-12),0,17:58,5,11,.455,0,2,.000,2,2,1.000,4,1,5,1,1,0,1,3,12,8.9,+1,daviebr01
2,2,2014-10-31,23-098,PHI,@,MIL,L (-12),0,5:09,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,0,0,-1.1,-6,daviebr01
3,3,2014-11-01,23-099,PHI,,MIA,L (-18),0,23:53,7,9,.778,1,2,.500,3,4,.750,0,3,3,0,3,0,3,3,18,13.8,-1,daviebr01
4,4,2014-11-03,23-101,PHI,,HOU,L (-11),1,24:24,5,10,.500,1,3,.333,2,3,.667,2,2,4,3,0,1,0,2,13,11.6,-15,daviebr01
5,5,2014-11-05,23-103,PHI,,ORL,L (-2),1,29:17,9,11,.818,1,1,1.000,1,4,.250,1,3,4,1,1,0,1,3,20,15.8,-1,daviebr01
6,6,2014-11-07,23-105,PHI,,CHI,L (-3),0,24:28,3,7,.429,1,3,.333,0,0,,1,1,2,3,0,0,1,3,7,4.2,-18,daviebr01
7,7,2014-11-09,23-107,PHI,@,TOR,L (-32),0,28:33,1,6,.167,1,3,.333,0,0,,1,6,7,3,1,0,5,2,3,-1.0,-16,daviebr01
8,8,2014-11-13,23-111,PHI,@,DAL,L (-53),0,18:24,2,5,.400,1,2,.500,0,0,,4,0,4,1,0,0,3,3,5,1.6,-14,daviebr01
9,9,2014-11-14,23-112,PHI,@,HOU,L (-1),1,28:30,3,12,.250,1,4,.250,0,2,.000,4,1,5,2,1,1,1,5,7,2.2,-2,daviebr01
10,10,2014-11-17,23-115,PHI,@,SAS,L (-25),1,17:46,0,4,.000,0,1,.000,0,0,,0,4,4,4,1,0,0,0,0,2.2,-19,daviebr01
11,11,2014-11-19,23-117,PHI,,BOS,L (-11),0,16:46,1,5,.200,0,1,.000,0,0,,0,2,2,1,1,0,1,4,2,-1.4,-3,daviebr01
12,12,2014-11-21,23-119,PHI,,PHO,L (-26),0,27:32,2,5,.400,0,1,.000,4,6,.667,2,3,5,3,1,1,3,3,8,6.4,-16,daviebr01
13,13,2014-11-22,23-120,PHI,@,NYK,L (-8),0,21:42,1,2,.500,0,0,,2,2,1.000,2,1,3,0,0,0,0,1,4,4.3,-12,daviebr01
14,14,2014-11-24,23-122,PHI,,POR,L (-10),1,13:37,1,3,.333,0,1,.000,0,0,,2,3,5,1,0,0,0,6,2,0.9,+11,daviebr01
15,15,2014-11-26,23-124,PHI,,BRK,L (-8),0,21:28,3,8,.375,0,2,.000,3,3,1.000,5,0,5,2,3,1,1,2,9,11.4,-4,daviebr01
16,16,2014-11-29,23-127,PHI,,DAL,L (-7),0,13:24,0,3,.000,0,1,.000,1,2,.500,1,2,3,0,0,0,1,5,1,-3.2,-11,daviebr01
17,17,2014-12-01,23-129,PHI,,SAS,L (-6),1,18:35,3,7,.429,0,1,.000,2,3,.667,1,1,2,3,0,0,0,2,8,6.2,+3,daviebr01
18,18,2014-12-03,23-131,PHI,@,MIN,W (+8),0,9:52,0,1,.000,0,0,,0,0,,2,0,2,0,1,0,2,2,0,-1.1,0,daviebr01
19,19,2014-12-05,23-133,PHI,,OKC,L (-12),0,4:59,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,1,2,1,-1.2,-3,daviebr01
20,20,2014-12-06,23-134,PHI,@,DET,W (+7),0,12:36,3,7,.429,0,1,.000,0,0,,2,4,6,0,2,0,0,3,6,5.7,-10,daviebr01
22,21,2014-12-12,23-140,BRK,,PHI,W (+18),0,1:17,1,1,1.000,0,0,,2,2,1.000,1,0,1,1,1,0,0,0,4,6.1,+3,daviebr01
23,22,2014-12-13,23-141,BRK,@,CHO,W (+27),0,15:40,2,5,.400,0,1,.000,0,0,,0,4,4,0,0,1,2,1,4,0.8,-7,daviebr01
25,23,2014-12-17,23-145,BRK,@,TOR,L (-16),0,9:23,0,1,.000,0,0,,0,0,,1,2,3,0,0,1,0,2,0,0.5,-8,daviebr01
26,24,2014-12-19,23-147,BRK,@,CLE,L (-4),0,9:35,2,5,.400,1,2,.500,1,2,.500,0,1,1,0,0,1,2,1,6,1.5,-4,daviebr01
28,25,2014-12-23,23-151,BRK,,DEN,W (+6),0,2:22,1,3,.333,0,0,,0,0,,1,0,1,0,0,0,0,1,2,0.6,+4,daviebr01
30,26,2014-12-27,23-155,BRK,,IND,L (-25),0,3:04,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-8,daviebr01
32,27,2014-12-30,23-158,BRK,@,CHI,W (+14),0,2:39,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-5,daviebr01
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
1,1,2014-10-28,21-231,NOP,,ORL,W (+17),1,36:20,10,22,.455,0,0,,6,9,.667,9,8,17,2,3,9,0,1,26,32.4,+19,davisan02
2,2,2014-11-01,21-235,NOP,,DAL,L (-5),1,42:48,9,21,.429,0,0,,13,16,.813,6,9,15,2,2,3,1,2,31,29.3,+3,davisan02
3,3,2014-11-03,21-237,NOP,@,MEM,L (-12),1,32:01,6,12,.500,0,0,,2,2,1.000,3,5,8,2,1,1,1,3,14,12.5,-8,davisan02
4,4,2014-11-04,21-238,NOP,,CHO,W (+9),1,36:48,10,17,.588,0,0,,4,4,1.000,2,11,13,2,1,3,1,0,24,24.3,+16,davisan02
5,5,2014-11-08,21-242,NOP,@,SAS,W (+1),1,36:41,10,17,.588,0,0,,7,8,.875,2,9,11,1,4,6,4,2,27,26.9,+1,davisan02
6,6,2014-11-10,21-244,NOP,@,CLE,L (-7),1,39:52,12,21,.571,0,2,.000,3,4,.750,5,9,14,4,4,3,0,1,27,31.4,-6,davisan02
7,7,2014-11-12,21-246,NOP,,LAL,W (+7),1,36:42,12,16,.750,0,0,,1,4,.250,1,11,12,1,1,6,3,1,25,23.9,+15,davisan02
8,8,2014-11-14,21-248,NOP,,MIN,W (+48),1,27:22,9,13,.692,0,0,,4,5,.800,0,4,4,3,2,2,0,0,22,22.8,+34,davisan02
9,9,2014-11-17,21-251,NOP,@,POR,L (-9),1,37:47,14,20,.700,0,2,.000,3,4,.750,4,7,11,3,3,3,0,3,31,33.1,+3,davisan02
10,10,2014-11-18,21-252,NOP,@,SAC,W (+6),1,41:08,11,19,.579,0,0,,6,8,.750,1,8,9,0,2,3,0,5,28,23.5,+4,davisan02
11,11,2014-11-21,21-255,NOP,@,DEN,L (-20),1,32:04,7,17,.412,0,1,.000,4,4,1.000,1,8,9,2,1,2,4,3,18,10.6,-4,davisan02
12,12,2014-11-22,21-256,NOP,@,UTA,W (+12),1,39:36,16,23,.696,0,0,,11,12,.917,5,9,14,0,2,1,2,1,43,39.4,+10,davisan02
13,13,2014-11-25,21-259,NOP,,SAC,L (-10),1,37:49,4,12,.333,0,0,,6,8,.750,2,7,9,2,1,2,0,2,14,12.9,-15,davisan02
14,14,2014-11-28,21-262,NOP,@,ATL,L (-9),1,30:44,5,14,.357,0,0,,4,5,.800,3,8,11,1,3,1,2,3,14,11.5,-2,davisan02
15,15,2014-11-29,21-263,NOP,@,WAS,L (-3),1,40:10,11,18,.611,0,1,.000,8,9,.889,3,10,13,0,1,0,4,2,30,22.7,-6,davisan02
16,16,2014-12-02,21-266,NOP,,OKC,W (+8),1,38:56,8,15,.533,0,0,,9,16,.563,2,8,10,4,6,4,1,2,25,28.5,+23,davisan02
17,17,2014-12-04,21-268,NOP,@,GSW,L (-27),1,37:43,14,19,.737,0,0,,2,4,.500,3,12,15,3,2,3,2,2,30,30.6,-8,davisan02
18,18,2014-12-06,21-270,NOP,@,LAC,L (-20),1,32:34,9,15,.600,0,0,,8,9,.889,1,2,3,0,0,1,0,3,26,19.5,-28,davisan02
19,19,2014-12-07,21-271,NOP,@,LAL,W (+17),1,32:08,11,15,.733,0,0,,1,2,.500,0,6,6,0,1,2,1,3,23,18.5,+18,davisan02
20,20,2014-12-09,21-273,NOP,,NYK,W (+11),1,32:47,6,14,.429,0,0,,6,9,.667,3,5,8,1,1,3,1,3,18,14.6,+6,davisan02
21,21,2014-12-10,21-274,NOP,@,DAL,L (-5),1,40:04,11,20,.550,0,0,,9,9,1.000,5,6,11,2,0,2,1,3,31,27.3,-4,davisan02
22,22,2014-12-12,21-276,NOP,,CLE,W (+5),1,6:30,4,4,1.000,0,0,,0,2,.000,0,1,1,0,0,0,0,0,8,6.3,-1,davisan02
24,23,2014-12-16,21-280,NOP,,UTA,W (+8),1,34:54,12,15,.800,0,0,,7,7,1.000,4,5,9,1,1,3,2,2,31,30.6,+1,davisan02
25,24,2014-12-18,21-282,NOP,@,HOU,W (+9),1,40:49,10,17,.588,0,0,,10,12,.833,1,13,14,3,2,5,1,0,30,32.5,+12,davisan02
26,25,2014-12-20,21-284,NOP,,POR,L (-26),1,27:36,3,14,.214,0,0,,1,1,1.000,3,3,6,0,1,5,1,1,7,4.5,-26,davisan02
27,26,2014-12-21,21-285,NOP,@,OKC,W (+2),1,36:43,16,22,.727,0,1,.000,6,7,.857,3,9,12,2,1,3,3,3,38,33.7,-4,davisan02
28,27,2014-12-23,21-287,NOP,@,IND,L (-12),1,37:12,8,18,.444,0,0,,5,6,.833,1,8,9,0,0,1,1,2,21,13.2,-2,davisan02
29,28,2014-12-26,21-290,NOP,,SAS,W (+7),1,37:43,8,19,.421,0,0,,6,6,1.000,1,11,12,3,2,5,1,1,22,22.1,+2,davisan02
30,29,2014-12-27,21-291,NOP,@,CHI,L (-7),1,40:41,13,24,.542,0,0,,3,3,1.000,3,8,11,2,0,6,1,2,29,25.7,0,davisan02
