<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
16,15,2014-11-28,25-277,MEM,@,POR,W (+13),0,14:13,1,1,1.000,0,0,,0,0,,0,2,2,1,0,2,1,2,2,2.6,+1
17,16,2014-11-30,25-279,MEM,@,SAC,W (+12),0,15:11,0,3,.000,0,0,,0,0,,2,2,4,1,1,2,1,1,0,1.6,+8
18,17,2014-12-03,25-282,MEM,@,HOU,L (-9),0,12:49,4,8,.500,0,0,,0,0,,2,1,3,0,1,1,1,1,8,6.0,-8
19,18,2014-12-05,25-284,MEM,,SAS,L (-6),0,7:41,1,2,.500,0,0,,0,2,.000,1,3,4,0,0,0,2,1,2,-0.6,-5
20,19,2014-12-07,25-286,MEM,,MIA,W (+16),0,19:00,1,2,.500,0,0,,0,0,,0,2,2,0,0,2,1,4,2,0.4,+7
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,20,2014-12-09,25-288,MEM,,DAL,W (+9),0,6:04,0,0,,0,0,,1,2,.500,0,2,2,0,0,1,0,2,1,1.1,-4
22,21,2014-12-12,25-291,MEM,,CHO,W (+6),0,17:28,2,4,.500,0,0,,0,0,,1,6,7,1,0,2,2,2,4,3.8,-4
23,22,2014-12-13,25-292,MEM,@,PHI,W (+5),0,11:35,1,3,.333,0,0,,1,2,.500,0,2,2,1,0,0,0,0,3,2.2,-6
24,23,2014-12-16,25-295,MEM,,GSW,W (+7),0,13:22,2,2,1.000,0,0,,0,0,,0,5,5,0,2,2,1,0,4,7.3,+14
25,24,2014-12-17,25-296,MEM,@,SAS,W (+1),0,16:43,8,10,.800,0,0,,0,0,,0,7,7,0,0,2,0,4,16,14.1,+4
26,25,2014-12-19,25-298,MEM,,CHI,L (-6),0,17:43,2,6,.333,0,0,,0,0,,2,6,8,0,0,3,0,1,4,5.5,-8
27,26,2014-12-21,25-300,MEM,@,CLE,L (-14),0,24:26,4,8,.500,0,0,,0,0,,0,3,3,0,1,0,0,0,8,5.9,-7
28,27,2014-12-22,25-301,MEM,,UTA,L (-6),1,32:44,2,4,.500,0,0,,1,2,.500,1,3,4,3,1,1,1,3,5,5.8,+5
29,28,2014-12-26,25-305,MEM,,HOU,L (-6),0,14:09,1,4,.250,0,0,,2,2,1.000,1,5,6,0,1,1,1,2,4,3.7,+2
30,29,2014-12-27,25-306,MEM,@,MIA,W (+8),0,15:34,3,4,.750,0,0,,0,1,.000,2,4,6,0,0,1,2,3,6,4.1,+4
31,30,2014-12-30,25-309,MEM,,SAS,W (+8),0,11:58,3,4,.750,0,0,,0,0,,1,0,1,0,0,2,3,3,6,2.3,-4
32,31,2015-01-02,25-312,MEM,@,LAL,W (+3),0,18:54,4,7,.571,0,0,,1,2,.500,3,6,9,1,0,0,2,1,9,7.5,+5
33,32,2015-01-03,25-313,MEM,@,DEN,L (-29),0,25:18,3,4,.750,0,0,,0,0,,1,8,9,1,0,1,0,0,6,8.9,-23
34,33,2015-01-05,25-315,MEM,,NYK,W (+22),0,14:28,2,5,.400,0,0,,0,0,,1,4,5,0,0,0,1,1,4,1.8,-3
35,34,2015-01-07,25-317,MEM,@,ATL,L (-10),0,17:37,2,3,.667,0,0,,0,0,,1,6,7,0,0,0,1,3,4,3.0,+4
36,35,2015-01-09,25-319,MEM,@,NOP,L (-11),0,19:08,3,4,.750,0,0,,3,3,1.000,1,6,7,1,1,2,1,1,9,11.6,+4
37,36,2015-01-11,25-321,MEM,,PHO,W (+12),0,18:11,2,5,.400,0,0,,1,2,.500,0,2,2,1,0,1,0,3,5,2.7,-3
38,37,2015-01-14,25-324,MEM,@,BRK,W (+11),0,17:24,2,5,.400,0,0,,2,2,1.000,3,3,6,0,1,0,1,1,6,5.9,-10
39,38,2015-01-16,25-326,MEM,@,ORL,W (+10),0,16:22,2,2,1.000,0,0,,1,2,.500,0,3,3,1,1,0,0,3,5,5.4,0
40,39,2015-01-17,25-327,MEM,,POR,W (+4),0,18:17,3,4,.750,0,0,,0,0,,2,5,7,1,0,0,3,2,6,4.2,+8
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,40,2015-01-19,25-329,MEM,,DAL,L (-8),0,8:47,1,2,.500,0,0,,0,0,,0,4,4,0,0,0,0,2,2,1.4,0
42,41,2015-01-21,25-331,MEM,,TOR,W (+6),0,15:31,2,3,.667,0,0,,4,4,1.000,2,3,5,0,1,2,1,3,8,9.2,-8
43,42,2015-01-24,25-334,MEM,,PHI,W (+18),0,22:56,1,4,.250,0,0,,5,6,.833,1,4,5,0,0,0,2,2,7,3.3,+4
44,43,2015-01-26,25-336,MEM,,ORL,W (+9),0,13:32,0,3,.000,0,0,,0,0,,0,3,3,0,0,1,2,3,0,-3.7,+7
45,44,2015-01-27,25-337,MEM,@,DAL,W (+19),0,20:45,3,7,.429,0,0,,3,4,.750,3,3,6,1,0,0,1,2,9,6.8,+16
46,45,2015-01-29,25-339,MEM,,DEN,W (+30),0,23:03,3,5,.600,0,0,,0,0,,1,6,7,0,0,0,1,3,6,4.0,+16
47,46,2015-01-31,25-341,MEM,,OKC,W (+11),0,14:53,2,7,.286,0,0,,0,0,,2,5,7,0,1,0,2,1,4,1.4,+1
48,47,2015-02-02,25-343,MEM,@,PHO,W (+1),0,15:08,1,2,.500,0,0,,2,2,1.000,5,6,11,1,1,0,1,1,4,8.6,-5
49,48,2015-02-04,25-345,MEM,@,UTA,W (+10),0,18:53,5,10,.500,0,0,,0,0,,5,1,6,0,1,1,1,3,10,8.3,+9
50,49,2015-02-06,25-347,MEM,@,MIN,L (-1),0,18:59,1,1,1.000,0,0,,0,0,,0,1,1,0,1,2,1,2,2,2.6,0
51,50,2015-02-08,25-349,MEM,,ATL,W (+6),0,16:59,4,7,.571,0,0,,2,2,1.000,3,4,7,0,0,1,1,1,10,9.3,+3
52,51,2015-02-10,25-351,MEM,,BRK,W (+9),0,20:13,3,11,.273,0,0,,2,4,.500,6,4,10,0,0,2,1,3,8,5.3,-7
53,52,2015-02-11,25-352,MEM,@,OKC,L (-16),0,24:09,3,4,.750,0,0,,0,2,.000,2,4,6,0,1,1,1,1,6,6.5,+6
54,53,2015-02-22,25-363,MEM,@,POR,W (+6),0,18:03,2,5,.400,0,0,,0,0,,1,5,6,0,1,0,0,3,4,3.3,+9
55,54,2015-02-23,25-364,MEM,@,LAC,W (+3),0,18:23,2,6,.333,0,0,,0,0,,2,3,5,1,0,0,0,1,4,3.2,+5
56,55,2015-02-25,26-001,MEM,@,SAC,L (-12),0,17:03,0,5,.000,0,0,,0,0,,4,5,9,1,1,2,0,1,0,3.5,-9
57,56,2015-02-27,26-003,MEM,,LAC,L (-18),0,15:40,4,6,.667,0,0,,1,2,.500,2,1,3,1,0,0,2,3,9,5.2,+7
58,57,2015-02-28,26-004,MEM,@,MIN,W (+4),0,12:39,2,2,1.000,0,0,,0,0,,1,5,6,0,0,1,2,0,4,4.3,+1
59,58,2015-03-03,26-007,MEM,,UTA,L (-11),1,33:52,3,10,.300,0,0,,0,2,.000,4,6,10,1,0,0,0,3,6,3.5,-23
60,59,2015-03-04,26-008,MEM,@,HOU,W (+2),0,14:30,2,3,.667,0,0,,2,4,.500,1,2,3,1,1,1,0,0,6,7.6,+8
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,60,2015-03-06,26-010,MEM,,LAL,W (+7),0,17:13,1,5,.200,0,0,,0,0,,0,5,5,1,0,0,0,0,2,1.1,-3
62,61,2015-03-07,26-011,MEM,@,NOP,L (-6),0,13:23,1,4,.250,0,0,,0,0,,2,3,5,0,0,0,0,1,2,1.5,+8
63,62,2015-03-09,26-013,MEM,@,CHI,W (+10),0,12:33,2,3,.667,0,0,,0,2,.000,0,2,2,1,1,1,0,2,4,4.1,-15
64,63,2015-03-11,26-015,MEM,@,BOS,L (-3),0,13:44,2,2,1.000,0,0,,0,0,,0,4,4,0,0,1,1,4,4,2.7,-3
65,64,2015-03-12,26-016,MEM,@,WAS,L (-20),1,24:08,5,8,.625,0,0,,0,0,,2,2,4,1,1,1,1,5,10,7.8,-13
66,65,2015-03-14,26-018,MEM,,MIL,W (+13),0,17:56,1,3,.333,0,0,,0,0,,2,5,7,0,0,1,0,5,2,1.9,+15
67,66,2015-03-16,26-020,MEM,,DEN,W (+11),0,13:50,1,3,.333,0,0,,2,2,1.000,1,4,5,1,0,1,1,1,4,4.2,+9
68,67,2015-03-17,26-021,MEM,@,DET,L (-10),0,16:00,1,3,.333,0,0,,0,0,,3,3,6,2,0,0,1,2,2,2.9,+2
69,68,2015-03-20,26-024,MEM,@,DAL,W (+11),0,18:57,3,4,.750,0,0,,0,0,,2,4,6,1,1,0,1,2,6,6.9,+9
70,69,2015-03-21,26-025,MEM,,POR,W (+11),0,18:32,2,5,.400,0,0,,0,0,,1,4,5,0,1,0,2,2,4,1.4,-6
71,70,2015-03-23,26-027,MEM,@,NYK,W (+21),0,16:25,5,7,.714,0,0,,0,0,,2,3,5,0,0,0,2,3,10,6.2,-8
72,71,2015-03-25,26-029,MEM,,CLE,L (-22),0,16:41,4,4,1.000,0,0,,0,0,,1,2,3,0,1,1,0,0,8,9.8,-5
73,72,2015-03-27,26-031,MEM,,GSW,L (-23),0,14:49,4,6,.667,0,0,,1,2,.500,1,4,5,0,0,1,1,2,9,6.8,+8
74,73,2015-03-29,26-033,MEM,@,SAS,L (-14),0,13:38,2,3,.667,0,0,,0,0,,0,2,2,0,0,0,0,0,4,3.3,-4
75,74,2015-03-30,26-034,MEM,,SAC,W (+14),0,24:05,3,6,.500,0,0,,2,2,1.000,5,7,12,0,0,3,2,3,8,9.5,+6
76,75,2015-04-03,26-038,MEM,,OKC,W (+8),0,20:58,2,6,.333,0,0,,0,0,,3,8,11,1,0,1,0,1,4,6.1,+8
77,76,2015-04-04,26-039,MEM,,WAS,L (-9),0,11:49,2,3,.667,0,0,,0,1,.000,1,2,3,0,0,1,2,2,4,1.5,-2
78,77,2015-04-08,26-043,MEM,,NOP,W (+36),0,15:28,4,9,.444,0,0,,1,1,1.000,4,7,11,0,0,0,2,0,9,7.2,+19
79,78,2015-04-10,26-045,MEM,@,UTA,W (+1),0,14:14,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,0,0,2,3.3,-1
80,79,2015-04-11,26-046,MEM,@,LAC,L (-8),0,17:08,4,7,.571,0,0,,0,2,.000,2,5,7,0,0,0,1,3,8,4.6,+3
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,80,2015-04-13,26-048,MEM,@,GSW,L (-4),0,21:25,4,10,.400,0,0,,0,0,,3,4,7,0,0,1,0,2,8,5.8,+11
82,81,2015-04-15,26-050,MEM,,IND,W (+12),0,15:43,1,3,.333,0,0,,4,4,1.000,3,6,9,0,0,0,0,2,6,7.4,+10
