<!-- ALREADYCSV -->
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,23,WAS,NBA,PG,75,14,1392,157,407,.386,75,202,.371,82,205,.400,.478,55,67,.821,18,99,117,209,57,7,128,100,444
2004-05,24,WAS,NBA,PG,44,1,648,61,186,.328,36,93,.387,25,93,.269,.425,33,41,.805,18,53,71,69,13,0,39,47,191
2005-06,25,POR,NBA,PG,68,57,1781,206,470,.438,76,184,.413,130,286,.455,.519,72,91,.791,26,120,146,306,42,5,83,107,560
2006-07,26,TOT,NBA,PG,82,42,2225,209,509,.411,67,208,.322,142,301,.472,.476,43,64,.672,21,148,169,408,61,8,129,121,528
2006-07,26,MIL,NBA,PG,33,2,583,45,129,.349,19,68,.279,26,61,.426,.422,11,20,.550,7,38,45,84,10,3,28,49,120
2006-07,26,DEN,NBA,PG,49,40,1642,164,380,.432,48,140,.343,116,240,.483,.495,32,44,.727,14,110,124,324,51,5,101,72,408
2007-08,27,POR,NBA,PG,81,78,2424,261,640,.408,121,298,.406,140,342,.409,.502,49,64,.766,31,164,195,413,55,4,113,133,692
2008-09,28,POR,NBA,PG,69,69,2188,277,647,.428,140,328,.427,137,319,.429,.536,63,75,.840,28,145,173,348,69,4,108,126,757
2009-10,29,TOT,NBA,PG,80,38,2159,217,522,.416,116,294,.395,101,228,.443,.527,36,48,.750,21,166,187,380,58,6,128,123,586
2009-10,29,POR,NBA,PG,51,28,1397,143,355,.403,78,207,.377,65,148,.439,.513,24,32,.750,15,103,118,203,37,2,65,84,388
2009-10,29,LAC,NBA,PG,29,10,762,74,167,.443,38,87,.437,36,80,.450,.557,12,16,.750,6,63,69,177,21,4,63,39,198
2010-11,30,LAL,NBA,PG,79,0,1581,110,306,.359,73,193,.378,37,113,.327,.479,26,30,.867,19,137,156,170,40,3,73,99,319
2011-12,31,LAL,NBA,PG,53,5,1237,101,268,.377,53,158,.335,48,110,.436,.476,21,27,.778,9,76,85,175,39,2,72,75,276
2012-13,32,LAL,NBA,PG,45,13,1175,114,270,.422,72,171,.421,42,99,.424,.556,27,35,.771,21,111,132,173,34,6,62,83,327
2013-14,33,TOT,NBA,PG,55,28,1498,133,353,.377,79,210,.376,54,143,.378,.489,33,43,.767,13,146,159,307,54,8,102,85,378
2013-14,33,LAL,NBA,PG,27,27,891,88,233,.378,52,131,.397,36,102,.353,.489,28,35,.800,8,95,103,205,34,2,71,49,256
2013-14,33,GSW,NBA,PG,28,1,607,45,120,.375,27,79,.342,18,41,.439,.488,5,8,.625,5,51,56,102,20,6,31,36,122
2014-15,34,POR,NBA,PG,81,0,1529,122,327,.373,77,219,.352,45,108,.417,.491,29,41,.707,16,121,137,288,41,5,104,118,350
2015-16,35,DET,NBA,PG,4,0,55,2,17,.118,1,11,.091,1,6,.167,.147,0,0,,1,6,7,17,1,1,7,3,5
Career,,,NBA,,816,345,19892,1970,4922,.400,986,2569,.384,984,2353,.418,.500,487,626,.778,242,1492,1734,3263,564,59,1148,1220,5413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,POR,NBA,,350,232,9319,1009,2439,.414,492,1236,.398,517,1203,.430,.515,237,303,.782,116,653,769,1558,244,20,473,568,2747
4 seasons,,LAL,NBA,,204,45,4884,413,1077,.383,250,653,.383,163,424,.384,.500,102,127,.803,57,419,476,723,147,13,278,306,1178
2 seasons,,WAS,NBA,,119,15,2040,218,593,.368,111,295,.376,107,298,.359,.461,88,108,.815,36,152,188,278,70,7,167,147,635
1 season,,DEN,NBA,,49,40,1642,164,380,.432,48,140,.343,116,240,.483,.495,32,44,.727,14,110,124,324,51,5,101,72,408
1 season,,MIL,NBA,,33,2,583,45,129,.349,19,68,.279,26,61,.426,.422,11,20,.550,7,38,45,84,10,3,28,49,120
1 season,,LAC,NBA,,29,10,762,74,167,.443,38,87,.437,36,80,.450,.557,12,16,.750,6,63,69,177,21,4,63,39,198
1 season,,GSW,NBA,,28,1,607,45,120,.375,27,79,.342,18,41,.439,.488,5,8,.625,5,51,56,102,20,6,31,36,122
1 season,,DET,NBA,,4,0,55,2,17,.118,1,11,.091,1,6,.167,.147,0,0,,1,6,7,17,1,1,7,3,5
