<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,37-016,WAS,@,MIA,L (-12),1,32:42,6,10,.600,1,3,.333,4,5,.800,0,6,6,5,2,0,1,3,17,17.1,-2
2,2,2014-10-30,37-017,WAS,@,ORL,W (+7),1,30:16,6,13,.462,2,2,1.000,2,2,1.000,1,3,4,1,2,0,1,4,16,11.0,+2
3,3,2014-11-01,37-019,WAS,,MIL,W (+11),1,16:48,0,3,.000,0,1,.000,2,2,1.000,1,2,3,4,1,0,1,2,2,3.2,+9
4,4,2014-11-04,37-022,WAS,@,NYK,W (+15),1,27:57,5,10,.500,3,5,.600,4,5,.800,0,5,5,3,2,2,0,3,17,17.4,+14
5,5,2014-11-05,37-023,WAS,,IND,W (+2),1,37:10,3,15,.200,0,4,.000,5,5,1.000,0,4,4,2,1,1,1,2,11,4.2,+16
6,6,2014-11-07,37-025,WAS,@,TOR,L (-19),1,22:57,3,11,.273,1,4,.250,1,1,1.000,2,6,8,1,0,0,1,0,8,4.4,-18
7,7,2014-11-08,37-026,WAS,@,IND,W (+7),1,27:50,2,13,.154,0,5,.000,8,10,.800,1,4,5,3,0,0,0,1,12,6.5,+10
8,8,2014-11-12,37-030,WAS,,DET,W (+4),1,29:18,5,11,.455,1,4,.250,2,2,1.000,1,7,8,2,0,0,2,1,13,9.1,+11
9,9,2014-11-15,37-033,WAS,,ORL,W (+5),1,21:52,2,7,.286,0,4,.000,6,6,1.000,1,5,6,4,0,0,1,2,10,9.1,+3
10,10,2014-11-19,37-037,WAS,,DAL,L (-3),1,25:40,6,10,.600,3,5,.600,2,2,1.000,0,5,5,1,0,0,1,3,17,12.4,-3
11,11,2014-11-21,37-039,WAS,,CLE,W (+13),1,29:42,4,7,.571,1,3,.333,0,0,,1,4,5,2,0,1,1,2,9,7.9,+6
12,12,2014-11-22,37-040,WAS,@,MIL,W (+11),1,28:10,8,16,.500,4,5,.800,5,7,.714,2,8,10,2,0,0,0,6,25,19.0,+14
