<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-30,34-235,LAC,,OKC,W (+3),1,26:50,3,6,.500,1,3,.333,0,0,,0,3,3,1,1,2,0,2,7,7.2,+4
2,2,2014-10-31,34-236,LAC,@,LAL,W (+7),1,22:08,2,4,.500,2,4,.500,1,2,.500,1,0,1,1,0,0,1,3,7,3.8,+3
3,3,2014-11-02,34-238,LAC,,SAC,L (-6),1,31:03,3,11,.273,1,6,.167,0,1,.000,0,1,1,0,0,0,3,2,7,-3.4,-5
4,4,2014-11-03,34-239,LAC,,UTA,W (+6),1,29:58,3,7,.429,1,4,.250,2,2,1.000,0,2,2,1,1,1,0,2,9,7.5,+1
5,5,2014-11-05,34-241,LAC,@,GSW,L (-17),1,20:46,1,4,.250,0,2,.000,0,0,,0,2,2,0,0,0,1,2,2,-1.6,-18
6,6,2014-11-08,34-244,LAC,,POR,W (+4),0,25:30,2,2,1.000,0,0,,0,0,,0,3,3,0,1,1,0,3,4,4.8,+10
7,7,2014-11-10,34-246,LAC,,SAS,L (-4),0,21:00,2,4,.500,2,3,.667,2,2,1.000,0,2,2,0,0,1,0,4,8,5.7,-4
8,8,2014-11-15,34-251,LAC,,PHO,W (+13),1,27:16,3,8,.375,2,6,.333,4,4,1.000,1,1,2,1,0,0,0,1,12,8.9,+17
9,9,2014-11-17,34-253,LAC,,CHI,L (-16),1,28:32,2,8,.250,2,6,.333,1,2,.500,0,2,2,1,0,0,3,4,7,-1.5,-22
10,10,2014-11-19,34-255,LAC,@,ORL,W (+24),1,27:28,4,8,.500,3,5,.600,2,2,1.000,0,5,5,1,2,1,0,3,13,12.7,+9
11,11,2014-11-20,34-256,LAC,@,MIA,W (+17),1,24:33,4,6,.667,1,2,.500,0,0,,0,0,0,0,0,0,1,2,9,4.6,+19
12,12,2014-11-23,34-259,LAC,@,MEM,L (-16),1,19:03,4,6,.667,1,3,.333,0,2,.000,0,2,2,0,0,0,0,3,9,5.0,-7
13,,2014-11-24,34-260,LAC,,CHO,W (+21),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,,2014-11-26,34-262,LAC,,DET,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,13,2014-11-28,34-264,LAC,@,HOU,W (+17),1,19:36,1,2,.500,0,1,.000,0,0,,1,4,5,4,0,1,0,3,2,5.2,+3
16,14,2014-11-29,34-265,LAC,@,UTA,W (+16),1,28:08,2,6,.333,2,4,.500,2,2,1.000,0,4,4,0,1,1,1,5,8,4.5,+24
17,15,2014-12-01,34-267,LAC,,MIN,W (+26),1,23:28,3,7,.429,2,5,.400,0,0,,1,4,5,2,0,0,1,2,8,5.8,+24
18,16,2014-12-03,34-269,LAC,,ORL,W (+28),1,38:58,6,8,.750,1,3,.333,4,5,.800,0,5,5,2,1,1,3,5,17,13.0,+32
19,17,2014-12-06,34-272,LAC,,NOP,W (+20),1,34:00,5,8,.625,4,7,.571,0,0,,1,3,4,1,1,0,1,5,14,10.7,+20
20,18,2014-12-08,34-274,LAC,,PHO,W (+1),1,38:52,4,11,.364,0,5,.000,0,0,,0,4,4,4,1,1,1,5,8,4.6,+10
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,19,2014-12-10,34-276,LAC,@,IND,W (+7),1,29:09,4,8,.500,1,4,.250,2,2,1.000,0,5,5,1,0,1,3,2,11,6.1,+14
22,20,2014-12-12,34-278,LAC,@,WAS,L (-8),1,27:46,4,9,.444,1,4,.250,2,2,1.000,3,3,6,1,1,0,5,4,11,4.4,-7
23,21,2014-12-13,34-279,LAC,@,MIL,L (-5),1,32:24,10,18,.556,6,8,.750,0,0,,0,1,1,0,2,1,1,3,26,18.2,+16
24,22,2014-12-15,34-281,LAC,,DET,W (+22),1,23:47,3,7,.429,3,6,.500,1,1,1.000,0,2,2,3,1,0,2,3,10,6.8,+5
25,23,2014-12-17,34-283,LAC,,IND,W (+2),1,31:02,1,3,.333,0,2,.000,1,2,.500,0,2,2,4,0,1,2,3,3,1.8,+10
26,24,2014-12-19,34-285,LAC,@,DEN,L (-3),1,34:30,8,10,.800,0,2,.000,0,0,,2,2,4,0,2,2,0,4,16,16.0,+12
27,25,2014-12-20,34-286,LAC,,MIL,W (+4),1,25:34,0,3,.000,0,3,.000,0,0,,1,4,5,4,0,0,1,0,0,1.6,+2
28,26,2014-12-22,34-288,LAC,@,SAS,L (-7),1,23:36,2,4,.500,0,1,.000,0,0,,1,3,4,1,1,0,1,4,4,2.7,+5
29,27,2014-12-23,34-289,LAC,@,ATL,L (-3),1,20:38,1,6,.167,1,4,.250,3,4,.750,0,2,2,2,1,0,1,3,6,2.6,+2
30,28,2014-12-25,34-291,LAC,,GSW,W (+14),1,32:13,3,8,.375,1,4,.250,0,0,,1,5,6,0,2,1,2,4,7,3.9,+6
31,29,2014-12-27,34-293,LAC,,TOR,L (-12),1,21:14,2,4,.500,2,2,1.000,0,0,,0,2,2,0,1,0,0,2,6,4.8,-11
32,30,2014-12-29,34-295,LAC,,UTA,W (+4),1,30:30,4,8,.500,3,5,.600,2,2,1.000,0,2,2,2,0,3,0,3,13,11.9,-1
33,31,2014-12-31,34-297,LAC,,NYK,W (+21),1,28:29,3,7,.429,3,6,.500,0,0,,1,4,5,0,2,1,0,2,9,9.1,+16
34,32,2015-01-03,34-300,LAC,,PHI,W (+36),1,22:30,3,8,.375,1,5,.200,0,2,.000,0,2,2,0,1,0,0,2,7,2.6,+9
35,33,2015-01-05,34-302,LAC,,ATL,L (-9),1,26:24,4,8,.500,2,5,.400,2,2,1.000,1,1,2,2,0,1,2,2,12,8.3,-10
36,34,2015-01-07,34-304,LAC,,LAL,W (+25),1,30:00,6,12,.500,5,10,.500,2,2,1.000,0,3,3,1,0,1,1,1,19,13.9,+36
