Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
33,25,2014-12-31,32-348,MIA,@,IND,L (-11),1,38:01,9,20,.450,0,2,.000,2,2,1.000,1,1,2,7,2,3,1,4,20,17.0,-7,wadedw01
34,26,2015-01-03,32-351,MIA,@,HOU,L (-36),1,25:28,5,11,.455,0,0,,5,5,1.000,0,4,4,3,0,0,2,0,15,10.6,-12,wadedw01
35,27,2015-01-04,32-352,MIA,,BRK,W (+4),1,33:41,9,20,.450,0,1,.000,7,9,.778,2,4,6,7,2,0,5,2,25,17.5,+2,wadedw01
36,28,2015-01-08,32-356,MIA,@,POR,L (-16),1,33:19,7,18,.389,0,0,,9,12,.750,1,6,7,2,0,0,3,3,23,11.7,-27,wadedw01
37,29,2015-01-11,32-359,MIA,@,LAC,W (+14),1,35:41,5,15,.333,0,2,.000,7,9,.778,2,2,4,10,1,0,2,1,17,15.3,+19,wadedw01
38,30,2015-01-13,32-361,MIA,@,LAL,W (+3),1,14:45,2,5,.400,0,0,,0,0,,0,5,5,5,0,0,1,0,4,5.3,+17,wadedw01
41,31,2015-01-20,33-003,MIA,,OKC,L (-8),1,34:02,8,18,.444,0,2,.000,2,4,.500,0,2,2,6,1,0,4,1,18,9.2,-2,wadedw01
42,32,2015-01-21,33-004,MIA,@,CHO,L (-2),1,33:19,8,21,.381,0,0,,1,1,1.000,1,6,7,4,2,0,1,4,17,10.2,+11,wadedw01
43,33,2015-01-23,33-006,MIA,,IND,W (+2),1,32:20,5,16,.313,0,2,.000,3,5,.600,0,0,0,4,2,0,6,2,13,1.0,+3,wadedw01
44,34,2015-01-25,33-008,MIA,@,CHI,W (+12),1,38:42,10,18,.556,0,0,,6,6,1.000,1,2,3,3,0,0,5,3,26,14.6,+5,wadedw01
45,35,2015-01-27,33-010,MIA,,MIL,L (-7),1,19:13,5,9,.556,0,0,,2,3,.667,0,1,1,4,2,0,4,0,12,8.4,0,wadedw01
53,36,2015-02-20,33-034,MIA,@,NYK,W (+24),1,21:55,4,10,.400,0,0,,4,4,1.000,0,4,4,1,0,0,2,2,12,5.7,+9,wadedw01
54,37,2015-02-21,33-035,MIA,,NOP,L (-14),1,30:25,8,23,.348,1,3,.333,2,3,.667,1,3,4,4,0,0,3,3,19,5.9,-18,wadedw01
55,38,2015-02-23,33-037,MIA,,PHI,W (+11),1,23:09,7,13,.538,0,2,.000,4,5,.800,0,3,3,4,1,0,6,2,18,9.2,+8,wadedw01
56,39,2015-02-25,33-039,MIA,@,ORL,W (+3),1,37:14,6,19,.316,1,4,.250,5,6,.833,0,2,2,6,3,0,4,2,18,9.7,+9,wadedw01
57,40,2015-02-27,33-041,MIA,@,NOP,L (-2),1,29:28,4,16,.250,0,4,.000,3,4,.750,1,3,4,8,0,0,4,3,11,3.0,-3,wadedw01
58,41,2015-02-28,33-042,MIA,,ATL,L (-2),1,31:01,9,17,.529,0,1,.000,4,4,1.000,1,3,4,4,3,0,4,1,22,16.7,+4,wadedw01
59,42,2015-03-02,33-044,MIA,,PHO,W (+17),1,33:01,7,19,.368,0,1,.000,2,4,.500,0,4,4,9,4,0,4,3,16,11.0,+14,wadedw01
60,43,2015-03-04,33-046,MIA,,LAL,W (+6),1,31:01,7,17,.412,0,0,,11,12,.917,2,3,5,6,2,1,1,0,25,23.7,+19,wadedw01
62,44,2015-03-07,33-049,MIA,,SAC,W (+5),1,35:18,10,18,.556,1,3,.333,7,7,1.000,0,4,4,4,2,0,4,0,28,21.4,+2,wadedw01
63,45,2015-03-09,33-051,MIA,,BOS,L (-10),1,35:04,13,23,.565,2,4,.500,6,7,.857,0,4,4,2,0,0,4,2,34,20.5,-6,wadedw01
64,46,2015-03-11,33-053,MIA,,BRK,W (+6),1,33:35,10,25,.400,0,1,.000,8,11,.727,2,1,3,9,2,0,2,1,28,20.9,+5,wadedw01
65,47,2015-03-13,33-055,MIA,@,TOR,L (-10),1,32:46,9,13,.692,1,2,.500,6,8,.750,0,3,3,4,1,1,5,1,25,18.7,-8,wadedw01
66,48,2015-03-16,33-058,MIA,,CLE,W (+14),1,30:59,13,18,.722,0,0,,6,8,.750,0,2,2,2,5,0,3,2,32,27.0,+16,wadedw01
67,49,2015-03-18,33-060,MIA,,POR,W (+4),1,32:06,13,26,.500,0,1,.000,6,6,1.000,1,3,4,6,1,0,2,2,32,23.0,+6,wadedw01
68,50,2015-03-20,33-062,MIA,,DEN,W (+17),1,30:54,9,18,.500,0,0,,4,4,1.000,0,1,1,4,1,0,4,3,22,11.9,+3,wadedw01
69,51,2015-03-22,33-064,MIA,@,OKC,L (-18),1,31:20,6,15,.400,0,1,.000,0,2,.000,0,2,2,4,2,0,3,0,12,5.5,-11,wadedw01
70,52,2015-03-24,33-066,MIA,@,MIL,L (-1),1,30:50,7,14,.500,1,3,.333,6,7,.857,0,2,2,4,3,0,5,1,21,14.6,-15,wadedw01
72,53,2015-03-27,33-069,MIA,@,ATL,L (-13),1,21:39,5,13,.385,3,5,.600,0,0,,0,0,0,1,0,0,1,2,13,4.8,-17,wadedw01
73,54,2015-03-29,33-071,MIA,,DET,W (+7),1,35:40,14,27,.519,0,1,.000,12,13,.923,3,3,6,4,1,0,1,0,40,32.1,+7,wadedw01
74,55,2015-03-31,33-073,MIA,,SAS,L (-14),1,33:34,6,20,.300,1,3,.333,2,2,1.000,1,4,5,1,0,0,3,2,15,2.2,-9,wadedw01
75,56,2015-04-02,33-075,MIA,@,CLE,L (-26),1,12:46,2,6,.333,1,2,.500,2,4,.500,0,2,2,0,0,0,3,0,7,0.4,-10,wadedw01
76,57,2015-04-04,33-077,MIA,@,DET,L (-1),1,34:54,11,18,.611,0,2,.000,2,3,.667,1,1,2,3,1,0,2,3,24,16.3,-9,wadedw01
77,58,2015-04-05,33-078,MIA,@,IND,L (-23),1,33:30,11,21,.524,0,2,.000,5,7,.714,0,1,1,3,2,1,4,0,27,17.0,-14,wadedw01
78,59,2015-04-07,33-080,MIA,,CHO,W (+5),1,34:54,6,17,.353,0,1,.000,7,10,.700,2,1,3,5,1,0,7,1,19,7.1,+9,wadedw01
79,60,2015-04-09,33-082,MIA,,CHI,L (-11),1,37:39,4,20,.200,1,3,.333,0,0,,0,3,3,3,0,0,5,0,9,-5.4,-14,wadedw01
80,61,2015-04-11,33-084,MIA,,TOR,L (-3),1,33:02,9,20,.450,1,2,.500,11,14,.786,4,2,6,5,0,1,1,4,30,23.4,+8,wadedw01
81,62,2015-04-13,33-086,MIA,,ORL,W (+7),1,33:59,8,21,.381,0,2,.000,6,7,.857,1,3,4,5,0,2,5,1,22,11.2,-3,wadedw01
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
1,1,2014-10-30,22-324,CLE,,NYK,L (-5),1,37:35,4,9,.444,2,5,.400,0,0,,1,0,1,2,1,0,3,3,10,4.2,-2,waitedi01
2,2,2014-10-31,22-325,CLE,@,CHI,W (+6),1,26:23,3,10,.300,0,0,,3,4,.750,1,2,3,1,0,0,1,2,9,3.0,0,waitedi01
3,3,2014-11-04,22-329,CLE,@,POR,L (-19),1,27:30,3,11,.273,0,0,,0,0,,0,0,0,0,1,0,3,4,6,-4.1,-9,waitedi01
4,4,2014-11-05,22-330,CLE,@,UTA,L (-2),0,13:14,1,4,.250,0,0,,3,5,.600,0,0,0,1,0,0,0,3,5,1.3,-6,waitedi01
5,5,2014-11-07,22-332,CLE,@,DEN,W (+9),0,24:11,6,14,.429,1,3,.333,4,6,.667,0,2,2,1,2,0,0,0,17,12.1,-7,waitedi01
7,6,2014-11-14,22-339,CLE,@,BOS,W (+1),0,17:22,4,8,.500,1,1,1.000,1,2,.500,0,3,3,1,1,0,1,2,10,6.4,-14,waitedi01
8,7,2014-11-15,22-340,CLE,,ATL,W (+33),0,26:55,4,11,.364,1,2,.500,0,0,,1,0,1,8,4,0,1,0,9,12.2,+45,waitedi01
9,8,2014-11-17,22-342,CLE,,DEN,L (-9),0,28:02,9,16,.563,2,6,.333,0,0,,0,2,2,1,2,0,1,2,20,13.9,+2,waitedi01
10,9,2014-11-19,22-344,CLE,,SAS,L (-2),0,21:07,2,7,.286,0,1,.000,2,2,1.000,0,0,0,3,2,1,1,3,6,4.5,+3,waitedi01
11,10,2014-11-21,22-346,CLE,@,WAS,L (-13),0,22:27,1,7,.143,0,4,.000,0,0,,0,0,0,1,3,1,2,2,2,-0.9,-1,waitedi01
12,11,2014-11-22,22-347,CLE,,TOR,L (-17),0,20:11,3,9,.333,0,2,.000,0,0,,0,2,2,0,0,1,3,3,6,-2.0,-21,waitedi01
13,12,2014-11-24,22-349,CLE,,ORL,W (+32),0,21:00,3,7,.429,0,1,.000,2,2,1.000,0,2,2,1,1,0,2,1,8,4.2,+8,waitedi01
14,13,2014-11-26,22-351,CLE,,WAS,W (+26),0,29:46,6,17,.353,1,5,.200,2,2,1.000,0,2,2,6,3,0,1,2,15,11.5,+18,waitedi01
15,14,2014-11-29,22-354,CLE,,IND,W (+12),0,21:50,1,5,.200,0,1,.000,3,4,.750,0,1,1,1,0,0,1,1,5,1.1,-18,waitedi01
16,15,2014-12-02,22-357,CLE,,MIL,W (+3),0,8:53,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,2,0,-1.8,-11,waitedi01
17,16,2014-12-04,22-359,CLE,@,NYK,W (+3),0,20:12,3,6,.500,0,0,,0,0,,0,0,0,1,0,0,3,1,6,0.3,-10,waitedi01
18,17,2014-12-05,22-360,CLE,@,TOR,W (+14),0,23:55,2,8,.250,0,2,.000,0,0,,0,2,2,4,1,0,0,3,4,2.4,-7,waitedi01
19,18,2014-12-08,22-363,CLE,@,BRK,W (+22),0,29:38,11,21,.524,1,6,.167,3,3,1.000,0,1,1,4,2,1,0,0,26,21.5,+32,waitedi01
20,19,2014-12-09,22-364,CLE,,TOR,W (+4),0,24:23,7,10,.700,3,5,.600,1,2,.500,0,1,1,2,0,0,1,2,18,13.3,0,waitedi01
21,20,2014-12-11,23-001,CLE,@,OKC,L (-9),0,25:42,5,13,.385,2,5,.400,2,2,1.000,0,1,1,4,0,0,2,0,14,8.0,-17,waitedi01
22,21,2014-12-12,23-002,CLE,@,NOP,L (-5),0,9:36,1,3,.333,0,0,,0,0,,0,0,0,0,1,0,0,2,2,0.5,-4,waitedi01
23,22,2014-12-15,23-005,CLE,,CHO,W (+9),0,23:52,3,10,.300,1,5,.200,0,0,,0,2,2,3,1,1,0,1,7,5.2,-5,waitedi01
24,23,2014-12-17,23-007,CLE,,ATL,L (-29),0,26:38,9,18,.500,1,3,.333,2,2,1.000,2,1,3,4,0,0,0,3,21,15.3,-25,waitedi01
25,24,2014-12-19,23-009,CLE,,BRK,W (+4),0,6:38,1,4,.250,0,2,.000,2,3,.667,0,1,1,1,1,0,1,1,4,1.8,+4,waitedi01
26,25,2014-12-21,23-011,CLE,,MEM,W (+14),0,28:06,9,16,.563,2,5,.400,1,1,1.000,1,1,2,1,1,0,4,2,21,11.3,+8,waitedi01
27,26,2014-12-23,23-013,CLE,,MIN,W (+21),0,27:28,5,12,.417,2,4,.500,7,8,.875,0,2,2,4,3,0,4,2,19,13.8,+23,waitedi01
28,27,2014-12-25,23-015,CLE,@,MIA,L (-10),0,28:27,3,8,.375,1,4,.250,1,2,.500,1,5,6,2,3,2,3,1,8,7.8,-1,waitedi01
29,28,2014-12-26,23-016,CLE,@,ORL,W (+9),0,33:19,6,14,.429,0,1,.000,5,5,1.000,0,3,3,1,3,1,0,2,17,14.1,+3,waitedi01
30,29,2014-12-28,23-018,CLE,,DET,L (-23),0,23:48,3,8,.375,0,0,,0,0,,0,1,1,1,0,2,2,1,6,1.6,-24,waitedi01
31,30,2014-12-30,23-020,CLE,@,ATL,L (-8),0,25:21,3,10,.300,1,3,.333,2,3,.667,0,3,3,4,2,0,4,2,9,3.7,-3,waitedi01
32,31,2014-12-31,23-021,CLE,,MIL,L (-16),0,26:39,5,10,.500,0,2,.000,0,0,,1,2,3,4,2,0,2,2,10,8.3,-9,waitedi01
33,32,2015-01-02,23-023,CLE,@,CHO,W (+4),0,34:11,8,21,.381,0,4,.000,1,2,.500,3,2,5,2,4,0,1,2,17,11.4,-8,waitedi01
34,33,2015-01-04,23-025,CLE,,DAL,L (-19),0,21:41,4,14,.286,0,4,.000,0,0,,1,1,2,4,0,0,2,2,8,0.8,-3,waitedi01
36,34,2015-01-07,23-028,OKC,@,SAC,L (-21),0,22:19,1,9,.111,0,3,.000,2,2,1.000,0,2,2,1,1,1,0,0,4,1.1,+2,waitedi01
37,35,2015-01-09,23-030,OKC,,UTA,W (+5),0,26:40,7,14,.500,1,4,.250,0,1,.000,2,1,3,1,4,0,2,2,15,11.2,-2,waitedi01
38,36,2015-01-15,23-036,OKC,@,HOU,L (-11),0,31:28,6,16,.375,2,5,.400,2,4,.500,0,1,1,2,0,2,0,4,16,7.9,-7,waitedi01
39,37,2015-01-16,23-037,OKC,,GSW,W (+12),0,36:35,8,16,.500,2,2,1.000,3,3,1.000,2,2,4,2,3,1,2,2,21,17.3,+18,waitedi01
40,38,2015-01-18,23-039,OKC,@,ORL,W (+28),0,20:51,7,9,.778,1,2,.500,1,1,1.000,0,1,1,2,2,0,3,1,16,12.8,+22,waitedi01
41,39,2015-01-20,23-041,OKC,@,MIA,W (+8),0,26:24,1,9,.111,0,3,.000,1,2,.500,0,0,0,0,0,0,0,2,3,-4.1,-6,waitedi01
42,40,2015-01-21,23-042,OKC,@,WAS,W (+2),0,33:52,4,12,.333,0,4,.000,0,0,,1,3,4,1,1,0,1,0,8,3.5,-10,waitedi01
43,41,2015-01-23,23-044,OKC,@,ATL,L (-10),0,25:49,3,8,.375,0,1,.000,2,2,1.000,0,1,1,1,3,1,1,1,8,6.9,-17,waitedi01
44,42,2015-01-25,23-046,OKC,@,CLE,L (-10),0,33:02,5,15,.333,2,7,.286,2,2,1.000,0,3,3,2,1,0,1,2,14,7.0,-8,waitedi01
45,43,2015-01-26,23-047,OKC,,MIN,W (+8),0,24:47,4,12,.333,1,3,.333,1,4,.250,1,1,2,5,1,0,1,2,10,5.7,+16,waitedi01
46,44,2015-01-28,23-049,OKC,@,NYK,L (-8),0,19:34,3,10,.300,1,3,.333,1,1,1.000,1,0,1,0,0,0,0,0,8,2.9,+2,waitedi01
47,45,2015-01-31,23-052,OKC,@,MEM,L (-11),0,29:54,3,14,.214,1,4,.250,0,0,,1,6,7,1,2,0,4,2,7,-1.2,-11,waitedi01
48,46,2015-02-02,23-054,OKC,,ORL,W (+7),1,40:52,9,15,.600,2,4,.500,4,6,.667,1,3,4,1,1,0,2,2,24,16.8,+3,waitedi01
49,47,2015-02-04,23-056,OKC,@,NOP,W (+11),1,33:06,6,14,.429,0,2,.000,0,2,.000,0,6,6,2,2,1,4,4,12,4.1,+5,waitedi01
50,48,2015-02-06,23-058,OKC,,NOP,L (-3),0,17:04,1,6,.167,0,1,.000,0,0,,0,1,1,0,0,0,0,2,2,-2.3,-6,waitedi01
51,49,2015-02-08,23-060,OKC,,LAC,W (+23),0,24:13,5,10,.500,1,3,.333,5,6,.833,0,3,3,3,1,0,2,2,16,11.8,+21,waitedi01
52,50,2015-02-09,23-061,OKC,@,DEN,W (+10),0,18:10,1,8,.125,0,3,.000,0,0,,0,1,1,1,1,0,3,2,2,-5.0,+8,waitedi01
53,51,2015-02-11,23-063,OKC,,MEM,W (+16),0,20:28,5,9,.556,1,2,.500,0,0,,0,1,1,1,0,0,1,4,11,5.1,-13,waitedi01
54,52,2015-02-19,23-071,OKC,,DAL,W (+15),0,27:01,4,9,.444,0,1,.000,0,0,,0,1,1,3,1,0,2,3,8,3.5,-1,waitedi01
55,53,2015-02-21,23-073,OKC,@,CHO,W (+7),0,31:42,4,15,.267,0,4,.000,2,2,1.000,0,2,2,1,1,1,1,2,10,2.3,+4,waitedi01
56,54,2015-02-22,23-074,OKC,,DEN,W (+25),0,27:14,7,15,.467,1,2,.500,2,2,1.000,1,2,3,0,0,0,1,1,17,9.2,+18,waitedi01
57,55,2015-02-24,23-076,OKC,,IND,W (+13),0,29:26,5,18,.278,4,9,.444,0,0,,1,1,2,1,0,0,0,2,14,4.3,+16,waitedi01
58,56,2015-02-26,23-078,OKC,@,PHO,L (-4),0,34:17,6,12,.500,3,4,.750,1,2,.500,0,0,0,0,2,0,1,5,16,8.6,-1,waitedi01
59,57,2015-02-27,23-079,OKC,@,POR,L (-3),0,27:52,3,12,.250,0,1,.000,1,2,.500,1,3,4,2,0,0,0,5,7,0.4,+6,waitedi01
60,58,2015-03-01,23-081,OKC,@,LAL,W (+7),0,27:59,4,13,.308,0,4,.000,1,4,.250,0,3,3,3,0,0,0,2,9,2.5,0,waitedi01
61,59,2015-03-04,23-084,OKC,,PHI,W (+5),0,39:20,9,15,.600,1,3,.333,1,3,.333,1,9,10,3,0,0,2,2,20,15.0,+17,waitedi01
62,60,2015-03-05,23-085,OKC,@,CHI,L (-3),0,26:23,3,10,.300,0,2,.000,0,0,,0,1,1,3,0,0,1,0,6,1.6,-7,waitedi01
63,61,2015-03-08,23-088,OKC,,TOR,W (+4),0,33:13,2,8,.250,1,4,.250,2,2,1.000,0,4,4,1,2,0,1,1,7,4.7,-3,waitedi01
64,62,2015-03-11,23-091,OKC,,LAC,L (-12),0,24:33,3,8,.375,1,2,.500,2,2,1.000,0,3,3,3,0,0,1,2,9,5.8,+10,waitedi01
65,63,2015-03-13,23-093,OKC,,MIN,W (+14),1,24:26,3,12,.250,2,4,.500,4,4,1.000,0,0,0,1,0,0,0,3,12,4.3,+11,waitedi01
66,64,2015-03-15,23-095,OKC,,CHI,W (+9),1,25:12,4,13,.308,0,4,.000,3,5,.600,0,2,2,1,0,0,0,0,11,4.0,+4,waitedi01
67,65,2015-03-16,23-096,OKC,@,DAL,L (-4),1,36:16,6,16,.375,1,5,.200,2,4,.500,0,3,3,3,1,0,2,3,15,6.2,-6,waitedi01
68,66,2015-03-18,23-098,OKC,,BOS,W (+4),1,35:16,4,14,.286,0,2,.000,0,0,,2,3,5,3,1,0,0,2,8,4.4,+1,waitedi01
69,67,2015-03-20,23-100,OKC,,ATL,W (+8),1,37:28,11,18,.611,2,6,.333,2,2,1.000,1,2,3,2,1,2,0,2,26,22.1,+7,waitedi01
70,68,2015-03-22,23-102,OKC,,MIA,W (+18),1,32:45,4,10,.400,1,2,.500,1,4,.250,0,3,3,3,0,0,2,3,10,3.2,+9,waitedi01
71,69,2015-03-24,23-104,OKC,,LAL,W (+10),1,35:00,10,16,.625,2,2,1.000,1,2,.500,0,4,4,4,0,0,1,2,23,17.6,+20,waitedi01
72,70,2015-03-25,23-105,OKC,@,SAS,L (-39),1,22:17,5,11,.455,2,2,1.000,2,2,1.000,3,0,3,1,0,0,0,0,14,11.1,-26,waitedi01
73,71,2015-03-28,23-108,OKC,@,UTA,L (-5),1,24:07,1,4,.250,0,0,,1,3,.333,0,2,2,2,1,0,2,1,3,0.4,-11,waitedi01
74,72,2015-03-29,23-109,OKC,@,PHO,W (+12),1,37:41,8,20,.400,1,6,.167,1,2,.500,1,2,3,1,0,0,3,4,18,4.2,+16,waitedi01
75,73,2015-04-01,23-112,OKC,,DAL,L (-4),1,39:50,7,15,.467,3,5,.600,2,2,1.000,0,1,1,4,0,0,3,1,19,11.0,-7,waitedi01
76,74,2015-04-03,23-114,OKC,@,MEM,L (-8),1,36:04,3,11,.273,0,2,.000,2,2,1.000,0,1,1,2,0,0,2,0,8,1.2,0,waitedi01
77,75,2015-04-05,23-116,OKC,,HOU,L (-3),1,39:48,6,13,.462,1,2,.500,1,2,.500,1,3,4,3,1,0,2,3,14,8.4,+2,waitedi01
78,76,2015-04-07,23-118,OKC,,SAS,L (-25),1,27:15,4,11,.364,1,3,.333,1,4,.250,1,3,4,3,2,0,4,0,10,4.4,-17,waitedi01
79,77,2015-04-10,23-121,OKC,,SAC,W (+13),1,40:20,9,19,.474,2,5,.400,2,4,.500,2,4,6,4,3,0,1,4,22,17.3,+8,waitedi01
80,78,2015-04-12,23-123,OKC,@,IND,L (-12),1,39:00,7,16,.438,2,5,.400,0,4,.000,0,2,2,1,1,1,1,5,16,6.0,-4,waitedi01
81,79,2015-04-13,23-124,OKC,,POR,W (+11),1,39:24,4,21,.190,0,5,.000,5,5,1.000,2,5,7,4,3,0,1,2,13,6.8,+11,waitedi01
82,80,2015-04-15,23-126,OKC,@,MIN,W (+25),1,35:45,12,23,.522,5,8,.625,4,6,.667,3,1,4,1,3,1,2,2,33,24.9,+22,waitedi01
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
2,1,2015-02-23,27-137,MIA,,PHI,W (+11),0,21:08,4,5,.800,3,4,.750,0,0,,0,1,1,0,0,0,1,1,11,8.0,-6,walkebi01
3,2,2015-02-25,27-139,MIA,@,ORL,W (+3),0,33:16,3,13,.231,2,11,.182,2,2,1.000,0,6,6,2,2,0,0,3,10,6.1,+5,walkebi01
4,3,2015-02-27,27-141,MIA,@,NOP,L (-2),0,30:40,6,13,.462,4,9,.444,0,2,.000,0,3,3,1,0,1,0,3,16,9.6,-2,walkebi01
5,4,2015-02-28,27-142,MIA,,ATL,L (-2),1,26:20,3,16,.188,2,11,.182,2,2,1.000,0,2,2,1,0,0,2,3,10,-1.9,-4,walkebi01
6,5,2015-03-02,27-144,MIA,,PHO,W (+17),0,12:14,0,0,,0,0,,0,0,,0,4,4,1,0,0,0,5,0,-0.1,+4,walkebi01
7,6,2015-03-04,27-146,MIA,,LAL,W (+6),0,25:22,3,10,.300,2,6,.333,0,0,,0,1,1,1,1,0,1,1,8,2.8,-1,walkebi01
8,7,2015-03-06,27-148,MIA,@,WAS,L (-2),1,32:36,3,12,.250,2,9,.222,0,0,,0,4,4,0,0,0,1,4,8,-0.6,-13,walkebi01
9,8,2015-03-07,27-149,MIA,,SAC,W (+5),1,36:13,4,8,.500,1,5,.200,2,2,1.000,0,3,3,2,2,3,1,6,11,10.0,+14,walkebi01
10,9,2015-03-09,27-151,MIA,,BOS,L (-10),1,25:15,0,2,.000,0,2,.000,2,2,1.000,0,4,4,0,0,0,2,2,2,-1.0,+6,walkebi01
11,10,2015-03-11,27-153,MIA,,BRK,W (+6),1,30:47,3,6,.500,3,6,.500,0,0,,1,5,6,2,4,0,0,5,9,11.6,+9,walkebi01
12,11,2015-03-13,27-155,MIA,@,TOR,L (-10),1,22:26,3,12,.250,2,9,.222,0,0,,0,2,2,2,4,0,0,3,8,5.6,-13,walkebi01
13,12,2015-03-16,27-158,MIA,,CLE,W (+14),0,23:52,1,4,.250,1,4,.250,0,0,,0,7,7,1,0,0,3,6,3,-2.0,+6,walkebi01
15,13,2015-03-20,27-162,MIA,,DEN,W (+17),0,19:39,3,6,.500,3,5,.600,0,0,,0,3,3,2,0,2,0,3,9,8.5,+19,walkebi01
16,14,2015-03-22,27-164,MIA,@,OKC,L (-18),0,21:15,0,6,.000,0,4,.000,0,0,,1,3,4,0,0,0,1,2,0,-4.4,-8,walkebi01
