Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
19,15,2014-12-07,25-170,NOP,@,LAL,W (+17),1,19:52,2,4,.500,2,4,.500,0,0,,0,5,5,0,0,0,1,1,6,4.1,+12,babbilu01
20,16,2014-12-09,25-172,NOP,,NYK,W (+11),1,18:43,2,6,.333,2,6,.333,0,0,,0,1,1,0,0,1,1,1,6,2.2,+3,babbilu01
21,17,2014-12-10,25-173,NOP,@,DAL,L (-5),1,22:42,2,7,.286,1,5,.200,0,0,,0,2,2,0,0,0,0,3,5,0.3,-2,babbilu01
22,18,2014-12-12,25-175,NOP,,CLE,W (+5),1,30:04,2,6,.333,2,5,.400,0,0,,0,5,5,0,2,0,0,2,6,5.3,+5,babbilu01
23,19,2014-12-14,25-177,NOP,,GSW,L (-6),1,29:08,2,6,.333,2,5,.400,0,0,,2,3,5,0,0,0,1,2,6,3.1,-17,babbilu01
24,20,2014-12-16,25-179,NOP,,UTA,W (+8),1,10:03,1,3,.333,1,3,.333,0,0,,0,1,1,0,0,0,1,3,3,-0.6,-6,babbilu01
25,21,2014-12-18,25-181,NOP,@,HOU,W (+9),1,14:27,3,4,.750,3,4,.750,0,0,,0,1,1,0,0,0,0,1,9,7.3,+2,babbilu01
26,22,2014-12-20,25-183,NOP,,POR,L (-26),1,19:29,1,1,1.000,1,1,1.000,2,2,1.000,0,3,3,0,0,0,0,0,5,5.6,-18,babbilu01
27,23,2014-12-21,25-184,NOP,@,OKC,W (+2),1,13:54,1,4,.250,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,0.2,-9,babbilu01
28,24,2014-12-23,25-186,NOP,@,IND,L (-12),1,21:08,3,5,.600,3,5,.600,1,2,.500,0,2,2,1,0,0,2,0,10,6.6,-2,babbilu01
29,25,2014-12-26,25-189,NOP,,SAS,W (+7),1,15:24,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,+2,babbilu01
30,26,2014-12-27,25-190,NOP,@,CHI,L (-7),1,14:41,0,1,.000,0,1,.000,0,0,,0,1,1,0,2,0,0,2,0,0.8,-5,babbilu01
31,27,2014-12-30,25-193,NOP,,PHO,W (+4),1,11:16,1,2,.500,1,2,.500,0,0,,1,3,4,0,0,0,0,0,3,3.6,+12,babbilu01
32,28,2014-12-31,25-194,NOP,@,SAS,L (-2),1,14:11,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3,1.6,+5,babbilu01
33,29,2015-01-02,25-196,NOP,,HOU,W (+28),1,15:39,2,2,1.000,2,2,1.000,2,2,1.000,0,0,0,0,1,0,2,0,8,6.4,+11,babbilu01
34,30,2015-01-05,25-199,NOP,,WAS,L (-7),1,5:12,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-3,babbilu01
36,31,2015-01-09,25-203,NOP,,MEM,W (+11),0,4:43,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.8,-1,babbilu01
37,32,2015-01-12,25-206,NOP,@,BOS,L (-8),0,4:17,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-3,babbilu01
38,33,2015-01-14,25-208,NOP,@,DET,W (+11),0,0:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,babbilu01
39,34,2015-01-16,25-210,NOP,@,PHI,L (-15),0,6:20,1,2,.500,1,2,.500,0,2,.000,0,1,1,0,1,0,0,0,3,2.5,+3,babbilu01
41,35,2015-01-19,25-213,NOP,@,NYK,L (-7),0,1:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1,babbilu01
43,36,2015-01-23,25-217,NOP,@,MIN,W (+8),0,3:54,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-6,babbilu01
45,37,2015-01-26,25-220,NOP,,PHI,W (+25),0,5:35,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,+4,babbilu01
47,38,2015-01-30,25-224,NOP,,LAC,W (+5),0,5:24,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6,babbilu01
48,39,2015-02-02,25-227,NOP,,ATL,W (+15),0,1:06,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,-2,babbilu01
51,40,2015-02-07,25-232,NOP,,CHI,L (-35),0,10:29,1,1,1.000,1,1,1.000,0,0,,0,3,3,2,0,0,0,1,3,4.6,-6,babbilu01
52,41,2015-02-09,25-234,NOP,,UTA,L (-4),0,26:00,6,14,.429,2,5,.400,1,1,1.000,4,2,6,0,0,1,0,3,15,10.5,+4,babbilu01
53,42,2015-02-11,25-236,NOP,,IND,L (-13),0,34:05,5,7,.714,3,4,.750,2,2,1.000,1,7,8,0,0,0,1,0,15,13.9,+7,babbilu01
54,43,2015-02-20,25-245,NOP,@,ORL,L (-11),0,9:16,2,3,.667,0,0,,0,0,,0,1,1,0,1,0,0,0,4,4.0,+2,babbilu01
55,44,2015-02-21,25-246,NOP,@,MIA,W (+14),0,13:18,3,5,.600,1,3,.333,2,2,1.000,1,3,4,0,1,0,0,3,9,8.1,+3,babbilu01
56,45,2015-02-23,25-248,NOP,,TOR,W (+3),0,22:53,7,9,.778,4,5,.800,0,0,,0,8,8,2,1,0,0,1,18,18.9,+11,babbilu01
57,46,2015-02-25,25-250,NOP,,BRK,W (+6),0,22:35,3,7,.429,2,3,.667,0,0,,0,2,2,2,0,0,1,2,8,4.5,-2,babbilu01
58,47,2015-02-27,25-252,NOP,,MIA,W (+2),0,22:34,2,4,.500,1,2,.500,0,0,,0,0,0,1,1,1,0,0,5,5.4,-2,babbilu01
59,48,2015-03-01,25-254,NOP,@,DEN,W (+7),0,16:34,2,4,.500,0,2,.000,0,0,,0,2,2,1,0,2,1,0,4,3.7,-12,babbilu01
60,49,2015-03-02,25-255,NOP,@,DAL,L (-9),0,13:07,1,3,.333,1,1,1.000,1,2,.500,1,1,2,0,0,0,1,2,4,1.1,-4,babbilu01
61,50,2015-03-04,25-257,NOP,,DET,W (+3),0,6:12,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6,babbilu01
62,51,2015-03-06,25-259,NOP,,BOS,L (-6),0,19:56,5,6,.833,2,3,.667,0,0,,0,7,7,2,1,0,1,0,12,13.3,-8,babbilu01
63,52,2015-03-07,25-260,NOP,,MEM,W (+6),0,3:55,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-0.3,-8,babbilu01
64,53,2015-03-09,25-262,NOP,@,MIL,W (+11),0,9:02,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.7,+4,babbilu01
65,54,2015-03-10,25-263,NOP,@,BRK,W (+20),0,13:06,1,1,1.000,0,0,,0,0,,0,1,1,1,1,0,0,1,2,3.3,+6,babbilu01
66,55,2015-03-15,25-268,NOP,,DEN,L (-7),0,7:24,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-1.0,+1,babbilu01
68,56,2015-03-19,25-272,NOP,@,PHO,L (-2),0,17:53,2,5,.400,1,2,.500,0,0,,0,0,0,0,0,0,0,3,5,1.1,+3,babbilu01
69,57,2015-03-20,25-273,NOP,@,GSW,L (-16),0,24:10,3,8,.375,2,4,.500,1,2,.500,0,4,4,1,1,0,2,1,9,4.7,-10,babbilu01
70,58,2015-03-22,25-275,NOP,@,LAC,L (-7),0,11:13,2,4,.500,1,2,.500,0,0,,0,1,1,0,0,0,1,1,5,1.9,-3,babbilu01
72,59,2015-03-27,25-280,NOP,,SAC,W (+14),0,2:29,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-0.7,+2,babbilu01
73,60,2015-03-29,25-282,NOP,,MIN,W (+22),0,7:41,3,4,.750,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,7,6.1,+7,babbilu01
74,61,2015-04-01,25-285,NOP,@,LAL,W (+21),0,2:45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1,babbilu01
78,62,2015-04-08,25-292,NOP,@,MEM,L (-36),0,9:46,2,4,.500,0,0,,0,0,,0,0,0,0,0,0,1,0,4,1.0,-4,babbilu01
79,63,2015-04-10,25-294,NOP,,PHO,W (+15),0,2:38,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,0,babbilu01
1,1,2014-10-29,23-326,CHI,@,NYK,W (+24),0,3:31,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-7,bairsca01
12,2,2014-11-20,23-348,CHI,@,SAC,L (-15),0,5:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,bairsca01
13,3,2014-11-21,23-349,CHI,@,POR,L (-18),0,2:00,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,1,1,0.9,0,bairsca01
15,4,2014-11-25,23-353,CHI,@,DEN,L (-5),1,18:46,1,4,.250,0,0,,0,0,,2,0,2,1,0,1,2,4,2,-1.2,-13,bairsca01
21,5,2014-12-10,24-003,CHI,,BRK,W (+25),0,9:07,0,3,.000,0,0,,0,0,,2,0,2,0,1,0,0,1,0,-0.1,+1,bairsca01
23,6,2014-12-14,24-007,CHI,@,MIA,W (+18),0,0:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1,bairsca01
29,7,2014-12-25,24-018,CHI,,LAL,W (+20),0,0:50,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-2,bairsca01
36,8,2015-01-07,24-031,CHI,,UTA,L (-20),0,3:22,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.7,+4,bairsca01
37,9,2015-01-09,24-033,CHI,@,WAS,L (-16),0,0:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,bairsca01
43,10,2015-01-19,24-043,CHI,@,CLE,L (-14),0,2:35,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,+2,bairsca01
44,11,2015-01-22,24-046,CHI,,SAS,W (+23),0,2:13,1,2,.500,0,0,,1,1,1.000,1,1,2,0,0,0,0,1,3,2.6,0,bairsca01
51,12,2015-02-07,24-062,CHI,@,NOP,W (+35),0,6:36,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+6,bairsca01
53,13,2015-02-10,24-065,CHI,,SAC,W (+18),0,1:06,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+3,bairsca01
57,14,2015-02-23,24-078,CHI,,MIL,W (+16),0,1:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,bairsca01
69,15,2015-03-18,24-101,CHI,,IND,W (+17),0,0:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,bairsca01
70,16,2015-03-20,24-103,CHI,,TOR,W (+16),0,0:56,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,bairsca01
74,17,2015-03-28,24-111,CHI,,NYK,W (+31),0,2:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4,bairsca01
81,18,2015-04-13,24-127,CHI,@,BRK,W (+27),0,1:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,bairsca01
1,1,2014-10-29,31-335,GSW,@,SAC,W (+18),0,14:26,2,4,.500,0,1,.000,0,0,,0,1,1,1,0,1,1,5,4,0.7,+2,barbole01
2,2,2014-11-01,31-338,GSW,,LAL,W (+23),0,17:26,4,8,.500,0,0,,1,2,.500,1,0,1,3,1,0,3,1,9,5.0,-3,barbole01
3,3,2014-11-02,31-339,GSW,@,POR,W (+5),0,15:41,5,9,.556,1,2,.500,2,2,1.000,1,2,3,1,0,0,1,2,13,8.9,-4,barbole01
4,4,2014-11-05,31-342,GSW,,LAC,W (+17),0,17:43,5,7,.714,1,2,.500,2,2,1.000,0,0,0,1,1,0,1,2,13,10.0,+5,barbole01
5,5,2014-11-08,31-345,GSW,@,HOU,W (+11),0,18:18,3,8,.375,0,3,.000,0,0,,0,3,3,2,1,0,3,1,6,1.5,-13,barbole01
6,6,2014-11-09,31-346,GSW,@,PHO,L (-12),1,30:59,5,8,.625,2,3,.667,0,0,,0,2,2,0,0,1,1,4,12,7.1,-10,barbole01
7,7,2014-11-11,31-348,GSW,,SAS,L (-13),0,9:53,1,2,.500,0,1,.000,0,0,,0,1,1,2,2,0,1,0,2,3.7,-6,barbole01
8,8,2014-11-13,31-350,GSW,,BRK,W (+8),0,15:09,4,9,.444,0,3,.000,0,0,,1,0,1,3,1,1,1,0,8,6.8,-1,barbole01
9,9,2014-11-15,31-352,GSW,,CHO,W (+25),0,14:51,2,6,.333,0,1,.000,0,0,,2,2,4,2,1,1,0,2,4,4.9,+8,barbole01
10,10,2014-11-16,31-353,GSW,@,LAL,W (+21),0,18:47,1,4,.250,0,1,.000,2,2,1.000,0,0,0,3,1,0,0,3,4,3.5,-17,barbole01
11,11,2014-11-21,31-358,GSW,,UTA,W (+13),0,17:02,2,5,.400,0,1,.000,0,0,,1,0,1,1,2,0,1,2,4,2.9,-2,barbole01
12,12,2014-11-23,31-360,GSW,@,OKC,W (+5),0,5:45,0,2,.000,0,0,,1,2,.500,0,1,1,0,1,0,0,1,1,0.1,-2,barbole01
13,13,2014-11-25,31-362,GSW,@,MIA,W (+17),0,4:02,1,2,.500,0,0,,0,2,.000,1,1,2,0,1,0,0,1,2,1.8,-6,barbole01
16,14,2014-11-30,32-002,GSW,@,DET,W (+11),0,12:39,4,5,.800,0,0,,0,0,,0,0,0,0,0,0,0,3,8,4.9,-6,barbole01
17,15,2014-12-02,32-004,GSW,,ORL,W (+1),0,12:56,0,4,.000,0,3,.000,2,2,1.000,2,0,2,0,1,0,1,0,2,0.6,-6,barbole01
18,16,2014-12-04,32-006,GSW,,NOP,W (+27),0,13:09,3,6,.500,0,1,.000,0,0,,0,1,1,1,1,0,0,1,6,4.6,+3,barbole01
19,17,2014-12-06,32-008,GSW,@,CHI,W (+10),0,5:10,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-13,barbole01
20,18,2014-12-08,32-010,GSW,@,MIN,W (+16),0,8:38,2,5,.400,0,1,.000,0,0,,0,0,0,1,0,0,0,0,4,2.0,-6,barbole01
21,19,2014-12-10,32-012,GSW,,HOU,W (+12),0,5:50,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,2,1.2,-2,barbole01
23,20,2014-12-14,32-016,GSW,@,NOP,W (+6),0,4:10,1,4,.250,0,0,,2,2,1.000,1,1,2,0,0,0,0,1,4,2.2,+2,barbole01
26,21,2014-12-22,32-024,GSW,,SAC,W (+20),0,4:53,1,1,1.000,0,0,,2,2,1.000,0,1,1,1,0,0,0,0,4,4.7,-5,barbole01
27,22,2014-12-23,32-025,GSW,@,LAL,L (-10),0,13:29,3,5,.600,2,3,.667,1,2,.500,2,1,3,2,0,0,1,1,9,8.0,+10,barbole01
28,23,2014-12-25,32-027,GSW,@,LAC,L (-14),0,2:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+6,barbole01
29,24,2014-12-27,32-029,GSW,,MIN,W (+13),0,6:15,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,1,4,2.3,-12,barbole01
30,25,2014-12-30,32-032,GSW,,PHI,W (+40),0,17:24,5,9,.556,2,4,.500,5,6,.833,0,1,1,0,1,0,0,2,17,12.8,+13,barbole01
32,26,2015-01-05,32-038,GSW,,OKC,W (+26),0,4:30,2,3,.667,0,0,,0,0,,0,0,0,1,0,0,0,0,4,3.4,+4,barbole01
35,27,2015-01-13,32-046,GSW,@,UTA,W (+11),0,23:25,3,13,.231,0,2,.000,2,3,.667,1,0,1,2,1,0,1,2,8,1.0,-2,barbole01
36,28,2015-01-14,32-047,GSW,,MIA,W (+15),0,18:06,4,7,.571,1,2,.500,0,0,,0,2,2,2,1,0,1,1,9,7.3,+11,barbole01
37,29,2015-01-16,32-049,GSW,@,OKC,L (-12),0,19:52,1,7,.143,0,1,.000,4,4,1.000,1,2,3,1,0,0,0,1,6,3.1,-7,barbole01
38,30,2015-01-17,32-050,GSW,@,HOU,W (+25),0,4:03,3,3,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,6,5.8,0,barbole01
39,31,2015-01-19,32-052,GSW,,DEN,W (+43),0,16:26,4,5,.800,2,2,1.000,2,2,1.000,0,1,1,2,1,0,1,1,12,11.4,+10,barbole01
40,32,2015-01-21,32-054,GSW,,HOU,W (+13),0,12:57,3,8,.375,0,1,.000,0,0,,0,2,2,0,0,0,1,1,6,0.8,-11,barbole01
44,33,2015-01-30,32-063,GSW,@,UTA,L (-10),0,13:13,6,8,.750,3,4,.750,0,0,,0,1,1,0,0,0,1,2,15,10.3,-1,barbole01
45,34,2015-01-31,32-064,GSW,,PHO,W (+19),0,12:49,7,11,.636,0,1,.000,0,0,,0,0,0,0,0,0,2,2,14,6.3,+7,barbole01
46,35,2015-02-03,32-067,GSW,@,SAC,W (+25),0,21:50,4,9,.444,2,4,.500,2,2,1.000,1,2,3,5,3,0,0,1,12,14.7,+26,barbole01
47,36,2015-02-04,32-068,GSW,,DAL,W (+14),0,14:02,5,8,.625,3,4,.750,1,4,.250,0,3,3,0,0,0,2,2,14,7.3,+6,barbole01
48,37,2015-02-06,32-070,GSW,@,ATL,L (-8),0,11:44,3,10,.300,2,4,.500,0,0,,0,1,1,1,0,0,0,0,8,3.2,-10,barbole01
49,38,2015-02-07,32-071,GSW,@,NYK,W (+14),0,12:39,1,3,.333,1,3,.333,0,0,,0,0,0,1,0,0,1,3,3,-0.2,-5,barbole01
50,39,2015-02-09,32-073,GSW,@,PHI,W (+5),0,19:39,5,7,.714,1,1,1.000,5,7,.714,2,4,6,2,0,1,2,1,16,14.6,+2,barbole01
51,40,2015-02-11,32-075,GSW,@,MIN,W (+3),0,18:52,5,10,.500,0,4,.000,0,0,,1,0,1,1,1,0,0,1,10,7.0,+7,barbole01
52,41,2015-02-20,32-084,GSW,,SAS,W (+11),0,13:27,2,5,.400,1,2,.500,0,0,,0,1,1,3,0,0,0,2,5,3.9,+9,barbole01
53,42,2015-02-22,32-086,GSW,@,IND,L (-6),0,20:55,4,9,.444,1,2,.500,0,0,,0,0,0,2,2,0,0,3,9,6.5,-10,barbole01
54,43,2015-02-24,32-088,GSW,@,WAS,W (+7),0,13:26,1,3,.333,1,2,.500,0,0,,0,0,0,1,1,0,0,1,3,2.6,+6,barbole01
55,44,2015-02-26,32-090,GSW,@,CLE,L (-11),0,14:32,2,5,.400,1,3,.333,0,0,,0,0,0,1,0,0,1,1,5,1.6,-7,barbole01
56,45,2015-02-27,32-091,GSW,@,TOR,W (+24),0,19:47,3,7,.429,1,3,.333,4,4,1.000,0,1,1,1,0,0,0,2,11,7.5,-20,barbole01
57,46,2015-03-01,32-093,GSW,@,BOS,W (+5),0,5:13,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-13,barbole01
60,47,2015-03-06,32-098,GSW,,DAL,W (+15),0,11:27,0,2,.000,0,0,,0,0,,0,1,1,1,0,0,0,2,0,-1.2,-16,barbole01
61,48,2015-03-08,32-100,GSW,,LAC,W (+8),0,16:02,4,7,.571,1,1,1.000,0,0,,0,0,0,2,2,0,4,3,9,3.9,-7,barbole01
62,49,2015-03-09,32-101,GSW,@,PHO,W (+18),0,8:17,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-7,barbole01
63,50,2015-03-11,32-103,GSW,,DET,W (+7),0,19:12,3,5,.600,1,1,1.000,3,3,1.000,0,1,1,1,1,0,1,0,10,8.7,0,barbole01
64,51,2015-03-13,32-105,GSW,@,DEN,L (-11),0,25:27,5,13,.385,3,4,.750,1,2,.500,0,0,0,9,0,0,1,3,14,10.6,+1,barbole01
65,52,2015-03-14,32-106,GSW,,NYK,W (+31),0,6:43,0,3,.000,0,1,.000,2,2,1.000,1,0,1,0,0,0,0,1,2,0.2,-7,barbole01
67,53,2015-03-18,32-110,GSW,,ATL,W (+19),0,27:51,5,12,.417,3,6,.500,0,0,,0,1,1,3,1,0,1,3,13,7.8,+11,barbole01
68,54,2015-03-20,32-112,GSW,,NOP,W (+16),0,23:48,4,7,.571,1,2,.500,3,3,1.000,1,2,3,4,1,0,0,1,12,13.4,+26,barbole01
69,55,2015-03-21,32-113,GSW,,UTA,W (+15),0,27:42,8,10,.800,1,2,.500,2,2,1.000,0,2,2,1,3,0,1,0,19,18.5,+6,barbole01
70,56,2015-03-23,32-115,GSW,,WAS,W (+31),0,17:04,1,5,.200,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-0.8,+21,barbole01
71,57,2015-03-24,32-116,GSW,@,POR,W (+14),0,17:07,1,3,.333,1,2,.500,2,2,1.000,0,4,4,5,0,0,0,2,5,7.2,+9,barbole01
72,58,2015-03-27,32-119,GSW,@,MEM,W (+23),0,20:02,2,5,.400,0,2,.000,0,0,,2,2,4,2,1,1,2,0,4,4.4,+9,barbole01
73,59,2015-03-28,32-120,GSW,@,MIL,W (+13),0,13:48,1,2,.500,0,0,,0,0,,0,3,3,1,1,0,1,1,2,2.2,+8,barbole01
74,60,2015-03-31,32-123,GSW,@,LAC,W (+4),0,11:46,3,6,.500,1,3,.333,0,0,,1,3,4,1,1,0,0,1,7,6.9,+7,barbole01
75,61,2015-04-02,32-125,GSW,,PHO,W (+1),0,15:31,2,5,.400,1,3,.333,0,1,.000,0,1,1,3,2,0,0,2,5,5.5,+5,barbole01
76,62,2015-04-04,32-127,GSW,@,DAL,W (+13),0,21:48,2,5,.400,1,3,.333,5,5,1.000,0,1,1,3,2,1,1,2,10,10.6,+4,barbole01
77,63,2015-04-05,32-128,GSW,@,SAS,L (-15),0,23:55,6,9,.667,0,1,.000,0,0,,0,2,2,4,0,0,1,2,12,9.7,-2,barbole01
78,64,2015-04-07,32-130,GSW,@,NOP,L (-3),0,17:57,2,5,.400,0,0,,0,0,,0,1,1,3,1,0,0,0,4,4.7,-1,barbole01
81,65,2015-04-13,32-136,GSW,,MEM,W (+4),0,14:31,4,8,.500,1,2,.500,0,0,,0,1,1,2,0,1,1,2,9,5.6,-6,barbole01
82,66,2015-04-15,32-138,GSW,,DEN,W (+7),0,23:16,5,10,.500,0,3,.000,0,2,.000,0,3,3,3,0,0,2,0,10,5.2,-3,barbole01
1,1,2014-10-30,30-126,DAL,,UTA,W (+18),0,18:38,2,5,.400,0,0,,0,0,,0,4,4,3,0,0,1,0,4,3.6,+13,bareajo01
2,2,2014-11-01,30-128,DAL,@,NOP,W (+5),0,13:37,4,7,.571,0,1,.000,0,0,,0,0,0,3,1,0,1,2,8,6.0,+13,bareajo01
3,3,2014-11-03,30-130,DAL,,BOS,W (+5),0,13:27,3,5,.600,1,1,1.000,0,0,,0,0,0,3,1,0,1,2,7,6.0,+5,bareajo01
4,4,2014-11-06,30-133,DAL,@,POR,L (-21),0,15:42,3,8,.375,0,2,.000,2,2,1.000,0,2,2,2,2,0,0,0,8,7.6,-9,bareajo01
5,5,2014-11-07,30-134,DAL,@,UTA,W (+23),0,17:57,4,8,.500,0,1,.000,0,0,,1,1,2,4,1,0,1,0,8,7.8,+6,bareajo01
6,6,2014-11-09,30-136,DAL,,MIA,L (-9),0,12:38,1,9,.111,1,3,.333,0,0,,0,1,1,2,2,0,0,0,3,0.8,-7,bareajo01
7,7,2014-11-11,30-138,DAL,,SAC,W (+8),0,8:19,1,4,.250,1,2,.500,2,2,1.000,0,0,0,1,1,0,0,3,5,3.1,0,bareajo01
8,8,2014-11-13,30-140,DAL,,PHI,W (+53),0,19:42,3,7,.429,0,1,.000,1,1,1.000,0,3,3,11,1,0,1,1,7,11.5,+32,bareajo01
9,9,2014-11-15,30-142,DAL,,MIN,W (+14),0,20:34,4,9,.444,0,0,,6,6,1.000,0,1,1,5,1,0,0,4,14,12.5,+4,bareajo01
10,10,2014-11-17,30-144,DAL,@,CHO,W (+27),0,18:52,4,6,.667,0,1,.000,0,0,,1,1,2,7,0,0,1,0,8,10.3,+5,bareajo01
11,11,2014-11-19,30-146,DAL,@,WAS,W (+3),0,23:10,4,8,.500,1,3,.333,5,6,.833,0,4,4,6,0,0,2,3,14,11.8,0,bareajo01
12,12,2014-11-21,30-148,DAL,,LAL,W (+34),0,21:48,5,7,.714,5,5,1.000,1,2,.500,1,1,2,8,0,0,2,2,16,16.5,+18,bareajo01
13,13,2014-11-22,30-149,DAL,@,HOU,L (-3),0,17:16,3,5,.600,0,1,.000,1,1,1.000,0,1,1,2,1,0,1,2,7,5.6,-3,bareajo01
14,14,2014-11-24,30-151,DAL,,IND,L (-11),0,10:39,2,5,.400,0,0,,0,2,.000,0,1,1,4,0,0,0,2,4,2.8,-5,bareajo01
15,15,2014-11-26,30-153,DAL,,NYK,W (+7),0,15:23,3,7,.429,1,4,.250,3,4,.750,1,0,1,2,0,0,0,0,10,8.0,+10,bareajo01
