<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
73,70,2015-03-29,25-191,NOP,,MIN,W (+22),1,22:52,4,6,.667,1,1,1.000,0,0,,0,3,3,5,2,1,2,1,9,11.1,+17
74,71,2015-04-01,25-194,NOP,@,LAL,W (+21),1,27:38,6,10,.600,2,4,.500,2,2,1.000,0,2,2,8,0,0,1,4,16,15.0,+12
75,72,2015-04-03,25-196,NOP,@,SAC,W (+6),1,37:34,8,15,.533,1,3,.333,2,7,.286,3,9,12,9,1,1,5,1,19,17.1,+5
76,73,2015-04-04,25-197,NOP,@,POR,L (-9),1,37:33,10,18,.556,0,2,.000,1,4,.250,0,7,7,9,3,0,1,2,21,20.8,-4
77,74,2015-04-07,25-200,NOP,,GSW,W (+3),1,27:31,4,8,.500,0,0,,4,5,.800,1,5,6,9,4,0,3,3,12,15.9,+6
78,75,2015-04-08,25-201,NOP,@,MEM,L (-36),1,26:43,3,10,.300,1,4,.250,3,4,.750,1,5,6,3,1,0,3,1,10,5.7,-16
79,76,2015-04-10,25-203,NOP,,PHO,W (+15),1,26:54,6,14,.429,0,1,.000,2,2,1.000,1,3,4,6,1,2,4,1,14,10.4,+8
80,77,2015-04-12,25-205,NOP,@,HOU,L (-7),1,39:48,5,13,.385,0,1,.000,2,4,.500,1,4,5,8,1,0,4,5,12,6.6,-4
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,78,2015-04-13,25-206,NOP,@,MIN,W (+12),1,31:21,8,14,.571,1,1,1.000,5,6,.833,2,1,3,5,2,0,3,2,22,18.4,+11
82,79,2015-04-15,25-208,NOP,,SAS,W (+5),1,34:00,9,15,.600,1,2,.500,0,0,,1,3,4,11,3,1,0,3,19,23.9,+4
