<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,24-053,WAS,@,MIA,L (-12),1,37:21,6,13,.462,0,2,.000,4,4,1.000,0,3,3,11,2,0,6,3,16,12.7,+2
2,2,2014-10-30,24-054,WAS,@,ORL,W (+7),1,36:44,10,21,.476,2,5,.400,8,9,.889,0,5,5,12,2,0,2,2,30,28.0,+16
3,3,2014-11-01,24-056,WAS,,MIL,W (+11),1,37:58,6,14,.429,1,4,.250,6,9,.667,0,6,6,10,5,1,4,3,19,19.7,+25
4,4,2014-11-04,24-059,WAS,@,NYK,W (+15),1,30:20,5,11,.455,0,0,,1,4,.250,0,1,1,7,2,0,3,1,11,7.9,+10
5,5,2014-11-05,24-060,WAS,,IND,W (+2),1,42:54,11,21,.524,1,3,.333,8,9,.889,1,5,6,10,3,1,5,2,31,27.4,+7
6,6,2014-11-07,24-062,WAS,@,TOR,L (-19),1,30:20,3,13,.231,0,3,.000,2,2,1.000,1,2,3,7,0,0,2,3,8,3.1,-19
7,7,2014-11-08,24-063,WAS,@,IND,W (+7),1,34:31,7,13,.538,0,0,,4,6,.667,0,3,3,4,4,0,4,2,18,13.8,+8
8,8,2014-11-12,24-067,WAS,,DET,W (+4),1,36:58,7,19,.368,0,1,.000,13,16,.813,0,3,3,11,3,1,1,3,27,25.4,+6
9,9,2014-11-15,24-070,WAS,,ORL,W (+5),1,33:07,6,17,.353,1,2,.500,2,3,.667,1,4,5,10,0,1,3,2,15,10.9,+2
10,10,2014-11-19,24-074,WAS,,DAL,L (-3),1,34:39,5,17,.294,0,2,.000,1,2,.500,0,6,6,11,2,2,3,4,11,9.0,-6
11,11,2014-11-21,24-076,WAS,,CLE,W (+13),1,36:44,12,20,.600,1,4,.250,3,5,.600,0,6,6,7,4,0,4,3,28,23.5,+12
12,12,2014-11-22,24-077,WAS,@,MIL,W (+11),1,36:38,7,17,.412,2,3,.667,5,6,.833,0,4,4,9,5,1,4,2,21,19.9,+12
13,13,2014-11-25,24-080,WAS,,ATL,L (-4),1,38:26,6,15,.400,2,5,.400,7,7,1.000,1,6,7,13,0,0,7,3,21,16.3,-1
14,14,2014-11-26,24-081,WAS,@,CLE,L (-26),1,32:37,2,6,.333,2,3,.667,0,0,,0,4,4,7,0,0,5,2,6,2.9,-16
15,15,2014-11-29,24-084,WAS,,NOP,W (+3),1,33:38,5,14,.357,0,1,.000,1,2,.500,0,3,3,7,3,0,3,3,11,7.4,+6
