<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-28,27-128,SAS,,DAL,W (+1),1,34:02,5,9,.556,3,6,.500,0,0,,2,2,4,1,1,0,3,4,13,7.8,-4
2,2,2014-10-31,27-131,SAS,@,PHO,L (-5),1,22:14,1,5,.200,1,4,.250,0,0,,0,4,4,0,0,2,2,4,3,-1.1,-16
3,3,2014-11-05,27-136,SAS,,ATL,W (+2),1,33:18,3,7,.429,2,5,.400,2,2,1.000,1,6,7,2,1,1,2,1,10,9.5,-1
4,4,2014-11-06,27-137,SAS,@,HOU,L (-17),1,25:26,3,13,.231,0,6,.000,4,4,1.000,0,2,2,2,2,0,1,3,10,3.9,-14
5,5,2014-11-08,27-139,SAS,,NOP,L (-1),1,32:42,5,8,.625,3,5,.600,3,3,1.000,2,2,4,2,1,2,0,2,16,17.4,+1
6,6,2014-11-10,27-141,SAS,@,LAC,W (+4),1,24:38,1,5,.200,0,3,.000,0,0,,1,3,4,0,1,0,2,0,2,-0.5,-14
7,7,2014-11-11,27-142,SAS,@,GSW,W (+13),1,25:43,4,12,.333,1,7,.143,0,0,,0,1,1,1,2,0,0,1,9,4.8,+8
8,8,2014-11-14,27-145,SAS,@,LAL,W (+13),1,29:15,3,10,.300,3,7,.429,0,0,,1,2,3,1,2,0,0,4,9,5.6,+7
9,9,2014-11-15,27-146,SAS,@,SAC,L (-3),1,33:36,6,9,.667,2,4,.500,2,2,1.000,0,2,2,0,1,1,0,3,16,13.2,+2
10,10,2014-11-17,27-148,SAS,,PHI,W (+25),1,28:16,4,9,.444,3,8,.375,0,0,,0,2,2,4,1,3,2,2,11,10.0,+33
11,11,2014-11-19,27-150,SAS,@,CLE,W (+2),1,24:37,3,6,.500,2,4,.500,0,0,,0,4,4,1,1,0,1,1,8,6.5,-1
12,12,2014-11-21,27-152,SAS,@,MIN,W (+29),1,35:07,6,9,.667,4,6,.667,2,2,1.000,1,2,3,3,1,4,1,0,18,20.3,+27
13,13,2014-11-22,27-153,SAS,,BRK,W (+12),0,33:15,8,10,.800,5,7,.714,0,0,,0,7,7,2,0,3,2,1,21,20.4,+7
14,14,2014-11-26,27-157,SAS,,IND,W (+6),1,29:27,1,4,.250,0,2,.000,0,0,,0,5,5,3,1,3,1,3,2,4.1,+8
15,15,2014-11-28,27-159,SAS,,SAC,W (+8),1,20:58,4,6,.667,3,3,1.000,0,0,,0,3,3,2,2,2,0,1,11,13.7,+1
16,16,2014-11-30,27-161,SAS,@,BOS,W (+22),1,35:12,7,13,.538,4,9,.444,0,0,,1,5,6,3,3,1,1,1,18,18.3,+15
17,17,2014-12-01,27-162,SAS,@,PHI,W (+6),1,25:41,1,9,.111,1,5,.200,2,2,1.000,0,4,4,2,1,0,0,0,5,2.7,+14
18,18,2014-12-03,27-164,SAS,@,BRK,L (-2),1,33:18,7,14,.500,6,11,.545,0,0,,2,8,10,2,2,3,0,3,20,21.1,0
19,19,2014-12-05,27-166,SAS,@,MEM,W (+6),1,26:22,6,10,.600,3,5,.600,1,1,1.000,0,3,3,1,0,1,3,4,16,9.1,+2
20,20,2014-12-06,27-167,SAS,,MIN,W (+22),1,28:24,4,9,.444,1,4,.250,2,2,1.000,2,6,8,3,2,1,4,3,11,9.1,+16
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-09,27-170,SAS,@,UTA,L (-4),1,28:50,6,10,.600,1,5,.200,0,0,,0,1,1,1,1,0,1,4,13,7.8,-5
22,22,2014-12-10,27-171,SAS,,NYK,W (+14),1,33:21,3,10,.300,1,6,.167,6,7,.857,0,2,2,2,2,0,0,1,13,10.4,+6
23,23,2014-12-12,27-173,SAS,,LAL,L (-2),1,34:24,7,14,.500,5,9,.556,0,0,,1,3,4,2,3,1,1,3,19,16.5,+13
24,24,2014-12-14,27-175,SAS,@,DEN,W (+8),1,35:14,2,7,.286,1,4,.250,0,0,,0,6,6,3,2,0,2,2,5,4.0,+6
25,25,2014-12-15,27-176,SAS,@,POR,L (-13),1,30:05,5,11,.455,2,4,.500,0,0,,1,2,3,1,1,1,2,2,12,7.2,0
26,26,2014-12-17,27-178,SAS,,MEM,L (-1),1,51:57,9,17,.529,7,13,.538,0,0,,0,7,7,3,2,5,1,1,25,25.0,-3
27,27,2014-12-19,27-180,SAS,,POR,L (-10),1,43:45,9,21,.429,6,9,.667,3,3,1.000,5,5,10,1,1,0,4,3,27,17.4,+4
28,,2014-12-20,27-181,SAS,,DAL,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,28,2014-12-22,27-183,SAS,,LAC,W (+7),1,29:11,3,5,.600,3,5,.600,2,2,1.000,0,1,1,5,1,1,1,1,11,12.8,0
30,29,2014-12-25,27-186,SAS,,OKC,L (-8),1,28:40,4,13,.308,2,8,.250,2,5,.400,1,1,2,2,2,1,2,4,12,4.8,-14
31,30,2014-12-26,27-187,SAS,@,NOP,L (-7),1,36:52,3,10,.300,2,4,.500,0,1,.000,0,6,6,4,0,1,2,2,8,4.3,-10
32,31,2014-12-28,27-189,SAS,,HOU,W (+4),1,34:49,6,13,.462,3,9,.333,9,10,.900,1,3,4,3,5,0,2,4,24,22.0,+14
33,32,2014-12-30,27-191,SAS,@,MEM,L (-8),1,24:10,3,11,.273,1,6,.167,0,0,,1,2,3,3,1,3,2,3,7,3.8,+1
34,33,2014-12-31,27-192,SAS,,NOP,W (+2),1,35:09,3,13,.231,0,8,.000,1,2,.500,0,9,9,3,0,1,2,3,7,1.0,-6
35,34,2015-01-03,27-195,SAS,,WAS,W (+9),1,34:41,4,9,.444,1,4,.250,1,4,.250,3,3,6,1,1,0,1,1,10,7.4,+12
36,35,2015-01-06,27-198,SAS,,DET,L (-1),1,33:18,5,10,.500,3,5,.600,0,0,,2,4,6,3,2,1,0,3,13,14.2,-3
37,36,2015-01-09,27-201,SAS,,PHO,W (+5),1,34:50,6,13,.462,4,7,.571,4,4,1.000,0,4,4,1,2,2,0,2,20,17.8,-1
38,37,2015-01-10,27-202,SAS,@,MIN,W (+15),1,29:56,2,6,.333,1,4,.250,2,2,1.000,0,5,5,4,1,0,0,2,7,8.1,+12
39,38,2015-01-13,27-205,SAS,@,WAS,L (-8),1,33:42,4,16,.250,2,10,.200,0,0,,1,3,4,2,0,1,0,2,10,3.3,-13
40,39,2015-01-14,27-206,SAS,@,CHO,W (+5),1,36:08,6,11,.545,3,7,.429,3,3,1.000,1,2,3,3,1,1,2,4,18,14.2,0
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,40,2015-01-16,27-208,SAS,,POR,W (+14),1,33:42,6,8,.750,4,5,.800,3,3,1.000,0,5,5,2,2,0,1,1,19,19.3,+12
42,41,2015-01-18,27-210,SAS,,UTA,W (+20),1,19:57,5,7,.714,3,4,.750,0,0,,2,4,6,0,1,0,1,1,13,12.3,+12
43,42,2015-01-20,27-212,SAS,@,DEN,W (+10),1,30:35,2,12,.167,2,8,.250,0,0,,1,1,2,2,1,1,1,3,6,0.3,-5
44,43,2015-01-22,27-214,SAS,@,CHI,L (-23),1,24:41,3,6,.500,2,3,.667,0,0,,1,2,3,1,0,2,1,0,8,7.4,-12
45,44,2015-01-23,27-215,SAS,,LAL,W (+14),1,28:19,2,6,.333,1,5,.200,2,2,1.000,0,2,2,2,0,1,3,2,7,2.5,+11
46,45,2015-01-25,27-217,SAS,,MIL,W (+6),1,22:32,1,9,.111,1,5,.200,0,0,,0,2,2,3,3,1,1,1,3,2.1,+5
47,46,2015-01-28,27-220,SAS,,CHO,W (+9),1,26:19,6,11,.545,4,8,.500,0,1,.000,3,2,5,2,2,3,1,1,16,17.1,+18
48,47,2015-01-31,27-223,SAS,,LAC,L (-20),1,29:47,5,11,.455,5,8,.625,1,1,1.000,0,2,2,0,3,3,1,0,16,15.0,-6
49,48,2015-02-04,27-227,SAS,,ORL,W (+7),1,25:35,2,9,.222,2,9,.222,0,0,,1,4,5,3,1,1,1,1,6,4.8,-8
50,49,2015-02-06,27-229,SAS,,MIA,W (+13),1,15:54,3,9,.333,0,3,.000,2,2,1.000,0,2,2,0,0,2,0,0,8,4.9,-8
51,50,2015-02-08,27-231,SAS,@,TOR,L (-5),1,23:58,2,9,.222,1,6,.167,1,2,.500,1,6,7,2,3,1,0,2,6,6.9,+15
52,51,2015-02-09,27-232,SAS,@,IND,W (+2),1,33:29,2,9,.222,1,8,.125,3,4,.750,0,12,12,1,3,1,2,3,8,6.9,+3
53,52,2015-02-11,27-234,SAS,@,DET,W (+17),1,31:27,7,13,.538,5,10,.500,0,0,,1,7,8,4,2,2,0,1,19,21.3,+20
54,53,2015-02-19,27-242,SAS,@,LAC,L (-4),1,26:51,4,6,.667,1,3,.333,0,0,,1,5,6,0,0,0,1,4,9,6.0,+1
55,54,2015-02-20,27-243,SAS,@,GSW,L (-11),1,20:35,1,4,.250,0,2,.000,2,2,1.000,2,2,4,0,0,0,0,2,4,2.8,-11
56,55,2015-02-23,27-246,SAS,@,UTA,L (-9),1,19:39,1,4,.250,0,2,.000,0,0,,0,7,7,0,0,0,3,2,2,-2.1,+3
57,56,2015-02-25,27-248,SAS,@,POR,L (-16),1,32:18,4,9,.444,3,7,.429,6,6,1.000,3,2,5,0,0,1,1,3,17,13.5,-5
58,57,2015-02-27,27-250,SAS,@,SAC,W (+11),1,11:59,2,5,.400,2,4,.500,2,2,1.000,0,3,3,2,4,0,3,4,8,7.0,+6
59,58,2015-02-28,27-251,SAS,@,PHO,W (+27),1,24:51,4,7,.571,2,4,.500,2,2,1.000,0,8,8,1,0,1,1,1,12,11.1,+24
60,59,2015-03-04,27-255,SAS,,SAC,W (+27),1,22:49,3,7,.429,2,4,.500,5,5,1.000,0,2,2,0,1,1,1,1,13,10.2,+23
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,60,2015-03-06,27-257,SAS,,DEN,W (+9),1,30:00,4,9,.444,3,7,.429,0,0,,0,3,3,3,1,1,0,1,11,10.6,+10
62,61,2015-03-08,27-259,SAS,,CHI,W (+11),1,24:44,4,8,.500,3,6,.500,0,0,,0,3,3,1,2,2,0,1,11,11.6,+7
63,62,2015-03-10,27-261,SAS,,TOR,W (+10),1,25:42,5,7,.714,5,6,.833,4,5,.800,1,5,6,2,0,1,1,1,19,18.6,+18
64,63,2015-03-12,27-263,SAS,,CLE,L (-3),1,36:20,7,13,.538,5,10,.500,5,5,1.000,0,4,4,1,2,4,1,4,24,21.8,-3
65,64,2015-03-15,27-266,SAS,,MIN,W (+26),1,15:25,5,8,.625,3,5,.600,0,0,,0,0,0,2,1,0,0,2,13,11.0,+21
66,65,2015-03-17,27-268,SAS,@,NYK,L (-4),1,34:07,3,12,.250,1,5,.200,1,1,1.000,0,4,4,0,1,1,1,1,8,2.3,-10
67,66,2015-03-18,27-269,SAS,@,MIL,W (+11),1,38:48,7,16,.438,2,4,.500,4,4,1.000,2,6,8,4,2,0,1,4,20,17.0,+12
68,67,2015-03-20,27-271,SAS,,BOS,W (+12),1,33:33,2,10,.200,0,4,.000,6,6,1.000,2,6,8,4,2,2,0,0,10,13.2,+16
69,68,2015-03-22,27-273,SAS,@,ATL,W (+19),1,33:14,5,11,.455,3,5,.600,2,2,1.000,0,7,7,3,1,0,1,1,15,13.1,+26
70,69,2015-03-24,27-275,SAS,@,DAL,L (-7),1,27:53,5,8,.625,4,6,.667,3,4,.750,0,4,4,1,2,1,1,1,17,16.2,-3
71,70,2015-03-25,27-276,SAS,,OKC,W (+39),1,23:05,4,7,.571,2,3,.667,0,0,,2,0,2,3,2,1,2,3,10,9.7,+22
72,71,2015-03-27,27-278,SAS,,DAL,W (+18),1,27:46,5,11,.455,4,9,.444,0,0,,0,4,4,4,1,0,1,0,14,12.3,+17
73,72,2015-03-29,27-280,SAS,,MEM,W (+14),1,29:29,4,7,.571,1,3,.333,0,0,,0,3,3,5,2,1,0,2,9,12.0,+6
74,73,2015-03-31,27-282,SAS,@,MIA,W (+14),1,14:50,1,3,.333,1,3,.333,0,1,.000,0,0,0,1,0,0,1,2,3,-0.2,+11
75,74,2015-04-01,27-283,SAS,@,ORL,W (+12),1,15:02,1,3,.333,1,3,.333,0,0,,0,2,2,0,0,0,1,1,3,0.5,+1
76,75,2015-04-03,27-285,SAS,,DEN,W (+30),1,20:15,7,9,.778,6,6,1.000,1,1,1.000,0,1,1,1,1,1,2,1,21,17.8,+18
77,76,2015-04-05,27-287,SAS,,GSW,W (+15),1,28:43,7,10,.700,4,6,.667,0,0,,0,6,6,3,0,3,1,1,18,18.4,+25
78,77,2015-04-07,27-289,SAS,@,OKC,W (+25),1,17:04,3,4,.750,2,3,.667,0,0,,0,3,3,1,0,0,0,4,8,6.4,+7
79,78,2015-04-08,27-290,SAS,,HOU,W (+12),1,26:16,3,10,.300,2,6,.333,2,2,1.000,1,1,2,3,0,1,1,2,10,6.2,+10
80,79,2015-04-10,27-292,SAS,@,HOU,W (+1),1,24:02,0,7,.000,0,5,.000,0,0,,0,2,2,4,1,0,2,4,0,-4.1,-5
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,80,2015-04-12,27-294,SAS,,PHO,W (+16),1,30:56,3,7,.429,3,6,.500,3,3,1.000,0,2,2,3,1,1,2,3,12,9.5,+25
82,81,2015-04-15,27-297,SAS,@,NOP,L (-5),1,18:27,0,0,,0,0,,0,0,,0,1,1,2,0,0,1,3,0,-0.5,-3
