<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
23,23,2014-12-12,22-169,UTA,,MIA,L (-5),0,25:38,2,2,1.000,0,0,,5,6,.833,4,7,11,4,1,5,0,2,9,19.4,+10
24,24,2014-12-14,22-171,UTA,@,WAS,L (-9),1,31:09,3,5,.600,0,0,,1,2,.500,3,6,9,1,2,3,3,2,7,9.2,-13
25,25,2014-12-16,22-173,UTA,@,NOP,L (-8),1,33:07,3,6,.500,0,0,,0,0,,5,4,9,2,0,3,0,3,6,10.0,+8
26,26,2014-12-17,22-174,UTA,@,MIA,W (+18),0,19:26,2,2,1.000,0,0,,2,2,1.000,2,7,9,1,1,2,1,2,6,10.2,+5
27,27,2014-12-19,22-176,UTA,@,ORL,W (+7),0,14:11,3,3,1.000,0,0,,0,0,,0,3,3,1,0,2,0,1,6,7.7,-2
28,28,2014-12-20,22-177,UTA,@,CHO,L (-18),0,30:00,5,6,.833,0,0,,1,2,.500,5,7,12,0,1,2,1,3,11,14.2,-20
29,29,2014-12-22,22-179,UTA,@,MEM,W (+6),0,29:30,1,6,.167,0,0,,0,0,,5,11,16,0,0,2,2,3,2,3.2,+5
30,30,2014-12-27,22-184,UTA,,PHI,W (+17),0,16:57,2,3,.667,0,0,,0,0,,3,3,6,2,2,3,2,2,4,8.4,-3
31,31,2014-12-29,22-186,UTA,@,LAC,L (-4),0,25:07,5,7,.714,0,0,,1,1,1.000,5,8,13,2,1,0,2,4,11,12.8,-6
32,32,2014-12-30,22-187,UTA,,MIN,W (+6),0,15:31,0,0,,0,0,,0,0,,1,4,5,0,0,1,1,1,0,1.2,-9
33,33,2015-01-02,22-190,UTA,,ATL,L (-6),0,24:06,3,3,1.000,0,0,,5,6,.833,2,5,7,1,0,4,0,2,11,15.3,+14
34,34,2015-01-03,22-191,UTA,@,MIN,W (+12),1,30:59,5,7,.714,0,0,,3,6,.500,2,9,11,1,1,6,1,3,13,16.7,+11
35,35,2015-01-05,22-193,UTA,,IND,L (-4),1,29:15,4,5,.800,0,0,,3,6,.500,2,2,4,0,0,3,3,3,11,7.8,-1
36,36,2015-01-07,22-195,UTA,@,CHI,W (+20),1,36:25,5,8,.625,0,0,,1,2,.500,6,8,14,0,2,5,2,2,11,16.3,+19
37,37,2015-01-09,22-197,UTA,@,OKC,L (-5),1,38:05,1,2,.500,0,0,,2,2,1.000,2,5,7,3,3,7,3,2,4,12.1,-20
38,38,2015-01-10,22-198,UTA,@,HOU,L (-15),1,34:47,2,2,1.000,0,0,,0,0,,0,5,5,3,1,3,3,1,4,6.7,-10
39,39,2015-01-13,22-201,UTA,,GSW,L (-11),0,31:50,4,9,.444,0,0,,8,11,.727,4,7,11,4,2,3,1,1,16,20.5,+6
40,40,2015-01-16,22-204,UTA,,LAL,W (+9),0,24:45,3,6,.500,0,0,,1,1,1.000,2,4,6,3,2,3,2,2,7,10.0,+10
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-18,22-206,UTA,@,SAS,L (-20),0,28:33,5,10,.500,0,0,,3,5,.600,7,11,18,2,0,4,1,1,13,18.2,-15
42,42,2015-01-21,22-209,UTA,@,CLE,L (-14),0,19:47,3,3,1.000,0,0,,0,0,,3,4,7,3,0,1,1,4,6,8.6,-7
43,43,2015-01-22,22-210,UTA,@,MIL,W (+2),1,35:01,5,7,.714,0,0,,4,6,.667,4,6,10,1,1,1,3,1,14,13.9,-5
44,44,2015-01-24,22-212,UTA,,BRK,W (+35),0,19:53,3,4,.750,0,1,.000,0,0,,3,9,12,2,0,0,2,2,6,7.8,+9
45,45,2015-01-26,22-214,UTA,,BOS,L (-9),0,26:06,4,4,1.000,0,0,,0,0,,4,6,10,2,0,3,0,0,8,14.9,-12
46,46,2015-01-28,22-216,UTA,,LAC,L (-5),0,10:20,3,5,.600,0,0,,1,2,.500,1,2,3,0,0,1,0,3,7,5.1,-2
47,47,2015-01-30,22-218,UTA,,GSW,W (+10),0,24:41,4,7,.571,0,0,,2,6,.333,6,4,10,0,0,2,1,2,10,10.1,+5
48,48,2015-02-03,22-222,UTA,@,POR,L (-1),0,32:42,3,5,.600,0,0,,1,2,.500,5,10,15,1,1,2,1,4,7,11.3,-2
49,49,2015-02-04,22-223,UTA,,MEM,L (-10),0,24:48,2,5,.400,0,0,,4,8,.500,3,3,6,0,2,3,0,3,8,9.6,-10
50,50,2015-02-06,22-225,UTA,@,PHO,L (-7),0,27:00,6,7,.857,0,0,,2,4,.500,3,9,12,4,1,1,1,3,14,17.8,-15
51,51,2015-02-07,22-226,UTA,,SAC,W (+12),0,17:08,2,2,1.000,0,0,,0,2,.000,2,3,5,0,0,2,0,6,4,3.9,-4
52,52,2015-02-09,22-228,UTA,@,NOP,W (+4),0,22:27,4,6,.667,0,0,,0,0,,2,2,4,1,2,2,1,3,8,9.3,+17
53,53,2015-02-11,22-230,UTA,@,DAL,L (-5),0,26:30,0,4,.000,0,0,,2,6,.333,3,2,5,1,1,4,0,4,2,3.2,-6
54,54,2015-02-20,22-239,UTA,,POR,W (+16),1,23:47,2,3,.667,0,0,,0,0,,0,7,7,2,0,5,1,4,4,7.1,-1
55,55,2015-02-23,22-242,UTA,,SAS,W (+9),1,30:57,3,6,.500,0,0,,1,2,.500,3,11,14,1,2,3,1,1,7,12.4,+9
56,56,2015-02-25,22-244,UTA,,LAL,L (-3),1,35:36,6,11,.545,0,0,,4,7,.571,8,6,14,2,1,3,1,1,16,20.0,-6
57,57,2015-02-27,22-246,UTA,@,DEN,W (+22),1,31:44,4,4,1.000,0,0,,2,2,1.000,3,5,8,1,0,6,3,1,10,13.9,+12
58,58,2015-02-28,22-247,UTA,,MIL,W (+7),1,32:05,3,3,1.000,0,0,,6,9,.667,1,9,10,0,2,3,4,2,12,12.6,-2
59,59,2015-03-03,22-250,UTA,@,MEM,W (+11),1,36:09,6,10,.600,0,0,,3,4,.750,6,18,24,2,0,0,2,2,15,18.2,+5
60,60,2015-03-04,22-251,UTA,@,BOS,L (-1),1,35:41,3,9,.333,0,0,,4,6,.667,3,13,16,3,1,3,2,2,10,12.5,-4
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,61,2015-03-06,22-253,UTA,@,PHI,W (+6),1,35:20,3,6,.500,0,0,,3,4,.750,2,13,15,0,2,1,2,1,9,11.2,0
62,62,2015-03-08,22-255,UTA,@,BRK,W (+7),1,36:02,1,4,.250,0,0,,2,2,1.000,4,7,11,5,0,2,3,3,4,7.2,+1
63,63,2015-03-10,22-257,UTA,,NYK,W (+5),1,37:36,4,8,.500,0,0,,2,5,.400,2,12,14,1,3,4,1,1,10,14.9,+2
64,64,2015-03-12,22-259,UTA,,HOU,W (+18),1,35:33,8,11,.727,0,0,,3,3,1.000,12,10,22,2,0,4,1,2,19,28.3,+11
65,65,2015-03-14,22-261,UTA,,DET,W (+3),1,38:44,5,8,.625,0,0,,0,2,.000,5,14,19,1,1,2,2,1,10,14.0,+11
66,66,2015-03-16,22-263,UTA,,CHO,W (+28),1,29:53,2,4,.500,0,0,,5,8,.625,4,16,20,2,0,1,3,2,9,11.7,+21
67,67,2015-03-18,22-265,UTA,,WAS,L (-4),1,37:20,3,5,.600,0,0,,3,8,.375,5,9,14,4,1,2,1,1,9,14.7,-13
68,68,2015-03-19,22-266,UTA,@,LAL,W (+7),1,36:03,1,1,1.000,0,0,,1,2,.500,0,7,7,0,1,3,1,2,3,5.7,+1
69,69,2015-03-21,22-268,UTA,@,GSW,L (-15),1,33:56,0,5,.000,0,0,,5,6,.833,3,6,9,3,1,0,1,4,5,5.5,-10
70,70,2015-03-23,22-270,UTA,,MIN,L (-2),1,41:26,7,11,.636,0,0,,4,8,.500,11,6,17,1,1,6,1,3,18,24.7,0
71,71,2015-03-25,22-272,UTA,,POR,L (-3),1,33:45,5,8,.625,0,0,,2,4,.500,2,8,10,0,0,0,1,4,12,8.8,-8
72,72,2015-03-27,22-274,UTA,@,DEN,L (-16),1,34:34,5,7,.714,0,0,,4,4,1.000,4,10,14,3,0,1,1,0,14,18.7,+1
73,73,2015-03-28,22-275,UTA,,OKC,W (+5),1,41:00,3,6,.500,0,0,,7,10,.700,7,8,15,1,3,4,0,5,13,20.6,+6
74,74,2015-03-30,22-277,UTA,@,MIN,W (+20),1,36:48,4,7,.571,0,0,,7,9,.778,5,7,12,2,1,3,1,2,15,19.2,+26
75,75,2015-04-01,22-279,UTA,,DEN,W (+14),1,30:04,7,7,1.000,0,0,,6,11,.545,3,9,12,2,1,2,2,3,20,21.3,+20
76,76,2015-04-04,22-282,UTA,@,PHO,L (-2),1,37:46,2,5,.400,0,0,,4,6,.667,3,12,15,2,1,1,5,1,8,7.9,+6
77,77,2015-04-05,22-283,UTA,@,SAC,W (+6),1,38:14,5,7,.714,0,0,,0,0,,3,6,9,3,1,2,3,4,10,10.9,+10
78,78,2015-04-08,22-286,UTA,,SAC,W (+12),1,29:37,4,7,.571,0,0,,4,8,.500,4,6,10,3,1,2,1,2,12,14.4,+4
79,79,2015-04-10,22-288,UTA,,MEM,L (-1),1,35:58,7,11,.636,0,0,,0,0,,7,7,14,2,0,3,3,3,14,15.4,-11
80,80,2015-04-11,22-289,UTA,@,POR,W (+6),1,35:02,2,7,.286,0,0,,2,4,.500,3,8,11,1,2,2,3,2,6,5.9,-12
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,81,2015-04-13,22-291,UTA,,DAL,W (+17),1,33:27,9,16,.563,0,0,,2,3,.667,5,12,17,3,1,3,1,2,20,22.5,+15
82,82,2015-04-15,22-293,UTA,@,HOU,L (-26),1,24:18,3,6,.500,0,0,,2,2,1.000,3,5,8,0,1,3,2,0,8,9.7,-26
