<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,28-328,DET,@,DEN,L (-10),1,35:50,9,22,.409,0,3,.000,7,11,.636,1,4,5,3,1,2,2,5,25,14.0,-13
2,2,2014-10-30,28-329,DET,@,MIN,L (-6),1,29:56,5,16,.313,0,2,.000,0,0,,2,5,7,4,0,2,3,4,10,3.3,-16
3,3,2014-11-01,28-331,DET,,BRK,L (-12),1,43:59,6,15,.400,0,1,.000,2,8,.250,3,6,9,5,0,1,1,1,14,10.2,-7
4,4,2014-11-05,28-335,DET,,NYK,W (+3),1,33:38,2,17,.118,0,1,.000,4,6,.667,4,6,10,5,3,2,1,2,8,6.8,-6
5,5,2014-11-07,28-337,DET,,MIL,W (+3),1,35:30,5,14,.357,0,2,.000,4,10,.400,5,3,8,5,2,1,4,3,14,9.2,+4
6,6,2014-11-09,28-339,DET,,UTA,L (-1),1,29:38,6,14,.429,0,0,,1,2,.500,4,5,9,4,0,1,1,3,13,10.8,-1
7,7,2014-11-10,28-340,DET,@,CHI,L (-11),1,38:35,8,19,.421,1,2,.500,2,3,.667,2,9,11,4,0,3,3,4,19,12.9,-15
8,8,2014-11-12,28-342,DET,@,WAS,L (-4),1,26:50,3,10,.300,0,1,.000,0,0,,0,9,9,3,1,1,2,5,6,2.7,-12
9,9,2014-11-14,28-344,DET,@,OKC,W (+7),1,35:36,8,16,.500,2,4,.500,0,2,.000,1,3,4,1,2,0,3,2,18,9.7,+4
10,10,2014-11-15,28-345,DET,@,MEM,L (-7),1,33:26,5,13,.385,1,1,1.000,0,0,,1,6,7,3,1,4,2,3,11,9.1,-6
11,11,2014-11-17,28-347,DET,,ORL,L (-14),1,30:11,3,7,.429,0,3,.000,1,3,.333,0,0,0,5,1,1,4,3,7,2.5,-6
12,12,2014-11-19,28-349,DET,,PHO,L (-2),1,22:40,2,5,.400,0,0,,1,3,.333,2,2,4,3,0,0,2,1,5,3.2,-7
13,13,2014-11-21,28-351,DET,@,ATL,L (-10),1,35:08,8,19,.421,0,1,.000,0,0,,2,6,8,5,0,1,1,4,16,10.7,-11
14,14,2014-11-25,28-355,DET,@,MIL,L (-12),1,34:17,4,10,.400,1,2,.500,2,10,.200,4,6,10,8,1,3,2,2,11,12.9,-17
15,15,2014-11-26,28-356,DET,,LAC,L (-6),1,36:01,7,17,.412,1,1,1.000,2,2,1.000,1,3,4,6,2,2,2,3,17,13.9,-1
16,16,2014-11-28,28-358,DET,,MIL,L (-16),1,38:18,6,15,.400,0,0,,1,4,.250,1,3,4,9,1,3,6,1,13,8.3,-2
17,17,2014-11-30,28-360,DET,,GSW,L (-11),1,34:05,6,18,.333,0,1,.000,2,4,.500,4,5,9,12,4,1,1,3,14,18.2,+1
18,18,2014-12-02,28-362,DET,,LAL,L (-10),1,32:32,7,17,.412,0,1,.000,4,4,1.000,2,8,10,6,3,1,5,3,18,14.4,-16
19,19,2014-12-03,28-363,DET,@,BOS,L (-7),1,27:56,4,15,.267,0,0,,4,6,.667,2,9,11,3,1,1,3,6,12,4.8,-10
