<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
49,,2015-02-07,28-350,DAL,,POR,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
50,,2015-02-09,28-352,DAL,,LAC,L (-17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,,2015-02-11,28-354,DAL,,UTA,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,44,2015-02-19,28-362,DAL,@,OKC,L (-15),1,29:06,2,9,.222,0,0,,1,2,.500,1,1,2,6,0,0,2,4,5,0.7,-20
53,45,2015-02-20,28-363,DAL,,HOU,W (+11),1,20:52,6,9,.667,0,0,,1,4,.250,0,0,0,3,0,0,6,0,13,4.0,-8
54,46,2015-02-22,29-000,DAL,,CHO,W (+11),1,27:15,4,8,.500,0,1,.000,0,0,,0,3,3,4,1,0,4,0,8,4.7,+13
55,47,2015-02-24,29-002,DAL,,TOR,W (+7),1,17:45,2,6,.333,0,0,,0,0,,0,2,2,4,0,0,2,3,4,0.8,-3
56,,2015-02-25,29-003,DAL,,ATL,L (-17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,48,2015-02-28,29-006,DAL,,BRK,L (-10),1,27:43,4,10,.400,0,0,,0,0,,2,5,7,6,0,0,4,2,8,4.9,-22
58,49,2015-03-02,29-008,DAL,,NOP,W (+9),1,31:57,9,15,.600,1,1,1.000,0,0,,1,4,5,2,0,0,3,0,19,12.4,+11
59,50,2015-03-05,29-011,DAL,@,POR,L (-19),1,29:29,5,13,.385,0,1,.000,0,0,,0,7,7,9,1,0,4,2,10,7.5,-6
60,51,2015-03-06,29-012,DAL,@,GSW,L (-15),1,31:54,6,15,.400,1,2,.500,1,2,.500,0,4,4,6,2,0,0,3,14,11.7,-21
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,52,2015-03-08,29-014,DAL,@,LAL,W (+7),1,36:18,4,10,.400,0,2,.000,0,0,,1,3,4,9,0,0,3,4,8,5.9,+8
62,53,2015-03-10,29-016,DAL,,CLE,L (-33),1,24:19,2,6,.333,0,1,.000,0,0,,0,1,1,3,1,0,2,2,4,1.2,-21
63,54,2015-03-13,29-019,DAL,,LAC,W (+30),1,22:08,2,5,.400,0,1,.000,0,0,,1,3,4,7,4,0,3,3,4,7.6,+1
64,55,2015-03-16,29-022,DAL,,OKC,W (+4),1,32:49,5,8,.625,1,2,.500,0,0,,1,3,4,13,1,0,4,3,11,13.9,+12
65,56,2015-03-18,29-024,DAL,,ORL,W (+5),1,28:40,4,7,.571,0,1,.000,1,2,.500,1,5,6,11,1,0,8,3,9,7.0,+5
66,57,2015-03-20,29-026,DAL,,MEM,L (-11),1,29:37,4,8,.500,0,2,.000,2,2,1.000,1,5,6,4,2,0,4,2,10,8.2,-6
67,58,2015-03-22,29-028,DAL,@,PHO,L (-6),1,35:00,6,13,.462,0,1,.000,0,0,,1,1,2,6,1,0,1,4,12,8.9,-13
68,59,2015-03-24,29-030,DAL,,SAS,W (+7),1,26:34,1,5,.200,0,0,,0,0,,1,8,9,5,0,0,4,2,2,0.7,-5
69,60,2015-03-27,29-033,DAL,@,SAS,L (-18),1,32:02,3,10,.300,0,0,,1,1,1.000,1,4,5,5,1,0,4,2,7,2.8,-1
70,61,2015-03-29,29-035,DAL,@,IND,L (-5),1,37:59,8,14,.571,0,0,,1,1,1.000,3,4,7,10,2,1,2,2,17,20.6,-6
71,62,2015-04-01,29-038,DAL,@,OKC,W (+4),1,29:17,5,12,.417,0,0,,0,0,,0,1,1,10,1,0,1,2,10,10.1,-10
72,63,2015-04-02,29-039,DAL,,HOU,L (-7),1,23:10,4,6,.667,0,0,,0,0,,1,3,4,6,0,0,3,2,8,7.4,-6
73,64,2015-04-04,29-041,DAL,,GSW,L (-13),1,18:56,2,5,.400,0,1,.000,0,1,.000,1,2,3,5,0,0,1,2,4,3.9,-15
74,65,2015-04-08,29-045,DAL,,PHO,W (+3),1,30:14,6,9,.667,0,0,,0,0,,1,2,3,7,0,0,1,2,12,12.5,+2
75,,2015-04-10,29-047,DAL,,DEN,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,66,2015-04-12,29-049,DAL,@,LAL,W (+14),1,29:31,4,11,.364,1,1,1.000,2,2,1.000,1,7,8,11,1,0,3,3,11,12.2,+1
77,67,2015-04-13,29-050,DAL,@,UTA,L (-17),1,31:43,4,6,.667,2,3,.667,3,4,.750,0,4,4,5,1,0,3,1,13,12.3,-15
78,68,2015-04-15,29-052,DAL,,POR,W (+16),1,24:20,4,7,.571,0,1,.000,1,2,.500,1,1,2,7,2,0,4,0,9,9.2,+18
