Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
45,43,2015-01-27,32-206,MEM,@,DAL,W (+19),1,20:41,4,6,.667,0,1,.000,0,0,,0,2,2,5,0,0,2,0,8,7.5,+2,udrihbe01
46,44,2015-01-29,32-208,MEM,,DEN,W (+30),1,22:57,5,10,.500,1,2,.500,0,0,,0,2,2,3,0,0,1,0,11,7.7,+20,udrihbe01
47,45,2015-01-31,32-210,MEM,,OKC,W (+11),0,18:17,1,4,.250,0,0,,0,0,,1,2,3,4,1,0,0,0,2,4.7,+13,udrihbe01
48,46,2015-02-02,32-212,MEM,@,PHO,W (+1),0,17:05,1,3,.333,0,1,.000,2,4,.500,0,0,0,2,1,0,1,3,4,1.7,+2,udrihbe01
49,47,2015-02-04,32-214,MEM,@,UTA,W (+10),0,17:30,3,5,.600,1,2,.500,0,0,,0,1,1,2,2,0,0,1,7,8.0,+8,udrihbe01
50,48,2015-02-06,32-216,MEM,@,MIN,L (-1),0,11:56,2,4,.500,0,1,.000,0,0,,0,3,3,4,1,0,2,0,4,4.7,-6,udrihbe01
51,49,2015-02-08,32-218,MEM,,ATL,W (+6),0,19:27,2,7,.286,0,2,.000,2,2,1.000,1,0,1,3,0,0,2,0,6,2.7,-2,udrihbe01
52,50,2015-02-10,32-220,MEM,,BRK,W (+9),0,20:22,5,9,.556,1,3,.333,2,2,1.000,0,2,2,3,1,2,2,1,13,11.4,+4,udrihbe01
53,51,2015-02-11,32-221,MEM,@,OKC,L (-16),0,18:58,4,11,.364,1,1,1.000,2,3,.667,0,1,1,0,0,0,1,1,11,3.4,-4,udrihbe01
54,52,2015-02-22,32-232,MEM,@,POR,W (+6),0,16:14,3,7,.429,0,1,.000,0,0,,0,0,0,1,0,0,1,0,6,2.0,-19,udrihbe01
55,53,2015-02-23,32-233,MEM,@,LAC,W (+3),0,7:35,2,5,.400,0,1,.000,0,0,,0,0,0,0,0,0,0,0,4,1.3,+4,udrihbe01
56,54,2015-02-25,32-235,MEM,@,SAC,L (-12),0,5:38,1,4,.250,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,-0.8,-6,udrihbe01
57,55,2015-02-27,32-237,MEM,,LAC,L (-18),0,23:59,3,7,.429,0,1,.000,0,0,,0,1,1,2,1,0,2,2,6,2.2,+4,udrihbe01
58,56,2015-02-28,32-238,MEM,@,MIN,W (+4),0,12:42,3,5,.600,0,1,.000,2,2,1.000,0,1,1,1,1,0,1,2,8,5.9,-2,udrihbe01
60,57,2015-03-04,32-242,MEM,@,HOU,W (+2),0,15:14,2,8,.250,0,2,.000,0,0,,0,0,0,0,0,0,0,0,4,-0.8,+8,udrihbe01
61,58,2015-03-06,32-244,MEM,,LAL,W (+7),0,8:39,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-1,udrihbe01
62,59,2015-03-07,32-245,MEM,@,NOP,L (-6),0,15:00,4,6,.667,0,0,,3,3,1.000,0,4,4,3,0,0,0,1,11,11.3,+1,udrihbe01
63,60,2015-03-09,32-247,MEM,@,CHI,W (+10),0,18:42,1,5,.200,0,0,,0,0,,1,5,6,6,1,0,1,0,2,5.3,-9,udrihbe01
64,61,2015-03-11,32-249,MEM,@,BOS,L (-3),0,15:00,2,5,.400,1,1,1.000,0,0,,1,0,1,1,2,0,3,1,5,2.3,+4,udrihbe01
65,62,2015-03-12,32-250,MEM,@,WAS,L (-20),1,25:52,2,7,.286,0,2,.000,4,4,1.000,0,2,2,5,0,0,2,0,8,6.0,-15,udrihbe01
66,63,2015-03-14,32-252,MEM,,MIL,W (+13),1,31:05,6,10,.600,2,2,1.000,0,0,,0,3,3,2,1,0,2,1,14,10.3,-3,udrihbe01
67,64,2015-03-16,32-254,MEM,,DEN,W (+11),1,24:12,4,8,.500,1,3,.333,0,0,,2,3,5,2,1,0,2,0,9,7.7,+15,udrihbe01
68,65,2015-03-17,32-255,MEM,@,DET,L (-10),1,30:09,3,7,.429,1,1,1.000,2,2,1.000,1,3,4,9,0,1,2,2,9,11.1,-8,udrihbe01
69,66,2015-03-20,32-258,MEM,@,DAL,W (+11),0,23:16,5,8,.625,0,0,,2,3,.667,0,1,1,3,1,0,2,3,12,8.2,+1,udrihbe01
70,67,2015-03-21,32-259,MEM,,POR,W (+11),0,13:42,1,4,.250,0,0,,2,4,.500,1,0,1,2,1,0,1,3,4,1.7,-21,udrihbe01
71,68,2015-03-23,32-261,MEM,@,NYK,W (+21),0,19:17,1,2,.500,0,0,,0,0,,0,2,2,4,1,0,1,0,2,4.4,+2,udrihbe01
72,69,2015-03-25,32-263,MEM,,CLE,L (-22),0,21:38,7,10,.700,0,2,.000,1,1,1.000,0,2,2,1,0,0,2,0,15,10.1,+1,udrihbe01
73,70,2015-03-27,32-265,MEM,,GSW,L (-23),0,19:26,2,7,.286,0,1,.000,0,0,,1,0,1,2,0,0,1,1,4,0.6,+2,udrihbe01
74,71,2015-03-29,32-267,MEM,@,SAS,L (-14),0,19:21,3,5,.600,1,1,1.000,2,2,1.000,0,2,2,4,0,0,0,2,9,9.3,-1,udrihbe01
75,72,2015-03-30,32-268,MEM,,SAC,W (+14),0,16:44,3,6,.500,1,1,1.000,0,0,,0,2,2,3,0,1,0,1,7,7.0,+12,udrihbe01
76,73,2015-04-03,32-272,MEM,,OKC,W (+8),0,17:39,2,5,.400,0,2,.000,1,2,.500,0,2,2,0,0,0,1,1,5,1.1,-3,udrihbe01
77,74,2015-04-04,32-273,MEM,,WAS,L (-9),0,17:38,2,7,.286,0,1,.000,2,2,1.000,0,3,3,2,0,0,2,1,6,1.8,+4,udrihbe01
78,75,2015-04-08,32-277,MEM,,NOP,W (+36),0,18:53,5,8,.625,0,1,.000,4,4,1.000,0,0,0,2,0,0,1,2,14,10.0,+18,udrihbe01
79,76,2015-04-10,32-279,MEM,@,UTA,W (+1),1,34:59,9,13,.692,2,2,1.000,0,0,,1,3,4,1,0,0,1,0,20,15.8,-3,udrihbe01
80,77,2015-04-11,32-280,MEM,@,LAC,L (-8),1,28:32,6,9,.667,0,0,,2,2,1.000,0,2,2,3,1,0,4,1,14,9.4,-17,udrihbe01
81,78,2015-04-13,32-282,MEM,@,GSW,L (-4),1,25:20,3,12,.250,0,0,,1,1,1.000,2,2,4,2,1,0,0,1,7,3.8,-28,udrihbe01
82,79,2015-04-15,32-284,MEM,,IND,W (+12),1,16:11,1,3,.333,0,0,,0,0,,0,1,1,0,1,0,1,0,2,0.6,-7,udrihbe01
