<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,29-182,BOS,,BRK,W (+16),0,15:49,4,7,.571,0,1,.000,0,0,,1,1,2,1,2,0,3,0,8,5.4,+3
2,2,2014-11-01,29-185,BOS,@,HOU,L (-14),0,20:22,4,8,.500,0,1,.000,0,0,,2,3,5,0,1,0,0,1,8,6.9,-8
3,3,2014-11-03,29-187,BOS,@,DAL,L (-5),0,9:01,0,3,.000,0,0,,2,2,1.000,0,1,1,0,0,0,1,1,2,-1.2,-11
4,4,2014-11-05,29-189,BOS,,TOR,L (-3),0,13:07,1,3,.333,0,0,,1,1,1.000,0,3,3,1,0,0,2,2,3,0.1,-15
5,5,2014-11-07,29-191,BOS,,IND,W (+3),0,20:20,3,4,.750,0,0,,4,4,1.000,1,3,4,4,0,1,0,0,10,13.5,+8
6,6,2014-11-08,29-192,BOS,@,CHI,W (+5),0,14:34,3,5,.600,0,0,,1,2,.500,0,2,2,0,1,0,1,3,7,3.7,-20
7,7,2014-11-12,29-196,BOS,,OKC,L (-15),0,14:07,2,2,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,6,5.4,-9
8,8,2014-11-14,29-198,BOS,,CLE,L (-1),0,18:36,5,8,.625,0,0,,2,2,1.000,0,2,2,2,1,0,0,3,12,10.2,+5
9,9,2014-11-17,29-201,BOS,,PHO,L (-4),0,22:53,0,5,.000,0,0,,4,4,1.000,2,3,5,2,0,0,2,2,4,1.4,-3
10,10,2014-11-19,29-203,BOS,@,PHI,W (+11),0,32:01,9,13,.692,0,0,,5,7,.714,0,6,6,1,1,1,0,3,23,19.7,+19
11,11,2014-11-21,29-205,BOS,@,MEM,L (-17),0,17:56,4,7,.571,0,0,,1,1,1.000,1,2,3,1,0,1,2,1,9,6.0,0
12,12,2014-11-23,29-207,BOS,,POR,L (-6),0,23:27,3,7,.429,0,0,,2,2,1.000,1,7,8,0,1,0,0,2,8,7.3,0
13,13,2014-11-28,29-212,BOS,,CHI,L (-7),0,26:35,5,11,.455,0,1,.000,6,9,.667,4,5,9,1,1,0,2,3,16,11.9,+7
14,14,2014-11-30,29-214,BOS,,SAS,L (-22),0,18:57,5,7,.714,0,0,,0,0,,1,2,3,1,1,1,1,2,10,9.0,-13
15,15,2014-12-02,29-216,BOS,@,ATL,L (-4),0,18:12,3,9,.333,0,0,,0,0,,1,2,3,0,0,0,2,1,6,-0.2,-5
16,16,2014-12-03,29-217,BOS,,DET,W (+7),0,21:05,2,9,.222,0,0,,5,6,.833,1,4,5,1,0,0,0,1,9,5.3,-2
17,17,2014-12-05,29-219,BOS,,LAL,W (+17),0,14:04,2,4,.500,0,0,,1,1,1.000,0,1,1,0,0,0,1,2,5,1.5,-16
18,18,2014-12-07,29-221,BOS,,WAS,W (+8),0,16:07,1,4,.250,0,0,,3,4,.750,0,3,3,0,0,2,2,3,5,1.3,-5
19,19,2014-12-08,29-222,BOS,@,WAS,L (-1),0,31:23,8,16,.500,0,0,,3,4,.750,2,7,9,1,3,1,1,2,19,16.7,+14
20,20,2014-12-10,29-224,BOS,@,CHO,L (-9),0,18:46,5,9,.556,0,0,,0,0,,1,2,3,2,0,0,0,1,10,8.0,+8
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-12,29-226,BOS,,NYK,L (-6),0,20:57,2,9,.222,0,0,,1,1,1.000,3,1,4,2,0,0,0,1,5,2.9,+4
22,22,2014-12-15,29-229,BOS,@,PHI,W (+18),0,19:43,6,9,.667,0,0,,2,5,.400,2,3,5,2,0,0,2,2,14,9.8,+23
23,23,2014-12-17,29-231,BOS,,ORL,W (+17),0,21:47,6,10,.600,0,0,,6,6,1.000,1,1,2,0,0,0,0,0,18,14.4,+12
24,24,2014-12-19,29-233,BOS,,MIN,W (+16),0,16:56,4,7,.571,0,1,.000,1,2,.500,1,1,2,0,1,0,2,2,9,4.5,-1
25,25,2014-12-21,29-235,BOS,@,MIA,L (-16),0,4:58,1,2,.500,0,0,,2,2,1.000,2,0,2,0,1,0,0,0,4,5.4,-2
26,26,2014-12-23,29-237,BOS,@,ORL,L (-5),0,18:54,5,16,.313,0,1,.000,1,2,.500,2,3,5,1,0,2,0,3,11,4.6,+3
27,27,2014-12-26,29-240,BOS,,BRK,L (-2),0,4:17,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,4,3.4,-7
28,28,2014-12-27,29-241,BOS,@,WAS,L (-13),0,13:50,2,5,.400,0,0,,0,0,,0,4,4,0,0,0,0,0,4,2.5,-3
29,29,2014-12-31,29-245,BOS,,SAC,W (+22),0,16:41,3,7,.429,0,0,,2,2,1.000,2,2,4,1,0,0,0,3,8,5.8,+7
30,30,2015-01-02,29-247,BOS,,DAL,L (-18),0,10:45,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,1,0,2,0.3,-17
31,31,2015-01-03,29-248,BOS,@,CHI,L (-5),0,13:33,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,0,2,0,-0.2,-11
32,32,2015-01-05,29-250,BOS,,CHO,L (-9),0,20:36,3,7,.429,0,0,,2,4,.500,1,1,2,4,0,2,1,3,8,6.5,-4
33,33,2015-01-07,29-252,BOS,@,BRK,W (+8),0,19:30,3,8,.375,0,0,,3,6,.500,1,3,4,0,0,1,0,0,9,5.7,-2
34,34,2015-01-09,29-254,BOS,@,IND,L (-4),0,26:17,7,14,.500,1,2,.500,2,3,.667,2,2,4,2,1,2,1,4,17,12.8,+2
35,35,2015-01-10,29-255,BOS,@,TOR,L (-13),0,19:10,5,10,.500,0,0,,0,1,.000,2,4,6,4,1,0,2,4,10,7.4,+1
36,36,2015-01-12,29-257,BOS,,NOP,W (+8),0,23:34,4,10,.400,1,2,.500,3,3,1.000,2,3,5,1,0,0,1,1,12,8.2,-1
