<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,34-245,POR,,OKC,W (+17),0,20:19,0,4,.000,0,3,.000,1,2,.500,1,4,5,5,0,0,0,1,1,2.8,+13
2,2,2014-10-31,34-247,POR,@,SAC,L (-9),0,21:36,2,7,.286,2,5,.400,0,0,,0,3,3,5,1,0,2,4,6,3.7,+8
3,3,2014-11-02,34-249,POR,,GSW,L (-5),0,23:06,3,5,.600,2,4,.500,0,0,,0,0,0,5,1,0,2,0,8,8.2,-4
4,4,2014-11-04,34-251,POR,,CLE,W (+19),0,20:49,0,2,.000,0,2,.000,0,0,,0,2,2,2,0,0,2,1,0,-1.8,-3
5,5,2014-11-06,34-253,POR,,DAL,W (+21),0,19:39,3,5,.600,2,4,.500,0,0,,0,2,2,3,0,0,0,1,8,8.0,+12
6,6,2014-11-08,34-255,POR,@,LAC,L (-4),0,19:02,0,4,.000,0,3,.000,0,0,,0,1,1,0,0,0,2,3,0,-5.7,-15
7,7,2014-11-09,34-256,POR,,DEN,W (+16),0,22:25,3,3,1.000,3,3,1.000,0,0,,0,1,1,4,1,0,3,2,9,8.4,+9
8,8,2014-11-11,34-258,POR,,CHO,W (+2),0,25:18,1,5,.200,1,4,.250,2,2,1.000,1,3,4,2,2,1,1,5,5,4.6,-1
9,9,2014-11-12,34-259,POR,@,DEN,W (+17),0,27:48,2,8,.250,2,7,.286,0,0,,0,5,5,5,0,0,2,1,6,3.8,+9
10,10,2014-11-15,34-262,POR,,BRK,W (+10),0,16:07,2,3,.667,1,2,.500,2,2,1.000,0,1,1,7,3,0,0,0,7,13.9,+17
11,11,2014-11-17,34-264,POR,,NOP,W (+9),0,29:11,2,2,1.000,1,1,1.000,0,0,,0,2,2,7,1,0,3,2,5,7.1,+27
12,12,2014-11-21,34-268,POR,,CHI,W (+18),0,21:08,0,4,.000,0,2,.000,0,0,,0,2,2,4,0,0,0,3,0,-0.6,-16
13,13,2014-11-23,34-270,POR,@,BOS,W (+6),0,21:26,5,8,.625,1,2,.500,0,0,,0,2,2,5,0,0,1,0,11,10.5,+5
14,14,2014-11-24,34-271,POR,@,PHI,W (+10),0,22:38,0,6,.000,0,5,.000,0,0,,1,2,3,8,1,0,2,2,0,0.9,+9
15,15,2014-11-26,34-273,POR,@,CHO,W (+8),0,20:38,1,3,.333,1,3,.333,1,2,.500,0,2,2,3,1,0,0,4,4,4.0,+1
16,16,2014-11-28,34-275,POR,,MEM,L (-13),0,21:44,0,3,.000,0,1,.000,0,0,,0,0,0,4,0,0,0,0,0,0.7,-4
17,17,2014-11-30,34-277,POR,,MIN,W (+14),0,22:14,1,5,.200,1,3,.333,1,2,.500,0,2,2,7,1,0,2,0,4,5.0,+13
18,18,2014-12-02,34-279,POR,@,DEN,W (+2),0,23:56,5,5,1.000,3,3,1.000,0,0,,0,3,3,3,0,0,2,4,13,10.9,+6
19,19,2014-12-04,34-281,POR,,IND,W (+6),0,21:20,1,4,.250,0,3,.000,0,0,,0,2,2,4,0,0,1,4,2,0.4,-3
20,20,2014-12-07,34-284,POR,@,NYK,W (+4),0,22:56,2,6,.333,1,4,.250,0,0,,0,5,5,6,0,0,1,0,5,6.3,-4
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-09,34-286,POR,@,DET,W (+12),0,18:47,2,3,.667,1,1,1.000,0,0,,0,2,2,6,0,0,1,0,5,7.5,+3
22,22,2014-12-10,34-287,POR,@,MIN,L (-8),0,19:27,0,1,.000,0,1,.000,0,0,,0,0,0,2,1,0,2,2,0,-1.1,-11
23,23,2014-12-12,34-289,POR,@,CHI,L (-9),0,18:55,3,6,.500,2,3,.667,1,2,.500,0,2,2,0,1,0,3,2,9,3.4,-10
24,24,2014-12-13,34-290,POR,@,IND,W (+10),0,21:12,3,5,.600,1,2,.500,1,1,1.000,0,2,2,7,1,1,1,3,8,10.7,+3
25,25,2014-12-15,34-292,POR,,SAS,W (+13),0,18:07,1,4,.250,0,2,.000,0,0,,0,2,2,3,0,0,0,0,2,2.3,+10
26,26,2014-12-17,34-294,POR,,MIL,W (+7),0,19:01,1,5,.200,1,4,.250,0,0,,0,0,0,4,0,1,0,1,3,3.0,-11
27,27,2014-12-19,34-296,POR,@,SAS,W (+10),0,35:30,3,7,.429,2,4,.500,2,2,1.000,2,3,5,4,0,1,1,5,10,9.1,+8
28,28,2014-12-20,34-297,POR,@,NOP,W (+26),0,24:41,1,4,.250,1,2,.500,0,0,,3,1,4,5,2,0,2,2,3,5.7,+7
29,29,2014-12-22,34-299,POR,@,HOU,L (-15),0,15:12,3,6,.500,2,4,.500,0,0,,0,0,0,1,1,0,3,2,8,2.9,-4
30,30,2014-12-23,34-300,POR,@,OKC,W (+4),0,34:54,1,4,.250,1,4,.250,2,2,1.000,0,1,1,5,0,0,1,5,5,3.4,+5
31,31,2014-12-26,34-303,POR,,PHI,W (+21),0,19:00,1,4,.250,1,4,.250,0,0,,1,1,2,5,1,0,1,1,3,4.7,-1
32,32,2014-12-28,34-305,POR,,NYK,W (+22),0,24:38,1,3,.333,1,3,.333,0,0,,0,4,4,2,0,0,1,1,3,2.5,+8
33,33,2014-12-30,34-307,POR,,TOR,W (+5),0,23:20,2,5,.400,1,2,.500,0,0,,0,2,2,1,0,0,1,1,5,2.2,+5
34,34,2015-01-03,34-311,POR,,ATL,L (-8),0,22:30,2,4,.500,1,2,.500,0,0,,0,1,1,2,0,0,3,3,5,0.5,-11
35,35,2015-01-05,34-313,POR,,LAL,W (+4),0,21:11,1,6,.167,0,2,.000,0,0,,0,0,0,3,1,0,1,1,2,-0.1,+2
36,36,2015-01-08,34-316,POR,,MIA,W (+16),0,19:20,3,6,.500,1,2,.500,0,0,,0,1,1,5,1,0,1,1,7,7.4,-2
37,37,2015-01-10,34-318,POR,,ORL,W (+11),0,19:42,0,3,.000,0,2,.000,1,2,.500,1,1,2,3,0,0,1,0,1,0.6,+8
38,38,2015-01-11,34-319,POR,@,LAL,W (+12),0,18:57,3,8,.375,3,7,.429,0,0,,0,1,1,2,0,0,1,2,9,4.5,+4
39,39,2015-01-14,34-322,POR,,LAC,L (-6),0,19:43,1,2,.500,0,1,.000,0,0,,0,2,2,5,0,0,2,0,2,3.1,+1
40,40,2015-01-16,34-324,POR,@,SAS,L (-14),0,12:06,0,2,.000,0,1,.000,0,0,,0,0,0,3,0,0,1,1,0,-0.7,-5
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-17,34-325,POR,@,MEM,L (-4),0,17:20,2,4,.500,1,3,.333,0,0,,0,1,1,8,1,0,0,1,5,9.5,0
42,42,2015-01-19,34-327,POR,,SAC,W (+4),0,13:36,2,4,.500,1,2,.500,0,0,,0,1,1,3,1,0,1,1,5,5.0,+14
43,43,2015-01-21,34-329,POR,@,PHO,L (-5),0,10:04,0,3,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-1.4,-2
44,44,2015-01-22,34-330,POR,,BOS,L (-1),0,17:24,0,2,.000,0,2,.000,3,3,1.000,1,2,3,1,0,0,1,1,3,2.2,-11
45,45,2015-01-24,34-332,POR,,WAS,W (+7),0,17:21,2,6,.333,0,3,.000,0,0,,1,2,3,2,1,0,1,2,4,2.5,-2
46,46,2015-01-28,34-336,POR,@,CLE,L (-5),0,12:26,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,1,2,2,-0.1,-2
47,47,2015-01-30,34-338,POR,@,ATL,L (-6),0,20:38,3,4,.750,2,3,.667,0,0,,0,1,1,7,0,0,1,3,8,9.4,-6
48,48,2015-01-31,34-339,POR,@,MIL,L (-7),0,11:52,0,3,.000,0,2,.000,0,1,.000,0,1,1,1,0,0,0,0,0,-1.5,-14
49,49,2015-02-03,34-342,POR,,UTA,W (+1),0,22:00,2,4,.500,2,3,.667,1,2,.500,0,1,1,2,1,0,2,2,7,4.5,-5
50,50,2015-02-05,34-344,POR,,PHO,W (+21),0,22:49,2,5,.400,1,3,.333,0,0,,0,3,3,4,2,0,0,2,5,7.2,+21
51,51,2015-02-07,34-346,POR,@,DAL,L (-10),0,20:00,1,4,.250,0,3,.000,0,0,,0,1,1,7,2,0,2,2,2,4.0,+1
52,52,2015-02-08,34-347,POR,@,HOU,W (+11),0,21:17,3,5,.600,1,2,.500,0,1,.000,1,3,4,3,0,0,2,1,7,5.6,0
53,53,2015-02-11,34-350,POR,,LAL,W (+16),0,23:13,1,4,.250,1,3,.333,2,2,1.000,0,1,1,3,0,1,3,1,5,2.3,+3
