<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
72,70,2015-03-25,22-323,TOR,,CHI,L (-13),1,31:08,4,9,.444,0,0,,0,0,,4,8,12,2,2,0,1,3,8,9.7,+3
73,71,2015-03-27,22-325,TOR,,LAL,W (+11),1,27:09,8,12,.667,0,0,,3,4,.750,2,5,7,0,0,1,2,3,19,13.8,+2
74,72,2015-03-30,22-328,TOR,,HOU,W (+3),1,28:26,5,9,.556,0,0,,5,5,1.000,3,6,9,1,1,5,1,5,15,16.8,+6
75,73,2015-04-01,22-330,TOR,@,MIN,W (+14),1,18:47,7,9,.778,0,0,,1,2,.500,1,3,4,1,0,1,0,3,15,12.9,-3
76,74,2015-04-03,22-332,TOR,@,BRK,L (-5),1,35:51,9,13,.692,0,1,.000,3,5,.600,4,5,9,0,1,1,1,3,21,18.5,-7
77,75,2015-04-04,22-333,TOR,,BOS,L (-1),1,32:40,5,12,.417,0,0,,2,3,.667,2,12,14,2,0,1,1,4,12,9.7,-3
78,76,2015-04-08,22-337,TOR,@,CHO,W (+18),1,16:52,1,3,.333,0,0,,0,0,,1,7,8,2,1,2,1,4,2,4.3,+11
79,77,2015-04-10,22-339,TOR,@,ORL,W (+2),1,28:00,3,7,.429,0,0,,2,2,1.000,6,7,13,0,0,1,3,2,8,7.5,-2
80,78,2015-04-11,22-340,TOR,@,MIA,W (+3),1,9:52,2,2,1.000,0,0,,0,2,.000,1,2,3,0,0,0,1,6,4,0.5,+5
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,79,2015-04-14,22-343,TOR,@,BOS,L (-2),1,29:24,4,8,.500,0,0,,2,4,.500,2,6,8,0,1,2,4,4,10,5.2,-7
82,80,2015-04-15,22-344,TOR,,CHO,W (+5),1,27:04,9,11,.818,0,0,,0,0,,0,5,5,1,0,0,0,2,18,15.3,+14
