<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,28-015,POR,,OKC,W (+17),1,34:38,8,12,.667,5,9,.556,1,2,.500,1,3,4,2,0,1,0,3,22,18.9,+3
2,2,2014-10-31,28-017,POR,@,SAC,L (-9),1,37:15,7,14,.500,1,7,.143,1,1,1.000,3,2,5,1,1,0,1,3,16,11.2,-10
3,3,2014-11-02,28-019,POR,,GSW,L (-5),1,33:04,7,15,.467,3,9,.333,1,2,.500,0,3,3,1,2,0,2,2,18,10.7,-6
4,4,2014-11-04,28-021,POR,,CLE,W (+19),1,36:28,8,14,.571,3,8,.375,2,3,.667,1,5,6,2,0,0,2,4,21,14.0,+27
5,5,2014-11-06,28-023,POR,,DAL,W (+21),1,25:19,3,6,.500,2,5,.400,4,4,1.000,0,4,4,0,1,0,2,1,12,8.8,+4
6,6,2014-11-08,28-025,POR,@,LAC,L (-4),1,33:09,5,11,.455,2,5,.400,2,2,1.000,0,1,1,3,1,0,1,3,14,9.5,-2
7,7,2014-11-09,28-026,POR,,DEN,W (+16),1,34:38,8,19,.421,5,13,.385,0,2,.000,1,5,6,3,1,1,0,3,21,14.9,+21
8,8,2014-11-11,28-028,POR,,CHO,W (+2),1,35:41,5,15,.333,2,9,.222,4,5,.800,1,2,3,7,1,0,1,1,16,12.9,+6
9,9,2014-11-12,28-029,POR,@,DEN,W (+17),1,24:30,4,10,.400,2,6,.333,2,3,.667,2,3,5,5,1,0,1,1,12,11.6,+12
10,10,2014-11-15,28-032,POR,,BRK,W (+10),1,32:51,3,13,.231,2,7,.286,2,2,1.000,1,4,5,3,0,1,2,3,10,3.6,-3
11,11,2014-11-17,28-034,POR,,NOP,W (+9),1,35:38,7,13,.538,2,6,.333,0,3,.000,1,4,5,2,0,0,3,5,16,6.8,+2
12,12,2014-11-21,28-038,POR,,CHI,W (+18),1,27:07,5,8,.625,0,1,.000,2,3,.667,0,3,3,4,2,0,5,2,12,7.9,+33
13,13,2014-11-23,28-040,POR,@,BOS,W (+6),1,35:41,4,7,.571,2,3,.667,0,0,,1,4,5,3,1,0,2,1,10,9.3,+2
14,14,2014-11-24,28-041,POR,@,PHI,W (+10),1,32:48,6,16,.375,2,8,.250,3,4,.750,0,4,4,3,1,0,2,1,17,9.7,+1
15,15,2014-11-26,28-043,POR,@,CHO,W (+8),1,34:16,10,15,.667,6,9,.667,2,2,1.000,1,0,1,1,0,0,2,3,28,19.7,+8
16,16,2014-11-28,28-045,POR,,MEM,L (-13),1,35:34,9,16,.563,7,12,.583,1,2,.500,1,3,4,3,0,0,0,1,26,21.3,0
