<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,28-163,MIA,,WAS,W (+12),0,25:29,3,7,.429,1,3,.333,1,1,1.000,0,4,4,4,1,0,3,5,8,4.3,+1
2,2,2014-11-01,28-166,MIA,@,PHI,W (+18),0,25:11,6,9,.667,2,2,1.000,6,10,.600,0,2,2,4,4,0,0,1,20,21.5,+18
3,3,2014-11-02,28-167,MIA,,TOR,W (+5),0,23:55,3,10,.300,1,6,.167,5,6,.833,1,3,4,3,1,0,2,6,12,6.1,-7
4,4,2014-11-04,28-169,MIA,,HOU,L (-17),0,29:24,4,12,.333,2,6,.333,2,5,.400,2,3,5,3,1,0,5,1,12,4.0,-8
5,5,2014-11-05,28-170,MIA,@,CHO,L (-7),0,32:00,2,8,.250,0,2,.000,2,4,.500,0,1,1,3,1,0,2,4,6,0.2,-9
6,6,2014-11-08,28-173,MIA,,MIN,W (+10),0,18:54,0,4,.000,0,0,,2,2,1.000,0,1,1,4,1,1,5,4,2,-2.6,+5
7,7,2014-11-09,28-174,MIA,@,DAL,W (+9),0,34:22,6,9,.667,3,5,.600,3,3,1.000,0,1,1,4,2,0,1,4,18,16.6,+18
8,8,2014-11-12,28-177,MIA,,IND,L (-6),0,26:49,3,8,.375,0,2,.000,1,2,.500,0,2,2,1,2,0,3,4,7,0.9,-4
9,9,2014-11-14,28-179,MIA,@,ATL,L (-11),0,39:51,7,11,.636,1,3,.333,8,8,1.000,0,1,1,11,0,0,3,4,23,21.5,+10
10,10,2014-11-16,28-181,MIA,,MIL,L (-7),1,35:11,7,13,.538,1,1,1.000,3,4,.750,0,2,2,5,1,0,3,6,18,11.0,-9
11,11,2014-11-17,28-182,MIA,@,BRK,W (+12),1,33:32,5,12,.417,1,5,.200,11,13,.846,0,3,3,5,2,0,3,4,22,16.6,+4
12,12,2014-11-20,28-185,MIA,,LAC,L (-17),1,34:13,4,6,.667,1,3,.333,4,4,1.000,0,1,1,3,3,0,3,3,13,11.6,-13
13,13,2014-11-22,28-187,MIA,@,ORL,W (+7),1,33:32,10,16,.625,2,5,.400,2,4,.500,2,3,5,8,1,0,2,2,24,22.1,+9
14,14,2014-11-23,28-188,MIA,,CHO,W (+1),1,37:47,5,8,.625,1,4,.250,9,10,.900,0,4,4,10,1,1,3,1,20,22.5,+3
15,15,2014-11-25,28-190,MIA,,GSW,L (-17),1,37:20,4,17,.235,2,6,.333,4,5,.800,1,1,2,4,4,1,1,3,14,9.6,-28
16,16,2014-11-30,28-195,MIA,@,NYK,W (+7),0,23:30,1,4,.250,1,2,.500,0,0,,0,2,2,2,0,0,3,5,3,-2.4,-2
17,17,2014-12-01,28-196,MIA,@,WAS,L (-21),0,30:33,4,11,.364,0,4,.000,3,4,.750,1,1,2,2,0,0,2,3,11,3.7,-14
18,18,2014-12-03,28-198,MIA,,ATL,L (-10),1,34:48,6,8,.750,0,2,.000,7,9,.778,0,5,5,11,1,1,3,3,19,21.7,+18
19,19,2014-12-05,28-200,MIA,@,MIL,L (-24),1,35:31,2,9,.222,1,2,.500,4,4,1.000,0,3,3,6,6,0,3,4,9,10.0,-24
20,20,2014-12-07,28-202,MIA,@,MEM,L (-16),0,31:22,5,10,.500,1,3,.333,1,1,1.000,0,3,3,2,4,0,2,3,12,10.1,-22
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-09,28-204,MIA,@,PHO,W (+6),0,28:03,2,6,.333,0,1,.000,0,0,,0,0,0,2,2,0,1,1,4,2.6,-3
22,22,2014-12-10,28-205,MIA,@,DEN,L (-20),0,15:24,3,6,.500,1,3,.333,4,4,1.000,1,1,2,0,0,0,2,5,11,5.0,-14
23,23,2014-12-12,28-207,MIA,@,UTA,W (+5),0,23:50,1,7,.143,1,4,.250,1,2,.500,0,3,3,3,0,0,2,1,4,-0.3,-3
24,24,2014-12-14,28-209,MIA,,CHI,L (-18),0,28:48,4,12,.333,1,6,.167,2,4,.500,0,4,4,3,4,0,2,2,11,7.9,-9
25,25,2014-12-16,28-211,MIA,@,BRK,W (+4),0,31:12,2,3,.667,0,0,,6,6,1.000,0,7,7,5,4,0,3,5,10,13.3,+8
26,26,2014-12-17,28-212,MIA,,UTA,L (-18),0,32:10,3,13,.231,1,5,.200,4,5,.800,0,1,1,0,2,0,1,2,11,3.2,-15
27,27,2014-12-19,28-214,MIA,,WAS,L (-2),1,35:48,4,9,.444,2,4,.500,4,5,.800,1,2,3,5,0,0,4,4,14,8.1,-9
28,28,2014-12-21,28-216,MIA,,BOS,W (+16),1,35:02,5,13,.385,0,3,.000,1,4,.250,0,2,2,10,1,0,2,1,11,8.9,+14
29,29,2014-12-23,28-218,MIA,,PHI,L (-4),1,38:32,4,8,.500,1,4,.250,2,2,1.000,2,3,5,3,2,0,4,2,11,8.6,+5
30,30,2014-12-25,28-220,MIA,,CLE,W (+10),1,30:56,2,12,.167,1,4,.250,0,0,,1,0,1,6,1,0,2,3,5,0.1,+4
31,31,2014-12-27,28-222,MIA,,MEM,L (-8),1,39:03,2,10,.200,0,3,.000,3,3,1.000,0,3,3,3,1,0,0,4,7,3.2,-3
32,32,2014-12-29,28-224,MIA,,ORL,L (-1),1,30:20,1,3,.333,0,0,,0,0,,0,4,4,2,2,0,3,3,2,0.7,-12
33,33,2014-12-31,28-226,MIA,@,IND,L (-11),1,32:44,2,6,.333,1,3,.333,0,0,,0,2,2,6,0,0,4,5,5,0.4,-2
34,34,2015-01-03,28-229,MIA,@,HOU,L (-36),1,20:23,1,2,.500,1,1,1.000,0,0,,0,1,1,5,1,0,0,4,3,5.2,-10
35,35,2015-01-04,28-230,MIA,,BRK,W (+4),1,28:20,1,5,.200,1,2,.500,0,0,,1,2,3,1,1,1,3,3,3,-0.6,+3
36,36,2015-01-08,28-234,MIA,@,POR,L (-16),1,29:57,3,7,.429,0,1,.000,2,2,1.000,1,3,4,3,1,0,1,2,8,7.2,-21
