<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,23-106,UTA,,HOU,L (-11),1,27:12,7,10,.700,0,0,,2,3,.667,5,2,7,2,3,4,3,4,16,18.1,0
2,2,2014-10-30,23-107,UTA,@,DAL,L (-18),1,34:45,7,12,.583,0,0,,3,4,.750,3,8,11,2,1,0,1,3,17,15.7,-3
3,3,2014-11-01,23-109,UTA,,PHO,W (+27),1,30:23,12,22,.545,0,0,,8,9,.889,4,5,9,1,2,2,0,2,32,28.6,+12
4,4,2014-11-03,23-111,UTA,@,LAC,L (-6),1,26:27,2,4,.500,0,0,,2,4,.500,0,3,3,1,0,0,1,3,6,2.6,-8
5,5,2014-11-05,23-113,UTA,,CLE,W (+2),1,34:56,9,13,.692,0,0,,3,4,.750,4,6,10,2,0,2,3,4,21,17.9,+7
6,6,2014-11-07,23-115,UTA,,DAL,L (-23),1,25:33,2,4,.500,0,0,,2,2,1.000,2,5,7,1,0,1,3,3,6,4.1,-13
7,7,2014-11-09,23-117,UTA,@,DET,W (+1),1,35:22,6,14,.429,0,0,,4,6,.667,3,9,12,2,0,1,3,2,16,10.9,-6
8,8,2014-11-10,23-118,UTA,@,IND,L (-11),1,34:49,5,13,.385,0,0,,3,6,.500,1,7,8,1,0,2,0,4,13,8.0,-2
9,9,2014-11-12,23-120,UTA,@,ATL,L (-3),1,36:02,9,11,.818,0,0,,2,4,.500,3,3,6,3,2,2,3,3,20,19.4,-10
10,10,2014-11-14,23-122,UTA,@,NYK,W (+2),1,31:15,8,15,.533,0,0,,5,7,.714,5,7,12,2,0,3,0,2,21,21.2,+15
11,11,2014-11-15,23-123,UTA,@,TOR,L (-18),1,28:40,9,11,.818,0,0,,0,0,,1,5,6,2,0,0,1,3,18,15.3,-4
12,12,2014-11-18,23-126,UTA,,OKC,W (+17),1,25:36,5,10,.500,0,0,,0,2,.000,4,3,7,2,0,1,1,4,10,7.4,0
13,13,2014-11-21,23-129,UTA,@,GSW,L (-13),1,20:57,3,11,.273,0,0,,4,6,.667,6,3,9,1,1,2,1,1,10,9.5,-27
14,14,2014-11-22,23-130,UTA,,NOP,L (-12),1,33:40,5,12,.417,0,0,,3,4,.750,4,7,11,1,0,2,2,5,13,9.2,-5
15,15,2014-11-24,23-132,UTA,,CHI,L (-2),1,34:28,10,17,.588,0,0,,1,2,.500,4,11,15,0,1,0,1,3,21,17.6,+2
16,16,2014-11-26,23-134,UTA,@,OKC,L (-15),1,35:30,5,9,.556,0,0,,1,1,1.000,1,5,6,0,1,1,0,2,11,9.8,-4
17,17,2014-11-29,23-137,UTA,,LAC,L (-16),1,33:30,8,11,.727,0,0,,3,6,.500,3,4,7,1,0,0,2,1,19,14.9,-21
