<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,37-165,NYK,,CHI,L (-24),0,17:19,1,4,.250,0,3,.000,2,3,.667,0,2,2,3,3,0,0,1,4,6.5,-12
2,2,2014-10-30,37-166,NYK,@,CLE,W (+5),0,19:47,2,4,.500,2,3,.667,0,0,,0,1,1,2,1,0,1,0,6,5.7,+10
3,3,2014-11-02,37-169,NYK,,CHO,W (+3),0,24:17,1,2,.500,1,2,.500,0,0,,0,2,2,5,1,0,0,2,3,6.3,+6
4,4,2014-11-04,37-171,NYK,,WAS,L (-15),0,21:59,2,3,.667,2,3,.667,0,0,,1,0,1,0,0,0,0,2,6,4.6,-10
5,5,2014-11-05,37-172,NYK,@,DET,L (-3),0,6:12,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0,-1.1,-6
6,,2014-11-07,37-174,NYK,,BRK,L (-11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,,2014-11-08,37-175,NYK,,ATL,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,6,2014-11-10,37-177,NYK,,ATL,L (-6),0,22:04,1,3,.333,0,2,.000,1,2,.500,1,1,2,3,1,0,2,1,3,2.6,0
9,7,2014-11-12,37-179,NYK,,ORL,L (-2),0,21:23,2,3,.667,2,3,.667,0,0,,0,2,2,0,1,0,1,0,6,5.3,-7
10,8,2014-11-14,37-181,NYK,,UTA,L (-2),0,29:11,5,8,.625,2,4,.500,1,1,1.000,0,2,2,3,4,0,4,3,13,10.9,+16
11,9,2014-11-16,37-183,NYK,,DEN,W (+16),0,23:05,2,4,.500,1,2,.500,0,0,,0,3,3,0,1,0,3,2,5,1.1,+5
12,10,2014-11-18,37-185,NYK,@,MIL,L (-4),0,20:32,4,5,.800,3,4,.750,0,0,,0,1,1,4,2,0,3,2,11,10.4,-6
13,11,2014-11-19,37-186,NYK,@,MIN,L (-16),0,18:59,2,3,.667,2,3,.667,2,2,1.000,0,1,1,3,1,0,1,0,8,9.1,-1
14,12,2014-11-22,37-189,NYK,,PHI,W (+8),0,26:57,3,5,.600,2,3,.667,0,0,,1,2,3,2,0,0,2,1,8,6.0,+1
15,13,2014-11-24,37-191,NYK,@,HOU,L (-5),0,16:41,3,5,.600,2,4,.500,0,0,,0,1,1,1,1,0,2,1,8,5.3,-3
16,14,2014-11-26,37-193,NYK,@,DAL,L (-7),0,29:05,4,8,.500,4,5,.800,0,0,,1,2,3,6,1,0,0,1,12,14.1,-12
17,15,2014-11-28,37-195,NYK,@,OKC,L (-27),0,11:32,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,3,0,-3.0,-10
18,16,2014-11-30,37-197,NYK,,MIA,L (-7),0,5:48,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-9
19,17,2014-12-02,37-199,NYK,,BRK,L (-5),0,17:03,2,4,.500,2,4,.500,0,0,,2,3,5,0,0,0,0,2,6,5.5,+8
20,18,2014-12-04,37-201,NYK,,CLE,L (-3),0,7:36,0,2,.000,0,2,.000,0,0,,0,0,0,4,3,0,0,0,0,4.4,+8
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,19,2014-12-05,37-202,NYK,@,CHO,L (-1),0,20:48,0,0,,0,0,,1,2,.500,0,0,0,7,2,0,0,3,1,6.3,+16
22,20,2014-12-07,37-204,NYK,,POR,L (-4),0,24:13,0,3,.000,0,2,.000,0,0,,1,1,2,2,2,0,1,2,0,0.5,+10
23,21,2014-12-09,37-206,NYK,@,NOP,L (-11),0,16:13,2,3,.667,2,3,.667,0,0,,0,2,2,2,1,0,2,1,6,5.3,-4
24,22,2014-12-10,37-207,NYK,@,SAS,L (-14),0,19:52,3,7,.429,2,6,.333,0,0,,0,0,0,2,1,0,2,1,8,4.3,-7
25,23,2014-12-12,37-209,NYK,@,BOS,W (+6),0,13:58,2,5,.400,1,4,.250,1,2,.500,2,0,2,2,0,0,1,1,6,4.3,+3
26,24,2014-12-14,37-211,NYK,,TOR,L (-5),0,31:05,3,7,.429,2,5,.400,0,0,,0,3,3,1,2,0,3,1,8,4.5,-10
27,25,2014-12-16,37-213,NYK,,DAL,L (-20),0,21:32,2,4,.500,1,3,.333,0,0,,1,0,1,9,5,0,0,1,5,14.6,+1
28,26,2014-12-18,37-215,NYK,@,CHI,L (-6),0,12:04,2,4,.500,1,1,1.000,0,0,,0,2,2,0,1,0,1,1,5,3.2,-10
29,27,2014-12-20,37-217,NYK,,PHO,L (-9),0,29:44,1,7,.143,0,5,.000,0,0,,1,2,3,7,3,0,0,2,2,5.9,+3
