<!-- ALREADYCSV -->
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,21,MEM,NBA,C,82,79,3007,551,1064,.518,1,5,.200,550,1059,.519,.518,338,477,.709,238,492,730,223,41,169,224,195,1441
2002-03,22,MEM,NBA,PF,82,82,2948,569,1116,.510,1,10,.100,568,1106,.514,.510,416,565,.736,192,528,720,229,34,148,213,220,1555
2003-04,23,MEM,NBA,PF,78,78,2458,506,1049,.482,4,15,.267,502,1034,.485,.484,365,511,.714,206,394,600,198,44,132,187,185,1381
2004-05,24,MEM,NBA,PF,56,53,1790,357,695,.514,1,6,.167,356,689,.517,.514,282,367,.768,130,280,410,135,37,93,137,146,997
2005-06&nbsp;★,25,MEM,NBA,PF,80,80,3135,600,1194,.503,3,12,.250,597,1182,.505,.504,425,617,.689,191,522,713,371,46,153,235,184,1628
2006-07,26,MEM,NBA,C,59,59,2133,462,858,.538,3,11,.273,459,847,.542,.540,299,400,.748,149,432,581,201,29,126,162,137,1226
2007-08,27,TOT,NBA,C,66,66,2351,475,890,.534,4,16,.250,471,874,.539,.536,292,362,.807,155,398,553,211,30,98,124,139,1246
2007-08,27,MEM,NBA,C,39,39,1433,279,557,.501,4,15,.267,275,542,.507,.504,176,215,.819,94,248,342,116,16,56,80,85,738
2007-08,27,LAL,NBA,C,27,27,918,196,333,.589,0,1,.000,196,332,.590,.589,116,147,.789,61,150,211,95,14,42,44,54,508
2008-09&nbsp;★,28,LAL,NBA,C,81,81,2999,592,1045,.567,1,2,.500,591,1043,.567,.567,343,439,.781,262,518,780,284,52,81,157,172,1528
2009-10&nbsp;★,29,LAL,NBA,C,65,65,2403,452,844,.536,0,5,.000,452,839,.539,.536,286,362,.790,243,491,734,218,37,113,143,152,1190
2010-11&nbsp;★,30,LAL,NBA,C,82,82,3037,593,1120,.529,1,3,.333,592,1117,.530,.530,354,430,.823,268,568,836,273,48,130,142,203,1541
2011-12,31,LAL,NBA,PF,65,65,2430,459,917,.501,7,27,.259,452,890,.508,.504,204,261,.782,183,495,678,237,37,88,142,127,1129
2012-13,32,LAL,NBA,PF,49,42,1655,270,579,.466,8,28,.286,262,551,.475,.473,125,178,.702,111,310,421,200,24,61,104,93,673
2013-14,33,LAL,NBA,C,60,60,1884,425,885,.480,4,14,.286,421,871,.483,.482,187,254,.736,124,456,580,201,27,92,141,124,1041
2014-15&nbsp;★,34,CHI,NBA,PF,78,78,2681,570,1153,.494,12,26,.462,558,1127,.495,.500,294,366,.803,220,699,919,210,25,147,158,147,1446
2015-16,35,CHI,NBA,C,7,7,213,41,88,.466,0,5,.000,41,83,.494,.466,13,18,.722,14,49,63,14,7,13,8,12,95
Career,,,NBA,,990,977,35124,6922,13497,.513,50,185,.270,6872,13312,.516,.515,4223,5607,.753,2686,6632,9318,3205,518,1644,2277,2236,18117
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,MEM,NBA,,476,470,16904,3324,6533,.509,17,74,.230,3307,6459,.512,.510,2301,3152,.730,1200,2896,4096,1473,247,877,1238,1152,8966
7 seasons,,LAL,NBA,,429,422,15326,2987,5723,.522,21,80,.263,2966,5643,.526,.524,1615,2071,.780,1252,2988,4240,1508,239,607,873,925,7610
2 seasons,,CHI,NBA,,85,85,2894,611,1241,.492,12,31,.387,599,1210,.495,.497,307,384,.799,234,748,982,224,32,160,166,159,1541
