<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-28,29-002,DAL,@,SAS,L (-1),1,37:13,11,21,.524,1,2,.500,3,4,.750,1,3,4,6,1,0,3,0,26,19.1,+4
2,2,2014-10-30,29-004,DAL,,UTA,W (+18),1,29:22,6,13,.462,0,1,.000,2,3,.667,0,3,3,6,0,0,1,1,14,10.6,+5
3,3,2014-11-01,29-006,DAL,@,NOP,W (+5),1,32:34,7,14,.500,0,2,.000,3,3,1.000,4,3,7,3,1,0,2,4,17,13.2,0
4,4,2014-11-03,29-008,DAL,,BOS,W (+5),1,34:33,6,15,.400,0,0,,2,2,1.000,0,0,0,6,0,2,3,1,14,8.1,0
5,5,2014-11-06,29-011,DAL,@,POR,L (-21),1,26:32,6,13,.462,0,1,.000,2,2,1.000,0,3,3,1,1,0,2,4,14,6.3,-4
6,6,2014-11-07,29-012,DAL,@,UTA,W (+23),1,29:38,5,12,.417,0,1,.000,3,3,1.000,1,0,1,6,3,0,0,4,13,12.9,+17
7,7,2014-11-09,29-014,DAL,,MIA,L (-9),1,34:08,8,14,.571,2,5,.400,5,6,.833,1,1,2,5,0,0,2,5,23,16.5,+1
8,8,2014-11-11,29-016,DAL,,SAC,W (+8),1,29:23,7,16,.438,1,4,.250,1,3,.333,1,1,2,4,2,1,3,3,16,9.1,+21
9,9,2014-11-13,29-018,DAL,,PHI,W (+53),1,28:58,7,12,.583,2,4,.500,1,2,.500,0,4,4,4,3,0,3,3,17,13.8,+23
10,10,2014-11-15,29-020,DAL,,MIN,W (+14),1,35:28,11,21,.524,3,7,.429,5,5,1.000,0,0,0,3,1,0,3,3,30,18.6,+16
11,11,2014-11-17,29-022,DAL,@,CHO,W (+27),1,29:44,7,17,.412,0,2,.000,4,6,.667,0,2,2,2,1,0,1,2,18,9.3,+23
12,12,2014-11-19,29-024,DAL,@,WAS,W (+3),1,37:21,10,21,.476,2,4,.500,12,14,.857,0,1,1,4,1,0,4,3,34,21.4,+6
13,13,2014-11-21,29-026,DAL,,LAL,W (+34),1,29:08,7,10,.700,3,4,.750,3,3,1.000,0,3,3,10,0,0,2,1,20,21.3,+22
14,14,2014-11-22,29-027,DAL,@,HOU,L (-3),1,35:06,7,21,.333,1,6,.167,2,4,.500,3,3,6,4,1,0,4,3,17,5.9,-6
15,15,2014-11-24,29-029,DAL,,IND,L (-11),1,37:21,9,19,.474,1,5,.200,5,8,.625,0,3,3,6,2,0,5,3,24,14.0,-6
16,16,2014-11-26,29-031,DAL,,NYK,W (+7),1,39:46,3,13,.231,0,3,.000,2,2,1.000,0,2,2,6,3,1,3,5,8,3.6,+2
17,17,2014-11-28,29-033,DAL,@,TOR,W (+4),1,36:16,12,25,.480,3,5,.600,3,4,.750,0,1,1,6,3,1,3,1,30,21.7,-2
18,18,2014-11-29,29-034,DAL,@,PHI,W (+7),1,36:07,6,14,.429,0,2,.000,6,7,.857,1,3,4,5,3,0,4,3,18,13.1,+1
19,19,2014-12-02,29-037,DAL,@,CHI,W (+3),1,45:17,16,35,.457,1,4,.250,5,5,1.000,1,1,2,1,2,0,3,4,38,19.0,-9
20,20,2014-12-03,29-038,DAL,@,MIL,W (+2),1,36:08,11,26,.423,0,3,.000,1,1,1.000,0,2,2,7,3,1,0,3,23,17.2,+8
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-05,29-040,DAL,,PHO,L (-12),1,36:55,14,22,.636,2,5,.400,3,5,.600,0,2,2,2,0,1,2,2,33,22.3,-7
22,22,2014-12-07,29-042,DAL,,MIL,W (+23),1,28:37,7,13,.538,1,5,.200,4,6,.667,2,2,4,4,2,1,2,0,19,17.4,+20
23,23,2014-12-09,29-044,DAL,@,MEM,L (-9),1,25:19,1,11,.091,0,3,.000,0,0,,0,1,1,2,0,0,3,1,2,-7.0,-7
24,24,2014-12-10,29-045,DAL,,NOP,W (+5),1,38:11,11,19,.579,2,2,1.000,2,3,.667,0,4,4,5,1,1,2,2,26,20.3,+3
25,25,2014-12-13,29-048,DAL,,GSW,L (-7),1,34:11,8,22,.364,2,8,.250,6,7,.857,0,1,1,5,3,0,3,5,24,13.2,-1
26,26,2014-12-16,29-051,DAL,@,NYK,W (+20),1,32:02,6,14,.429,0,2,.000,2,2,1.000,0,0,0,6,3,0,3,1,14,10.4,+24
27,27,2014-12-17,29-052,DAL,@,DET,W (+11),1,35:24,11,20,.550,1,2,.500,2,4,.500,0,2,2,8,1,0,3,3,25,17.6,+12
28,28,2014-12-20,29-055,DAL,,SAS,W (+6),1,40:15,15,23,.652,5,6,.833,3,6,.500,0,0,0,1,4,0,2,1,38,29.0,+15
29,29,2014-12-22,29-057,DAL,,ATL,L (-3),1,35:56,8,22,.364,1,6,.167,1,2,.500,2,0,2,2,4,0,5,5,18,5.2,-5
30,30,2014-12-23,29-058,DAL,@,PHO,L (-9),1,35:25,5,17,.294,1,4,.250,4,4,1.000,0,0,0,6,2,1,3,1,15,8.6,-11
31,31,2014-12-26,29-061,DAL,,LAL,W (+4),1,33:46,6,12,.500,0,2,.000,3,5,.600,0,0,0,7,3,0,2,2,15,13.3,+5
32,32,2014-12-28,29-063,DAL,,OKC,W (+5),1,32:31,6,20,.300,1,6,.167,5,5,1.000,1,3,4,5,0,0,3,2,18,7.7,+9
33,33,2014-12-30,29-065,DAL,,WAS,W (+27),1,27:32,8,15,.533,1,2,.500,3,4,.750,0,0,0,2,4,0,2,3,20,14.5,+20
34,34,2015-01-02,29-068,DAL,@,BOS,W (+18),1,34:01,8,17,.471,2,3,.667,4,4,1.000,0,5,5,4,2,0,0,2,22,18.8,+5
35,35,2015-01-04,29-070,DAL,@,CLE,W (+19),1,26:19,8,15,.533,1,4,.250,3,4,.750,0,1,1,2,1,1,1,2,20,13.9,+9
36,36,2015-01-05,29-071,DAL,@,BRK,W (+8),1,38:39,6,16,.375,1,3,.333,6,6,1.000,0,7,7,4,1,0,3,4,19,11.5,0
37,37,2015-01-07,29-073,DAL,,DET,L (-13),1,35:47,6,17,.353,0,4,.000,4,6,.667,1,4,5,4,0,1,3,0,16,8.1,-8
38,38,2015-01-10,29-076,DAL,@,LAC,L (-20),1,32:11,9,15,.600,4,6,.667,1,1,1.000,1,3,4,6,1,0,2,1,23,20.5,-21
39,39,2015-01-13,29-079,DAL,@,SAC,W (+4),1,40:06,11,23,.478,2,3,.667,4,5,.800,2,2,4,10,4,1,2,5,28,25.6,+9
40,40,2015-01-14,29-080,DAL,@,DEN,L (-7),1,21:30,1,11,.091,0,2,.000,3,4,.750,0,4,4,0,1,0,3,2,5,-4.3,-19
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-16,29-082,DAL,,DEN,W (+8),1,32:44,6,15,.400,1,2,.500,1,1,1.000,0,1,1,4,1,0,4,4,14,4.4,+11
42,42,2015-01-19,29-085,DAL,@,MEM,W (+8),1,39:37,9,18,.500,3,7,.429,4,7,.571,0,2,2,7,1,0,5,2,25,15.5,+14
43,43,2015-01-21,29-087,DAL,@,MIN,W (+23),1,30:08,3,12,.250,0,3,.000,1,2,.500,0,0,0,3,3,0,1,2,7,2.7,+9
44,44,2015-01-23,29-089,DAL,,CHI,L (-4),1,37:47,7,18,.389,0,2,.000,3,3,1.000,1,1,2,4,5,0,3,3,17,11.8,0
45,45,2015-01-25,29-091,DAL,@,NOP,L (-3),1,35:15,16,27,.593,4,9,.444,0,0,,2,3,5,2,1,0,1,2,36,26.4,-13
46,46,2015-01-27,29-093,DAL,,MEM,L (-19),1,33:19,8,16,.500,1,4,.250,2,2,1.000,0,1,1,1,2,0,3,1,19,10.6,-14
47,47,2015-01-28,29-094,DAL,@,HOU,L (-5),1,38:42,14,23,.609,1,5,.200,4,4,1.000,0,4,4,5,1,0,3,2,33,24.4,+6
48,48,2015-01-30,29-096,DAL,@,MIA,W (+21),1,30:30,4,9,.444,1,2,.500,3,6,.500,0,1,1,7,2,0,0,2,12,12.5,+5
49,49,2015-01-31,29-097,DAL,@,ORL,W (+15),1,37:04,11,20,.550,1,3,.333,2,2,1.000,0,2,2,13,3,1,3,4,25,24.2,+16
50,50,2015-02-02,29-099,DAL,,MIN,W (+6),1,36:06,7,21,.333,3,7,.429,6,11,.545,0,1,1,2,2,0,3,4,23,8.2,-8
51,51,2015-02-04,29-101,DAL,@,GSW,L (-14),1,38:31,7,19,.368,0,4,.000,0,0,,0,2,2,3,1,0,2,1,14,4.8,0
52,52,2015-02-05,29-102,DAL,@,SAC,W (+23),1,30:29,9,16,.563,3,6,.500,0,0,,1,1,2,6,3,0,3,1,21,18.2,+23
53,53,2015-02-07,29-104,DAL,,POR,W (+10),1,42:59,9,25,.360,2,7,.286,0,1,.000,0,4,4,6,4,2,4,2,20,11.7,+8
54,54,2015-02-09,29-106,DAL,,LAC,L (-17),1,3:57,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,0.3,-6
55,55,2015-02-11,29-108,DAL,,UTA,W (+5),1,37:22,1,6,.167,1,2,.500,4,4,1.000,0,2,2,3,7,0,3,3,7,8.7,+1
56,56,2015-02-19,29-116,DAL,@,OKC,L (-15),1,35:00,2,13,.154,1,5,.200,2,2,1.000,0,0,0,4,6,0,2,2,7,4.7,-16
57,57,2015-02-20,29-117,DAL,,HOU,W (+11),1,34:33,5,13,.385,0,1,.000,2,2,1.000,0,2,2,4,2,0,3,5,12,5.3,+12
58,58,2015-02-22,29-119,DAL,,CHO,W (+11),1,37:00,9,21,.429,0,1,.000,5,6,.833,0,3,3,4,1,0,2,2,23,13.4,+11
59,59,2015-02-24,29-121,DAL,,TOR,W (+7),1,37:12,8,15,.533,1,4,.250,3,4,.750,0,1,1,3,3,1,4,2,20,13.6,+10
60,60,2015-02-25,29-122,DAL,@,ATL,L (-17),1,30:20,9,14,.643,1,5,.200,0,0,,1,1,2,2,0,0,2,3,19,12.0,-5
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,61,2015-02-28,29-125,DAL,,BRK,L (-10),1,37:50,4,16,.250,1,5,.200,3,3,1.000,0,1,1,5,3,0,2,2,12,6.4,-18
62,62,2015-03-02,29-127,DAL,,NOP,W (+9),1,33:21,8,19,.421,0,3,.000,4,4,1.000,2,4,6,2,0,1,1,2,20,12.8,+11
63,63,2015-03-05,29-130,DAL,@,POR,L (-19),1,32:11,5,20,.250,0,1,.000,2,2,1.000,1,0,1,5,3,1,2,1,12,5.5,-7
64,64,2015-03-06,29-131,DAL,@,GSW,L (-15),1,31:05,2,14,.143,0,4,.000,2,3,.667,1,2,3,2,4,1,3,5,6,-1.0,-26
65,65,2015-03-08,29-133,DAL,@,LAL,W (+7),1,37:57,12,22,.545,5,7,.714,2,6,.333,0,3,3,3,1,1,1,3,31,21.3,+11
66,66,2015-03-10,29-135,DAL,,CLE,L (-33),1,31:40,8,18,.444,0,4,.000,1,2,.500,1,2,3,4,2,1,0,1,17,13.6,-18
67,67,2015-03-13,29-138,DAL,,LAC,W (+30),1,26:07,7,12,.583,0,0,,0,1,.000,0,3,3,4,0,0,4,2,14,6.9,+4
68,68,2015-03-16,29-141,DAL,,OKC,W (+4),1,37:11,8,20,.400,0,3,.000,8,11,.727,0,5,5,3,3,0,4,5,24,12.6,+6
69,69,2015-03-18,29-143,DAL,,ORL,W (+5),1,36:25,9,17,.529,1,5,.200,2,4,.500,0,2,2,4,2,2,2,2,21,15.9,+12
70,70,2015-03-20,29-145,DAL,,MEM,L (-11),1,34:00,3,9,.333,1,2,.500,5,6,.833,0,0,0,2,1,0,3,4,12,4.3,-10
