<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,42,2015-01-21,32-097,BRK,@,SAC,W (+3),0,29:25,4,8,.500,1,3,.333,5,5,1.000,0,5,5,2,1,0,1,2,14,12.1,0
43,43,2015-01-22,32-098,BRK,@,LAC,L (-39),0,16:21,3,7,.429,0,2,.000,0,0,,2,2,4,1,3,0,0,1,6,7.6,-25
44,44,2015-01-24,32-100,BRK,@,UTA,L (-35),0,18:27,0,2,.000,0,1,.000,0,0,,0,2,2,0,2,0,1,1,0,-0.2,-12
45,45,2015-01-28,32-104,BRK,@,ATL,L (-11),1,36:11,5,10,.500,2,6,.333,3,3,1.000,0,2,2,6,1,0,1,3,15,13.6,+5
46,46,2015-01-30,32-106,BRK,,TOR,L (-5),1,17:54,3,7,.429,1,2,.500,0,0,,1,1,2,0,0,0,0,4,7,2.7,-15
47,47,2015-02-02,32-109,BRK,,LAC,W (+2),1,20:39,3,8,.375,2,6,.333,1,1,1.000,0,0,0,1,0,0,0,1,9,4.9,+1
48,48,2015-02-04,32-111,BRK,@,TOR,W (+16),1,33:04,7,9,.778,3,5,.600,5,5,1.000,0,5,5,0,1,0,0,3,22,19.8,+19
49,49,2015-02-06,32-113,BRK,,NYK,W (+4),1,33:19,3,5,.600,1,3,.333,0,1,.000,0,4,4,2,0,0,1,5,7,3.9,+1
50,50,2015-02-07,32-114,BRK,@,WAS,L (-37),1,21:28,1,7,.143,1,6,.167,0,0,,0,3,3,0,1,0,0,2,3,-0.4,-27
51,51,2015-02-09,32-116,BRK,@,MIL,L (-6),1,40:15,3,8,.375,1,5,.200,1,3,.333,1,3,4,1,0,0,2,1,8,2.7,-15
52,52,2015-02-10,32-117,BRK,@,MEM,L (-9),1,27:52,5,9,.556,2,5,.400,3,4,.750,1,3,4,0,1,0,2,3,15,9.7,-2
53,53,2015-02-20,32-127,BRK,@,LAL,W (+9),1,32:55,4,6,.667,3,4,.750,3,4,.750,0,4,4,6,1,0,0,1,14,17.0,+21
54,54,2015-02-23,32-130,BRK,@,DEN,W (+28),1,28:15,5,9,.556,3,6,.500,0,0,,1,3,4,1,1,0,0,3,13,10.8,+3
55,55,2015-02-25,32-132,BRK,@,NOP,L (-6),1,33:08,3,11,.273,2,7,.286,0,0,,0,4,4,2,0,0,0,2,8,3.3,-5
56,56,2015-02-27,32-134,BRK,@,HOU,L (-4),1,36:58,4,6,.667,1,2,.500,4,4,1.000,0,3,3,1,0,0,3,1,13,8.6,-2
57,57,2015-02-28,32-135,BRK,@,DAL,W (+10),1,30:04,3,7,.429,1,3,.333,2,2,1.000,1,2,3,4,1,0,2,2,9,7.6,+13
58,58,2015-03-02,32-137,BRK,,GSW,W (+2),1,28:48,7,10,.700,2,5,.400,0,0,,0,3,3,0,1,0,0,0,16,13.7,+4
59,59,2015-03-04,32-139,BRK,,CHO,L (-24),1,21:46,1,5,.200,0,1,.000,0,0,,0,0,0,0,1,0,1,3,2,-2.3,-32
60,60,2015-03-06,32-141,BRK,,PHO,L (-8),1,26:28,3,7,.429,1,2,.500,1,1,1.000,1,5,6,2,1,0,0,1,8,8.5,-2
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,61,2015-03-08,32-143,BRK,,UTA,L (-7),0,17:09,2,4,.500,0,1,.000,0,0,,0,1,1,1,0,0,0,1,4,2.6,-5
62,62,2015-03-10,32-145,BRK,,NOP,L (-20),0,10:21,0,2,.000,0,1,.000,3,4,.750,0,0,0,1,0,0,1,0,3,0.9,-9
