<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,24-285,BOS,,BRK,W (+16),0,6:02,3,4,.750,0,0,,0,0,,0,1,1,1,0,0,0,1,6,5.0,+4
2,2,2014-11-01,24-288,BOS,@,HOU,L (-14),0,19:29,2,2,1.000,0,0,,4,5,.800,1,3,4,1,0,2,0,5,8,8.7,+9
3,3,2014-11-03,24-290,BOS,@,DAL,L (-5),0,8:16,2,2,1.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,2,6,5.3,-13
4,4,2014-11-05,24-292,BOS,,TOR,L (-3),0,5:40,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,3,0,-0.3,-7
5,5,2014-11-07,24-294,BOS,,IND,W (+3),0,11:59,1,1,1.000,0,0,,4,6,.667,1,1,2,1,0,0,0,3,6,5.4,-4
6,6,2014-11-08,24-295,BOS,@,CHI,W (+5),0,21:10,4,5,.800,0,0,,2,2,1.000,1,6,7,4,0,0,1,4,10,10.8,+5
7,7,2014-11-12,24-299,BOS,,OKC,L (-15),0,15:24,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,1,3,2,0.9,-4
8,8,2014-11-14,24-301,BOS,,CLE,L (-1),0,14:58,4,5,.800,0,0,,0,0,,0,0,0,1,0,0,1,4,8,4.2,-3
9,9,2014-11-17,24-304,BOS,,PHO,L (-4),0,27:16,8,9,.889,0,0,,3,4,.750,3,4,7,3,1,1,1,1,19,21.2,+4
10,10,2014-11-19,24-306,BOS,@,PHI,W (+11),0,7:44,0,1,.000,0,0,,1,2,.500,1,2,3,0,0,1,2,1,1,-0.5,+2
11,11,2014-11-21,24-308,BOS,@,MEM,L (-17),0,16:44,3,7,.429,0,0,,2,2,1.000,4,0,4,2,0,1,1,3,8,7.0,-17
12,12,2014-11-23,24-310,BOS,,POR,L (-6),0,11:21,1,5,.200,0,0,,0,1,.000,3,2,5,0,1,0,0,2,2,1.4,-1
13,13,2014-11-28,24-315,BOS,,CHI,L (-7),0,16:54,2,3,.667,0,0,,2,2,1.000,0,4,4,1,0,0,1,4,6,4.0,-1
14,14,2014-11-30,24-317,BOS,,SAS,L (-22),1,22:51,2,5,.400,0,0,,3,3,1.000,4,6,10,1,0,1,0,2,7,9.5,-15
15,15,2014-12-02,24-319,BOS,@,ATL,L (-4),1,24:11,2,4,.500,0,0,,4,5,.800,0,3,3,2,1,1,1,2,8,7.8,+7
16,16,2014-12-03,24-320,BOS,,DET,W (+7),1,27:29,4,6,.667,0,0,,0,0,,4,6,10,0,0,1,0,3,8,9.5,-3
17,17,2014-12-05,24-322,BOS,,LAL,W (+17),1,31:08,10,11,.909,0,0,,4,4,1.000,1,13,14,2,0,1,2,3,24,23.8,+39
18,18,2014-12-07,24-324,BOS,,WAS,W (+8),1,27:21,2,6,.333,0,0,,4,4,1.000,1,7,8,1,0,1,0,3,8,7.6,+8
19,19,2014-12-08,24-325,BOS,@,WAS,L (-1),1,22:22,4,7,.571,0,0,,2,2,1.000,0,5,5,1,2,0,1,1,10,9.5,-20
20,20,2014-12-10,24-327,BOS,@,CHO,L (-9),1,26:35,6,9,.667,0,0,,1,1,1.000,2,6,8,1,0,0,1,4,13,10.4,-19
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-12,24-329,BOS,,NYK,L (-6),1,24:52,9,14,.643,0,0,,1,2,.500,4,2,6,2,0,2,1,1,19,17.2,-14
22,22,2014-12-15,24-332,BOS,@,PHI,W (+18),1,15:42,1,6,.167,0,0,,3,4,.750,2,3,5,2,0,2,0,3,5,4.7,-13
23,23,2014-12-17,24-334,BOS,,ORL,W (+17),1,20:12,4,5,.800,0,0,,2,2,1.000,2,5,7,0,1,2,1,3,10,11.2,-2
