<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-28,26-175,NOP,,ORL,W (+17),0,22:21,9,22,.409,3,6,.500,1,3,.333,7,2,9,0,0,0,0,2,22,14.1,+18
2,2,2014-11-01,26-179,NOP,,DAL,L (-5),0,29:06,5,11,.455,1,2,.500,0,0,,2,3,5,1,1,0,0,1,11,8.9,-6
3,3,2014-11-03,26-181,NOP,@,MEM,L (-12),0,27:28,2,14,.143,0,7,.000,3,3,1.000,3,6,9,0,0,1,0,5,7,0.6,-10
4,4,2014-11-04,26-182,NOP,,CHO,W (+9),0,26:09,7,12,.583,2,6,.333,0,0,,2,1,3,2,0,0,0,1,16,13.1,-6
5,5,2014-11-08,26-186,NOP,@,SAS,W (+1),0,24:32,3,10,.300,3,7,.429,0,0,,0,2,2,0,1,0,1,1,9,3.4,+4
6,6,2014-11-10,26-188,NOP,@,CLE,L (-7),0,34:05,11,19,.579,8,12,.667,2,2,1.000,2,3,5,3,1,0,0,2,32,27.7,-3
7,7,2014-11-12,26-190,NOP,,LAL,W (+7),0,20:05,7,12,.583,3,7,.429,0,0,,2,6,8,0,0,0,3,1,17,11.2,+5
8,8,2014-11-14,26-192,NOP,,MIN,W (+48),0,22:55,6,15,.400,4,8,.500,0,0,,0,6,6,1,0,0,1,2,16,8.6,+29
9,9,2014-11-17,26-195,NOP,@,POR,L (-9),0,35:55,5,11,.455,2,6,.333,0,0,,1,2,3,1,0,0,1,3,12,6.1,-14
10,10,2014-11-18,26-196,NOP,@,SAC,W (+6),0,31:39,9,17,.529,4,12,.333,0,0,,0,4,4,0,1,1,0,3,22,15.4,+15
11,11,2014-11-21,26-199,NOP,@,DEN,L (-20),0,26:38,2,11,.182,0,5,.000,6,7,.857,0,3,3,0,1,0,1,3,10,2.4,-29
12,12,2014-11-22,26-200,NOP,@,UTA,W (+12),0,30:02,2,15,.133,0,6,.000,1,2,.500,4,2,6,1,2,2,0,2,5,1.6,+3
13,13,2014-11-25,26-203,NOP,,SAC,L (-10),0,29:35,7,14,.500,3,7,.429,3,3,1.000,2,3,5,0,0,0,0,3,20,14.1,+6
14,14,2014-11-28,26-206,NOP,@,ATL,L (-9),0,29:29,8,16,.500,2,8,.250,2,2,1.000,6,1,7,1,0,0,2,3,20,14.0,-10
15,15,2014-11-29,26-207,NOP,@,WAS,L (-3),0,24:34,4,11,.364,1,4,.250,2,4,.500,3,3,6,2,1,0,0,3,11,8.3,0
16,16,2014-12-02,26-210,NOP,,OKC,W (+8),0,34:52,7,15,.467,2,7,.286,7,7,1.000,6,5,11,1,2,0,0,3,23,22.5,+4
