<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,28-134,IND,,PHI,W (+12),0,14:49,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-4
2,2,2014-10-31,28-136,IND,,MEM,L (-8),0,19:39,3,4,.750,3,4,.750,2,2,1.000,0,0,0,0,0,0,0,0,11,9.4,+14
3,3,2014-11-01,28-137,IND,@,ATL,L (-10),0,10:59,0,2,.000,0,2,.000,0,0,,0,0,0,1,1,0,0,2,0,-0.5,-5
4,4,2014-11-04,28-140,IND,,MIL,L (-6),0,19:05,1,3,.333,0,2,.000,2,3,.667,1,1,2,1,0,0,0,1,4,3.2,+6
5,5,2014-11-05,28-141,IND,@,WAS,L (-2),0,15:35,2,3,.667,0,1,.000,2,2,1.000,0,1,1,0,0,1,1,2,6,3.9,+2
6,6,2014-11-07,28-143,IND,@,BOS,L (-3),0,18:36,2,4,.500,0,1,.000,0,0,,0,1,1,1,0,0,1,1,4,1.6,-12
7,7,2014-11-08,28-144,IND,,WAS,L (-7),0,25:43,3,4,.750,3,4,.750,0,0,,0,0,0,0,0,1,1,2,9,6.3,-5
8,8,2014-11-10,28-146,IND,,UTA,W (+11),0,28:30,1,6,.167,1,4,.250,0,0,,0,2,2,2,0,0,0,2,3,0.4,+15
9,9,2014-11-12,28-148,IND,@,MIA,W (+6),0,14:07,1,3,.333,0,2,.000,0,0,,0,1,1,1,0,0,2,1,2,-1.1,+10
10,10,2014-11-14,28-150,IND,,DEN,L (-21),0,27:52,3,7,.429,1,2,.500,0,2,.000,0,0,0,3,0,1,1,3,7,3.1,-9
11,11,2014-11-15,28-151,IND,@,CHI,W (+9),0,23:35,1,5,.200,0,4,.000,1,2,.500,1,2,3,0,0,0,1,2,3,-1.0,+15
12,12,2014-11-19,28-155,IND,,CHO,W (+2),0,5:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3,1.7,0
13,13,2014-11-22,28-158,IND,,PHO,L (-23),0,15:54,2,6,.333,0,1,.000,0,0,,0,0,0,2,0,1,0,0,4,2.7,-2
14,14,2014-11-24,28-160,IND,@,DAL,W (+11),0,14:54,4,5,.800,2,3,.667,1,1,1.000,0,0,0,1,0,0,1,1,11,8.4,+2
15,15,2014-11-26,28-162,IND,@,SAS,L (-6),0,17:39,3,6,.500,2,4,.500,0,0,,0,0,0,1,0,0,1,3,8,3.5,+9
16,,2014-11-28,28-164,IND,,ORL,W (+15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,16,2014-11-29,28-165,IND,@,CLE,L (-12),0,6:33,1,2,.500,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,0,4,2.6,+8
18,17,2014-12-02,28-168,IND,@,PHO,L (-17),0,2:14,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-1
19,18,2014-12-04,28-170,IND,@,POR,L (-6),0,25:44,2,4,.500,1,3,.333,0,0,,0,1,1,0,0,0,1,1,5,1.9,0
20,19,2014-12-05,28-171,IND,@,SAC,L (-1),0,22:16,4,7,.571,2,4,.500,1,2,.500,0,1,1,1,1,0,1,1,11,7.9,+3
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,20,2014-12-08,28-174,IND,,ATL,L (-16),0,19:23,2,6,.333,1,4,.250,0,0,,0,0,0,2,0,0,0,1,5,2.6,-5
22,21,2014-12-10,28-176,IND,,LAC,L (-7),0,16:12,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,1,0,0,1,2,1.9,+18
23,22,2014-12-12,28-178,IND,@,TOR,L (-12),0,6:48,0,2,.000,0,1,.000,0,0,,0,3,3,2,0,0,0,0,0,0.9,-4
24,23,2014-12-13,28-179,IND,,POR,L (-10),0,11:58,0,2,.000,0,1,.000,0,0,,0,0,0,0,2,0,1,1,0,-0.8,-12
25,24,2014-12-15,28-181,IND,,LAL,W (+19),0,12:00,0,3,.000,0,3,.000,0,0,,0,2,2,0,0,0,0,4,0,-3.1,-12
26,25,2014-12-17,28-183,IND,@,LAC,L (-2),0,0:56,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,3,0,-1.9,-5
27,26,2014-12-20,28-186,IND,@,DEN,L (-3),0,13:53,2,5,.400,1,2,.500,0,0,,0,1,1,0,0,0,1,4,5,0.0,-1
28,27,2014-12-21,28-187,IND,@,MIN,W (+4),0,5:29,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-3
29,,2014-12-23,28-189,IND,,NOP,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,,2014-12-26,28-192,IND,,DET,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,,2014-12-27,28-193,IND,,BRK,W (+25),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,,2014-12-29,28-195,IND,,CHI,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,,2014-12-31,28-197,IND,,MIA,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,,2015-01-02,28-199,IND,,MIL,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,,2015-01-04,28-201,IND,,LAL,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,,2015-01-05,28-202,IND,,UTA,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,,2015-01-07,28-204,IND,,GSW,L (-15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,,2015-01-09,28-206,IND,,BOS,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,28,2015-01-10,28-207,IND,@,PHI,L (-1),0,8:47,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3,+1
40,29,2015-01-13,28-210,IND,,MIN,L (-9),0,16:32,3,6,.500,2,4,.500,0,0,,0,0,0,2,1,0,1,0,8,6.4,-1
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,30,2015-01-16,28-213,IND,,DET,L (-2),0,16:02,5,8,.625,3,6,.500,0,0,,0,1,1,1,0,0,0,0,13,10.4,+17
42,31,2015-01-17,28-214,IND,@,CHO,L (-9),0,24:45,2,6,.333,0,3,.000,0,0,,0,2,2,1,0,1,0,0,4,2.6,-3
43,32,2015-01-19,28-216,IND,@,HOU,L (-12),0,12:29,0,5,.000,0,3,.000,0,0,,0,0,0,2,1,0,0,0,0,-1.1,+8
44,33,2015-01-21,28-218,IND,@,ATL,L (-19),0,19:42,3,7,.429,1,3,.333,1,2,.500,1,2,3,2,0,0,0,0,8,6.6,-3
45,34,2015-01-23,28-220,IND,@,MIA,L (-2),0,19:36,0,4,.000,0,4,.000,0,0,,0,0,0,0,2,0,1,3,0,-3.0,+4
46,35,2015-01-25,28-222,IND,@,ORL,W (+7),0,29:17,7,10,.700,4,7,.571,0,0,,1,2,3,1,1,0,1,1,18,15.4,+13
47,36,2015-01-27,28-224,IND,,TOR,L (-13),0,16:27,2,5,.400,1,4,.250,0,0,,0,1,1,2,0,0,2,1,5,1.6,-9
48,37,2015-01-29,28-226,IND,,NYK,W (+21),0,18:49,2,4,.500,1,3,.333,0,0,,0,0,0,1,1,0,1,1,5,3.3,-1
49,38,2015-01-31,28-228,IND,,SAC,L (-5),0,21:30,2,4,.500,2,3,.667,0,0,,0,1,1,2,0,0,1,3,6,3.5,+13
50,39,2015-02-04,28-232,IND,,DET,W (+5),0,26:29,2,6,.333,2,4,.500,0,0,,1,0,1,1,0,0,1,1,6,2.6,-2
51,40,2015-02-06,28-234,IND,,CLE,W (+4),0,8:12,2,3,.667,2,3,.667,0,0,,0,0,0,0,0,0,0,1,6,4.3,-1
52,41,2015-02-08,28-236,IND,@,CHO,W (+1),0,15:27,1,2,.500,1,1,1.000,0,0,,0,0,0,1,0,0,2,3,3,-0.5,+3
53,42,2015-02-09,28-237,IND,,SAS,L (-2),0,11:31,0,3,.000,0,3,.000,0,0,,0,0,0,1,0,0,3,1,0,-4.8,-13
54,43,2015-02-11,28-239,IND,@,NOP,W (+13),0,19:59,3,5,.600,0,0,,0,0,,0,0,0,1,0,0,1,1,6,3.0,-7
55,44,2015-02-20,28-248,IND,@,PHI,W (+11),0,23:06,4,5,.800,2,3,.667,0,0,,0,1,1,2,2,0,0,1,10,11.4,+1
56,45,2015-02-22,28-250,IND,,GSW,W (+6),0,11:05,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,1,0,4,3.1,+9
57,46,2015-02-24,28-252,IND,@,OKC,L (-13),0,18:08,1,6,.167,1,5,.200,0,0,,0,2,2,1,0,0,0,0,3,0.5,-7
58,47,2015-02-27,28-255,IND,,CLE,W (+7),0,11:56,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,1,0,3,1.7,-4
59,48,2015-03-01,28-257,IND,,PHI,W (+20),1,13:46,0,1,.000,0,1,.000,3,3,1.000,0,0,0,0,0,0,1,1,3,0.9,+6
60,49,2015-03-04,28-260,IND,,NYK,W (+23),0,17:58,2,4,.500,2,3,.667,0,0,,0,2,2,0,0,0,0,1,6,4.2,-1
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,50,2015-03-06,28-262,IND,,CHI,W (+14),0,11:55,2,4,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,5,3.0,+5
62,51,2015-03-07,28-263,IND,@,NYK,W (+6),0,15:07,3,3,1.000,2,2,1.000,0,0,,0,1,1,0,0,0,2,1,8,5.0,+6
63,52,2015-03-10,28-266,IND,,ORL,W (+32),1,26:33,6,8,.750,5,7,.714,0,0,,0,0,0,5,0,0,2,0,17,15.3,+7
64,53,2015-03-12,28-268,IND,,MIL,W (+6),0,12:40,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,4,0,-3.3,+2
65,54,2015-03-14,28-270,IND,,BOS,L (-4),0,11:19,0,4,.000,0,3,.000,0,0,,0,0,0,1,0,0,1,1,0,-3.5,-5
66,55,2015-03-16,28-272,IND,,TOR,L (-19),0,2:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
67,56,2015-03-18,28-274,IND,@,CHI,L (-17),0,8:49,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,3,2,-0.2,-2
