<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,28-176,PHO,,LAL,W (+20),1,26:12,6,12,.500,0,2,.000,6,6,1.000,0,5,5,2,1,0,1,2,18,14.1,+30
2,2,2014-10-31,28-178,PHO,,SAS,W (+5),1,34:28,4,10,.400,0,2,.000,2,2,1.000,1,2,3,1,0,0,2,2,10,3.8,-9
3,3,2014-11-01,28-179,PHO,@,UTA,L (-27),1,33:31,5,13,.385,0,4,.000,0,0,,0,4,4,1,0,0,2,2,10,2.0,-15
4,4,2014-11-04,28-182,PHO,@,LAL,W (+6),1,29:29,5,12,.417,0,1,.000,6,7,.857,3,4,7,4,0,0,2,2,16,12.5,-1
5,5,2014-11-05,28-183,PHO,,MEM,L (-11),1,25:37,3,9,.333,0,2,.000,0,0,,0,1,1,3,1,0,2,1,6,1.9,-14
6,6,2014-11-07,28-185,PHO,,SAC,L (-2),1,46:19,7,17,.412,1,2,.500,7,8,.875,0,3,3,4,2,0,0,4,22,16.6,+9
7,7,2014-11-09,28-187,PHO,,GSW,W (+12),1,29:14,8,12,.667,3,3,1.000,0,0,,0,2,2,3,3,0,1,1,19,18.1,-4
8,8,2014-11-12,28-190,PHO,,BRK,W (+8),1,34:50,7,15,.467,3,6,.500,1,1,1.000,2,1,3,6,0,0,2,0,18,14.2,+8
9,9,2014-11-14,28-192,PHO,,CHO,L (-8),1,32:01,6,12,.500,0,3,.000,0,0,,0,2,2,2,0,1,3,2,12,4.9,-1
10,10,2014-11-15,28-193,PHO,@,LAC,L (-13),1,33:03,7,14,.500,2,6,.333,3,5,.600,0,1,1,2,2,0,2,3,19,11.7,-25
11,11,2014-11-17,28-195,PHO,@,BOS,W (+4),1,32:29,9,15,.600,3,6,.500,1,1,1.000,0,6,6,7,2,0,3,3,22,19.6,+10
12,12,2014-11-19,28-197,PHO,@,DET,W (+2),1,31:05,6,11,.545,0,1,.000,0,0,,0,3,3,4,0,0,3,2,12,6.6,-2
13,13,2014-11-21,28-199,PHO,@,PHI,W (+26),1,21:36,4,9,.444,1,3,.333,1,1,1.000,0,0,0,1,0,0,1,1,10,4.6,+1
14,14,2014-11-22,28-200,PHO,@,IND,W (+23),1,22:58,5,12,.417,1,4,.250,0,0,,2,0,2,3,2,0,1,1,11,8.7,+11
15,15,2014-11-24,28-202,PHO,@,TOR,L (-4),1,21:14,3,9,.333,0,1,.000,0,0,,1,0,1,4,0,0,4,2,6,-0.4,-14
16,16,2014-11-26,28-204,PHO,,DEN,W (+8),1,35:30,8,13,.615,1,2,.500,3,4,.750,3,2,5,4,2,0,2,4,20,17.6,+2
17,17,2014-11-28,28-206,PHO,@,DEN,L (-25),1,24:11,3,9,.333,0,2,.000,1,2,.500,0,2,2,3,0,0,1,4,7,1.6,-13
18,18,2014-11-30,28-208,PHO,,ORL,L (-3),1,40:55,7,15,.467,3,6,.500,5,5,1.000,1,7,8,4,0,0,5,1,22,14.5,+5
19,19,2014-12-02,28-210,PHO,,IND,W (+17),1,35:12,11,15,.733,5,6,.833,7,7,1.000,0,5,5,3,4,0,3,2,34,31.7,+24
20,20,2014-12-05,28-213,PHO,@,DAL,W (+12),1,37:27,10,15,.667,3,6,.500,5,6,.833,0,2,2,13,0,1,1,1,28,30.1,+15
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-06,28-214,PHO,@,HOU,L (-5),1,40:46,5,14,.357,0,5,.000,3,4,.750,2,2,4,6,1,1,3,0,13,9.7,-1
22,22,2014-12-08,28-216,PHO,@,LAC,L (-1),1,38:56,7,14,.500,3,6,.500,0,0,,1,2,3,8,2,0,2,2,17,16.1,-1
23,23,2014-12-09,28-217,PHO,,MIA,L (-6),1,34:26,7,15,.467,2,6,.333,0,1,.000,2,2,4,4,1,0,3,2,16,9.9,-13
24,24,2014-12-12,28-220,PHO,,DET,L (-2),1,32:00,8,12,.667,1,3,.333,1,2,.500,1,4,5,5,2,0,6,4,18,12.2,+5
25,,2014-12-14,28-222,PHO,,OKC,L (-24),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
26,,2014-12-15,28-223,PHO,,MIL,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,25,2014-12-17,28-225,PHO,@,CHO,W (+5),1,37:07,8,17,.471,1,6,.167,3,3,1.000,1,2,3,8,1,0,1,0,20,18.2,+11
28,26,2014-12-20,28-228,PHO,@,NYK,W (+9),1,31:25,4,11,.364,0,2,.000,2,3,.667,0,1,1,2,1,0,0,1,10,5.8,+6
29,27,2014-12-21,28-229,PHO,@,WAS,W (+12),1,30:48,6,11,.545,2,5,.400,2,2,1.000,1,5,6,4,1,0,3,2,16,12.9,0
