<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,27-086,GSW,@,SAC,W (+18),0,17:49,8,13,.615,0,0,,0,0,,2,3,5,2,0,0,3,2,16,10.0,-1
2,2,2014-11-01,27-089,GSW,,LAL,W (+23),0,4:55,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,0,1,2,1.9,-6
3,3,2014-11-02,27-090,GSW,@,POR,W (+5),0,12:17,2,5,.400,0,0,,0,0,,0,2,2,0,0,0,1,2,4,0.1,+2
4,,2014-11-05,27-093,GSW,,LAC,W (+17),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,4,2014-11-08,27-096,GSW,@,HOU,W (+11),0,7:10,3,3,1.000,0,0,,0,0,,2,0,2,0,0,0,1,1,6,5.1,0
6,5,2014-11-09,27-097,GSW,@,PHO,L (-12),0,12:08,1,4,.250,0,0,,2,2,1.000,0,1,1,0,0,1,0,0,4,2.6,-7
7,6,2014-11-11,27-099,GSW,,SAS,L (-13),0,12:00,5,5,1.000,0,0,,1,2,.500,0,2,2,0,0,1,1,3,11,8.2,-1
8,7,2014-11-13,27-101,GSW,,BRK,W (+8),0,16:15,4,6,.667,0,0,,0,2,.000,3,6,9,0,1,3,2,3,8,8.4,+2
9,8,2014-11-15,27-103,GSW,,CHO,W (+25),0,14:27,4,8,.500,0,1,.000,5,5,1.000,0,6,6,2,1,0,0,4,13,11.6,+4
10,9,2014-11-16,27-104,GSW,@,LAL,W (+21),0,20:25,8,11,.727,0,0,,8,8,1.000,4,5,9,0,0,0,1,3,24,21.6,+15
11,10,2014-11-21,27-109,GSW,,UTA,W (+13),0,16:02,6,9,.667,0,0,,2,4,.500,0,0,0,1,0,0,1,3,14,7.8,+5
12,11,2014-11-23,27-111,GSW,@,OKC,W (+5),0,25:03,11,18,.611,0,0,,6,9,.667,3,4,7,2,0,0,0,3,28,22.1,-9
13,12,2014-11-25,27-113,GSW,@,MIA,W (+17),0,14:50,4,5,.800,0,0,,0,0,,1,4,5,1,0,0,1,2,8,6.9,+9
14,13,2014-11-26,27-114,GSW,@,ORL,W (+15),0,20:09,4,12,.333,0,1,.000,3,4,.750,1,5,6,1,0,2,0,3,11,6.9,-3
15,14,2014-11-28,27-116,GSW,@,CHO,W (+5),0,23:46,12,20,.600,0,0,,3,3,1.000,4,1,5,2,1,1,1,6,27,20.6,+7
16,15,2014-11-30,27-118,GSW,@,DET,W (+11),0,19:17,4,14,.286,0,1,.000,3,4,.750,3,9,12,0,0,2,2,3,11,5.4,+12
17,16,2014-12-02,27-120,GSW,,ORL,W (+1),0,15:19,5,10,.500,0,0,,2,2,1.000,1,3,4,2,0,0,2,4,12,6.4,-1
18,17,2014-12-04,27-122,GSW,,NOP,W (+27),0,16:54,5,14,.357,0,0,,2,2,1.000,2,4,6,1,1,1,1,1,12,7.8,0
19,18,2014-12-06,27-124,GSW,@,CHI,W (+10),0,20:22,4,10,.400,0,0,,3,5,.600,4,2,6,1,0,0,1,3,11,6.7,-2
20,19,2014-12-08,27-126,GSW,@,MIN,W (+16),0,20:43,5,8,.625,0,0,,2,2,1.000,3,4,7,0,1,1,2,4,12,9.8,+13
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,20,2014-12-10,27-128,GSW,,HOU,W (+12),0,19:47,6,13,.462,0,0,,3,3,1.000,2,6,8,0,0,1,1,1,15,10.8,-4
22,21,2014-12-13,27-131,GSW,@,DAL,W (+7),0,18:24,2,7,.286,0,0,,0,0,,1,4,5,0,0,0,2,3,4,-1.4,+6
23,22,2014-12-14,27-132,GSW,@,NOP,W (+6),0,20:14,3,4,.750,0,0,,4,6,.667,2,3,5,1,2,0,3,5,10,7.6,-6
24,23,2014-12-16,27-134,GSW,@,MEM,L (-7),0,25:49,7,14,.500,0,0,,4,4,1.000,5,3,8,0,0,2,1,5,18,13.8,-5
25,24,2014-12-18,27-136,GSW,,OKC,W (+5),0,19:28,5,10,.500,0,0,,0,0,,1,4,5,1,0,2,1,2,10,7.2,0
26,25,2014-12-22,27-140,GSW,,SAC,W (+20),0,12:55,2,3,.667,0,0,,8,8,1.000,1,3,4,3,0,0,1,4,12,11.8,+12
27,26,2014-12-23,27-141,GSW,@,LAL,L (-10),0,20:12,3,8,.375,0,1,.000,0,0,,1,4,5,2,0,0,2,4,6,1.3,+3
28,27,2014-12-25,27-143,GSW,@,LAC,L (-14),1,22:13,4,9,.444,0,0,,3,6,.500,0,1,1,0,1,0,2,2,11,3.6,-1
29,28,2014-12-27,27-145,GSW,,MIN,W (+13),1,19:23,4,7,.571,0,0,,2,2,1.000,3,3,6,4,0,0,1,0,10,11.5,+8
30,29,2014-12-30,27-148,GSW,,PHI,W (+40),1,23:39,9,13,.692,0,0,,5,6,.833,3,1,4,4,0,4,0,3,23,23.9,+19
31,30,2015-01-02,27-151,GSW,,TOR,W (+21),1,25:26,12,19,.632,0,1,.000,2,2,1.000,4,4,8,0,0,0,1,2,26,19.7,+23
32,31,2015-01-05,27-154,GSW,,OKC,W (+26),1,16:49,1,8,.125,0,0,,4,6,.667,2,4,6,0,0,0,1,3,6,0.4,+3
33,32,2015-01-07,27-156,GSW,,IND,W (+15),1,26:00,8,12,.667,0,0,,2,2,1.000,1,2,3,0,0,0,1,3,18,11.9,+16
34,33,2015-01-09,27-158,GSW,,CLE,W (+18),1,28:19,5,13,.385,0,1,.000,2,2,1.000,4,4,8,0,1,2,3,6,12,5.9,+3
35,34,2015-01-13,27-162,GSW,@,UTA,W (+11),0,22:02,4,10,.400,1,1,1.000,1,2,.500,1,0,1,0,0,1,1,4,10,3.0,+1
36,35,2015-01-14,27-163,GSW,,MIA,W (+15),0,19:57,3,9,.333,0,0,,2,2,1.000,3,3,6,2,0,0,1,3,8,5.1,+16
37,36,2015-01-16,27-165,GSW,@,OKC,L (-12),1,27:59,9,16,.563,0,0,,2,2,1.000,2,5,7,4,1,0,2,4,20,15.5,-8
38,37,2015-01-17,27-166,GSW,@,HOU,W (+25),0,19:43,6,12,.500,0,0,,3,4,.750,0,5,5,3,0,1,0,4,15,11.3,+14
39,38,2015-01-19,27-168,GSW,,DEN,W (+43),0,13:14,3,6,.500,0,0,,3,3,1.000,0,2,2,0,0,0,3,2,9,2.8,+10
40,39,2015-01-21,27-170,GSW,,HOU,W (+13),0,8:17,3,5,.600,1,1,1.000,2,2,1.000,1,1,2,0,0,1,2,3,9,5.2,-13
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,40,2015-01-23,27-172,GSW,,SAC,W (+25),0,20:55,8,13,.615,0,0,,3,3,1.000,2,4,6,1,0,1,1,5,19,14.1,-2
42,41,2015-01-25,27-174,GSW,,BOS,W (+3),0,13:02,1,7,.143,0,0,,0,0,,1,4,5,0,0,0,1,3,2,-2.8,+1
43,42,2015-01-27,27-176,GSW,,CHI,L (-2),1,21:15,5,14,.357,0,0,,0,0,,3,5,8,0,0,0,2,1,10,3.4,+3
44,43,2015-01-30,27-179,GSW,@,UTA,L (-10),0,17:26,1,7,.143,0,1,.000,3,4,.750,3,5,8,0,0,0,2,1,5,1.3,+5
45,,2015-01-31,27-180,GSW,,PHO,W (+19),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
46,44,2015-02-03,27-183,GSW,@,SAC,W (+25),0,20:41,8,13,.615,0,0,,1,2,.500,4,4,8,3,0,0,0,6,17,14.4,+15
47,45,2015-02-04,27-184,GSW,,DAL,W (+14),0,13:36,5,10,.500,0,0,,4,4,1.000,2,4,6,1,0,1,0,3,14,11.8,+10
48,46,2015-02-06,27-186,GSW,@,ATL,L (-8),0,13:24,3,8,.375,0,1,.000,0,0,,0,5,5,0,0,0,1,3,6,0.9,-3
49,47,2015-02-07,27-187,GSW,@,NYK,W (+14),0,15:38,3,8,.375,0,0,,4,4,1.000,1,1,2,0,0,0,1,2,10,4.8,-6
50,48,2015-02-09,27-189,GSW,@,PHI,W (+5),0,14:45,5,8,.625,0,0,,0,0,,0,1,1,0,0,0,1,2,10,4.9,+3
51,49,2015-02-11,27-191,GSW,@,MIN,W (+3),0,14:55,4,10,.400,0,1,.000,0,0,,0,5,5,0,0,0,0,3,8,2.9,+7
52,50,2015-02-20,27-200,GSW,,SAS,W (+11),0,7:51,1,3,.333,0,0,,2,2,1.000,0,0,0,0,0,0,2,1,4,-0.1,-5
53,51,2015-02-22,27-202,GSW,@,IND,L (-6),0,3:21,0,4,.000,0,0,,4,4,1.000,1,1,2,1,1,0,0,1,4,3.5,+2
54,52,2015-02-24,27-204,GSW,@,WAS,W (+7),0,15:02,6,12,.500,0,0,,4,6,.667,1,1,2,1,0,0,2,1,16,8.5,+9
55,53,2015-02-26,27-206,GSW,@,CLE,L (-11),0,7:13,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,0,1,0,0.6,-2
56,54,2015-02-27,27-207,GSW,@,TOR,W (+24),0,21:03,3,8,.375,0,0,,2,2,1.000,2,3,5,1,0,0,3,3,8,2.4,-11
57,,2015-03-01,27-209,GSW,,BOS,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
58,55,2015-03-02,27-210,GSW,@,BRK,L (-2),0,7:03,3,6,.500,0,1,.000,0,0,,0,1,1,1,0,0,0,3,6,2.8,-5
59,,2015-03-04,27-212,GSW,,MIL,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
60,56,2015-03-06,27-214,GSW,,DAL,W (+15),0,16:10,4,8,.500,0,0,,4,4,1.000,0,1,1,2,0,0,2,3,12,6.5,-3
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,57,2015-03-08,27-216,GSW,,LAC,W (+8),0,2:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+3
62,58,2015-03-09,27-217,GSW,@,PHO,W (+18),0,4:28,0,1,.000,0,0,,0,0,,0,2,2,2,0,0,0,0,0,1.3,+1
63,59,2015-03-11,27-219,GSW,,DET,W (+7),0,17:39,6,9,.667,0,0,,0,0,,0,5,5,0,0,2,2,3,12,7.8,+6
64,,2015-03-13,27-221,GSW,,DEN,L (-11),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended
65,60,2015-03-14,27-222,GSW,,NYK,W (+31),0,17:24,2,8,.250,0,0,,5,5,1.000,2,0,2,1,1,1,0,0,9,8.0,+3
66,,2015-03-16,27-224,GSW,,LAL,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
67,61,2015-03-18,27-226,GSW,,ATL,W (+19),0,13:14,4,8,.500,0,0,,0,0,,0,3,3,1,1,0,0,1,8,6.2,-3
68,62,2015-03-20,27-228,GSW,,NOP,W (+16),0,16:51,6,8,.750,1,1,1.000,0,0,,0,3,3,1,0,2,1,2,13,11.0,+13
69,63,2015-03-21,27-229,GSW,,UTA,W (+15),0,12:59,2,7,.286,0,0,,0,0,,2,4,6,2,0,0,1,3,4,1.7,+4
70,64,2015-03-23,27-231,GSW,,WAS,W (+31),0,14:25,6,9,.667,0,0,,4,4,1.000,1,4,5,3,0,0,1,0,16,15.1,+7
71,65,2015-03-24,27-232,GSW,@,POR,W (+14),0,4:54,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,0,1,2,1.3,-3
72,66,2015-03-27,27-235,GSW,@,MEM,W (+23),0,5:29,1,4,.250,0,0,,0,0,,1,0,1,0,0,1,0,0,2,1.0,-1
73,67,2015-03-28,27-236,GSW,@,MIL,W (+13),0,19:58,5,11,.455,0,1,.000,2,2,1.000,2,5,7,3,1,0,3,2,12,8.5,+13
74,68,2015-03-31,27-239,GSW,@,LAC,W (+4),0,15:06,5,9,.556,0,0,,3,4,.750,1,1,2,1,1,0,0,2,13,10.2,0
75,69,2015-04-02,27-241,GSW,,PHO,W (+1),0,18:22,6,12,.500,0,0,,0,0,,1,5,6,0,0,0,2,2,12,5.4,+7
76,70,2015-04-04,27-243,GSW,@,DAL,W (+13),0,9:50,6,8,.750,2,2,1.000,4,4,1.000,2,1,3,1,0,0,1,6,18,13.8,+2
77,71,2015-04-05,27-244,GSW,@,SAS,L (-15),0,10:43,0,3,.000,0,0,,0,0,,0,2,2,1,0,0,0,0,0,-0.8,-10
78,72,2015-04-07,27-246,GSW,@,NOP,L (-3),0,13:35,4,7,.571,0,0,,0,0,,2,3,5,0,0,0,0,2,8,6.2,0
79,73,2015-04-09,27-248,GSW,,POR,W (+11),0,7:32,2,3,.667,0,0,,0,0,,1,0,1,2,1,0,0,1,4,5.4,-3
80,74,2015-04-11,27-250,GSW,,MIN,W (+9),0,5:30,0,2,.000,0,0,,0,0,,0,1,1,2,0,0,1,1,0,-1.1,-5
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,75,2015-04-13,27-252,GSW,,MEM,W (+4),0,12:50,1,6,.167,0,1,.000,2,2,1.000,1,1,2,0,1,0,2,3,4,-1.0,-20
82,76,2015-04-15,27-254,GSW,,DEN,W (+7),0,20:37,6,14,.429,0,1,.000,5,6,.833,2,6,8,0,2,0,1,3,17,12.2,+8
