<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-28,26-066,LAL,,HOU,L (-18),1,29:08,1,5,.200,0,1,.000,5,6,.833,1,1,2,6,0,0,4,3,7,3.5,-17
2,2,2014-10-29,26-067,LAL,@,PHO,L (-20),1,21:06,2,5,.400,0,2,.000,2,2,1.000,0,2,2,1,0,0,2,0,6,2.6,-28
3,3,2014-10-31,26-069,LAL,,LAC,L (-7),1,34:47,7,13,.538,3,6,.500,0,0,,0,4,4,9,1,0,4,3,17,14.0,-6
4,4,2014-11-01,26-070,LAL,@,GSW,L (-23),1,31:55,0,6,.000,0,1,.000,6,6,1.000,1,3,4,6,1,0,5,5,6,1.6,-22
5,5,2014-11-04,26-073,LAL,,PHO,L (-6),1,27:12,4,8,.500,1,2,.500,9,10,.900,0,1,1,3,0,0,2,5,18,12.0,-8
6,6,2014-11-09,26-078,LAL,,CHO,W (+15),1,32:41,8,12,.667,3,6,.500,2,2,1.000,1,2,3,7,1,0,1,3,21,20.8,+17
7,7,2014-11-11,26-080,LAL,@,MEM,L (-5),1,34:48,4,8,.500,1,2,.500,3,4,.750,0,2,2,3,1,1,3,5,12,7.0,-2
8,8,2014-11-12,26-081,LAL,@,NOP,L (-7),1,34:15,4,11,.364,1,3,.333,6,6,1.000,1,3,4,4,2,1,1,0,15,15.0,-9
9,9,2014-11-14,26-083,LAL,,SAS,L (-13),1,37:31,5,11,.455,1,3,.333,4,4,1.000,0,4,4,4,1,0,3,2,15,10.5,-6
10,10,2014-11-16,26-085,LAL,,GSW,L (-21),1,22:15,0,2,.000,0,0,,0,0,,1,1,2,1,0,1,1,2,0,-0.8,-37
11,11,2014-11-18,26-087,LAL,@,ATL,W (+5),1,30:35,6,7,.857,1,2,.500,2,3,.667,0,3,3,10,2,0,3,5,15,17.0,+1
12,12,2014-11-19,26-088,LAL,@,HOU,W (+6),1,30:07,1,5,.200,1,1,1.000,0,0,,0,0,0,4,1,1,5,2,3,-1.4,+5
13,13,2014-11-21,26-090,LAL,@,DAL,L (-34),1,26:52,8,11,.727,2,3,.667,0,0,,2,2,4,5,0,1,4,2,18,14.9,-22
14,14,2014-11-23,26-092,LAL,,DEN,L (-7),1,35:34,8,15,.533,0,4,.000,1,3,.333,0,3,3,5,2,0,3,5,17,10.3,-2
15,15,2014-11-26,26-095,LAL,,MEM,L (-6),1,30:00,4,9,.444,2,4,.500,4,6,.667,1,3,4,4,2,1,3,4,14,11.0,-4
16,16,2014-11-28,26-097,LAL,,MIN,L (-1),1,29:30,8,15,.533,2,7,.286,0,0,,0,2,2,11,4,0,3,4,18,18.4,-1
17,17,2014-11-30,26-099,LAL,,TOR,W (+7),1,34:43,3,11,.273,1,5,.200,4,4,1.000,0,3,3,3,2,0,0,4,11,7.9,0
18,18,2014-12-02,26-101,LAL,@,DET,W (+10),1,29:37,2,5,.400,2,4,.500,5,7,.714,1,3,4,5,0,0,0,4,11,11.0,+12
19,19,2014-12-03,26-102,LAL,@,WAS,L (-16),1,21:23,0,10,.000,0,6,.000,0,0,,2,2,4,5,0,1,4,2,0,-5.6,-18
20,20,2014-12-05,26-104,LAL,@,BOS,L (-17),1,19:19,5,8,.625,1,1,1.000,3,3,1.000,0,0,0,2,0,0,2,2,14,9.0,-21
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-07,26-106,LAL,,NOP,L (-17),0,19:50,1,5,.200,0,1,.000,1,3,.333,0,3,3,4,0,0,1,3,3,0.6,-9
22,22,2014-12-09,26-108,LAL,,SAC,W (+3),0,21:43,1,5,.200,0,3,.000,1,2,.500,0,1,1,4,1,0,1,3,3,1.4,+9
23,23,2014-12-12,26-111,LAL,@,SAS,W (+2),0,29:46,6,14,.429,2,3,.667,0,2,.000,1,1,2,8,0,1,3,3,14,8.9,+10
24,24,2014-12-14,26-113,LAL,@,MIN,W (+6),0,19:45,2,5,.400,0,0,,4,4,1.000,0,3,3,6,2,0,2,0,8,10.4,+7
25,25,2014-12-15,26-114,LAL,@,IND,L (-19),0,16:39,0,6,.000,0,1,.000,2,2,1.000,0,0,0,1,0,0,1,1,2,-2.9,-1
26,26,2014-12-19,26-118,LAL,,OKC,L (-1),0,22:14,5,7,.714,0,1,.000,2,2,1.000,0,8,8,5,0,0,3,3,12,10.8,+4
27,27,2014-12-21,26-120,LAL,@,SAC,L (-7),0,20:44,1,3,.333,0,1,.000,2,2,1.000,0,3,3,5,0,0,3,2,4,2.9,-1
28,28,2014-12-23,26-122,LAL,,GSW,W (+10),0,24:56,4,11,.364,3,5,.600,0,0,,0,1,1,5,3,0,1,4,11,9.1,+4
29,29,2014-12-25,26-124,LAL,@,CHI,L (-20),0,18:46,2,8,.250,0,1,.000,2,2,1.000,0,1,1,2,2,0,0,2,6,4.1,-16
30,30,2014-12-26,26-125,LAL,@,DAL,L (-4),0,21:31,2,8,.250,1,4,.250,0,0,,0,5,5,7,1,3,2,3,5,6.5,-3
31,31,2014-12-28,26-127,LAL,,PHO,L (-9),0,25:58,8,11,.727,2,3,.667,1,4,.250,1,2,3,2,1,2,2,5,19,14.4,-3
32,32,2014-12-30,26-129,LAL,@,DEN,W (+8),0,14:45,1,6,.167,0,1,.000,2,3,.667,0,2,2,4,0,0,1,3,4,1.0,-5
33,33,2015-01-02,26-132,LAL,,MEM,L (-3),0,27:33,9,14,.643,2,3,.667,0,0,,0,3,3,5,3,1,1,2,20,20.1,+2
34,34,2015-01-04,26-134,LAL,,IND,W (+1),0,21:35,2,6,.333,1,2,.500,5,6,.833,0,3,3,2,1,0,2,2,10,6.7,+7
35,35,2015-01-05,26-135,LAL,@,POR,L (-4),0,20:44,5,10,.500,0,2,.000,4,6,.667,0,3,3,2,1,0,2,3,14,8.3,-2
36,36,2015-01-07,26-137,LAL,@,LAC,L (-25),1,26:06,5,9,.556,2,4,.500,0,0,,0,2,2,3,0,0,3,4,12,5.8,-15
37,37,2015-01-09,26-139,LAL,,ORL,W (+17),0,29:27,5,12,.417,3,5,.600,5,10,.500,0,3,3,6,4,2,5,2,18,14.3,+9
38,38,2015-01-11,26-141,LAL,,POR,L (-12),0,18:57,3,9,.333,0,0,,3,4,.750,0,3,3,3,0,0,1,0,9,5.5,-9
39,39,2015-01-13,26-143,LAL,,MIA,L (-3),0,16:12,3,7,.429,0,2,.000,1,1,1.000,0,2,2,2,1,0,1,3,7,4.1,+9
40,40,2015-01-15,26-145,LAL,,CLE,L (-7),0,14:51,3,4,.750,1,1,1.000,2,2,1.000,1,1,2,3,0,0,2,3,9,7.3,-12
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-16,26-146,LAL,@,UTA,L (-9),1,30:25,3,10,.300,0,1,.000,0,0,,0,2,2,3,2,0,3,2,6,1.1,-16
42,42,2015-01-19,26-149,LAL,@,PHO,L (-15),1,30:32,4,9,.444,1,2,.500,1,2,.500,0,3,3,10,3,0,3,3,10,11.6,-4
43,43,2015-01-21,26-151,LAL,@,NOP,L (-16),0,20:44,2,4,.500,1,1,1.000,2,2,1.000,0,0,0,3,4,1,3,1,7,8.4,-2
44,,2015-01-23,26-153,LAL,,SAS,L (-14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
45,44,2015-01-25,26-155,LAL,,HOU,L (-12),0,28:01,2,9,.222,0,3,.000,10,14,.714,0,0,0,6,0,0,3,2,14,7.3,+2
46,45,2015-01-27,26-157,LAL,,WAS,L (-6),0,22:48,1,4,.250,1,2,.500,4,4,1.000,0,0,0,8,0,1,4,2,7,6.1,-2
47,46,2015-01-29,26-159,LAL,,CHI,W (+5),0,26:42,5,11,.455,0,0,,1,2,.500,0,0,0,5,0,0,2,1,11,6.0,-5
48,47,2015-02-01,26-162,LAL,@,NYK,L (-12),0,23:43,1,3,.333,0,1,.000,2,2,1.000,0,3,3,7,2,0,4,2,4,5.3,0
49,48,2015-02-04,26-165,LAL,@,MIL,L (-8),0,30:15,2,12,.167,1,3,.333,6,6,1.000,0,3,3,6,1,1,1,6,11,6.8,-8
50,49,2015-02-06,26-167,LAL,@,ORL,L (-6),0,22:16,6,8,.750,2,2,1.000,0,0,,0,1,1,3,2,1,2,0,14,13.9,+2
