<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2015-01-18,24-211,SAS,,UTA,W (+20),0,5:47,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-6
2,2,2015-01-20,24-213,SAS,@,DEN,W (+10),0,1:07,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-1
3,3,2015-01-22,24-215,SAS,@,CHI,L (-23),0,15:01,4,7,.571,0,2,.000,0,0,,3,0,3,0,0,2,0,4,8,6.6,+2
4,4,2015-01-23,24-216,SAS,,LAL,W (+14),0,2:56,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,-3
5,,2015-01-25,24-218,SAS,,MIL,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,,2015-02-02,24-226,MEM,,PHO,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,,2015-02-04,24-228,MEM,,UTA,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,5,2015-02-06,24-230,MEM,@,MIN,L (-1),0,9:10,3,3,1.000,0,0,,2,2,1.000,0,2,2,0,0,0,1,2,8,5.9,+8
9,,2015-02-08,24-232,MEM,,ATL,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,,2015-02-10,24-234,MEM,,BRK,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,6,2015-02-11,24-235,MEM,@,OKC,L (-16),0,3:41,0,2,.000,0,1,.000,0,0,,1,2,3,0,0,0,2,1,0,-2.5,+1
12,,2015-02-22,24-246,MEM,,POR,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,,2015-02-23,24-247,MEM,,LAC,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,7,2015-02-25,24-249,MEM,@,SAC,L (-12),0,0:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
15,8,2015-02-27,24-251,MEM,,LAC,L (-18),0,1:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
16,,2015-02-28,24-252,MEM,,MIN,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,9,2015-03-03,24-255,MEM,,UTA,L (-11),0,5:36,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,1,2,1.3,-1
18,,2015-03-04,24-256,MEM,,HOU,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,,2015-03-06,24-258,MEM,,LAL,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,,2015-03-07,24-259,MEM,,NOP,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,10,2015-03-09,24-261,MEM,@,CHI,W (+10),0,2:19,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1,1.3,-3
22,11,2015-03-11,24-263,MEM,@,BOS,L (-3),0,5:15,2,3,.667,0,0,,0,0,,1,3,4,0,0,0,1,0,4,3.3,-6
23,12,2015-03-12,24-264,MEM,@,WAS,L (-20),1,32:45,6,11,.545,0,1,.000,1,2,.500,2,4,6,1,0,1,3,4,13,6.7,-16
24,13,2015-03-14,24-266,MEM,,MIL,W (+13),0,2:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-4
25,,2015-03-16,24-268,MEM,,DEN,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,,2015-03-17,24-269,MEM,,DET,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,14,2015-03-20,24-272,MEM,@,DAL,W (+11),0,0:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
28,,2015-03-21,24-273,MEM,,POR,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,15,2015-03-23,24-275,MEM,@,NYK,W (+21),0,6:22,0,1,.000,0,0,,0,0,,1,3,4,0,0,0,0,2,0,0.1,-2
30,16,2015-03-25,24-277,MEM,,CLE,L (-22),0,5:41,1,2,.500,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,4,3.7,+4
31,17,2015-03-27,24-279,MEM,,GSW,L (-23),0,2:51,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,0,0,0.0,-4
32,18,2015-03-29,24-281,MEM,@,SAS,L (-14),0,0:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
33,19,2015-03-30,24-282,MEM,,SAC,W (+14),0,3:53,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-5
34,,2015-04-03,24-286,MEM,,OKC,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,20,2015-04-04,24-287,MEM,,WAS,L (-9),0,7:33,2,4,.500,0,0,,0,0,,3,0,3,1,0,0,1,1,4,3.4,+3
