<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
15,15,2014-11-24,19-134,UTA,,CHI,L (-2),0,10:40,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,0,0,0,0.6,-6
16,16,2014-11-26,19-136,UTA,@,OKC,L (-15),0,16:51,1,4,.250,0,2,.000,1,2,.500,0,1,1,0,0,0,1,2,3,-1.3,-8
17,17,2014-11-29,19-139,UTA,,LAC,L (-16),0,19:27,2,7,.286,1,4,.250,0,0,,0,1,1,1,0,0,2,2,5,-0.9,+4
18,18,2014-12-01,19-141,UTA,,DEN,L (-2),0,12:33,0,2,.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,0,2,-0.4,-4
19,19,2014-12-03,19-143,UTA,,TOR,L (-19),0,14:06,1,3,.333,0,2,.000,0,1,.000,0,2,2,1,0,1,1,0,2,0.9,-8
20,20,2014-12-05,19-145,UTA,,ORL,L (-5),0,19:35,1,3,.333,1,2,.500,0,0,,0,1,1,1,0,0,1,0,3,1.3,+1
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-08,19-148,UTA,@,SAC,L (-9),0,15:49,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,1,2,2,-1.5,+7
22,22,2014-12-09,19-149,UTA,,SAS,W (+4),0,16:14,2,5,.400,2,3,.667,0,0,,0,1,1,2,0,0,1,1,6,3.6,+6
23,23,2014-12-12,19-152,UTA,,MIA,L (-5),0,14:32,2,4,.500,1,3,.333,0,0,,0,0,0,2,0,0,0,0,5,4.4,+4
24,24,2014-12-14,19-154,UTA,@,WAS,L (-9),0,12:27,1,2,.500,1,1,1.000,0,0,,0,1,1,2,1,0,1,0,3,3.7,-2
25,25,2014-12-16,19-156,UTA,@,NOP,L (-8),0,20:37,5,7,.714,1,2,.500,1,1,1.000,1,1,2,2,1,1,2,2,12,10.4,-11
26,26,2014-12-17,19-157,UTA,@,MIA,W (+18),0,24:20,4,5,.800,2,3,.667,0,0,,0,2,2,3,0,0,3,3,10,6.6,+15
27,27,2014-12-19,19-159,UTA,@,ORL,W (+7),0,15:17,1,2,.500,0,0,,0,0,,0,2,2,0,2,0,3,3,2,-0.6,-1
28,28,2014-12-20,19-160,UTA,@,CHO,L (-18),0,22:33,2,7,.286,2,6,.333,0,0,,1,0,1,2,0,0,3,2,6,0.2,-3
29,29,2014-12-22,19-162,UTA,@,MEM,W (+6),0,21:54,2,3,.667,2,3,.667,0,0,,0,2,2,3,0,0,0,1,6,7.0,-2
30,30,2014-12-27,19-167,UTA,,PHI,W (+17),0,17:46,1,7,.143,0,4,.000,3,4,.750,0,3,3,0,1,0,1,4,5,-0.6,0
31,31,2014-12-29,19-169,UTA,@,LAC,L (-4),0,27:10,3,6,.500,1,1,1.000,0,0,,1,4,5,3,1,0,1,1,7,7.6,-2
32,32,2014-12-30,19-170,UTA,,MIN,W (+6),0,14:33,0,4,.000,0,3,.000,0,0,,0,0,0,1,0,0,1,0,0,-3.1,-1
33,33,2015-01-02,19-173,UTA,,ATL,L (-6),0,22:28,5,9,.556,3,7,.429,0,0,,2,0,2,2,3,0,1,3,13,12.3,+17
34,34,2015-01-03,19-174,UTA,@,MIN,W (+12),0,23:16,1,7,.143,1,5,.200,0,0,,0,0,0,2,0,0,1,0,3,-1.1,-12
35,35,2015-01-05,19-176,UTA,,IND,L (-4),1,29:44,5,14,.357,3,9,.333,0,0,,0,0,0,0,0,0,0,3,13,4.0,-1
36,36,2015-01-07,19-178,UTA,@,CHI,W (+20),0,23:45,1,3,.333,0,2,.000,0,0,,0,0,0,3,0,0,0,1,2,2.0,+25
37,37,2015-01-09,19-180,UTA,@,OKC,L (-5),0,16:21,1,3,.333,1,3,.333,0,0,,0,1,1,4,1,0,2,1,3,3.0,+12
38,38,2015-01-10,19-181,UTA,@,HOU,L (-15),0,7:32,1,2,.500,0,1,.000,1,2,.500,0,1,1,0,0,0,1,1,3,0.5,-1
39,39,2015-01-13,19-184,UTA,,GSW,L (-11),0,22:18,0,3,.000,0,3,.000,0,0,,0,1,1,2,0,0,1,1,0,-1.8,0
40,40,2015-01-16,19-187,UTA,,LAL,W (+9),0,16:02,0,2,.000,0,2,.000,0,0,,1,1,2,2,0,0,0,3,0,-0.2,-5
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-18,19-189,UTA,@,SAS,L (-20),0,19:52,1,5,.200,0,1,.000,0,0,,2,0,2,4,1,0,0,1,2,3.7,-2
42,42,2015-01-21,19-192,UTA,@,CLE,L (-14),0,28:52,2,5,.400,0,3,.000,0,0,,0,0,0,5,0,0,4,1,4,0.4,-5
43,43,2015-01-22,19-193,UTA,@,MIL,W (+2),1,35:24,5,12,.417,5,10,.500,0,0,,0,0,0,5,0,0,3,1,15,8.7,-7
44,44,2015-01-24,19-195,UTA,,BRK,W (+35),1,29:16,5,7,.714,3,5,.600,0,0,,0,4,4,4,0,0,2,2,13,11.3,+20
45,45,2015-01-26,19-197,UTA,,BOS,L (-9),1,25:17,0,2,.000,0,2,.000,0,0,,0,1,1,2,0,0,2,3,0,-2.9,-24
46,46,2015-01-28,19-199,UTA,,LAC,L (-5),1,25:55,1,6,.167,1,5,.200,0,0,,0,1,1,1,0,0,0,0,3,0.2,-8
47,47,2015-01-30,19-201,UTA,,GSW,W (+10),1,24:20,1,5,.200,1,5,.200,0,0,,1,1,2,1,1,0,1,1,3,1.2,+19
48,48,2015-02-03,19-205,UTA,@,POR,L (-1),1,19:35,0,3,.000,0,0,,0,0,,1,2,3,1,2,0,1,5,0,-1.1,-9
49,49,2015-02-04,19-206,UTA,,MEM,L (-10),1,24:39,0,5,.000,0,4,.000,0,0,,2,1,3,5,1,0,1,0,0,1.7,-15
50,50,2015-02-06,19-208,UTA,@,PHO,L (-7),1,27:43,2,4,.500,2,3,.667,0,0,,1,2,3,4,0,0,2,4,6,4.5,-3
51,51,2015-02-07,19-209,UTA,,SAC,W (+12),1,33:57,2,5,.400,1,3,.333,0,0,,0,2,2,4,2,0,2,4,5,4.1,+21
52,52,2015-02-09,19-211,UTA,@,NOP,W (+4),1,33:13,3,11,.273,2,7,.286,0,0,,1,0,1,5,0,1,1,2,8,4.6,+5
53,53,2015-02-11,19-213,UTA,@,DAL,L (-5),1,25:53,1,8,.125,0,4,.000,0,0,,0,1,1,3,0,0,0,0,2,-0.8,0
54,54,2015-02-20,19-222,UTA,,POR,W (+16),1,19:36,1,4,.250,1,2,.500,0,0,,0,4,4,3,1,0,0,1,3,4.5,+4
55,55,2015-02-23,19-225,UTA,,SAS,W (+9),1,20:57,2,3,.667,1,1,1.000,0,0,,0,1,1,2,2,0,2,4,5,3.8,-1
56,56,2015-02-25,19-227,UTA,,LAL,L (-3),1,18:51,1,2,.500,1,2,.500,0,0,,0,0,0,3,0,0,2,3,3,0.9,-1
57,57,2015-02-27,19-229,UTA,@,DEN,W (+22),1,18:59,1,4,.250,0,3,.000,0,0,,0,2,2,1,1,0,2,1,2,-0.5,+12
58,58,2015-02-28,19-230,UTA,,MIL,W (+7),1,12:03,0,3,.000,0,2,.000,0,0,,0,2,2,1,0,0,2,2,0,-3.6,+3
59,59,2015-03-03,19-233,UTA,@,MEM,W (+11),1,26:42,1,5,.200,1,3,.333,0,0,,0,3,3,7,1,2,2,3,3,4.9,+27
60,60,2015-03-04,19-234,UTA,@,BOS,L (-1),1,18:38,1,4,.250,1,4,.250,0,0,,0,2,2,1,0,0,0,0,3,1.9,-3
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,61,2015-03-06,19-236,UTA,@,PHI,W (+6),1,22:17,1,4,.250,1,2,.500,2,2,1.000,1,2,3,2,1,0,1,3,5,4.1,+7
62,62,2015-03-08,19-238,UTA,@,BRK,W (+7),1,27:42,5,6,.833,4,4,1.000,0,0,,3,1,4,1,0,1,1,0,14,14.6,-5
63,63,2015-03-10,19-240,UTA,,NYK,W (+5),1,36:49,3,5,.600,2,4,.500,0,0,,0,1,1,4,1,1,1,2,8,8.7,+6
64,64,2015-03-12,19-242,UTA,,HOU,W (+18),1,33:47,4,12,.333,2,9,.222,0,0,,2,3,5,1,0,1,2,1,10,4.5,+23
65,65,2015-03-14,19-244,UTA,,DET,W (+3),1,31:47,3,5,.600,2,3,.667,0,0,,0,2,2,5,0,0,2,2,8,7.0,+11
66,66,2015-03-16,19-246,UTA,,CHO,W (+28),1,27:16,4,8,.500,3,5,.600,0,0,,0,1,1,3,0,0,0,1,11,9.0,+25
67,67,2015-03-18,19-248,UTA,,WAS,L (-4),1,20:22,0,6,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,2,0,-4.7,+2
68,68,2015-03-19,19-249,UTA,@,LAL,W (+7),1,22:04,0,5,.000,0,3,.000,0,0,,0,3,3,2,2,0,4,2,0,-4.0,-6
69,69,2015-03-21,19-251,UTA,@,GSW,L (-15),1,17:46,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,0,3,3,0,-3.2,-9
70,70,2015-03-23,19-253,UTA,,MIN,L (-2),1,25:23,2,5,.400,0,3,.000,0,0,,2,1,3,3,1,0,0,3,4,4.9,-6
71,71,2015-03-25,19-255,UTA,,POR,L (-3),1,29:54,1,5,.200,1,3,.333,0,0,,1,2,3,2,0,0,1,1,3,1.2,-15
72,72,2015-03-27,19-257,UTA,@,DEN,L (-16),1,11:48,0,2,.000,0,1,.000,0,0,,1,0,1,0,1,0,1,1,0,-1.1,-5
73,73,2015-03-28,19-258,UTA,,OKC,W (+5),1,18:44,2,8,.250,2,5,.400,0,0,,0,1,1,0,0,0,2,4,6,-2.1,+4
74,74,2015-03-30,19-260,UTA,@,MIN,W (+20),1,24:41,1,6,.167,1,6,.167,0,0,,0,1,1,0,0,0,3,1,3,-3.9,+16
75,75,2015-04-01,19-262,UTA,,DEN,W (+14),1,29:12,1,4,.250,0,2,.000,0,0,,0,1,1,12,0,0,3,2,2,4.5,+9
76,76,2015-04-04,19-265,UTA,@,PHO,L (-2),1,35:10,4,8,.500,1,2,.500,0,0,,1,1,2,3,0,0,2,4,9,4.5,-5
77,77,2015-04-05,19-266,UTA,@,SAC,W (+6),1,36:01,3,7,.429,2,5,.400,0,1,.000,0,1,1,6,1,0,4,3,8,4.2,+4
78,78,2015-04-08,19-269,UTA,,SAC,W (+12),1,32:37,4,10,.400,4,9,.444,0,0,,0,1,1,3,0,1,4,2,12,4.9,+13
79,79,2015-04-10,19-271,UTA,,MEM,L (-1),1,33:03,1,4,.250,1,4,.250,0,0,,0,0,0,5,0,0,2,1,3,1.7,-7
80,80,2015-04-11,19-272,UTA,@,POR,W (+6),1,23:25,1,4,.250,1,3,.333,0,0,,0,1,1,3,1,0,6,3,3,-3.2,-13
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,81,2015-04-13,19-274,UTA,,DAL,W (+17),1,27:30,4,9,.444,2,6,.333,0,0,,0,1,1,3,2,0,2,1,10,7.3,+3
82,82,2015-04-15,19-276,UTA,@,HOU,L (-26),1,16:51,2,6,.333,0,3,.000,0,0,,0,2,2,0,0,1,2,1,4,-0.5,-20
