<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,37-276,MEM,,MIN,W (+4),0,16:22,1,7,.143,0,4,.000,2,2,1.000,0,1,1,1,1,0,0,4,4,-0.1,-5
2,2,2014-10-31,37-278,MEM,@,IND,W (+8),0,5:46,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,1,1,3,-0.1,-13
3,3,2014-11-01,37-279,MEM,@,CHO,W (+2),0,20:30,3,8,.375,3,5,.600,0,0,,0,4,4,0,0,0,4,1,9,1.4,+1
4,4,2014-11-03,37-281,MEM,,NOP,W (+12),0,15:21,4,7,.571,1,4,.250,0,0,,1,1,2,0,0,0,2,3,9,3.5,-6
5,5,2014-11-05,37-283,MEM,@,PHO,W (+11),0,9:20,2,5,.400,0,1,.000,0,0,,0,1,1,0,0,0,1,1,4,0.2,-10
6,6,2014-11-07,37-285,MEM,@,OKC,W (+2),0,19:08,3,9,.333,1,4,.250,1,2,.500,0,3,3,2,1,0,1,2,8,4.0,+1
7,,2014-11-08,37-286,MEM,,MIL,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,7,2014-11-11,37-289,MEM,,LAL,W (+5),0,21:33,2,4,.500,1,2,.500,1,2,.500,0,2,2,3,1,0,1,3,6,5.1,+23
9,8,2014-11-13,37-291,MEM,,SAC,W (+1),0,17:04,4,5,.800,3,4,.750,0,0,,1,3,4,2,1,1,1,0,11,12.8,+20
10,9,2014-11-15,37-293,MEM,,DET,W (+7),0,18:58,1,10,.100,0,6,.000,0,0,,2,2,4,3,1,0,0,1,2,0.1,-2
11,10,2014-11-17,37-295,MEM,,HOU,W (+26),0,7:53,1,4,.250,0,1,.000,0,0,,0,2,2,1,2,0,0,0,2,2.9,+4
12,11,2014-11-19,37-297,MEM,@,TOR,L (-4),0,27:54,3,11,.273,1,5,.200,0,0,,1,1,2,3,0,1,1,1,7,2.9,+1
