<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,21-223,PHI,@,IND,L (-12),0,7:55,0,4,.000,0,2,.000,0,0,,0,1,1,0,0,0,1,2,0,-4.3,-13
2,2,2014-10-31,21-225,PHI,@,MIL,L (-12),0,5:06,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,1,0,0,-1.0,-6
3,3,2014-11-01,21-226,PHI,,MIA,L (-18),0,2:27,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1.0,0
4,4,2014-11-03,21-228,PHI,,HOU,L (-11),0,10:25,0,2,.000,0,1,.000,0,0,,0,2,2,0,0,1,1,2,0,-1.9,-2
5,5,2014-11-05,21-230,PHI,,ORL,L (-2),0,4:21,1,3,.333,0,0,,0,0,,0,1,1,0,0,2,0,2,2,1.2,+2
6,6,2014-11-07,21-232,PHI,,CHI,L (-3),1,26:42,2,3,.667,0,0,,0,0,,1,4,5,3,1,0,1,2,4,5.9,-4
7,7,2014-11-09,21-234,PHI,@,TOR,L (-32),1,19:32,1,8,.125,0,2,.000,2,4,.500,1,2,3,3,0,0,0,5,4,-0.6,-21
8,8,2014-11-13,21-238,PHI,@,DAL,L (-53),0,21:38,3,8,.375,1,2,.500,1,2,.500,0,2,2,0,0,1,0,1,8,4.1,-26
9,,2014-11-14,21-239,PHI,,HOU,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,9,2014-11-17,21-242,PHI,@,SAS,L (-25),0,2:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
11,,2014-11-19,21-244,PHI,,BOS,L (-11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,,2014-11-21,21-246,PHI,,PHO,L (-26),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,,2014-11-22,21-247,PHI,,NYK,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,,2014-11-24,21-249,PHI,,POR,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,,2014-11-26,21-251,PHI,,BRK,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,10,2014-11-29,21-254,PHI,,DAL,L (-7),0,1:02,0,0,,0,0,,0,0,,1,1,2,1,0,0,0,0,0,1.7,+2
17,11,2014-12-01,21-256,PHI,,SAS,L (-6),0,12:29,1,1,1.000,1,1,1.000,1,2,.500,0,3,3,1,0,0,1,1,4,3.5,+14
18,12,2014-12-03,21-258,PHI,@,MIN,W (+8),0,2:40,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7,0
19,13,2014-12-05,21-260,PHI,,OKC,L (-12),0,7:41,1,3,.333,0,1,.000,1,2,.500,1,2,3,1,0,0,0,0,3,2.9,-5
20,14,2014-12-06,21-261,PHI,@,DET,W (+7),0,8:59,1,2,.500,0,1,.000,0,1,.000,0,1,1,0,0,0,0,5,2,-1.1,-4
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,15,2014-12-10,21-265,PHI,@,ATL,L (-16),0,6:48,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,1,2,0,-1.8,+2
22,16,2014-12-12,21-267,PHI,@,BRK,L (-18),0,1:47,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,-3
23,17,2014-12-13,21-268,PHI,,MEM,L (-5),0,4:28,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0
24,18,2014-12-15,21-270,PHI,,BOS,L (-18),0,6:39,2,3,.667,0,1,.000,2,2,1.000,0,2,2,1,0,1,1,1,6,5.3,+5
25,19,2014-12-19,21-274,PHI,,CHO,L (-18),0,19:53,2,2,1.000,0,0,,4,4,1.000,1,4,5,0,0,1,3,2,8,6.2,-13
26,20,2014-12-21,21-276,PHI,@,ORL,W (+8),1,17:17,2,5,.400,1,1,1.000,0,0,,2,0,2,0,0,0,2,1,5,1.3,+1
27,21,2014-12-23,21-278,PHI,@,MIA,W (+4),1,20:16,3,6,.500,0,2,.000,2,2,1.000,0,1,1,0,1,1,1,3,8,4.8,-15
