<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,30-274,GSW,@,SAC,W (+18),0,29:15,1,6,.167,0,4,.000,0,2,.000,0,3,3,2,3,0,2,2,2,-0.1,+25
2,2,2014-11-01,30-277,GSW,,LAL,W (+23),0,32:40,4,8,.500,1,4,.250,0,0,,1,3,4,6,2,0,4,4,9,7.2,+22
3,3,2014-11-02,30-278,GSW,@,POR,W (+5),0,31:39,2,6,.333,0,1,.000,1,2,.500,1,5,6,5,1,0,1,1,5,6.5,-7
4,4,2014-11-05,30-281,GSW,,LAC,W (+17),0,20:34,3,3,1.000,1,1,1.000,2,2,1.000,0,0,0,1,1,0,2,1,9,7.4,+7
5,5,2014-11-08,30-284,GSW,@,HOU,W (+11),0,31:15,6,11,.545,2,4,.500,1,2,.500,2,2,4,3,1,1,1,2,15,13.3,+11
6,6,2014-11-09,30-285,GSW,@,PHO,L (-12),0,31:08,0,4,.000,0,1,.000,1,2,.500,1,2,3,1,0,0,1,0,1,-1.2,-15
7,7,2014-11-11,30-287,GSW,,SAS,L (-13),0,22:19,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,3,2,2,-1.5,-3
8,8,2014-11-13,30-289,GSW,,BRK,W (+8),0,31:48,2,8,.250,0,4,.000,1,3,.333,0,1,1,3,1,0,0,1,5,2.4,-1
9,9,2014-11-15,30-291,GSW,,CHO,W (+25),0,25:35,0,4,.000,0,1,.000,0,0,,1,3,4,4,0,0,1,2,0,-0.2,+16
10,10,2014-11-16,30-292,GSW,@,LAL,W (+21),0,20:38,4,6,.667,2,3,.667,0,1,.000,2,1,3,1,2,0,0,0,10,11.4,+15
11,11,2014-11-21,30-297,GSW,,UTA,W (+13),0,24:42,7,8,.875,2,2,1.000,1,2,.500,0,3,3,1,0,0,2,0,17,13.4,+11
12,12,2014-11-23,30-299,GSW,@,OKC,W (+5),0,27:29,3,7,.429,0,1,.000,1,1,1.000,0,3,3,1,1,1,2,0,7,4.6,+7
13,13,2014-11-25,30-301,GSW,@,MIA,W (+17),0,18:29,2,4,.500,1,3,.333,0,0,,0,3,3,0,0,0,1,5,5,0.9,+5
14,14,2014-11-26,30-302,GSW,@,ORL,W (+15),0,27:14,4,8,.500,3,4,.750,2,4,.500,0,3,3,3,1,1,1,0,13,11.9,+2
15,15,2014-11-28,30-304,GSW,@,CHO,W (+5),0,32:21,1,3,.333,1,3,.333,0,0,,2,3,5,3,1,0,2,1,3,4.3,+2
16,16,2014-11-30,30-306,GSW,@,DET,W (+11),0,27:17,1,5,.200,1,3,.333,4,6,.667,0,3,3,3,1,1,1,0,7,6.8,+7
17,17,2014-12-02,30-308,GSW,,ORL,W (+1),0,30:12,3,5,.600,0,1,.000,0,0,,0,1,1,3,1,0,1,0,6,6.1,+1
18,18,2014-12-04,30-310,GSW,,NOP,W (+27),0,23:10,3,6,.500,0,1,.000,0,3,.000,0,4,4,3,2,0,0,1,6,6.7,+2
19,19,2014-12-06,30-312,GSW,@,CHI,W (+10),0,30:15,3,6,.500,0,1,.000,0,0,,2,1,3,5,2,0,1,3,6,8.0,+2
20,20,2014-12-08,30-314,GSW,@,MIN,W (+16),0,23:57,4,10,.400,0,3,.000,0,0,,2,2,4,3,2,0,0,0,8,8.7,+10
