<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,34-230,DET,@,DEN,L (-10),0,22:48,0,5,.000,0,3,.000,0,0,,1,5,6,1,1,0,1,2,0,-1.4,-3
2,2,2014-10-30,34-231,DET,@,MIN,L (-6),0,30:47,10,14,.714,4,7,.571,0,0,,3,5,8,0,0,0,1,4,24,19.2,+9
3,3,2014-11-01,34-233,DET,,BRK,L (-12),0,15:40,1,4,.250,0,2,.000,3,3,1.000,0,1,1,2,0,0,0,1,5,3.9,-8
4,4,2014-11-05,34-237,DET,,NYK,W (+3),0,30:47,2,7,.286,1,3,.333,0,0,,1,4,5,0,1,0,1,2,5,2.0,+3
5,5,2014-11-07,34-239,DET,,MIL,W (+3),0,35:40,5,8,.625,3,4,.750,1,2,.500,0,4,4,0,1,0,2,3,14,9.0,-4
6,6,2014-11-09,34-241,DET,,UTA,L (-1),0,29:30,1,5,.200,0,4,.000,0,0,,0,3,3,0,2,0,1,2,2,0.0,-5
7,7,2014-11-10,34-242,DET,@,CHI,L (-11),0,26:54,3,6,.500,2,2,1.000,1,1,1.000,1,4,5,2,0,0,0,2,9,8.5,+1
8,8,2014-11-12,34-244,DET,@,WAS,L (-4),0,24:39,2,5,.400,1,2,.500,0,0,,0,3,3,1,0,0,1,3,5,1.7,+11
9,9,2014-11-14,34-246,DET,@,OKC,W (+7),0,25:49,0,2,.000,0,2,.000,0,0,,0,8,8,0,0,0,1,0,0,0.0,-2
10,10,2014-11-15,34-247,DET,@,MEM,L (-7),0,26:49,1,3,.333,1,3,.333,1,2,.500,0,4,4,1,0,0,1,2,4,2.0,-15
11,11,2014-11-17,34-249,DET,,ORL,L (-14),0,26:31,5,11,.455,3,5,.600,7,7,1.000,1,5,6,1,0,0,0,0,20,17.2,+5
12,12,2014-11-19,34-251,DET,,PHO,L (-2),0,21:39,2,7,.286,1,5,.200,0,0,,0,2,2,0,0,0,0,1,5,1.1,-2
13,13,2014-11-21,34-253,DET,@,ATL,L (-10),0,30:28,3,8,.375,2,5,.400,2,2,1.000,1,3,4,2,0,0,1,3,10,6.4,+6
14,14,2014-11-25,34-257,DET,@,MIL,L (-12),0,24:55,4,9,.444,0,1,.000,0,0,,0,1,1,0,0,0,2,1,8,1.2,-3
15,15,2014-11-26,34-258,DET,,LAC,L (-6),0,19:33,1,3,.333,1,2,.500,0,0,,1,3,4,0,0,0,2,1,3,0.5,-5
16,16,2014-11-28,34-260,DET,,MIL,L (-16),0,19:03,0,3,.000,0,2,.000,0,0,,0,2,2,1,0,0,1,0,0,-1.8,-19
17,17,2014-11-30,34-262,DET,,GSW,L (-11),0,18:06,0,2,.000,0,0,,0,0,,0,4,4,0,1,0,1,3,0,-1.4,-11
18,18,2014-12-02,34-264,DET,,LAL,L (-10),0,28:45,4,7,.571,2,4,.500,1,1,1.000,0,2,2,0,0,0,1,2,11,6.5,+4
19,19,2014-12-03,34-265,DET,@,BOS,L (-7),0,28:54,3,9,.333,2,4,.500,0,0,,0,2,2,0,0,0,0,2,8,2.7,+8
20,20,2014-12-06,34-268,DET,,PHI,L (-7),0,12:31,1,2,.500,1,2,.500,0,0,,0,2,2,0,1,1,1,3,3,2.1,0
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-07,34-269,DET,,OKC,L (-2),0,12:32,1,2,.500,1,2,.500,0,0,,0,1,1,2,0,0,1,1,3,2.3,+3
22,22,2014-12-09,34-271,DET,,POR,L (-12),0,29:16,6,14,.429,0,4,.000,1,1,1.000,2,5,7,2,2,0,0,1,13,11.5,+6
23,23,2014-12-12,34-274,DET,@,PHO,W (+2),0,21:06,2,6,.333,0,3,.000,0,0,,1,2,3,1,0,0,1,4,4,0.0,+4
24,24,2014-12-13,34-275,DET,@,SAC,W (+5),0,21:44,1,4,.250,0,1,.000,0,0,,0,0,0,0,1,1,0,3,2,0.1,-4
25,25,2014-12-15,34-277,DET,@,LAC,L (-22),0,20:23,3,4,.750,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,7,5.7,-11
26,26,2014-12-17,34-279,DET,,DAL,L (-11),0,28:11,3,9,.333,2,6,.333,0,0,,0,0,0,3,1,0,0,1,8,5.6,-18
27,27,2014-12-19,34-281,DET,,TOR,L (-10),0,18:15,5,8,.625,1,4,.250,0,0,,1,2,3,2,0,0,0,1,11,9.7,-6
