Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
15,6,2014-11-30,21-035,BRK,,CHI,L (-18),0,3:57,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+3,karasse01
19,7,2014-12-08,21-043,BRK,,CLE,L (-22),0,14:26,4,5,.800,1,1,1.000,2,2,1.000,1,0,1,0,1,0,0,0,11,10.8,-6,karasse01
20,8,2014-12-10,21-045,BRK,@,CHI,L (-25),1,31:15,3,8,.375,0,3,.000,0,0,,1,5,6,1,1,0,1,5,6,2.5,-6,karasse01
21,9,2014-12-12,21-047,BRK,,PHI,W (+18),1,27:49,4,9,.444,1,3,.333,2,2,1.000,1,1,2,0,2,0,0,3,11,8.1,+3,karasse01
22,10,2014-12-13,21-048,BRK,@,CHO,W (+27),1,23:04,1,3,.333,1,2,.500,0,0,,0,1,1,1,1,0,2,4,3,-0.3,+20,karasse01
23,11,2014-12-16,21-051,BRK,,MIA,L (-4),1,22:26,4,9,.444,1,4,.250,2,3,.667,2,1,3,3,0,1,1,2,11,8.6,-3,karasse01
25,12,2014-12-19,21-054,BRK,@,CLE,L (-4),1,36:47,5,10,.500,2,4,.500,0,0,,0,4,4,2,2,0,2,3,12,8.4,+1,karasse01
26,13,2014-12-21,21-056,BRK,,DET,W (+5),1,32:30,2,6,.333,1,3,.333,4,4,1.000,0,1,1,2,2,0,1,2,9,7.5,+5,karasse01
27,14,2014-12-23,21-058,BRK,,DEN,W (+6),1,31:37,4,8,.500,0,3,.000,4,4,1.000,2,3,5,3,1,0,0,2,12,12.6,+6,karasse01
28,15,2014-12-26,21-061,BRK,@,BOS,W (+2),1,25:31,3,7,.429,1,2,.500,0,0,,4,1,5,2,1,0,1,2,7,7.0,-8,karasse01
29,16,2014-12-27,21-062,BRK,,IND,L (-25),1,24:22,5,9,.556,2,4,.500,2,4,.500,2,1,3,1,0,0,0,2,14,10.5,+14,karasse01
30,17,2014-12-29,21-064,BRK,,SAC,W (+8),1,30:14,1,5,.200,1,3,.333,2,4,.500,3,2,5,3,2,0,1,1,5,6.5,-4,karasse01
31,18,2014-12-30,21-065,BRK,@,CHI,W (+14),1,23:34,0,5,.000,0,0,,2,2,1.000,1,0,1,1,1,0,1,1,2,-0.5,+2,karasse01
32,19,2015-01-02,21-068,BRK,@,ORL,W (+2),1,33:32,3,5,.600,1,2,.500,0,2,.000,0,4,4,5,1,0,2,2,7,6.8,-2,karasse01
33,20,2015-01-04,21-070,BRK,@,MIA,L (-4),1,21:43,1,3,.333,0,1,.000,0,0,,0,2,2,1,1,0,2,3,2,-0.6,-13,karasse01
34,21,2015-01-05,21-071,BRK,,DAL,L (-8),1,25:38,3,7,.429,0,4,.000,4,5,.800,0,2,2,4,1,0,0,3,10,9.1,+4,karasse01
35,22,2015-01-07,21-073,BRK,,BOS,L (-8),1,22:46,1,4,.250,0,1,.000,3,4,.750,1,2,3,3,0,0,1,1,5,4.2,+6,karasse01
36,23,2015-01-09,21-075,BRK,,PHI,L (-2),1,12:22,1,2,.500,0,1,.000,0,0,,0,0,0,1,2,0,1,4,2,1.1,+13,karasse01
37,24,2015-01-10,21-076,BRK,@,DET,L (-5),0,11:14,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,0,2,2.0,-6,karasse01
38,25,2015-01-12,21-078,BRK,,HOU,L (-14),0,8:52,1,4,.250,0,1,.000,0,0,,0,1,1,1,2,0,0,0,2,2.6,+9,karasse01
39,26,2015-01-14,21-080,BRK,,MEM,L (-11),0,2:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,karasse01
43,27,2015-01-22,21-088,BRK,@,LAC,L (-39),0,14:29,1,4,.250,1,1,1.000,0,0,,1,1,2,1,0,0,1,0,3,1.3,-5,karasse01
44,28,2015-01-24,21-090,BRK,@,UTA,L (-35),0,18:03,2,5,.400,2,4,.500,0,0,,1,2,3,1,1,0,2,2,6,3.5,-10,karasse01
45,29,2015-01-28,21-094,BRK,@,ATL,L (-11),0,9:38,0,2,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,1,0,-0.8,-11,karasse01
50,30,2015-02-07,21-104,BRK,@,WAS,L (-37),0,8:34,1,4,.250,0,1,.000,0,0,,0,0,0,2,0,0,1,0,2,0.0,-6,karasse01
54,31,2015-02-23,21-120,BRK,@,DEN,W (+28),0,9:44,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,1,1,0,-1.5,+10,karasse01
59,32,2015-03-04,21-129,BRK,,CHO,L (-24),0,6:21,3,3,1.000,1,1,1.000,0,0,,0,2,2,2,0,0,0,0,7,8.1,+8,karasse01
62,33,2015-03-10,21-135,BRK,,NOP,L (-20),0,5:50,0,1,.000,0,0,,0,0,,1,1,2,1,0,0,1,0,0,0.0,-4,karasse01
5,1,2014-11-04,23-209,LAL,,PHO,L (-6),0,7:05,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0.6,+3,kellyry01
9,2,2014-11-14,23-219,LAL,,SAS,L (-13),0,12:04,1,3,.333,1,1,1.000,2,2,1.000,0,2,2,1,1,0,0,1,5,5.2,-12,kellyry01
10,3,2014-11-16,23-221,LAL,,GSW,L (-21),0,5:25,1,2,.500,0,0,,2,2,1.000,1,2,3,0,0,0,0,0,4,4.3,+4,kellyry01
33,4,2015-01-02,23-268,LAL,,MEM,L (-3),0,9:46,1,4,.250,0,2,.000,0,0,,0,2,2,0,0,1,2,2,2,-1.9,-9,kellyry01
34,5,2015-01-04,23-270,LAL,,IND,W (+1),0,11:32,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0,-0.2,+8,kellyry01
35,6,2015-01-05,23-271,LAL,@,POR,L (-4),1,25:37,1,6,.167,0,3,.000,0,0,,0,7,7,3,0,0,3,2,2,-1.4,+10,kellyry01
36,7,2015-01-07,23-273,LAL,@,LAC,L (-25),0,12:00,1,1,1.000,0,0,,1,2,.500,1,5,6,0,0,0,0,2,3,3.7,+11,kellyry01
37,8,2015-01-09,23-275,LAL,,ORL,W (+17),1,36:35,3,10,.300,3,5,.600,4,4,1.000,0,8,8,1,1,0,0,2,13,10.5,+16,kellyry01
38,9,2015-01-11,23-277,LAL,,POR,L (-12),0,17:24,2,4,.500,1,1,1.000,0,0,,0,1,1,1,0,0,1,2,5,2.2,-5,kellyry01
39,10,2015-01-13,23-279,LAL,,MIA,L (-3),0,22:09,3,3,1.000,1,1,1.000,0,0,,0,2,2,2,1,0,0,0,7,9.1,+5,kellyry01
40,11,2015-01-15,23-281,LAL,,CLE,L (-7),0,21:03,1,6,.167,0,3,.000,0,0,,1,2,3,0,0,0,1,4,2,-3.1,-6,kellyry01
41,12,2015-01-16,23-282,LAL,@,UTA,L (-9),0,15:26,0,2,.000,0,0,,0,0,,0,4,4,0,0,0,2,1,0,-2.6,+7,kellyry01
42,13,2015-01-19,23-285,LAL,@,PHO,L (-15),0,18:07,1,3,.333,1,1,1.000,3,4,.750,1,1,2,0,0,1,1,1,6,4.2,+4,kellyry01
44,14,2015-01-23,23-289,LAL,@,SAS,L (-14),1,21:34,2,4,.500,0,0,,3,5,.600,0,3,3,0,0,1,0,3,7,4.6,-5,kellyry01
45,15,2015-01-25,23-291,LAL,,HOU,L (-12),1,19:59,0,3,.000,0,1,.000,2,2,1.000,0,1,1,3,1,0,0,1,2,2.9,-14,kellyry01
46,16,2015-01-27,23-293,LAL,,WAS,L (-6),1,19:37,0,3,.000,0,1,.000,1,2,.500,1,1,2,0,0,0,0,1,1,-0.9,+3,kellyry01
47,17,2015-01-29,23-295,LAL,,CHI,W (+5),1,21:01,1,3,.333,1,1,1.000,0,0,,1,1,2,3,0,0,1,4,3,1.8,+1,kellyry01
48,18,2015-02-01,23-298,LAL,@,NYK,L (-12),1,21:33,2,4,.500,1,3,.333,0,0,,0,1,1,0,0,0,1,2,5,1.5,-18,kellyry01
49,19,2015-02-04,23-301,LAL,@,MIL,L (-8),1,17:10,0,3,.000,0,2,.000,0,0,,0,2,2,1,1,0,1,2,0,-1.6,-10,kellyry01
50,20,2015-02-06,23-303,LAL,@,ORL,L (-6),1,33:27,6,14,.429,5,6,.833,3,3,1.000,1,4,5,3,2,1,0,3,20,18.1,-10,kellyry01
51,21,2015-02-08,23-305,LAL,@,CLE,L (-15),1,20:47,1,7,.143,0,3,.000,0,0,,0,2,2,0,1,1,0,3,2,-1.4,+7,kellyry01
52,22,2015-02-10,23-307,LAL,,DEN,L (-10),1,20:27,1,7,.143,1,3,.333,3,4,.750,0,3,3,1,0,0,0,3,6,1.5,-4,kellyry01
53,23,2015-02-11,23-308,LAL,@,POR,L (-16),1,24:31,3,6,.500,2,2,1.000,0,0,,0,3,3,0,0,0,2,1,8,3.5,-8,kellyry01
54,24,2015-02-20,23-317,LAL,,BRK,L (-9),1,23:25,4,8,.500,1,3,.333,3,3,1.000,1,0,1,0,0,1,1,1,12,8.0,-7,kellyry01
55,25,2015-02-22,23-319,LAL,,BOS,W (+7),1,21:02,2,5,.400,0,2,.000,2,2,1.000,0,3,3,0,0,0,0,1,6,3.8,-8,kellyry01
56,26,2015-02-25,23-322,LAL,@,UTA,W (+3),1,20:49,0,5,.000,0,0,,0,0,,0,3,3,1,1,1,2,3,0,-3.4,-2,kellyry01
57,27,2015-02-27,23-324,LAL,,MIL,W (+8),1,24:58,2,8,.250,0,4,.000,4,5,.800,0,3,3,1,1,0,2,5,8,1.4,+10,kellyry01
58,28,2015-03-01,23-326,LAL,,OKC,L (-7),1,26:47,3,8,.375,2,5,.400,3,5,.600,1,2,3,3,1,0,0,2,11,9.4,-12,kellyry01
59,29,2015-03-03,23-328,LAL,@,CHO,L (-1),1,22:13,1,6,.167,1,3,.333,4,4,1.000,0,4,4,4,1,0,1,0,7,7.2,-4,kellyry01
60,30,2015-03-04,23-329,LAL,@,MIA,L (-6),1,23:04,1,2,.500,1,1,1.000,1,2,.500,0,3,3,3,1,0,1,4,4,4.0,-9,kellyry01
61,31,2015-03-06,23-331,LAL,@,MEM,L (-7),1,17:24,0,5,.000,0,2,.000,0,0,,0,1,1,1,0,1,1,1,0,-3.2,-8,kellyry01
62,32,2015-03-08,23-333,LAL,,DAL,L (-7),0,23:08,0,4,.000,0,2,.000,2,3,.667,0,2,2,0,0,1,1,1,2,-1.3,-5,kellyry01
63,33,2015-03-10,23-335,LAL,,DET,W (+8),0,15:13,0,3,.000,0,1,.000,4,4,1.000,0,0,0,2,1,0,0,0,4,4.3,-1,kellyry01
64,34,2015-03-12,23-337,LAL,,NYK,L (-7),0,15:27,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,3,0,-0.5,-9,kellyry01
65,35,2015-03-15,23-340,LAL,,ATL,L (-5),0,24:29,5,12,.417,3,6,.500,0,0,,1,3,4,1,1,0,1,0,13,8.9,+12,kellyry01
66,36,2015-03-16,23-341,LAL,@,GSW,L (-3),0,12:30,1,4,.250,0,1,.000,0,0,,0,2,2,0,0,0,0,2,2,-0.6,-7,kellyry01
67,37,2015-03-19,23-344,LAL,,UTA,L (-7),0,14:17,1,4,.250,0,0,,0,0,,0,1,1,1,1,0,1,0,2,0.6,-4,kellyry01
68,38,2015-03-22,23-347,LAL,,PHI,W (+14),0,22:18,1,5,.200,0,4,.000,2,2,1.000,0,2,2,2,0,0,1,2,4,1.1,+7,kellyry01
69,39,2015-03-24,23-349,LAL,@,OKC,L (-10),1,29:07,5,9,.556,2,4,.500,4,4,1.000,1,4,5,2,2,1,0,4,16,16.1,-13,kellyry01
70,40,2015-03-25,23-350,LAL,@,MIN,W (+2),1,37:17,4,13,.308,1,8,.125,2,2,1.000,1,7,8,2,1,1,0,1,11,9.0,+15,kellyry01
71,41,2015-03-27,23-352,LAL,@,TOR,L (-11),1,31:22,3,8,.375,1,2,.500,0,0,,0,1,1,0,1,0,0,3,7,2.7,+1,kellyry01
72,42,2015-03-29,23-354,LAL,@,BRK,L (-8),1,35:45,2,5,.400,0,2,.000,2,2,1.000,0,2,2,6,2,1,1,3,6,8.6,-9,kellyry01
73,43,2015-03-30,23-355,LAL,@,PHI,W (+2),1,43:21,5,9,.556,3,6,.500,3,3,1.000,0,7,7,4,0,4,1,3,16,17.2,+13,kellyry01
74,44,2015-04-01,23-357,LAL,,NOP,L (-21),1,29:57,5,9,.556,1,4,.250,1,2,.500,0,1,1,3,0,0,0,4,12,8.1,-14,kellyry01
75,45,2015-04-03,23-359,LAL,,POR,L (-30),1,37:33,2,6,.333,0,2,.000,0,0,,0,3,3,2,1,2,4,2,4,0.5,-12,kellyry01
76,46,2015-04-05,23-361,LAL,,LAC,L (-28),1,35:32,2,5,.400,2,3,.667,3,3,1.000,1,6,7,6,0,0,1,4,9,10.4,-11,kellyry01
77,47,2015-04-07,23-363,LAL,@,LAC,L (-5),1,37:12,3,17,.176,1,8,.125,1,1,1.000,0,2,2,5,2,0,0,6,8,1.0,-18,kellyry01
78,48,2015-04-08,23-364,LAL,@,DEN,L (-18),1,33:12,6,8,.750,2,3,.667,3,4,.750,0,1,1,2,1,2,0,3,17,16.3,-21,kellyry01
79,49,2015-04-10,24-001,LAL,,MIN,W (+8),1,37:36,7,12,.583,5,6,.833,2,2,1.000,0,4,4,7,1,0,1,5,21,19.5,+15,kellyry01
80,50,2015-04-12,24-003,LAL,,DAL,L (-14),1,39:20,2,10,.200,0,5,.000,6,7,.857,0,2,2,6,1,1,1,5,10,6.9,-5,kellyry01
81,51,2015-04-13,24-004,LAL,@,SAC,L (-10),1,26:39,1,6,.167,0,2,.000,1,1,1.000,0,3,3,1,1,1,1,3,3,0.3,-3,kellyry01
82,52,2015-04-15,24-006,LAL,,SAC,L (-23),1,38:00,4,12,.333,2,6,.333,2,4,.500,0,2,2,6,1,2,0,4,12,10.0,-18,kellyry01
1,1,2014-10-29,21-033,CHO,,MIL,W (+2),1,33:42,6,8,.750,0,0,,5,6,.833,3,5,8,3,0,3,1,4,17,18.6,+1,kiddgmi01
2,2,2014-11-01,21-036,CHO,,MEM,L (-2),1,28:01,2,4,.500,0,0,,7,10,.700,1,11,12,1,0,0,1,1,11,11.1,-4,kiddgmi01
3,3,2014-11-02,21-037,CHO,@,NYK,L (-3),1,9:34,3,4,.750,0,0,,0,2,.000,0,3,3,0,1,1,0,0,6,6.2,-9,kiddgmi01
6,4,2014-11-07,21-042,CHO,,ATL,W (+3),1,24:10,4,6,.667,0,0,,2,3,.667,2,2,4,2,0,1,3,3,10,6.9,-6,kiddgmi01
7,5,2014-11-09,21-044,CHO,@,LAL,L (-15),1,24:13,1,4,.250,0,0,,1,2,.500,0,1,1,1,0,0,1,2,3,-0.6,-17,kiddgmi01
8,6,2014-11-11,21-046,CHO,@,POR,L (-2),1,20:16,4,6,.667,0,0,,4,4,1.000,1,4,5,1,0,0,0,3,12,10.8,-7,kiddgmi01
21,7,2014-12-10,21-075,CHO,,BOS,W (+9),0,19:12,3,6,.500,0,0,,3,3,1.000,2,4,6,0,0,0,0,3,9,7.4,-1,kiddgmi01
22,8,2014-12-12,21-077,CHO,@,MEM,L (-6),0,18:33,3,5,.600,0,0,,2,2,1.000,2,3,5,0,0,1,0,2,8,7.9,+9,kiddgmi01
23,9,2014-12-13,21-078,CHO,,BRK,L (-27),0,27:54,5,13,.385,0,0,,5,6,.833,1,4,5,1,1,0,0,2,15,10.3,-10,kiddgmi01
24,10,2014-12-15,21-080,CHO,@,CLE,L (-9),1,21:11,0,4,.000,0,0,,1,2,.500,1,3,4,0,0,0,0,3,1,-1.8,-23,kiddgmi01
25,11,2014-12-17,21-082,CHO,,PHO,L (-5),1,27:19,3,8,.375,0,0,,0,3,.000,2,1,3,1,1,0,0,0,6,3.8,-3,kiddgmi01
26,12,2014-12-19,21-084,CHO,@,PHI,W (+18),1,30:44,4,9,.444,0,0,,1,2,.500,2,6,8,1,2,0,1,0,9,8.8,+9,kiddgmi01
27,13,2014-12-20,21-085,CHO,,UTA,W (+18),1,33:04,4,8,.500,0,0,,5,8,.625,3,8,11,2,1,3,3,2,13,13.0,+20,kiddgmi01
28,14,2014-12-22,21-087,CHO,,DEN,W (+28),1,22:46,2,4,.500,0,0,,1,2,.500,1,2,3,1,1,1,0,3,5,5.1,+11,kiddgmi01
29,15,2014-12-23,21-088,CHO,@,MIL,W (+7),1,27:27,4,10,.400,0,0,,2,2,1.000,3,2,5,2,0,1,0,3,10,8.2,-7,kiddgmi01
30,16,2014-12-26,21-091,CHO,@,OKC,L (-23),1,19:23,2,6,.333,0,0,,5,5,1.000,3,2,5,1,2,1,3,4,9,7.1,-9,kiddgmi01
31,17,2014-12-27,21-092,CHO,,ORL,L (-8),1,35:03,3,8,.375,0,0,,3,4,.750,2,6,8,2,0,2,0,3,9,9.0,-2,kiddgmi01
32,18,2014-12-29,21-094,CHO,,MIL,L (-10),1,25:30,5,10,.500,0,0,,0,0,,1,2,3,2,1,0,2,2,10,5.9,+1,kiddgmi01
33,19,2014-12-31,21-096,CHO,@,HOU,L (-19),1,28:10,6,15,.400,0,0,,4,4,1.000,2,6,8,2,0,2,3,3,16,9.7,-7,kiddgmi01
34,20,2015-01-02,21-098,CHO,,CLE,L (-4),1,29:17,5,11,.455,0,0,,2,5,.400,4,6,10,1,0,0,5,4,12,3.8,-1,kiddgmi01
35,21,2015-01-03,21-099,CHO,@,ORL,W (+8),1,36:16,7,13,.538,0,0,,3,6,.500,5,7,12,3,0,1,2,1,17,15.5,+6,kiddgmi01
36,22,2015-01-05,21-101,CHO,@,BOS,W (+9),1,18:08,2,4,.500,0,0,,2,2,1.000,1,6,7,2,0,0,3,5,6,2.9,+14,kiddgmi01
37,23,2015-01-07,21-103,CHO,,NOP,W (+4),1,35:43,4,10,.400,0,0,,5,5,1.000,2,10,12,3,1,1,1,2,13,14.0,0,kiddgmi01
38,24,2015-01-08,21-104,CHO,@,TOR,W (+8),1,30:17,4,11,.364,0,0,,2,3,.667,1,11,12,3,0,0,1,4,10,7.0,+22,kiddgmi01
39,25,2015-01-10,21-106,CHO,@,NYK,W (+28),1,25:23,4,6,.667,0,0,,2,6,.333,0,9,9,1,0,0,0,0,10,9.2,+34,kiddgmi01
40,26,2015-01-14,21-110,CHO,,SAS,L (-5),1,26:56,2,8,.250,0,0,,4,4,1.000,1,4,5,2,0,0,1,1,8,5.1,-13,kiddgmi01
41,27,2015-01-17,21-113,CHO,,IND,W (+9),1,36:16,4,13,.308,0,0,,1,3,.333,2,14,16,3,1,0,1,1,9,8.0,+6,kiddgmi01
42,28,2015-01-19,21-115,CHO,,MIN,W (+25),1,23:30,5,10,.500,0,0,,0,0,,3,1,4,1,0,0,0,2,10,7.3,+19,kiddgmi01
43,29,2015-01-21,21-117,CHO,,MIA,W (+2),1,28:15,2,7,.286,0,0,,4,8,.500,5,9,14,2,1,0,3,1,8,7.5,+9,kiddgmi01
44,30,2015-01-23,21-119,CHO,@,CLE,L (-39),1,23:09,5,11,.455,0,0,,5,8,.625,2,5,7,2,1,1,2,0,15,12.1,-20,kiddgmi01
45,31,2015-01-24,21-120,CHO,,NYK,W (+5),1,29:54,2,10,.200,0,0,,6,9,.667,0,7,7,0,2,0,0,0,10,6.7,+2,kiddgmi01
46,32,2015-01-28,21-124,CHO,@,SAS,L (-9),1,25:02,7,13,.538,0,0,,0,0,,1,2,3,1,0,0,1,1,14,8.3,+2,kiddgmi01
47,33,2015-01-31,21-127,CHO,@,DEN,W (+18),1,30:24,7,13,.538,0,0,,3,5,.600,2,11,13,3,1,1,1,2,17,16.6,+21,kiddgmi01
48,34,2015-02-02,21-129,CHO,@,WAS,W (+4),1,36:40,4,6,.667,0,0,,5,10,.500,2,11,13,3,1,0,0,3,13,15.0,+7,kiddgmi01
49,35,2015-02-05,21-132,CHO,,WAS,W (+7),1,22:08,2,4,.500,0,0,,7,8,.875,2,4,6,2,0,0,2,2,11,9.8,-9,kiddgmi01
50,36,2015-02-07,21-134,CHO,@,PHI,L (-8),1,13:46,2,4,.500,0,0,,1,1,1.000,1,2,3,1,0,0,0,0,5,5.0,+11,kiddgmi01
53,37,2015-02-21,21-148,CHO,,OKC,L (-7),1,29:26,8,14,.571,0,0,,4,4,1.000,2,2,4,0,3,0,0,2,20,17.6,-2,kiddgmi01
54,38,2015-02-22,21-149,CHO,@,DAL,L (-11),1,30:42,7,13,.538,0,0,,1,2,.500,2,4,6,1,0,0,1,6,15,8.2,-4,kiddgmi01
55,39,2015-02-25,21-152,CHO,@,CHI,W (+12),1,41:42,7,12,.583,0,0,,4,6,.667,4,8,12,1,1,0,0,1,18,18.1,+8,kiddgmi01
56,40,2015-02-27,21-154,CHO,@,BOS,L (-8),1,31:53,6,12,.500,0,0,,0,0,,2,9,11,3,0,1,0,1,12,12.5,-8,kiddgmi01
57,41,2015-03-01,21-156,CHO,@,ORL,W (+15),1,38:32,4,8,.500,0,0,,3,4,.750,1,12,13,2,1,0,4,2,11,8.5,+10,kiddgmi01
58,42,2015-03-03,21-158,CHO,,LAL,W (+1),1,37:18,6,11,.545,0,0,,0,2,.000,1,5,6,0,1,1,1,4,12,7.2,+13,kiddgmi01
59,43,2015-03-04,21-159,CHO,@,BRK,W (+24),1,33:52,4,7,.571,0,0,,2,2,1.000,5,8,13,0,0,0,4,1,10,8.2,+33,kiddgmi01
60,44,2015-03-06,21-161,CHO,,TOR,W (+9),1,34:44,3,8,.375,0,0,,2,2,1.000,2,9,11,4,0,0,2,1,8,8.1,+3,kiddgmi01
61,45,2015-03-08,21-163,CHO,@,DET,W (+7),1,31:56,4,9,.444,0,0,,2,2,1.000,1,5,6,0,0,2,1,3,10,6.7,-5,kiddgmi01
62,46,2015-03-09,21-164,CHO,,WAS,L (-26),1,29:52,2,5,.400,0,0,,3,4,.750,3,3,6,1,0,1,1,1,7,6.9,-17,kiddgmi01
63,47,2015-03-11,21-166,CHO,,SAC,L (-7),1,31:53,9,12,.750,0,0,,5,8,.625,1,8,9,2,1,2,1,5,23,20.9,+9,kiddgmi01
64,48,2015-03-13,21-168,CHO,,CHI,W (+10),1,37:06,5,17,.294,0,0,,3,3,1.000,3,4,7,0,3,2,0,0,13,10.8,-1,kiddgmi01
65,49,2015-03-16,21-171,CHO,@,UTA,L (-28),1,30:04,2,7,.286,0,0,,3,4,.750,1,1,2,1,0,1,0,2,7,4.1,-25,kiddgmi01
66,50,2015-03-17,21-172,CHO,@,LAC,L (-7),1,37:29,3,9,.333,0,0,,4,4,1.000,4,3,7,1,0,1,1,4,10,7.4,+4,kiddgmi01
67,51,2015-03-20,21-175,CHO,@,SAC,L (-10),1,34:52,5,9,.556,0,0,,3,4,.750,3,4,7,0,1,1,3,2,13,9.5,-10,kiddgmi01
68,52,2015-03-22,21-177,CHO,@,MIN,W (+11),1,38:39,8,10,.800,0,0,,2,2,1.000,4,5,9,0,0,1,1,1,18,17.8,+15,kiddgmi01
69,53,2015-03-23,21-178,CHO,@,CHI,L (-12),1,29:35,2,8,.250,0,0,,3,4,.750,1,8,9,1,0,2,0,3,7,5.8,-10,kiddgmi01
70,54,2015-03-25,21-180,CHO,,BRK,L (-3),1,37:47,3,8,.375,0,0,,0,0,,1,9,10,4,0,2,1,3,6,7.0,+2,kiddgmi01
71,55,2015-03-27,21-182,CHO,@,WAS,L (-3),1,22:48,4,11,.364,0,0,,3,4,.750,2,6,8,0,1,1,1,1,11,8.0,+2,kiddgmi01
1,1,2015-03-19,25-072,MIN,@,NYK,W (+3),0,10:17,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,-1.4,+5,kilpase01
3,2,2015-03-23,25-076,MIN,@,UTA,W (+2),0,19:44,4,7,.571,3,4,.750,2,2,1.000,1,2,3,2,1,0,1,2,13,11.6,+14,kilpase01
4,3,2015-03-25,25-078,MIN,,LAL,L (-2),0,24:18,1,7,.143,1,6,.167,2,2,1.000,0,1,1,2,1,0,0,0,5,3.2,+9,kilpase01
5,4,2015-03-27,25-080,MIN,@,HOU,L (-10),0,17:12,2,5,.400,0,2,.000,0,0,,0,1,1,0,1,0,0,1,4,2.2,-11,kilpase01
3,1,2014-11-04,22-355,CLE,@,POR,L (-19),0,3:06,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2,2.7,-1,kirkal01
6,2,2014-11-10,22-361,CLE,,NOP,W (+7),0,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,kirkal01
15,3,2014-11-29,23-015,CLE,,IND,W (+12),0,2:58,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0.6,-7,kirkal01
31,4,2014-12-31,23-047,CLE,,MIL,L (-16),0,1:54,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,-1,kirkal01
33,5,2015-01-04,23-051,CLE,,DAL,L (-19),0,5:58,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,kirkal01
1,1,2014-10-29,22-331,MIL,@,CHO,L (-2),1,38:47,5,17,.294,2,4,.500,10,10,1.000,0,8,8,13,0,1,4,3,22,19.1,-12,knighbr03
2,2,2014-10-31,22-333,MIL,,PHI,W (+12),1,29:11,2,8,.250,1,4,.250,8,10,.800,0,7,7,8,2,0,3,2,13,13.3,+6,knighbr03
3,3,2014-11-01,22-334,MIL,@,WAS,L (-11),1,37:31,9,15,.600,3,4,.750,3,4,.750,2,3,5,6,1,0,3,0,24,21.2,-12,knighbr03
4,4,2014-11-04,22-337,MIL,@,IND,W (+6),1,28:36,10,16,.625,2,3,.667,1,1,1.000,2,5,7,2,2,0,4,2,23,17.3,+2,knighbr03
5,5,2014-11-05,22-338,MIL,,CHI,L (-9),1,31:39,3,15,.200,0,3,.000,4,4,1.000,1,8,9,7,5,0,1,2,10,11.9,-19,knighbr03
6,6,2014-11-07,22-340,MIL,@,DET,L (-3),1,33:50,5,11,.455,1,2,.500,6,6,1.000,2,4,6,9,0,0,5,2,17,14.4,-2,knighbr03
7,7,2014-11-08,22-341,MIL,,MEM,W (+1),1,23:17,6,11,.545,1,2,.500,1,2,.500,0,3,3,6,0,0,6,2,14,6.6,-5,knighbr03
8,8,2014-11-11,22-344,MIL,,OKC,W (+7),1,34:06,6,15,.400,1,5,.200,3,4,.750,0,4,4,4,1,0,6,2,16,5.7,-9,knighbr03
9,9,2014-11-14,22-347,MIL,@,ORL,L (-16),1,34:10,9,17,.529,2,8,.250,4,5,.800,0,6,6,5,1,0,3,2,24,17.8,-11,knighbr03
10,10,2014-11-16,22-349,MIL,@,MIA,W (+7),1,34:15,7,13,.538,4,7,.571,2,2,1.000,0,5,5,4,1,0,3,4,20,14.4,+11,knighbr03
11,11,2014-11-18,22-351,MIL,,NYK,W (+4),1,32:52,6,15,.400,1,4,.250,1,2,.500,0,4,4,9,1,0,3,2,14,10.2,+1,knighbr03
12,12,2014-11-19,22-352,MIL,@,BRK,W (+4),1,48:35,5,20,.250,2,10,.200,6,6,1.000,0,3,3,8,2,0,4,1,18,10.1,+1,knighbr03
13,13,2014-11-21,22-354,MIL,@,TOR,L (-42),1,25:57,4,8,.500,1,3,.333,2,2,1.000,0,2,2,2,0,0,2,3,11,5.8,-25,knighbr03
14,14,2014-11-22,22-355,MIL,,WAS,L (-11),1,36:54,10,18,.556,3,5,.600,4,5,.800,0,5,5,6,1,1,5,2,27,19.6,-10,knighbr03
15,15,2014-11-25,22-358,MIL,,DET,W (+12),1,31:49,7,12,.583,3,5,.600,3,4,.750,0,3,3,8,2,0,2,1,20,20.1,+10,knighbr03
