Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
50,37,2015-02-06,29-250,LAL,@,ORL,L (-6),0,16:22,0,6,.000,0,3,.000,0,0,,0,1,1,3,0,0,0,1,0,-2.2,+1,youngni01
51,38,2015-02-08,29-252,LAL,@,CLE,L (-15),0,22:29,3,10,.300,2,7,.286,0,0,,1,0,1,3,0,0,1,3,8,2.8,-8,youngni01
52,39,2015-02-10,29-254,LAL,,DEN,L (-10),0,26:35,4,13,.308,2,6,.333,2,3,.667,1,3,4,0,0,0,0,4,12,4.1,-9,youngni01
53,40,2015-02-11,29-255,LAL,@,POR,L (-16),0,14:07,4,12,.333,0,4,.000,1,1,1.000,1,1,2,0,0,0,1,2,9,1.4,-8,youngni01
54,41,2015-02-20,29-264,LAL,,BRK,L (-9),0,24:35,2,9,.222,1,5,.200,0,0,,0,3,3,0,0,0,1,1,5,-1.0,-2,youngni01
55,42,2015-02-22,29-266,LAL,,BOS,W (+7),0,26:19,5,9,.556,3,5,.600,6,8,.750,0,1,1,1,1,1,1,1,19,15.2,+15,youngni01
1,1,2014-10-29,26-130,MIN,@,MEM,L (-4),1,34:06,10,18,.556,2,3,.667,4,4,1.000,2,2,4,4,2,0,1,2,26,22.4,-6,youngth01
2,2,2014-10-30,26-131,MIN,,DET,W (+6),1,34:04,7,13,.538,2,4,.500,3,3,1.000,1,4,5,2,3,0,1,3,19,16.8,+15,youngth01
3,3,2014-11-01,26-133,MIN,,CHI,L (-1),1,17:12,4,9,.444,0,1,.000,0,0,,0,1,1,2,0,0,0,3,8,3.8,-8,youngth01
4,4,2014-11-05,26-137,MIN,@,BRK,W (+7),1,36:04,6,14,.429,0,0,,0,0,,4,8,12,0,3,2,2,1,12,11.8,+22,youngth01
5,5,2014-11-07,26-139,MIN,@,ORL,L (-9),1,38:40,6,16,.375,1,1,1.000,0,2,.000,0,4,4,1,1,0,1,2,13,4.5,-10,youngth01
6,6,2014-11-08,26-140,MIN,@,MIA,L (-10),1,35:08,8,17,.471,0,1,.000,0,1,.000,3,3,6,1,1,0,2,2,16,8.8,-11,youngth01
7,7,2014-11-12,26-144,MIN,,HOU,L (-12),1,27:12,2,10,.200,1,1,1.000,1,2,.500,1,2,3,1,1,1,0,3,6,1.9,-11,youngth01
13,8,2014-11-26,26-158,MIN,,MIL,L (-17),1,27:32,1,10,.100,0,0,,1,4,.250,0,4,4,4,1,0,3,2,3,-3.6,-13,youngth01
14,9,2014-11-28,26-160,MIN,@,LAL,W (+1),1,35:43,8,13,.615,0,1,.000,6,8,.750,0,3,3,1,0,0,4,3,22,11.7,+5,youngth01
15,10,2014-11-30,26-162,MIN,@,POR,L (-14),1,42:30,6,11,.545,0,2,.000,2,3,.667,0,5,5,4,3,2,1,4,14,14.4,-10,youngth01
16,11,2014-12-01,26-163,MIN,@,LAC,L (-26),1,21:10,4,9,.444,0,1,.000,0,2,.000,0,2,2,0,1,1,0,4,8,3.2,-34,youngth01
17,12,2014-12-03,26-165,MIN,,PHI,L (-8),1,36:19,6,16,.375,0,1,.000,4,4,1.000,2,4,6,1,1,1,4,1,16,7.8,+5,youngth01
18,13,2014-12-05,26-167,MIN,,HOU,L (-2),1,38:36,9,20,.450,0,2,.000,1,4,.250,2,3,5,1,2,0,1,3,19,10.2,-14,youngth01
19,14,2014-12-06,26-168,MIN,@,SAS,L (-22),1,24:49,5,8,.625,0,0,,4,6,.667,0,1,1,4,4,1,1,2,14,15.6,-13,youngth01
20,15,2014-12-08,26-170,MIN,,GSW,L (-16),1,30:15,5,11,.455,1,1,1.000,2,3,.667,3,4,7,1,1,0,2,2,13,9.1,-17,youngth01
21,16,2014-12-10,26-172,MIN,,POR,W (+8),1,36:18,6,20,.300,0,5,.000,1,1,1.000,2,3,5,3,3,0,2,2,13,6.0,+8,youngth01
22,17,2014-12-12,26-174,MIN,,OKC,L (-19),1,33:43,8,15,.533,0,1,.000,0,0,,1,4,5,0,1,1,3,1,16,8.9,-18,youngth01
23,18,2014-12-14,26-176,MIN,,LAL,L (-6),1,35:14,4,7,.571,0,1,.000,0,0,,1,5,6,4,1,0,2,3,8,7.5,+7,youngth01
24,19,2014-12-16,26-178,MIN,@,WAS,L (-14),1,35:21,12,19,.632,0,0,,5,12,.417,2,2,4,2,2,0,1,3,29,20.9,-16,youngth01
25,20,2014-12-19,26-181,MIN,@,BOS,L (-16),1,30:22,6,19,.316,0,1,.000,1,2,.500,0,2,2,6,1,0,2,2,13,4.7,-11,youngth01
26,21,2014-12-21,26-183,MIN,,IND,L (-4),1,28:18,4,9,.444,0,0,,0,2,.000,1,1,2,2,2,0,2,3,8,3.7,+4,youngth01
27,22,2014-12-23,26-185,MIN,@,CLE,L (-21),1,31:58,6,18,.333,0,0,,1,2,.500,4,2,6,2,3,2,2,1,13,9.2,+4,youngth01
28,23,2014-12-26,26-188,MIN,@,DEN,L (-4),1,32:06,10,21,.476,0,1,.000,3,4,.750,2,4,6,4,2,0,0,2,23,18.5,-7,youngth01
29,24,2014-12-27,26-189,MIN,@,GSW,L (-13),1,27:28,7,11,.636,1,2,.500,2,4,.500,0,6,6,2,2,1,4,2,17,12.4,-22,youngth01
30,25,2014-12-30,26-192,MIN,@,UTA,L (-6),1,31:12,4,11,.364,1,2,.500,0,2,.000,1,3,4,6,2,0,1,5,9,6.9,-5,youngth01
31,26,2015-01-01,26-194,MIN,,SAC,L (-3),1,25:28,4,8,.500,0,2,.000,1,2,.500,1,2,3,4,2,2,0,4,9,10.5,-13,youngth01
32,27,2015-01-03,26-196,MIN,,UTA,L (-12),1,23:36,3,8,.375,0,1,.000,1,2,.500,0,1,1,2,0,1,2,0,7,2.6,0,youngth01
33,28,2015-01-05,26-198,MIN,,DEN,L (-9),1,30:03,4,11,.364,1,3,.333,4,4,1.000,1,4,5,5,2,0,2,2,13,11.5,+14,youngth01
34,29,2015-01-07,26-200,MIN,,PHO,L (-2),1,28:57,6,18,.333,1,2,.500,0,0,,3,5,8,4,2,1,2,1,13,9.5,0,youngth01
35,30,2015-01-09,26-202,MIN,@,MIL,L (-14),1,31:21,5,10,.500,2,2,1.000,0,0,,2,1,3,2,5,0,2,1,12,12.7,-5,youngth01
36,31,2015-01-10,26-203,MIN,,SAS,L (-15),1,23:30,2,8,.250,0,1,.000,0,0,,0,5,5,2,1,0,0,2,4,2.3,-4,youngth01
37,32,2015-01-13,26-206,MIN,@,IND,W (+9),1,35:33,5,13,.385,1,1,1.000,0,0,,2,4,6,1,4,0,2,4,11,7.6,+6,youngth01
38,33,2015-01-16,26-209,MIN,@,PHO,L (-11),1,37:05,6,17,.353,0,2,.000,1,2,.500,4,4,8,6,1,0,1,1,13,10.9,-8,youngth01
39,34,2015-01-17,26-210,MIN,@,DEN,W (+8),1,41:39,9,17,.529,0,2,.000,4,4,1.000,1,5,6,5,3,0,0,3,22,21.2,+4,youngth01
40,35,2015-01-19,26-212,MIN,@,CHO,L (-25),1,31:45,7,15,.467,0,0,,4,4,1.000,2,2,4,2,3,0,3,1,18,13.3,-23,youngth01
41,36,2015-01-21,26-214,MIN,,DAL,L (-23),1,32:23,7,17,.412,0,1,.000,0,0,,5,6,11,6,0,0,0,1,14,14.0,-12,youngth01
42,37,2015-01-23,26-216,MIN,,NOP,L (-8),1,30:49,7,15,.467,1,1,1.000,0,0,,0,0,0,4,0,0,1,4,15,7.5,-3,youngth01
43,38,2015-01-25,26-218,MIN,@,ATL,L (-12),1,42:31,11,17,.647,0,3,.000,4,5,.800,4,2,6,7,1,0,1,4,26,24.8,-3,youngth01
44,39,2015-01-26,26-219,MIN,@,OKC,L (-8),1,42:10,8,20,.400,0,1,.000,6,6,1.000,2,6,8,3,2,0,3,0,22,15.5,-13,youngth01
45,40,2015-01-28,26-221,MIN,,BOS,W (+12),1,39:31,3,11,.273,0,1,.000,6,6,1.000,1,8,9,2,2,0,0,1,12,11.6,+14,youngth01
46,41,2015-01-30,26-223,MIN,@,PHI,L (-9),1,38:13,3,10,.300,1,1,1.000,3,4,.750,2,5,7,4,1,0,5,3,10,4.3,-9,youngth01
47,42,2015-01-31,26-224,MIN,,CLE,L (-16),1,38:05,9,13,.692,1,1,1.000,0,0,,2,1,3,1,0,0,1,3,19,13.7,-15,youngth01
48,43,2015-02-02,26-226,MIN,@,DAL,L (-6),1,39:25,5,10,.500,0,2,.000,5,6,.833,2,7,9,3,3,1,0,3,15,17.7,+6,youngth01
49,44,2015-02-04,26-228,MIN,,MIA,W (+1),1,40:30,7,12,.583,0,0,,2,2,1.000,0,3,3,3,5,0,2,5,16,14.4,+5,youngth01
50,45,2015-02-06,26-230,MIN,,MEM,W (+1),1,40:10,6,14,.429,0,1,.000,2,2,1.000,3,5,8,2,2,0,0,3,14,12.4,-4,youngth01
51,46,2015-02-08,26-232,MIN,@,DET,W (+11),1,40:16,6,7,.857,2,2,1.000,2,2,1.000,2,2,4,4,0,0,3,5,16,13.3,+11,youngth01
52,47,2015-02-09,26-233,MIN,,ATL,L (-12),1,33:00,5,11,.455,0,1,.000,1,1,1.000,3,4,7,5,3,0,2,2,11,12.3,-5,youngth01
53,48,2015-02-11,26-235,MIN,,GSW,L (-3),1,37:15,7,14,.500,0,2,.000,1,2,.500,1,6,7,0,1,0,1,1,15,9.7,+3,youngth01
54,49,2015-02-20,26-244,BRK,@,LAL,W (+9),0,12:09,4,8,.500,0,0,,0,0,,3,1,4,1,1,0,0,1,8,7.7,-13,youngth01
55,50,2015-02-23,26-247,BRK,@,DEN,W (+28),0,23:39,6,11,.545,1,2,.500,2,2,1.000,2,3,5,1,2,1,3,3,15,11.2,+21,youngth01
56,51,2015-02-25,26-249,BRK,@,NOP,L (-6),0,28:05,8,12,.667,1,1,1.000,2,4,.500,2,3,5,0,0,0,0,2,19,14.5,-3,youngth01
57,52,2015-02-27,26-251,BRK,@,HOU,L (-4),0,16:18,4,7,.571,1,2,.500,0,0,,0,2,2,0,0,0,1,2,9,4.5,-4,youngth01
58,53,2015-02-28,26-252,BRK,@,DAL,W (+10),0,29:56,7,12,.583,1,2,.500,1,2,.500,3,5,8,1,0,1,1,2,16,13.2,0,youngth01
59,54,2015-03-02,26-254,BRK,,GSW,W (+2),0,24:42,5,9,.556,2,3,.667,2,2,1.000,1,3,4,4,2,0,1,2,14,14.3,-6,youngth01
60,55,2015-03-04,26-256,BRK,,CHO,L (-24),0,24:20,3,5,.600,1,1,1.000,1,2,.500,1,2,3,0,3,0,2,0,8,7.6,-5,youngth01
61,56,2015-03-06,26-258,BRK,,PHO,L (-8),0,22:46,3,8,.375,1,3,.333,3,4,.750,0,5,5,1,1,0,1,3,10,6.2,-5,youngth01
62,57,2015-03-08,26-260,BRK,,UTA,L (-7),1,32:43,9,17,.529,1,2,.500,0,0,,1,2,3,2,4,0,2,3,19,14.2,-8,youngth01
63,58,2015-03-10,26-262,BRK,,NOP,L (-20),1,27:04,4,14,.286,1,2,.500,1,2,.500,1,5,6,2,0,0,1,2,10,3.2,-9,youngth01
64,59,2015-03-11,26-263,BRK,@,MIA,L (-6),1,33:17,6,11,.545,1,2,.500,2,4,.500,2,5,7,1,2,0,0,3,15,13.3,-6,youngth01
65,60,2015-03-14,26-266,BRK,@,PHI,W (+7),1,35:08,9,15,.600,1,2,.500,2,4,.500,0,9,9,0,2,1,1,2,21,16.9,+14,youngth01
66,61,2015-03-16,26-268,BRK,@,MIN,W (+16),1,32:40,8,17,.471,0,0,,3,4,.750,2,1,3,2,2,0,3,1,19,11.6,+20,youngth01
67,62,2015-03-18,26-270,BRK,@,CLE,L (-25),1,16:23,4,8,.500,1,3,.333,0,0,,0,3,3,0,2,0,3,4,9,3.3,-1,youngth01
68,63,2015-03-20,26-272,BRK,,MIL,W (+2),1,52:58,8,20,.400,3,5,.600,5,7,.714,1,4,5,3,1,0,1,1,24,16.0,+12,youngth01
69,64,2015-03-21,26-273,BRK,@,IND,W (+12),1,27:28,3,6,.500,0,1,.000,0,0,,0,7,7,3,0,0,1,3,6,5.0,-6,youngth01
70,65,2015-03-23,26-275,BRK,,BOS,L (-19),1,36:32,5,12,.417,1,2,.500,1,1,1.000,3,6,9,1,2,0,2,2,12,9.4,-11,youngth01
71,66,2015-03-25,26-277,BRK,@,CHO,W (+3),1,22:46,5,12,.417,0,2,.000,1,1,1.000,1,3,4,1,0,1,1,1,11,6.2,-1,youngth01
74,67,2015-03-31,26-283,BRK,,IND,W (+5),1,39:25,4,11,.364,0,3,.000,0,0,,2,5,7,4,1,0,0,2,8,7.8,+13,youngth01
75,68,2015-04-01,26-284,BRK,@,NYK,W (+2),1,33:57,5,9,.556,0,1,.000,2,4,.500,1,8,9,2,0,1,4,3,12,6.9,+16,youngth01
76,69,2015-04-03,26-286,BRK,,TOR,W (+5),1,36:49,12,15,.800,0,2,.000,5,9,.556,3,3,6,0,4,0,1,2,29,26.9,+8,youngth01
77,70,2015-04-04,26-287,BRK,@,ATL,L (-32),1,21:33,7,13,.538,0,1,.000,0,0,,6,2,8,0,1,0,3,1,14,10.1,-21,youngth01
78,71,2015-04-06,26-289,BRK,,POR,W (+10),1,41:36,9,16,.563,0,0,,2,3,.667,3,2,5,2,1,1,0,1,20,17.4,+7,youngth01
79,72,2015-04-08,26-291,BRK,,ATL,L (-3),1,35:15,7,13,.538,1,3,.333,0,0,,4,7,11,2,2,0,2,6,15,12.6,+7,youngth01
80,73,2015-04-10,26-293,BRK,,WAS,W (+37),1,29:12,5,8,.625,0,1,.000,0,2,.000,1,3,4,0,1,0,0,1,10,7.8,+5,youngth01
81,74,2015-04-12,26-295,BRK,@,MIL,L (-23),1,28:48,4,14,.286,1,2,.500,0,0,,2,2,4,2,1,1,4,1,9,1.5,-14,youngth01
82,75,2015-04-13,26-296,BRK,,CHI,L (-27),1,27:00,3,11,.273,0,1,.000,2,2,1.000,4,7,11,0,1,0,1,1,8,6.0,-11,youngth01
83,76,2015-04-15,26-298,BRK,,ORL,W (+13),1,36:53,5,13,.385,0,1,.000,6,12,.500,3,6,9,3,2,1,3,1,16,11.8,+2,youngth01
