Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
67,58,2015-03-16,28-188,PHI,@,BOS,L (-19),1,23:14,4,8,.500,1,1,1.000,1,4,.250,0,1,1,3,0,0,2,3,10,4.0,-18,mbahalu01
68,59,2015-03-18,28-190,PHI,,DET,W (+11),1,25:58,1,8,.125,1,2,.500,1,2,.500,2,4,6,5,0,0,0,3,4,3.3,+7,mbahalu01
69,60,2015-03-20,28-192,PHI,,NYK,W (+16),1,28:29,5,11,.455,2,5,.400,2,2,1.000,1,4,5,3,0,1,0,1,14,12.6,+15,mbahalu01
70,61,2015-03-22,28-194,PHI,@,LAL,L (-14),1,29:17,5,12,.417,2,5,.400,1,2,.500,0,2,2,2,2,0,0,2,13,9.4,-7,mbahalu01
71,62,2015-03-24,28-196,PHI,@,SAC,L (-1),1,28:24,1,5,.200,1,3,.333,2,2,1.000,0,6,6,1,2,2,0,0,5,7.8,+6,mbahalu01
73,63,2015-03-27,28-199,PHI,,LAC,L (-21),0,21:46,4,8,.500,3,5,.600,2,4,.500,1,3,4,2,0,1,1,1,13,10.5,-13,mbahalu01
74,64,2015-03-29,28-201,PHI,@,CLE,L (-1),0,25:23,2,8,.250,1,3,.333,3,4,.750,0,4,4,1,3,0,0,0,8,7.7,-1,mbahalu01
76,65,2015-04-01,28-204,PHI,@,WAS,L (-13),0,16:50,0,8,.000,0,4,.000,0,0,,1,0,1,0,0,0,1,2,0,-6.7,-16,mbahalu01
77,66,2015-04-04,28-207,PHI,@,CHO,L (-1),0,31:29,1,7,.143,1,3,.333,5,8,.625,2,3,5,0,0,1,2,2,8,2.5,-3,mbahalu01
79,67,2015-04-08,28-211,PHI,,WAS,L (-29),0,23:38,3,10,.300,1,3,.333,0,0,,1,3,4,1,1,0,1,1,7,3.1,-11,mbahalu01
1,1,2015-01-19,22-015,GSW,,DEN,W (+43),0,12:37,4,5,.800,0,0,,3,5,.600,2,3,5,0,0,1,0,2,11,10.5,+15,mcadoja01
3,2,2015-01-23,22-019,GSW,,SAC,W (+25),0,5:35,1,2,.500,0,0,,1,2,.500,0,0,0,0,1,0,0,1,3,2.2,-9,mcadoja01
5,3,2015-01-27,22-023,GSW,,CHI,L (-2),0,1:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,mcadoja01
8,4,2015-02-06,22-033,GSW,@,ATL,L (-8),0,0:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,mcadoja01
24,5,2015-03-13,22-068,GSW,@,DEN,L (-11),0,27:44,6,10,.600,0,0,,4,6,.667,4,1,5,1,1,1,1,5,16,13.1,-3,mcadoja01
26,6,2015-03-16,22-071,GSW,,LAL,W (+3),0,5:21,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,0,0,1.3,+2,mcadoja01
27,7,2015-03-18,22-073,GSW,,ATL,W (+19),0,4:37,0,3,.000,0,0,,0,0,,2,2,4,0,0,1,1,2,0,-1.2,-4,mcadoja01
28,8,2015-03-20,22-075,GSW,,NOP,W (+16),0,5:05,0,2,.000,0,0,,0,0,,2,2,4,0,1,0,1,2,0,-0.2,-6,mcadoja01
32,9,2015-03-27,22-082,GSW,@,MEM,W (+23),0,2:51,1,2,.500,0,0,,0,1,.000,2,0,2,0,1,0,0,0,2,3.0,+4,mcadoja01
33,10,2015-03-28,22-083,GSW,@,MIL,W (+13),0,22:45,5,8,.625,0,0,,2,2,1.000,1,3,4,0,0,3,2,1,12,9.7,+3,mcadoja01
34,11,2015-03-31,22-086,GSW,@,LAC,W (+4),0,2:06,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-5,mcadoja01
35,12,2015-04-02,22-088,GSW,,PHO,W (+1),0,22:00,3,5,.600,0,0,,2,5,.400,2,6,8,0,1,1,0,3,8,8.2,-2,mcadoja01
37,13,2015-04-05,22-091,GSW,@,SAS,L (-15),0,9:13,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,0,2,1.6,+7,mcadoja01
39,14,2015-04-09,22-095,GSW,,POR,W (+11),0,0:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,mcadoja01
42,15,2015-04-15,22-101,GSW,,DEN,W (+7),0,15:51,3,4,.750,0,0,,2,4,.500,0,1,1,1,0,1,1,4,8,4.7,+9,mcadoja01
1,1,2014-10-29,23-139,SAC,,GSW,L (-18),0,1:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1,mccalra01
4,2,2014-11-03,23-144,SAC,@,DEN,W (+5),0,13:34,2,5,.400,0,2,.000,0,0,,0,0,0,1,0,0,0,1,4,1.6,+5,mccalra01
5,3,2014-11-05,23-146,SAC,,DEN,W (+22),0,6:29,3,4,.750,1,2,.500,1,2,.500,0,0,0,0,1,0,0,0,8,7.0,0,mccalra01
6,4,2014-11-07,23-148,SAC,@,PHO,W (+2),0,0:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,mccalra01
7,5,2014-11-09,23-150,SAC,@,OKC,L (-8),0,4:50,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-0.1,-3,mccalra01
8,6,2014-11-11,23-152,SAC,@,DAL,L (-8),0,12:01,1,5,.200,1,2,.500,0,0,,0,1,1,1,0,0,1,4,3,-1.7,-8,mccalra01
11,7,2014-11-18,23-159,SAC,,NOP,L (-6),0,20:45,2,4,.500,1,2,.500,0,0,,0,2,2,0,0,0,2,2,5,0.8,-16,mccalra01
12,8,2014-11-20,23-161,SAC,,CHI,W (+15),0,0:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,mccalra01
14,9,2014-11-25,23-166,SAC,@,NOP,W (+10),0,19:27,4,7,.571,0,3,.000,4,4,1.000,0,3,3,1,1,0,2,4,12,7.7,-5,mccalra01
15,10,2014-11-26,23-167,SAC,@,HOU,L (-13),0,13:27,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,1,1,0,-0.4,-11,mccalra01
17,11,2014-11-30,23-171,SAC,,MEM,L (-12),0,1:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,mccalra01
20,12,2014-12-06,23-177,SAC,,ORL,L (-9),0,8:01,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,1,1,0,0,-0.7,-6,mccalra01
24,13,2014-12-13,23-184,SAC,,DET,L (-5),0,17:14,3,8,.375,1,1,1.000,0,0,,1,0,1,2,0,0,2,0,7,2.7,+2,mccalra01
27,14,2014-12-21,23-192,SAC,,LAL,W (+7),0,11:08,0,3,.000,0,3,.000,0,0,,0,2,2,2,1,0,0,1,0,0.5,-4,mccalra01
28,15,2014-12-22,23-193,SAC,@,GSW,L (-20),0,19:58,2,6,.333,1,2,.500,0,0,,0,1,1,7,0,0,0,1,5,6.4,-3,mccalra01
29,16,2014-12-26,23-197,SAC,,PHO,L (-9),0,26:28,2,8,.250,0,0,,0,0,,2,3,5,5,0,1,0,2,4,4.9,-9,mccalra01
30,17,2014-12-27,23-198,SAC,,NYK,W (+6),0,29:43,5,8,.625,0,0,,0,0,,2,2,4,2,0,1,2,0,10,8.5,0,mccalra01
31,18,2014-12-29,23-200,SAC,@,BRK,L (-8),0,17:18,0,5,.000,0,3,.000,0,0,,0,4,4,1,0,0,3,0,0,-4.6,-13,mccalra01
32,19,2014-12-31,23-202,SAC,@,BOS,L (-22),0,22:17,4,8,.500,0,2,.000,3,6,.500,2,2,4,1,2,0,1,2,11,8.7,-14,mccalra01
33,20,2015-01-01,23-203,SAC,@,MIN,W (+3),0,10:16,1,3,.333,0,0,,0,0,,1,0,1,1,0,0,0,1,2,1.3,-17,mccalra01
34,21,2015-01-04,23-206,SAC,@,DET,L (-19),0,19:45,5,6,.833,0,0,,0,0,,0,1,1,1,1,0,0,2,10,9.0,-9,mccalra01
35,22,2015-01-07,23-209,SAC,,OKC,W (+21),0,15:20,1,5,.200,0,1,.000,0,0,,1,4,5,2,3,0,1,1,2,3.8,-1,mccalra01
36,23,2015-01-09,23-211,SAC,,DEN,L (-10),0,16:32,0,4,.000,0,0,,1,2,.500,0,0,0,3,0,1,1,0,1,-0.4,+4,mccalra01
37,24,2015-01-11,23-213,SAC,,CLE,W (+19),0,19:49,2,6,.333,1,1,1.000,0,0,,0,2,2,3,0,0,2,1,5,1.9,-6,mccalra01
38,25,2015-01-13,23-215,SAC,,DAL,L (-4),0,24:40,3,8,.375,0,2,.000,0,0,,2,3,5,1,0,0,2,3,6,1.4,+8,mccalra01
39,26,2015-01-16,23-218,SAC,,MIA,L (-12),0,15:00,4,5,.800,3,3,1.000,0,0,,0,3,3,2,0,0,2,2,11,8.6,+1,mccalra01
40,27,2015-01-17,23-219,SAC,,LAC,L (-9),0,21:10,4,7,.571,0,1,.000,0,0,,2,1,3,3,1,0,1,1,8,8.1,+1,mccalra01
41,28,2015-01-19,23-221,SAC,@,POR,L (-4),0,16:56,2,5,.400,0,1,.000,0,0,,0,1,1,1,2,0,0,1,4,3.9,-15,mccalra01
42,29,2015-01-21,23-223,SAC,,BRK,L (-3),0,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1,mccalra01
43,30,2015-01-23,23-225,SAC,@,GSW,L (-25),0,12:58,3,7,.429,0,1,.000,1,2,.500,2,1,3,0,1,0,0,1,7,5.2,-16,mccalra01
44,31,2015-01-28,23-230,SAC,@,TOR,L (-17),0,5:15,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,0,1,2,1.9,+3,mccalra01
45,32,2015-01-30,23-232,SAC,@,CLE,L (-11),0,7:31,1,2,.500,0,1,.000,0,0,,0,1,1,3,0,0,1,0,2,2.4,+6,mccalra01
47,33,2015-02-03,23-236,SAC,,GSW,L (-25),0,7:27,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,2,0,-3.2,-14,mccalra01
48,34,2015-02-05,23-238,SAC,,DAL,L (-23),0,15:23,2,10,.200,0,2,.000,0,0,,1,3,4,0,0,0,0,0,4,-0.6,-3,mccalra01
49,35,2015-02-07,23-240,SAC,@,UTA,L (-12),0,16:37,2,3,.667,0,1,.000,0,0,,0,1,1,3,0,0,1,0,4,4.1,+3,mccalra01
50,36,2015-02-08,23-241,SAC,,PHO,W (+2),0,16:48,3,5,.600,0,1,.000,2,2,1.000,0,1,1,0,0,0,2,1,8,3.6,-6,mccalra01
51,37,2015-02-10,23-243,SAC,@,CHI,L (-18),0,26:03,5,9,.556,0,1,.000,1,2,.500,3,0,3,4,0,0,2,0,11,9.2,+1,mccalra01
52,38,2015-02-11,23-244,SAC,@,MIL,L (-8),0,21:10,4,8,.500,2,3,.667,0,0,,0,1,1,4,1,0,2,1,10,7.7,-13,mccalra01
53,39,2015-02-20,23-253,SAC,,BOS,W (+8),1,24:44,3,7,.429,2,4,.500,0,0,,1,4,5,4,0,0,5,1,8,3.6,+1,mccalra01
54,40,2015-02-21,23-254,SAC,@,LAC,L (-27),1,23:15,4,7,.571,0,1,.000,2,2,1.000,2,5,7,5,1,2,1,0,10,14.5,-7,mccalra01
55,41,2015-02-25,23-258,SAC,,MEM,W (+12),1,22:45,3,7,.429,1,2,.500,3,4,.750,1,0,1,3,3,0,2,0,10,9.7,+5,mccalra01
56,42,2015-02-27,23-260,SAC,,SAS,L (-11),1,35:37,10,17,.588,0,1,.000,0,0,,0,0,0,3,1,0,1,5,20,12.2,-12,mccalra01
57,43,2015-03-01,23-262,SAC,,POR,L (-11),1,25:05,5,13,.385,0,2,.000,2,2,1.000,0,2,2,5,0,0,0,1,12,8.6,-20,mccalra01
58,44,2015-03-03,23-264,SAC,@,NYK,W (+38),1,27:53,2,7,.286,0,0,,2,2,1.000,0,3,3,4,0,0,2,0,6,3.6,+18,mccalra01
59,45,2015-03-04,23-265,SAC,@,SAS,L (-27),1,29:51,6,12,.500,0,0,,0,1,.000,2,5,7,4,3,1,1,1,12,13.6,-10,mccalra01
60,46,2015-03-06,23-267,SAC,@,ORL,L (-5),1,32:05,4,10,.400,1,5,.200,4,6,.667,2,0,2,2,0,0,2,2,13,6.8,-13,mccalra01
61,47,2015-03-07,23-268,SAC,@,MIA,L (-5),1,39:28,3,10,.300,1,2,.500,2,2,1.000,0,1,1,7,0,0,2,5,9,4.4,+1,mccalra01
62,48,2015-03-09,23-270,SAC,@,ATL,L (-25),1,29:19,6,10,.600,1,2,.500,2,2,1.000,2,1,3,5,2,0,3,2,15,13.8,-19,mccalra01
63,49,2015-03-11,23-272,SAC,@,CHO,W (+7),1,25:16,1,7,.143,0,2,.000,4,5,.800,0,4,4,9,0,0,0,1,6,8.2,-8,mccalra01
64,50,2015-03-13,23-274,SAC,@,PHI,L (-7),1,30:34,4,12,.333,1,3,.333,0,0,,1,0,1,8,0,0,3,4,9,3.9,0,mccalra01
65,51,2015-03-14,23-275,SAC,@,WAS,L (-16),1,28:47,5,8,.625,2,2,1.000,3,4,.750,3,3,6,6,1,0,2,2,15,16.4,-10,mccalra01
66,52,2015-03-16,23-277,SAC,,ATL,L (-7),1,22:22,4,8,.500,2,4,.500,0,0,,2,3,5,3,0,0,1,4,10,7.8,-17,mccalra01
67,53,2015-03-18,23-279,SAC,,LAC,L (-11),1,23:12,4,8,.500,0,1,.000,0,0,,0,2,2,2,1,0,1,0,8,6.0,-12,mccalra01
68,54,2015-03-20,23-281,SAC,,CHO,W (+10),1,23:27,4,9,.444,0,1,.000,0,0,,2,2,4,1,0,1,4,2,8,1.9,+11,mccalra01
69,55,2015-03-22,23-283,SAC,,WAS,W (+23),1,30:22,5,9,.556,1,2,.500,2,2,1.000,1,1,2,6,0,0,0,1,13,13.5,+23,mccalra01
70,56,2015-03-24,23-285,SAC,,PHI,W (+1),1,32:19,5,17,.294,1,6,.167,0,2,.000,3,3,6,2,2,1,0,2,11,6.6,+8,mccalra01
71,57,2015-03-25,23-286,SAC,@,PHO,W (+9),1,30:48,6,11,.545,0,1,.000,2,2,1.000,2,3,5,5,1,1,2,1,14,13.8,0,mccalra01
72,58,2015-03-27,23-288,SAC,@,NOP,L (-14),1,34:07,1,4,.250,0,1,.000,0,0,,0,2,2,5,1,0,1,1,2,3.3,+4,mccalra01
73,59,2015-03-30,23-291,SAC,@,MEM,L (-14),1,28:55,4,9,.444,0,2,.000,4,7,.571,1,3,4,3,0,0,2,1,12,7.4,-10,mccalra01
74,60,2015-04-01,23-293,SAC,@,HOU,L (-4),1,35:25,5,6,.833,2,3,.667,2,4,.500,0,3,3,6,1,0,4,2,14,12.3,-4,mccalra01
75,61,2015-04-03,23-295,SAC,,NOP,L (-6),1,34:48,6,12,.500,2,3,.667,0,0,,1,3,4,3,0,1,1,4,14,9.8,-5,mccalra01
76,62,2015-04-05,23-297,SAC,,UTA,L (-6),1,33:19,3,13,.231,1,3,.333,1,2,.500,1,4,5,7,4,0,1,2,8,8.7,+4,mccalra01
77,63,2015-04-07,23-299,SAC,,MIN,W (+5),1,36:16,5,13,.385,2,6,.333,1,2,.500,2,7,9,4,2,0,2,1,13,11.4,+2,mccalra01
78,64,2015-04-08,23-300,SAC,@,UTA,L (-12),1,33:08,1,7,.143,1,2,.500,0,0,,0,2,2,2,2,0,1,1,3,1.1,-21,mccalra01
79,65,2015-04-10,23-302,SAC,@,OKC,L (-13),1,38:19,8,11,.727,1,2,.500,0,0,,1,5,6,4,1,0,1,3,17,16.3,-2,mccalra01
80,66,2015-04-12,23-304,SAC,@,DEN,L (-11),1,29:24,6,10,.600,1,2,.500,1,2,.500,1,2,3,3,1,0,4,1,14,9.0,-7,mccalra01
81,67,2015-04-13,23-305,SAC,,LAL,W (+10),1,28:26,5,11,.455,0,1,.000,2,2,1.000,1,4,5,3,1,0,2,2,12,8.5,+5,mccalra01
82,68,2015-04-15,23-307,SAC,@,LAL,W (+23),1,31:50,7,14,.500,0,1,.000,5,9,.556,1,3,4,6,3,0,1,3,19,17.0,+14,mccalra01
1,1,2014-10-29,23-040,POR,,OKC,W (+17),0,15:43,1,4,.250,0,2,.000,0,0,,1,1,2,1,0,0,3,3,2,-2.9,+13,mccolcj01
2,2,2014-10-31,23-042,POR,@,SAC,L (-9),0,10:11,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,+4,mccolcj01
3,3,2014-11-02,23-044,POR,,GSW,L (-5),0,3:03,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,0,0,0,0,1.0,-2,mccolcj01
4,4,2014-11-04,23-046,POR,,CLE,W (+19),0,1:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,mccolcj01
5,5,2014-11-06,23-048,POR,,DAL,W (+21),0,21:28,4,8,.500,3,4,.750,2,2,1.000,0,2,2,3,0,1,0,3,13,11.2,+17,mccolcj01
6,6,2014-11-08,23-050,POR,@,LAC,L (-4),0,10:16,1,5,.200,1,3,.333,2,2,1.000,0,0,0,1,0,0,1,2,5,0.8,+5,mccolcj01
7,7,2014-11-09,23-051,POR,,DEN,W (+16),0,13:15,2,4,.500,2,3,.667,0,0,,0,0,0,3,0,0,1,0,6,5.1,+9,mccolcj01
8,8,2014-11-11,23-053,POR,,CHO,W (+2),0,17:09,1,4,.250,0,0,,2,2,1.000,0,2,2,1,1,0,1,2,4,2.1,+4,mccolcj01
9,9,2014-11-12,23-054,POR,@,DEN,W (+17),0,22:51,4,7,.571,3,6,.500,4,6,.667,0,2,2,1,1,0,1,2,15,11.4,+6,mccolcj01
10,10,2014-11-15,23-057,POR,,BRK,W (+10),0,10:57,1,4,.250,1,2,.500,0,3,.000,1,1,2,1,1,0,0,0,3,2.1,+6,mccolcj01
11,11,2014-11-17,23-059,POR,,NOP,W (+9),0,17:37,2,5,.400,1,3,.333,2,2,1.000,1,1,2,0,1,0,1,1,7,4.9,+14,mccolcj01
26,12,2014-12-17,23-089,POR,,MIL,W (+7),0,13:31,1,2,.500,0,1,.000,1,2,.500,0,0,0,3,0,0,0,1,3,3.3,+11,mccolcj01
27,13,2014-12-19,23-091,POR,@,SAS,W (+10),0,12:17,0,5,.000,0,3,.000,0,0,,1,0,1,0,0,0,0,1,0,-3.2,-12,mccolcj01
28,14,2014-12-20,23-092,POR,@,NOP,W (+26),0,12:00,1,5,.200,0,0,,0,0,,0,3,3,1,0,0,2,1,2,-1.9,-6,mccolcj01
29,15,2014-12-22,23-094,POR,@,HOU,L (-15),0,26:41,6,9,.667,2,3,.667,3,3,1.000,0,3,3,3,3,1,1,0,17,18.8,0,mccolcj01
30,16,2014-12-23,23-095,POR,@,OKC,W (+4),0,11:48,2,3,.667,2,3,.667,0,0,,0,1,1,0,0,0,0,2,6,4.2,-21,mccolcj01
31,17,2014-12-26,23-098,POR,,PHI,W (+21),0,15:58,3,8,.375,2,4,.500,0,0,,0,0,0,1,1,0,1,1,8,3.9,+7,mccolcj01
32,18,2014-12-28,23-100,POR,,NYK,W (+22),0,5:38,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,3,0,0,0,5,7.4,+2,mccolcj01
33,19,2014-12-30,23-102,POR,,TOR,W (+5),0,4:59,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,3,0,-1.6,-7,mccolcj01
34,20,2015-01-03,23-106,POR,,ATL,L (-8),0,7:35,2,5,.400,1,3,.333,0,0,,0,0,0,0,1,0,0,1,5,2.9,+5,mccolcj01
35,21,2015-01-05,23-108,POR,,LAL,W (+4),0,5:41,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,1,0,2,-0.7,-1,mccolcj01
36,22,2015-01-08,23-111,POR,,MIA,W (+16),0,10:27,0,4,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-2.9,-8,mccolcj01
37,23,2015-01-10,23-113,POR,,ORL,W (+11),0,10:46,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,0,mccolcj01
38,24,2015-01-11,23-114,POR,@,LAL,W (+12),0,11:39,0,2,.000,0,1,.000,1,2,.500,0,0,0,1,0,0,1,1,1,-1.5,-1,mccolcj01
39,25,2015-01-14,23-117,POR,,LAC,L (-6),0,17:58,1,5,.200,0,3,.000,0,0,,0,0,0,3,0,0,0,1,2,0.6,+8,mccolcj01
40,26,2015-01-16,23-119,POR,@,SAS,L (-14),0,20:16,7,10,.700,2,2,1.000,1,4,.250,0,2,2,0,1,0,2,1,17,10.8,-2,mccolcj01
41,27,2015-01-17,23-120,POR,@,MEM,L (-4),0,5:33,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,0.6,-4,mccolcj01
42,28,2015-01-19,23-122,POR,,SAC,W (+4),0,6:31,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,0.3,-4,mccolcj01
43,29,2015-01-21,23-124,POR,@,PHO,L (-5),0,8:36,1,4,.250,0,0,,0,0,,1,0,1,0,0,0,0,1,2,-0.1,-15,mccolcj01
44,30,2015-01-22,23-125,POR,,BOS,L (-1),0,16:05,4,10,.400,1,3,.333,1,1,1.000,0,0,0,0,1,0,2,0,10,3.6,+1,mccolcj01
45,31,2015-01-24,23-127,POR,,WAS,W (+7),0,5:46,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.0,-5,mccolcj01
46,32,2015-01-28,23-131,POR,@,CLE,L (-5),0,5:54,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-3,mccolcj01
48,33,2015-01-31,23-134,POR,@,MIL,L (-7),0,11:22,2,4,.500,0,0,,1,1,1.000,1,0,1,0,0,0,0,1,5,3.3,-5,mccolcj01
49,34,2015-02-03,23-137,POR,,UTA,W (+1),0,9:24,1,4,.250,1,2,.500,0,0,,1,1,2,0,0,0,0,1,3,1.2,0,mccolcj01
50,35,2015-02-05,23-139,POR,,PHO,W (+21),0,20:03,4,7,.571,1,4,.250,3,3,1.000,0,4,4,2,1,0,1,1,12,10.9,+8,mccolcj01
51,36,2015-02-07,23-141,POR,@,DAL,L (-10),0,14:52,2,6,.333,2,4,.500,3,4,.750,0,1,1,1,1,0,1,0,9,6.2,+6,mccolcj01
52,37,2015-02-08,23-142,POR,@,HOU,W (+11),0,15:37,5,7,.714,2,4,.500,0,0,,0,2,2,0,1,0,0,0,12,10.7,+10,mccolcj01
53,38,2015-02-11,23-145,POR,,LAL,W (+16),0,23:11,4,11,.364,2,5,.400,0,0,,0,4,4,2,0,0,0,2,10,5.7,-3,mccolcj01
54,39,2015-02-20,23-154,POR,@,UTA,L (-16),0,21:12,2,8,.250,0,2,.000,2,3,.667,0,2,2,1,1,1,2,1,6,1.4,-17,mccolcj01
56,40,2015-02-25,23-159,POR,,SAS,W (+16),0,1:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,mccolcj01
60,41,2015-03-05,23-167,POR,,DAL,W (+19),0,8:17,0,2,.000,0,1,.000,1,2,.500,0,2,2,0,0,0,0,0,1,-0.2,0,mccolcj01
61,42,2015-03-07,23-169,POR,@,MIN,L (-8),0,17:47,1,5,.200,1,2,.500,0,0,,0,0,0,0,0,0,0,2,3,-0.9,-3,mccolcj01
62,43,2015-03-11,23-173,POR,,HOU,W (+5),0,7:52,0,1,.000,0,0,,0,0,,0,1,1,3,1,0,0,0,0,2.7,+7,mccolcj01
63,44,2015-03-13,23-175,POR,,DET,W (+19),0,22:08,2,9,.222,1,3,.333,0,0,,0,0,0,4,0,0,2,3,5,-0.9,+8,mccolcj01
64,45,2015-03-15,23-177,POR,@,TOR,W (+16),0,15:51,4,7,.571,1,2,.500,0,0,,0,1,1,1,0,0,0,3,9,5.5,+2,mccolcj01
65,46,2015-03-16,23-178,POR,@,WAS,L (-8),0,18:28,2,5,.400,1,2,.500,0,0,,0,0,0,1,1,0,0,1,5,3.6,+11,mccolcj01
66,47,2015-03-18,23-180,POR,@,MIA,L (-4),0,13:35,2,5,.400,0,3,.000,0,0,,0,0,0,0,0,0,1,3,4,-0.9,+4,mccolcj01
67,48,2015-03-20,23-182,POR,@,ORL,L (-7),0,19:23,5,9,.556,2,4,.500,3,4,.750,0,0,0,0,1,0,1,5,15,8.3,+8,mccolcj01
68,49,2015-03-21,23-183,POR,@,MEM,L (-11),0,25:39,5,11,.455,2,5,.400,1,1,1.000,0,6,6,1,1,0,3,3,13,6.6,+4,mccolcj01
69,50,2015-03-24,23-186,POR,,GSW,L (-14),0,28:48,9,18,.500,3,5,.600,2,4,.500,0,1,1,2,3,0,2,2,23,15.1,-4,mccolcj01
70,51,2015-03-25,23-187,POR,@,UTA,W (+3),0,21:18,3,6,.500,0,1,.000,1,2,.500,1,3,4,0,1,1,2,1,7,4.5,-8,mccolcj01
71,52,2015-03-27,23-189,POR,@,PHO,W (+6),0,17:56,2,6,.333,1,2,.500,1,4,.250,1,0,1,2,0,1,1,3,6,2.0,-3,mccolcj01
72,53,2015-03-28,23-190,POR,,DEN,W (+6),0,19:06,4,6,.667,1,2,.500,0,0,,0,2,2,0,1,0,0,0,9,8.0,-10,mccolcj01
73,54,2015-03-30,23-192,POR,,PHO,W (+23),0,23:22,2,7,.286,0,3,.000,0,0,,2,2,4,3,3,1,4,2,4,2.9,+5,mccolcj01
74,55,2015-04-01,23-194,POR,,LAC,L (-4),0,12:48,5,6,.833,3,4,.750,0,0,,0,0,0,1,0,0,0,0,13,11.5,+3,mccolcj01
75,56,2015-04-03,23-196,POR,@,LAL,W (+30),0,27:28,10,16,.625,2,4,.500,5,5,1.000,1,5,6,3,2,0,0,3,27,24.9,+32,mccolcj01
76,57,2015-04-04,23-197,POR,,NOP,W (+9),0,26:11,4,9,.444,1,2,.500,1,2,.500,0,1,1,2,0,0,0,2,10,5.8,+21,mccolcj01
77,58,2015-04-06,23-199,POR,@,BRK,L (-10),1,34:23,6,12,.500,1,2,.500,2,3,.667,0,6,6,2,1,0,2,3,15,9.6,-2,mccolcj01
78,59,2015-04-08,23-201,POR,,MIN,W (+25),0,25:05,6,12,.500,1,5,.200,0,0,,0,3,3,1,2,0,2,2,13,7.8,+10,mccolcj01
79,60,2015-04-09,23-202,POR,@,GSW,L (-11),0,30:55,8,14,.571,1,3,.333,0,0,,1,1,2,1,2,1,1,2,17,13.0,+11,mccolcj01
80,61,2015-04-11,23-204,POR,,UTA,L (-6),1,40:24,9,17,.529,2,5,.400,6,6,1.000,1,7,8,3,3,0,3,4,26,21.0,+3,mccolcj01
81,62,2015-04-13,23-206,POR,@,OKC,L (-11),1,19:53,2,8,.250,0,2,.000,0,0,,0,2,2,4,0,1,2,0,4,1.3,+1,mccolcj01
1,1,2014-10-29,21-262,PHI,@,IND,L (-12),0,19:42,1,5,.200,0,1,.000,0,2,.000,1,1,2,1,1,1,1,1,2,0.1,-15,mcdankj01
2,2,2014-10-31,21-264,PHI,@,MIL,L (-12),0,13:39,5,7,.714,2,3,.667,0,0,,1,0,1,0,0,0,1,2,12,8.0,-10,mcdankj01
3,3,2014-11-01,21-265,PHI,,MIA,L (-18),0,20:49,2,4,.500,1,3,.333,3,4,.750,0,1,1,2,0,3,2,3,8,6.2,-10,mcdankj01
4,4,2014-11-03,21-267,PHI,,HOU,L (-11),0,26:41,5,9,.556,3,4,.750,1,4,.250,1,2,3,1,0,1,0,3,14,10.0,+3,mcdankj01
5,5,2014-11-05,21-269,PHI,,ORL,L (-2),0,28:59,5,10,.500,1,2,.500,1,1,1.000,0,2,2,0,0,3,1,1,12,8.3,0,mcdankj01
6,6,2014-11-07,21-271,PHI,,CHI,L (-3),0,27:34,2,7,.286,0,2,.000,2,2,1.000,2,3,5,4,2,0,3,5,6,4.0,-6,mcdankj01
