Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,pname
11,11,2014-11-16,25-059,OKC,,HOU,L (-4),1,34:55,5,13,.385,0,4,.000,0,0,,2,4,6,2,0,5,3,4,10,5.8,+3,ibakase01
12,12,2014-11-18,25-061,OKC,@,UTA,L (-17),1,22:09,2,13,.154,1,3,.333,1,2,.500,1,5,6,0,1,1,0,2,6,0.4,-10,ibakase01
13,13,2014-11-19,25-062,OKC,@,DEN,L (-7),1,36:50,9,15,.600,2,2,1.000,2,3,.667,3,10,13,0,0,0,2,4,22,16.2,-6,ibakase01
14,14,2014-11-21,25-064,OKC,,BRK,L (-2),1,36:52,8,17,.471,0,1,.000,0,0,,5,5,10,0,0,2,0,2,16,12.9,+12,ibakase01
15,15,2014-11-23,25-066,OKC,,GSW,L (-5),1,34:20,5,17,.294,0,2,.000,6,6,1.000,4,4,8,0,0,5,4,3,16,8.4,-3,ibakase01
16,16,2014-11-26,25-069,OKC,,UTA,W (+15),1,34:35,9,19,.474,2,4,.500,0,1,.000,1,7,8,3,1,4,0,3,20,17.4,+2,ibakase01
17,17,2014-11-28,25-071,OKC,,NYK,W (+27),1,20:26,5,11,.455,1,3,.333,3,4,.750,2,4,6,1,0,0,1,4,14,8.6,+19,ibakase01
18,18,2014-12-02,25-075,OKC,@,NOP,L (-8),1,35:56,3,11,.273,0,3,.000,0,0,,1,2,3,0,0,4,1,2,6,1.8,-11,ibakase01
19,19,2014-12-05,25-078,OKC,@,PHI,W (+12),1,31:35,5,8,.625,2,2,1.000,7,8,.875,3,1,4,1,0,3,2,4,19,16.6,+10,ibakase01
20,20,2014-12-07,25-080,OKC,@,DET,W (+2),1,32:51,6,13,.462,0,2,.000,1,1,1.000,6,7,13,0,0,4,1,3,13,13.2,-3,ibakase01
21,21,2014-12-09,25-082,OKC,,MIL,W (+13),1,24:05,5,5,1.000,0,0,,5,5,1.000,2,3,5,0,2,3,2,0,15,17.9,+25,ibakase01
22,22,2014-12-11,25-084,OKC,,CLE,W (+9),1,25:46,3,6,.500,1,3,.333,0,0,,0,0,0,1,0,2,2,6,7,1.7,+7,ibakase01
23,23,2014-12-12,25-085,OKC,@,MIN,W (+19),1,32:44,6,10,.600,1,3,.333,0,0,,1,3,4,1,1,2,1,1,13,11.7,+16,ibakase01
24,24,2014-12-14,25-087,OKC,,PHO,W (+24),1,18:41,5,7,.714,0,1,.000,2,2,1.000,2,2,4,0,0,0,0,3,12,9.9,+11,ibakase01
25,25,2014-12-16,25-089,OKC,@,SAC,W (+12),1,34:11,3,10,.300,1,3,.333,2,2,1.000,0,6,6,2,0,7,0,2,9,10.5,+22,ibakase01
26,26,2014-12-18,25-091,OKC,@,GSW,L (-5),1,34:23,5,8,.625,2,2,1.000,0,0,,3,3,6,2,1,3,4,3,12,10.7,0,ibakase01
27,27,2014-12-19,25-092,OKC,@,LAL,W (+1),1,39:23,6,17,.353,2,5,.400,2,3,.667,2,5,7,1,1,5,0,1,16,13.8,-1,ibakase01
28,28,2014-12-21,25-094,OKC,,NOP,L (-2),1,37:48,2,8,.250,0,2,.000,2,2,1.000,2,6,8,0,0,0,1,4,6,1.8,+6,ibakase01
29,29,2014-12-23,25-096,OKC,,POR,L (-4),1,33:11,7,14,.500,2,3,.667,0,0,,2,5,7,0,0,4,2,6,16,10.3,-11,ibakase01
30,30,2014-12-25,25-098,OKC,@,SAS,W (+8),1,38:06,8,15,.533,3,4,.750,2,3,.667,1,8,9,2,0,1,2,4,21,14.9,+15,ibakase01
31,31,2014-12-26,25-099,OKC,,CHO,W (+23),1,24:44,5,14,.357,3,7,.429,0,0,,4,10,14,0,0,4,0,2,13,13.0,+19,ibakase01
32,32,2014-12-28,25-101,OKC,@,DAL,L (-5),1,37:20,11,14,.786,3,4,.750,1,2,.500,4,6,10,0,0,0,2,3,26,21.6,-1,ibakase01
33,33,2014-12-31,25-104,OKC,,PHO,W (+3),1,38:13,5,12,.417,3,6,.500,2,2,1.000,2,5,7,1,0,1,4,4,15,7.3,-2,ibakase01
34,34,2015-01-02,25-106,OKC,,WAS,W (+7),1,31:49,6,10,.600,1,4,.250,0,0,,2,4,6,1,1,0,1,3,13,10.5,+8,ibakase01
35,35,2015-01-05,25-109,OKC,@,GSW,L (-26),1,30:52,2,7,.286,0,2,.000,0,0,,2,3,5,1,1,2,2,3,4,2.1,-8,ibakase01
36,36,2015-01-07,25-111,OKC,@,SAC,L (-21),1,32:39,5,10,.500,1,2,.500,0,0,,3,7,10,1,0,8,1,4,11,13.9,-8,ibakase01
37,37,2015-01-09,25-113,OKC,,UTA,W (+5),1,32:22,5,14,.357,2,3,.667,0,0,,1,6,7,0,2,1,0,3,12,8.2,+20,ibakase01
38,38,2015-01-15,25-119,OKC,@,HOU,L (-11),1,32:46,4,11,.364,2,4,.500,3,3,1.000,0,7,7,3,0,1,0,2,13,11.0,-16,ibakase01
39,39,2015-01-16,25-120,OKC,,GSW,W (+12),1,35:15,12,18,.667,1,2,.500,2,3,.667,5,3,8,1,0,1,1,3,27,22.4,+15,ibakase01
40,40,2015-01-18,25-122,OKC,@,ORL,W (+28),1,27:59,5,10,.500,4,8,.500,2,2,1.000,0,8,8,1,2,1,1,1,16,15.4,+10,ibakase01
41,41,2015-01-20,25-124,OKC,@,MIA,W (+8),1,30:26,4,10,.400,1,4,.250,0,0,,1,3,4,0,0,1,4,5,9,-0.1,+6,ibakase01
42,42,2015-01-21,25-125,OKC,@,WAS,W (+2),1,28:11,3,11,.273,1,4,.250,0,0,,1,4,5,1,0,0,2,2,7,0.3,-3,ibakase01
43,43,2015-01-23,25-127,OKC,@,ATL,L (-10),1,35:42,6,16,.375,1,3,.333,0,0,,2,8,10,1,1,2,2,2,13,8.3,-3,ibakase01
44,44,2015-01-25,25-129,OKC,@,CLE,L (-10),1,43:20,6,16,.375,3,9,.333,0,0,,2,8,10,1,2,2,0,3,15,12.9,-15,ibakase01
45,45,2015-01-26,25-130,OKC,,MIN,W (+8),1,35:47,6,13,.462,1,3,.333,0,0,,5,14,19,0,2,2,3,2,13,13.6,+5,ibakase01
46,46,2015-01-28,25-132,OKC,@,NYK,L (-8),1,33:08,3,9,.333,0,2,.000,4,4,1.000,3,7,10,1,0,2,1,4,10,8.6,-7,ibakase01
47,47,2015-01-31,25-135,OKC,@,MEM,L (-11),1,30:00,4,10,.400,1,3,.333,4,4,1.000,4,6,10,0,1,1,1,2,13,12.1,-7,ibakase01
48,48,2015-02-02,25-137,OKC,,ORL,W (+7),1,36:53,6,12,.500,2,5,.400,2,2,1.000,1,7,8,1,2,3,1,3,16,15.4,-1,ibakase01
49,49,2015-02-04,25-139,OKC,@,NOP,W (+11),1,41:36,6,9,.667,1,2,.500,0,0,,2,4,6,0,0,7,0,3,13,15.4,+15,ibakase01
50,50,2015-02-06,25-141,OKC,,NOP,L (-3),1,35:55,4,8,.500,1,3,.333,1,2,.500,0,4,4,0,0,3,1,6,10,5.5,-3,ibakase01
51,51,2015-02-08,25-143,OKC,,LAC,W (+23),1,29:51,3,11,.273,1,5,.200,6,7,.857,2,3,5,1,1,2,0,1,13,11.1,+14,ibakase01
52,52,2015-02-09,25-144,OKC,@,DEN,W (+10),1,24:03,3,7,.429,1,2,.500,0,0,,2,5,7,0,1,3,0,4,7,7.7,+10,ibakase01
53,53,2015-02-11,25-146,OKC,,MEM,W (+16),1,22:05,3,7,.429,0,1,.000,1,2,.500,2,5,7,1,0,3,2,4,7,5.0,+25,ibakase01
54,54,2015-02-19,25-154,OKC,,DAL,W (+15),1,37:32,8,12,.667,0,0,,5,6,.833,7,15,22,0,0,0,3,2,21,21.0,+18,ibakase01
55,55,2015-02-21,25-156,OKC,@,CHO,W (+7),1,33:09,8,14,.571,0,2,.000,0,0,,3,9,12,1,1,3,3,3,16,13.8,+7,ibakase01
56,56,2015-02-22,25-157,OKC,,DEN,W (+25),1,26:06,10,18,.556,0,1,.000,0,0,,1,7,8,0,1,8,1,3,20,18.6,+29,ibakase01
57,57,2015-02-24,25-159,OKC,,IND,W (+13),1,29:01,9,11,.818,1,1,1.000,4,4,1.000,2,8,10,0,0,3,3,4,23,20.2,+4,ibakase01
58,58,2015-02-26,25-161,OKC,@,PHO,L (-4),1,42:05,5,13,.385,1,2,.500,2,2,1.000,3,6,9,1,1,3,0,2,13,12.8,-3,ibakase01
59,59,2015-02-27,25-162,OKC,@,POR,L (-3),1,39:31,7,12,.583,0,1,.000,0,0,,3,3,6,0,0,2,0,2,14,12.0,-9,ibakase01
60,60,2015-03-01,25-164,OKC,@,LAL,W (+7),1,34:59,6,17,.353,0,1,.000,6,7,.857,5,9,14,2,1,3,0,2,18,18.0,+16,ibakase01
61,61,2015-03-04,25-167,OKC,,PHI,W (+5),1,30:43,1,5,.200,0,1,.000,0,0,,0,3,3,0,0,4,3,6,2,-2.8,-21,ibakase01
62,62,2015-03-05,25-168,OKC,@,CHI,L (-3),1,45:31,12,19,.632,0,1,.000,1,2,.500,2,7,9,3,1,3,2,3,25,21.6,+1,ibakase01
63,63,2015-03-08,25-171,OKC,,TOR,W (+4),1,40:38,10,16,.625,0,3,.000,1,2,.500,0,7,7,1,0,5,1,3,21,17.5,+9,ibakase01
64,64,2015-03-11,25-174,OKC,,LAC,L (-12),1,25:48,6,13,.462,1,2,.500,2,2,1.000,0,3,3,2,0,0,2,3,15,7.4,-38,ibakase01
1,1,2014-10-29,30-274,GSW,@,SAC,W (+18),0,29:15,1,6,.167,0,4,.000,0,2,.000,0,3,3,2,3,0,2,2,2,-0.1,+25,iguodan01
2,2,2014-11-01,30-277,GSW,,LAL,W (+23),0,32:40,4,8,.500,1,4,.250,0,0,,1,3,4,6,2,0,4,4,9,7.2,+22,iguodan01
3,3,2014-11-02,30-278,GSW,@,POR,W (+5),0,31:39,2,6,.333,0,1,.000,1,2,.500,1,5,6,5,1,0,1,1,5,6.5,-7,iguodan01
4,4,2014-11-05,30-281,GSW,,LAC,W (+17),0,20:34,3,3,1.000,1,1,1.000,2,2,1.000,0,0,0,1,1,0,2,1,9,7.4,+7,iguodan01
5,5,2014-11-08,30-284,GSW,@,HOU,W (+11),0,31:15,6,11,.545,2,4,.500,1,2,.500,2,2,4,3,1,1,1,2,15,13.3,+11,iguodan01
6,6,2014-11-09,30-285,GSW,@,PHO,L (-12),0,31:08,0,4,.000,0,1,.000,1,2,.500,1,2,3,1,0,0,1,0,1,-1.2,-15,iguodan01
7,7,2014-11-11,30-287,GSW,,SAS,L (-13),0,22:19,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,3,2,2,-1.5,-3,iguodan01
8,8,2014-11-13,30-289,GSW,,BRK,W (+8),0,31:48,2,8,.250,0,4,.000,1,3,.333,0,1,1,3,1,0,0,1,5,2.4,-1,iguodan01
9,9,2014-11-15,30-291,GSW,,CHO,W (+25),0,25:35,0,4,.000,0,1,.000,0,0,,1,3,4,4,0,0,1,2,0,-0.2,+16,iguodan01
10,10,2014-11-16,30-292,GSW,@,LAL,W (+21),0,20:38,4,6,.667,2,3,.667,0,1,.000,2,1,3,1,2,0,0,0,10,11.4,+15,iguodan01
11,11,2014-11-21,30-297,GSW,,UTA,W (+13),0,24:42,7,8,.875,2,2,1.000,1,2,.500,0,3,3,1,0,0,2,0,17,13.4,+11,iguodan01
12,12,2014-11-23,30-299,GSW,@,OKC,W (+5),0,27:29,3,7,.429,0,1,.000,1,1,1.000,0,3,3,1,1,1,2,0,7,4.6,+7,iguodan01
13,13,2014-11-25,30-301,GSW,@,MIA,W (+17),0,18:29,2,4,.500,1,3,.333,0,0,,0,3,3,0,0,0,1,5,5,0.9,+5,iguodan01
14,14,2014-11-26,30-302,GSW,@,ORL,W (+15),0,27:14,4,8,.500,3,4,.750,2,4,.500,0,3,3,3,1,1,1,0,13,11.9,+2,iguodan01
15,15,2014-11-28,30-304,GSW,@,CHO,W (+5),0,32:21,1,3,.333,1,3,.333,0,0,,2,3,5,3,1,0,2,1,3,4.3,+2,iguodan01
16,16,2014-11-30,30-306,GSW,@,DET,W (+11),0,27:17,1,5,.200,1,3,.333,4,6,.667,0,3,3,3,1,1,1,0,7,6.8,+7,iguodan01
17,17,2014-12-02,30-308,GSW,,ORL,W (+1),0,30:12,3,5,.600,0,1,.000,0,0,,0,1,1,3,1,0,1,0,6,6.1,+1,iguodan01
18,18,2014-12-04,30-310,GSW,,NOP,W (+27),0,23:10,3,6,.500,0,1,.000,0,3,.000,0,4,4,3,2,0,0,1,6,6.7,+2,iguodan01
19,19,2014-12-06,30-312,GSW,@,CHI,W (+10),0,30:15,3,6,.500,0,1,.000,0,0,,2,1,3,5,2,0,1,3,6,8.0,+2,iguodan01
20,20,2014-12-08,30-314,GSW,@,MIN,W (+16),0,23:57,4,10,.400,0,3,.000,0,0,,2,2,4,3,2,0,0,0,8,8.7,+10,iguodan01
21,21,2014-12-10,30-316,GSW,,HOU,W (+12),0,24:04,0,4,.000,0,2,.000,1,2,.500,0,3,3,2,1,0,1,0,1,0.1,+2,iguodan01
22,22,2014-12-13,30-319,GSW,@,DAL,W (+7),0,29:10,1,6,.167,0,4,.000,0,0,,1,6,7,5,0,1,0,2,2,4.1,+6,iguodan01
23,23,2014-12-14,30-320,GSW,@,NOP,W (+6),0,37:54,7,12,.583,3,4,.750,3,5,.600,2,3,5,0,0,0,2,1,20,13.5,-3,iguodan01
24,24,2014-12-16,30-322,GSW,@,MEM,L (-7),0,31:56,3,10,.300,3,9,.333,0,0,,1,5,6,3,3,0,0,1,9,10.1,-2,iguodan01
25,25,2014-12-18,30-324,GSW,,OKC,W (+5),0,29:36,2,6,.333,2,4,.500,1,2,.500,0,4,4,5,1,1,1,1,7,8.2,+18,iguodan01
26,26,2014-12-22,30-328,GSW,,SAC,W (+20),0,23:46,5,6,.833,2,3,.667,0,0,,0,1,1,4,1,0,0,2,12,13.1,+25,iguodan01
27,27,2014-12-23,30-329,GSW,@,LAL,L (-10),0,15:04,1,4,.250,1,3,.333,0,0,,0,0,0,0,0,0,3,1,3,-2.8,-16,iguodan01
28,28,2014-12-25,30-331,GSW,@,LAC,L (-14),0,20:55,2,6,.333,0,2,.000,1,2,.500,1,3,4,2,1,0,0,1,5,4.8,-14,iguodan01
29,29,2014-12-27,30-333,GSW,,MIN,W (+13),0,27:12,3,6,.500,1,2,.500,3,3,1.000,0,4,4,3,3,0,3,1,10,9.9,+13,iguodan01
30,30,2014-12-30,30-336,GSW,,PHI,W (+40),0,19:58,3,3,1.000,1,1,1.000,0,0,,0,2,2,2,3,0,0,1,7,10.7,+23,iguodan01
31,31,2015-01-02,30-339,GSW,,TOR,W (+21),0,29:11,1,5,.200,0,1,.000,1,5,.200,2,3,5,5,0,0,0,1,3,3.7,+2,iguodan01
32,32,2015-01-05,30-342,GSW,,OKC,W (+26),0,33:44,3,7,.429,1,4,.250,1,1,1.000,0,4,4,6,0,0,0,0,8,9.7,+19,iguodan01
33,33,2015-01-07,30-344,GSW,,IND,W (+15),0,31:53,1,5,.200,0,3,.000,3,4,.750,2,0,2,3,2,0,0,1,5,6.6,-5,iguodan01
34,34,2015-01-09,30-346,GSW,,CLE,W (+18),0,24:32,1,2,.500,1,2,.500,2,2,1.000,0,3,3,5,1,0,2,1,5,7.0,+11,iguodan01
35,35,2015-01-13,30-350,GSW,@,UTA,W (+11),0,25:09,2,4,.500,0,0,,0,0,,0,2,2,5,1,0,1,1,4,5.7,-4,iguodan01
36,36,2015-01-14,30-351,GSW,,MIA,W (+15),0,30:17,4,5,.800,1,2,.500,0,0,,0,0,0,7,0,1,3,3,9,8.5,+10,iguodan01
38,37,2015-01-17,30-354,GSW,@,HOU,W (+25),0,26:51,4,5,.800,1,1,1.000,0,1,.000,1,2,3,4,2,0,5,3,9,6.6,+22,iguodan01
39,38,2015-01-19,30-356,GSW,,DEN,W (+43),0,17:19,3,6,.500,1,2,.500,0,0,,0,5,5,1,0,0,2,0,7,4.2,+11,iguodan01
40,39,2015-01-21,30-358,GSW,,HOU,W (+13),0,27:20,3,9,.333,1,2,.500,0,0,,0,1,1,2,0,0,0,1,7,3.2,+3,iguodan01
42,40,2015-01-25,30-362,GSW,,BOS,W (+3),0,29:26,3,4,.750,2,2,1.000,0,0,,0,3,3,1,1,0,0,2,8,8.2,-7,iguodan01
43,41,2015-01-27,30-364,GSW,,CHI,L (-2),0,27:16,0,4,.000,0,3,.000,0,2,.000,0,1,1,3,3,0,1,0,0,0.8,-2,iguodan01
44,42,2015-01-30,31-002,GSW,@,UTA,L (-10),0,21:15,2,7,.286,0,3,.000,2,4,.500,1,2,3,3,2,0,1,1,6,5.1,+3,iguodan01
45,43,2015-01-31,31-003,GSW,,PHO,W (+19),0,23:55,4,9,.444,1,5,.200,3,4,.750,0,4,4,2,2,1,0,2,12,11.4,+6,iguodan01
46,44,2015-02-03,31-006,GSW,@,SAC,W (+25),0,24:05,6,8,.750,2,3,.667,3,4,.750,0,4,4,1,0,0,2,0,17,13.3,+28,iguodan01
47,45,2015-02-04,31-007,GSW,,DAL,W (+14),0,29:38,3,7,.429,1,3,.333,0,0,,1,6,7,5,1,1,0,2,7,10.2,+22,iguodan01
48,46,2015-02-06,31-009,GSW,@,ATL,L (-8),0,30:18,3,8,.375,2,6,.333,0,0,,1,0,1,3,1,1,0,1,8,7.7,-6,iguodan01
49,47,2015-02-07,31-010,GSW,@,NYK,W (+14),0,24:41,2,4,.500,0,1,.000,0,0,,1,3,4,2,1,1,2,2,4,3.9,+11,iguodan01
50,48,2015-02-09,31-012,GSW,@,PHI,W (+5),0,29:54,5,11,.455,1,5,.200,2,2,1.000,0,5,5,2,4,0,2,1,13,11.8,+3,iguodan01
51,49,2015-02-11,31-014,GSW,@,MIN,W (+3),0,24:14,4,4,1.000,0,0,,0,0,,0,1,1,4,0,1,2,4,8,7.0,0,iguodan01
52,50,2015-02-20,31-023,GSW,,SAS,W (+11),0,27:14,5,8,.625,4,6,.667,0,2,.000,1,5,6,2,0,0,1,1,14,11.8,+3,iguodan01
53,51,2015-02-22,31-025,GSW,@,IND,L (-6),0,32:26,4,11,.364,2,6,.333,4,4,1.000,0,4,4,4,1,1,0,1,14,13.2,-6,iguodan01
54,52,2015-02-24,31-027,GSW,@,WAS,W (+7),0,29:51,4,8,.500,1,3,.333,0,2,.000,1,3,4,2,3,0,1,3,9,8.0,+19,iguodan01
55,53,2015-02-26,31-029,GSW,@,CLE,L (-11),0,29:32,4,9,.444,1,3,.333,0,0,,2,3,5,6,1,0,0,4,9,10.2,+2,iguodan01
57,54,2015-03-01,31-032,GSW,@,BOS,W (+5),0,32:41,3,4,.750,0,0,,0,0,,1,8,9,3,1,1,0,0,6,11.3,+12,iguodan01
58,55,2015-03-02,31-033,GSW,@,BRK,L (-2),0,29:48,5,8,.625,2,3,.667,0,0,,1,3,4,3,2,0,1,0,12,13.1,+5,iguodan01
59,56,2015-03-04,31-035,GSW,,MIL,W (+9),0,29:44,2,5,.400,1,2,.500,3,3,1.000,1,2,3,1,4,1,2,3,8,8.8,+4,iguodan01
60,57,2015-03-06,31-037,GSW,,DAL,W (+15),0,23:18,1,2,.500,0,0,,0,0,,0,4,4,2,1,1,1,1,2,3.9,+6,iguodan01
61,58,2015-03-08,31-039,GSW,,LAC,W (+8),0,23:27,1,5,.200,0,3,.000,2,2,1.000,1,3,4,5,0,0,0,0,4,6.0,+4,iguodan01
62,59,2015-03-09,31-040,GSW,@,PHO,W (+18),0,29:13,2,3,.667,0,1,.000,1,2,.500,0,7,7,0,3,2,4,4,5,4.2,+4,iguodan01
63,60,2015-03-11,31-042,GSW,,DET,W (+7),0,28:05,6,7,.857,1,1,1.000,0,1,.000,3,4,7,2,2,1,2,1,13,15.1,+6,iguodan01
65,61,2015-03-14,31-045,GSW,,NYK,W (+31),0,18:21,3,5,.600,1,3,.333,0,0,,0,1,1,3,1,1,0,1,7,8.4,+10,iguodan01
66,62,2015-03-16,31-047,GSW,,LAL,W (+3),0,30:39,4,7,.571,0,1,.000,0,0,,0,2,2,6,2,1,1,1,8,10.8,+15,iguodan01
67,63,2015-03-18,31-049,GSW,,ATL,W (+19),0,29:02,9,12,.750,2,5,.400,1,2,.500,0,2,2,6,3,0,1,2,21,21.8,+25,iguodan01
68,64,2015-03-20,31-051,GSW,,NOP,W (+16),0,23:21,4,8,.500,0,2,.000,2,2,1.000,0,0,0,2,0,1,1,0,10,7.1,+23,iguodan01
69,65,2015-03-21,31-052,GSW,,UTA,W (+15),0,30:52,4,7,.571,1,2,.500,4,6,.667,0,3,3,0,1,0,2,2,13,8.0,+6,iguodan01
70,66,2015-03-23,31-054,GSW,,WAS,W (+31),0,20:51,3,6,.500,3,6,.500,2,2,1.000,1,2,3,3,0,0,0,1,11,11.0,+1,iguodan01
71,67,2015-03-24,31-055,GSW,@,POR,W (+14),0,31:10,9,11,.818,3,4,.750,0,0,,0,4,4,4,1,0,5,1,21,16.5,+4,iguodan01
72,68,2015-03-27,31-058,GSW,@,MEM,W (+23),0,24:50,1,11,.091,1,5,.200,0,0,,1,5,6,2,1,0,1,1,3,-1.1,+1,iguodan01
74,69,2015-03-31,31-062,GSW,@,LAC,W (+4),0,29:13,0,3,.000,0,2,.000,6,9,.667,0,1,1,7,1,0,0,0,6,8.9,-2,iguodan01
75,70,2015-04-02,31-064,GSW,,PHO,W (+1),0,26:51,2,4,.500,1,2,.500,2,2,1.000,0,2,2,5,1,1,4,2,7,6.0,+1,iguodan01
76,71,2015-04-04,31-066,GSW,@,DAL,W (+13),0,28:05,7,16,.438,4,9,.444,0,0,,0,3,3,4,0,0,0,0,18,13.3,+9,iguodan01
77,72,2015-04-05,31-067,GSW,@,SAS,L (-15),0,24:32,4,9,.444,2,4,.500,0,0,,1,1,2,1,1,0,0,1,10,7.6,-8,iguodan01
78,73,2015-04-07,31-069,GSW,@,NOP,L (-3),0,28:26,3,10,.300,0,2,.000,1,2,.500,1,6,7,1,0,0,0,2,7,3.2,+3,iguodan01
79,74,2015-04-09,31-071,GSW,,POR,W (+11),0,27:00,2,8,.250,0,2,.000,0,0,,0,2,2,2,1,1,1,0,4,1.9,-2,iguodan01
80,75,2015-04-11,31-073,GSW,,MIN,W (+9),0,30:26,2,6,.333,1,4,.250,0,0,,1,4,5,3,1,1,1,2,5,5.5,-1,iguodan01
81,76,2015-04-13,31-075,GSW,,MEM,W (+4),0,20:22,1,3,.333,0,2,.000,0,0,,0,0,0,5,1,0,0,1,2,4.4,+1,iguodan01
82,77,2015-04-15,31-077,GSW,,DEN,W (+7),0,16:45,1,3,.333,1,2,.500,0,0,,0,1,1,2,0,0,0,3,3,1.8,-3,iguodan01
1,1,2014-10-29,27-167,MIL,@,CHO,L (-2),0,11:46,3,3,1.000,0,0,,0,0,,0,1,1,0,2,1,0,5,6,6.1,+10,ilyaser01
2,2,2014-10-31,27-169,MIL,,PHI,W (+12),0,4:51,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.1,-2,ilyaser01
3,3,2014-11-01,27-170,MIL,@,WAS,L (-11),0,17:41,3,6,.500,1,2,.500,1,2,.500,2,2,4,1,1,1,1,3,8,6.8,0,ilyaser01
4,4,2014-11-04,27-173,MIL,@,IND,W (+6),1,26:15,2,11,.182,1,4,.250,0,0,,1,2,3,1,1,0,0,3,5,-0.1,-1,ilyaser01
5,5,2014-11-05,27-174,MIL,,CHI,L (-9),1,16:10,3,4,.750,1,1,1.000,0,0,,0,1,1,1,0,0,2,3,7,3.2,-13,ilyaser01
6,6,2014-11-07,27-176,MIL,@,DET,L (-3),1,20:50,4,9,.444,0,3,.000,0,0,,1,2,3,1,0,0,0,1,8,4.9,-5,ilyaser01
7,7,2014-11-08,27-177,MIL,,MEM,W (+1),1,25:04,5,10,.500,0,2,.000,1,2,.500,2,7,9,1,0,0,1,4,11,7.2,-2,ilyaser01
8,8,2014-11-11,27-180,MIL,,OKC,W (+7),1,23:09,0,2,.000,0,1,.000,2,2,1.000,1,4,5,1,1,0,1,4,2,1.6,-4,ilyaser01
9,9,2014-11-14,27-183,MIL,@,ORL,L (-16),1,13:00,3,10,.300,0,3,.000,2,2,1.000,0,1,1,1,0,0,1,3,8,1.0,-1,ilyaser01
10,10,2014-11-16,27-185,MIL,@,MIA,W (+7),0,12:20,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,0,2,2,0.8,-2,ilyaser01
11,11,2014-11-18,27-187,MIL,,NYK,W (+4),0,20:18,8,10,.800,3,4,.750,1,4,.250,1,1,2,1,0,0,0,2,20,15.9,-6,ilyaser01
12,12,2014-11-19,27-188,MIL,@,BRK,W (+4),0,20:49,7,12,.583,0,0,,0,0,,2,3,5,1,3,0,0,3,14,13.2,+8,ilyaser01
13,13,2014-11-21,27-190,MIL,@,TOR,L (-42),0,20:52,5,9,.556,2,4,.500,2,4,.500,0,3,3,2,0,0,0,0,14,11.2,-11,ilyaser01
14,14,2014-11-22,27-191,MIL,,WAS,L (-11),0,20:55,5,8,.625,0,2,.000,3,4,.750,2,3,5,3,0,0,2,2,13,10.6,+4,ilyaser01
15,15,2014-11-25,27-194,MIL,,DET,W (+12),0,20:47,4,11,.364,2,3,.667,3,4,.750,2,7,9,0,1,0,0,1,13,10.6,+3,ilyaser01
16,16,2014-11-26,27-195,MIL,@,MIN,W (+17),0,11:45,6,13,.462,0,2,.000,0,0,,1,5,6,0,0,0,0,2,12,6.7,+8,ilyaser01
17,17,2014-11-28,27-197,MIL,@,DET,W (+16),0,31:13,9,14,.643,3,7,.429,1,1,1.000,3,5,8,2,2,1,2,1,22,21.1,+20,ilyaser01
