<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,22-331,MIL,@,CHO,L (-2),1,38:47,5,17,.294,2,4,.500,10,10,1.000,0,8,8,13,0,1,4,3,22,19.1,-12
2,2,2014-10-31,22-333,MIL,,PHI,W (+12),1,29:11,2,8,.250,1,4,.250,8,10,.800,0,7,7,8,2,0,3,2,13,13.3,+6
3,3,2014-11-01,22-334,MIL,@,WAS,L (-11),1,37:31,9,15,.600,3,4,.750,3,4,.750,2,3,5,6,1,0,3,0,24,21.2,-12
4,4,2014-11-04,22-337,MIL,@,IND,W (+6),1,28:36,10,16,.625,2,3,.667,1,1,1.000,2,5,7,2,2,0,4,2,23,17.3,+2
5,5,2014-11-05,22-338,MIL,,CHI,L (-9),1,31:39,3,15,.200,0,3,.000,4,4,1.000,1,8,9,7,5,0,1,2,10,11.9,-19
6,6,2014-11-07,22-340,MIL,@,DET,L (-3),1,33:50,5,11,.455,1,2,.500,6,6,1.000,2,4,6,9,0,0,5,2,17,14.4,-2
7,7,2014-11-08,22-341,MIL,,MEM,W (+1),1,23:17,6,11,.545,1,2,.500,1,2,.500,0,3,3,6,0,0,6,2,14,6.6,-5
8,8,2014-11-11,22-344,MIL,,OKC,W (+7),1,34:06,6,15,.400,1,5,.200,3,4,.750,0,4,4,4,1,0,6,2,16,5.7,-9
9,9,2014-11-14,22-347,MIL,@,ORL,L (-16),1,34:10,9,17,.529,2,8,.250,4,5,.800,0,6,6,5,1,0,3,2,24,17.8,-11
10,10,2014-11-16,22-349,MIL,@,MIA,W (+7),1,34:15,7,13,.538,4,7,.571,2,2,1.000,0,5,5,4,1,0,3,4,20,14.4,+11
11,11,2014-11-18,22-351,MIL,,NYK,W (+4),1,32:52,6,15,.400,1,4,.250,1,2,.500,0,4,4,9,1,0,3,2,14,10.2,+1
12,12,2014-11-19,22-352,MIL,@,BRK,W (+4),1,48:35,5,20,.250,2,10,.200,6,6,1.000,0,3,3,8,2,0,4,1,18,10.1,+1
13,13,2014-11-21,22-354,MIL,@,TOR,L (-42),1,25:57,4,8,.500,1,3,.333,2,2,1.000,0,2,2,2,0,0,2,3,11,5.8,-25
14,14,2014-11-22,22-355,MIL,,WAS,L (-11),1,36:54,10,18,.556,3,5,.600,4,5,.800,0,5,5,6,1,1,5,2,27,19.6,-10
15,15,2014-11-25,22-358,MIL,,DET,W (+12),1,31:49,7,12,.583,3,5,.600,3,4,.750,0,3,3,8,2,0,2,1,20,20.1,+10
16,16,2014-11-26,22-359,MIL,@,MIN,W (+17),1,30:27,3,11,.273,1,3,.333,8,8,1.000,1,1,2,2,3,0,2,3,15,10.7,+15
17,17,2014-11-28,22-361,MIL,@,DET,W (+16),1,26:49,2,7,.286,0,2,.000,2,2,1.000,1,3,4,5,0,0,4,2,6,2.2,-5
18,18,2014-11-29,22-362,MIL,,HOU,L (-14),1,28:49,4,8,.500,2,2,1.000,2,2,1.000,0,1,1,2,2,0,0,0,12,11.7,-16
19,19,2014-12-02,23-000,MIL,@,CLE,L (-3),1,37:10,10,18,.556,5,9,.556,2,2,1.000,1,5,6,8,3,0,3,4,27,24.6,-8
20,20,2014-12-03,23-001,MIL,,DAL,L (-2),1,32:17,8,16,.500,2,5,.400,7,7,1.000,2,4,6,5,4,0,3,2,25,23.3,-9
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-05,23-003,MIL,,MIA,W (+24),1,20:59,5,11,.455,1,3,.333,2,2,1.000,0,5,5,3,1,0,5,4,13,5.3,+12
22,22,2014-12-07,23-005,MIL,@,DAL,L (-23),1,28:47,4,9,.444,1,4,.250,7,7,1.000,0,2,2,5,1,0,2,1,16,14.0,-18
23,23,2014-12-09,23-007,MIL,@,OKC,L (-13),1,31:11,2,10,.200,2,6,.333,3,4,.750,0,3,3,3,1,0,3,3,9,2.2,-5
24,24,2014-12-13,23-011,MIL,,LAC,W (+5),1,30:39,6,14,.429,3,5,.600,7,9,.778,0,4,4,5,0,0,1,1,22,17.1,-15
25,25,2014-12-15,23-013,MIL,@,PHO,W (+2),1,38:38,7,18,.389,0,3,.000,6,6,1.000,0,7,7,4,1,0,7,2,20,8.3,+8
26,26,2014-12-17,23-015,MIL,@,POR,L (-7),1,33:01,10,19,.526,2,6,.333,2,2,1.000,0,3,3,2,0,0,4,1,24,12.6,-2
27,27,2014-12-18,23-016,MIL,@,SAC,W (+1),1,37:37,6,16,.375,3,7,.429,5,6,.833,0,5,5,4,2,0,3,1,20,13.7,-7
28,28,2014-12-20,23-018,MIL,@,LAC,L (-4),1,27:00,3,10,.300,2,6,.333,0,0,,1,4,5,5,0,0,4,3,8,2.4,-5
29,29,2014-12-23,23-021,MIL,,CHO,L (-7),1,33:31,13,21,.619,4,7,.571,4,4,1.000,0,2,2,5,1,0,4,3,34,24.4,-8
30,30,2014-12-26,23-024,MIL,@,ATL,W (+30),1,27:59,5,11,.455,2,6,.333,4,4,1.000,1,4,5,3,2,1,3,0,16,14.0,+10
31,31,2014-12-27,23-025,MIL,,ATL,L (-5),1,27:00,4,12,.333,2,5,.400,0,0,,0,2,2,4,0,0,2,1,10,4.2,-28
32,32,2014-12-29,23-027,MIL,@,CHO,W (+10),1,36:18,8,19,.421,2,5,.400,0,0,,1,3,4,4,4,0,8,4,18,6.7,+10
