<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,34-003,OKC,@,POR,L (-17),0,19:28,1,5,.200,0,3,.000,0,1,.000,0,3,3,3,2,0,0,4,2,1.9,-14
2,2,2014-10-30,34-004,OKC,@,LAC,L (-3),0,15:18,2,5,.400,0,1,.000,2,2,1.000,0,6,6,0,1,1,3,2,6,3.0,-3
3,3,2014-11-01,34-006,OKC,,DEN,W (+11),0,24:04,0,3,.000,0,1,.000,2,2,1.000,0,7,7,4,0,1,0,0,2,5.5,+9
4,4,2014-11-03,34-008,OKC,@,BRK,L (-31),0,19:00,1,5,.200,0,1,.000,1,2,.500,2,1,3,0,0,0,0,3,3,0.0,-12
5,5,2014-11-04,34-009,OKC,@,TOR,L (-12),0,26:38,4,7,.571,2,4,.500,1,2,.500,2,6,8,1,0,1,2,3,11,8.7,-7
6,6,2014-11-07,34-012,OKC,,MEM,L (-2),0,24:30,1,3,.333,1,1,1.000,0,2,.000,1,3,4,1,0,0,0,2,3,2.0,-7
7,7,2014-11-09,34-014,OKC,,SAC,W (+8),0,25:22,4,5,.800,2,2,1.000,0,0,,2,5,7,2,1,0,1,4,10,10.8,+11
8,8,2014-11-11,34-016,OKC,@,MIL,L (-7),0,14:53,0,3,.000,0,1,.000,0,0,,0,0,0,3,0,0,0,2,0,-0.8,-8
9,9,2014-11-12,34-017,OKC,@,BOS,W (+15),0,27:09,4,10,.400,2,5,.400,2,2,1.000,0,4,4,3,0,0,0,3,12,8.7,+16
10,10,2014-11-14,34-019,OKC,,DET,L (-7),0,16:38,1,3,.333,1,2,.500,0,0,,0,1,1,1,1,0,1,1,3,1.9,0
11,11,2014-11-16,34-021,OKC,,HOU,L (-4),0,15:36,1,3,.333,0,2,.000,2,2,1.000,1,4,5,1,0,0,1,4,4,2.3,-6
12,12,2014-11-18,34-023,OKC,@,UTA,L (-17),0,21:33,3,6,.500,2,5,.400,0,0,,2,1,3,0,1,1,2,2,8,5.6,-4
