<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,24-216,PHI,@,IND,L (-12),1,23:29,4,9,.444,0,0,,2,2,1.000,1,3,4,0,0,0,1,4,10,4.3,-16
2,2,2014-10-31,24-218,PHI,@,MIL,L (-12),1,25:30,3,8,.375,0,0,,1,2,.500,3,5,8,1,0,0,1,2,7,4.7,+7
3,3,2014-11-01,24-219,PHI,,MIA,L (-18),1,27:39,4,9,.444,0,0,,1,2,.500,1,3,4,2,0,1,0,1,9,7.2,-10
4,4,2014-11-03,24-221,PHI,,HOU,L (-11),0,13:19,1,3,.333,0,0,,0,0,,0,4,4,1,0,0,1,0,2,1.2,+2
5,5,2014-11-05,24-223,PHI,,ORL,L (-2),0,23:59,1,5,.200,0,0,,1,2,.500,2,6,8,2,3,0,3,2,3,3.3,-2
6,6,2014-11-07,24-225,PHI,,CHI,L (-3),1,26:05,7,10,.700,1,1,1.000,1,1,1.000,5,3,8,5,0,0,2,3,16,16.5,+17
7,7,2014-11-09,24-227,PHI,@,TOR,L (-32),1,28:55,5,11,.455,0,0,,2,2,1.000,5,3,8,3,1,0,1,2,12,12.0,-22
8,8,2014-11-13,24-231,PHI,@,DAL,L (-53),1,16:09,1,3,.333,0,0,,2,4,.500,2,3,5,0,1,1,0,1,4,5.1,-17
9,9,2014-11-14,24-232,PHI,@,HOU,L (-1),1,30:08,6,8,.750,0,0,,2,2,1.000,0,3,3,1,0,3,1,2,14,12.7,-8
10,10,2014-11-17,24-235,PHI,@,SAS,L (-25),1,28:21,3,6,.500,0,0,,3,4,.750,0,8,8,1,1,0,2,3,9,6.5,-15
11,11,2014-11-19,24-237,PHI,,BOS,L (-11),1,31:39,6,12,.500,0,0,,2,2,1.000,3,4,7,1,0,0,0,2,14,11.2,-3
12,12,2014-11-21,24-239,PHI,,PHO,L (-26),1,21:10,2,5,.400,0,0,,1,1,1.000,3,4,7,0,2,0,0,0,5,7.6,-11
13,13,2014-11-22,24-240,PHI,@,NYK,L (-8),1,18:00,2,5,.400,0,0,,2,2,1.000,0,3,3,0,2,0,1,4,6,3.6,-4
14,14,2014-11-24,24-242,PHI,,POR,L (-10),1,34:05,8,14,.571,0,1,.000,6,6,1.000,1,3,4,1,1,0,3,3,22,14.5,-1
15,15,2014-11-26,24-244,PHI,,BRK,L (-8),1,26:36,6,13,.462,0,0,,0,0,,2,7,9,0,2,0,2,2,12,8.0,-6
16,16,2014-11-29,24-247,PHI,,DAL,L (-7),1,24:20,5,8,.625,0,0,,3,4,.750,3,2,5,1,1,0,2,2,13,10.6,-4
17,17,2014-12-01,24-249,PHI,,SAS,L (-6),1,24:45,5,9,.556,2,3,.667,0,2,.000,1,4,5,0,0,0,0,4,12,7.2,-10
18,18,2014-12-03,24-251,PHI,@,MIN,W (+8),1,25:18,4,8,.500,0,0,,2,3,.667,2,4,6,1,1,0,2,2,10,7.1,+5
19,19,2014-12-05,24-253,PHI,,OKC,L (-12),1,23:13,4,10,.400,0,3,.000,2,4,.500,1,1,2,1,0,0,2,0,10,3.5,-12
20,20,2014-12-06,24-254,PHI,@,DET,W (+7),1,27:38,4,10,.400,1,3,.333,0,0,,0,4,4,1,1,1,2,3,9,4.0,+6
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
