<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,28-100,SAC,,GSW,L (-18),1,21:26,1,3,.333,0,0,,0,0,,2,5,7,0,2,1,4,3,2,0.7,-9
2,2,2014-10-31,28-102,SAC,,POR,W (+9),1,22:42,1,5,.200,0,0,,0,0,,0,4,4,0,0,0,0,3,2,-1.1,+4
3,3,2014-11-02,28-104,SAC,@,LAC,W (+6),1,37:14,2,5,.400,0,0,,0,0,,0,7,7,1,2,2,3,4,4,2.9,+10
4,4,2014-11-03,28-105,SAC,@,DEN,W (+5),1,23:12,2,5,.400,0,0,,0,0,,4,6,10,1,0,0,1,4,4,4.0,+4
5,5,2014-11-05,28-107,SAC,,DEN,W (+22),1,16:33,0,5,.000,0,0,,0,2,.000,1,2,3,0,0,0,1,4,0,-5.6,+20
6,6,2014-11-07,28-109,SAC,@,PHO,W (+2),1,33:02,3,6,.500,0,0,,2,4,.500,2,3,5,1,0,0,1,2,8,5.4,-19
7,7,2014-11-09,28-111,SAC,@,OKC,L (-8),1,28:16,1,2,.500,0,0,,0,0,,1,3,4,0,1,0,0,5,2,1.6,+2
8,8,2014-11-11,28-113,SAC,@,DAL,L (-8),1,13:12,0,3,.000,0,1,.000,0,2,.000,1,3,4,1,0,0,1,2,0,-2.4,-14
9,9,2014-11-13,28-115,SAC,@,MEM,L (-1),1,27:25,3,5,.600,0,0,,0,0,,3,4,7,1,1,0,1,5,6,5.7,+7
10,10,2014-11-15,28-117,SAC,,SAS,W (+3),1,32:01,2,5,.400,0,0,,0,0,,0,9,9,4,0,1,1,2,4,5.7,+10
11,11,2014-11-18,28-120,SAC,,NOP,L (-6),1,25:24,6,10,.600,0,0,,3,4,.750,6,3,9,0,0,0,2,2,15,12.3,-4
12,12,2014-11-20,28-122,SAC,,CHI,W (+15),1,29:24,1,5,.200,0,0,,1,2,.500,0,4,4,1,0,1,0,1,3,1.7,+6
13,13,2014-11-22,28-124,SAC,@,MIN,W (+12),1,17:45,1,3,.333,0,0,,2,2,1.000,2,1,3,1,0,0,0,1,4,4.3,+14
14,14,2014-11-25,28-127,SAC,@,NOP,W (+10),1,32:32,0,3,.000,0,0,,0,0,,1,6,7,1,0,1,0,2,0,1.0,+14
15,15,2014-11-26,28-128,SAC,@,HOU,L (-13),1,35:07,3,9,.333,0,0,,0,0,,5,6,11,1,2,3,1,4,6,8.4,-13
16,16,2014-11-28,28-130,SAC,@,SAS,L (-8),1,29:50,2,4,.500,0,0,,0,0,,0,9,9,1,0,2,2,3,4,3.6,-2
17,17,2014-11-30,28-132,SAC,,MEM,L (-12),1,19:33,1,2,.500,0,0,,0,0,,0,2,2,1,0,1,2,6,2,-1.4,-5
18,18,2014-12-02,28-134,SAC,,TOR,L (-8),1,18:43,2,3,.667,0,0,,0,0,,2,1,3,1,0,1,1,5,4,2.8,-9
19,19,2014-12-05,28-137,SAC,,IND,W (+1),1,38:01,3,8,.375,0,0,,3,5,.600,2,8,10,0,1,1,0,6,9,6.9,+10
20,20,2014-12-06,28-138,SAC,,ORL,L (-9),1,32:13,9,12,.750,0,0,,0,0,,2,7,9,4,0,0,1,3,18,17.3,-3
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-08,28-140,SAC,,UTA,W (+9),1,36:15,3,8,.375,0,0,,4,6,.667,2,7,9,3,0,0,2,2,10,7.6,+11
22,22,2014-12-09,28-141,SAC,@,LAL,L (-3),1,28:24,1,5,.200,0,0,,3,4,.750,3,5,8,4,0,0,2,3,5,4.7,-1
23,23,2014-12-11,28-143,SAC,,HOU,L (-4),1,34:52,2,4,.500,0,0,,9,11,.818,3,12,15,1,1,0,0,5,13,15.6,+2
24,24,2014-12-13,28-145,SAC,,DET,L (-5),1,19:09,4,6,.667,0,0,,0,0,,1,6,7,0,0,0,2,5,8,3.9,-6
25,25,2014-12-16,28-148,SAC,,OKC,L (-12),1,33:38,3,8,.375,0,0,,0,0,,2,7,9,3,1,0,1,3,6,6.0,-24
26,26,2014-12-18,28-150,SAC,,MIL,L (-1),1,18:48,1,3,.333,0,0,,1,4,.250,0,3,3,0,0,0,2,4,3,-2.6,+8
27,27,2014-12-21,28-153,SAC,,LAL,W (+7),1,24:43,1,1,1.000,0,0,,0,0,,0,5,5,0,0,1,0,3,2,2.7,+16
28,28,2014-12-22,28-154,SAC,@,GSW,L (-20),1,20:09,3,3,1.000,0,0,,0,0,,1,3,4,0,0,2,1,2,6,6.3,-32
29,29,2014-12-26,28-158,SAC,,PHO,L (-9),1,12:25,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,1,2,2,0.9,-6
30,30,2014-12-27,28-159,SAC,,NYK,W (+6),1,17:11,1,3,.333,0,0,,1,2,.500,0,4,4,0,1,0,0,2,3,2.3,+10
31,31,2014-12-29,28-161,SAC,@,BRK,L (-8),1,13:06,2,4,.500,0,0,,0,0,,1,0,1,0,0,0,1,4,4,0.1,0
32,,2014-12-31,28-163,SAC,,BOS,L (-22),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,32,2015-01-01,28-164,SAC,@,MIN,W (+3),0,23:43,3,3,1.000,0,0,,2,2,1.000,0,6,6,0,0,2,2,5,8,6.3,-11
34,33,2015-01-04,28-167,SAC,@,DET,L (-19),1,22:36,4,6,.667,0,0,,1,1,1.000,0,7,7,0,0,3,0,1,9,10.2,+2
35,34,2015-01-07,28-170,SAC,,OKC,W (+21),1,16:48,0,3,.000,0,0,,2,4,.500,2,6,8,1,0,1,1,3,2,1.5,+20
36,35,2015-01-09,28-172,SAC,,DEN,L (-10),1,27:39,3,5,.600,0,0,,0,0,,1,3,4,1,0,0,0,2,6,5.2,-15
37,36,2015-01-11,28-174,SAC,,CLE,W (+19),1,31:40,3,8,.375,0,0,,1,2,.500,1,9,10,0,1,0,0,1,7,6.2,+23
38,37,2015-01-13,28-176,SAC,,DAL,L (-4),1,19:41,2,3,.667,0,0,,2,4,.500,2,5,7,1,0,1,1,4,6,5.6,-7
39,38,2015-01-16,28-179,SAC,,MIA,L (-12),1,20:27,2,5,.400,0,0,,1,2,.500,0,3,3,1,1,0,1,4,5,1.9,-7
40,39,2015-01-17,28-180,SAC,,LAC,L (-9),1,36:26,9,15,.600,0,0,,5,6,.833,7,15,22,2,0,1,1,5,23,24.2,-10
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,40,2015-01-19,28-182,SAC,@,POR,L (-4),1,28:22,2,4,.500,0,0,,0,0,,0,7,7,0,0,0,2,2,4,1.3,+5
42,41,2015-01-21,28-184,SAC,,BRK,L (-3),1,22:20,2,2,1.000,0,0,,0,0,,1,1,2,0,0,1,2,3,4,1.9,-16
