<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,26-058,PHO,,LAL,W (+20),1,24:48,5,7,.714,0,0,,0,0,,2,4,6,0,1,1,0,5,10,9.4,+2
2,2,2014-10-31,26-060,PHO,,SAS,W (+5),1,14:46,2,6,.333,0,0,,0,0,,1,3,4,1,0,1,1,4,4,1.0,-6
3,3,2014-11-01,26-061,PHO,@,UTA,L (-27),1,23:31,3,4,.750,0,0,,0,0,,1,1,2,0,0,1,2,1,6,3.7,-13
4,4,2014-11-04,26-064,PHO,@,LAL,W (+6),1,20:39,1,4,.250,0,0,,0,0,,3,4,7,0,2,2,0,2,2,5.5,+4
5,5,2014-11-05,26-065,PHO,,MEM,L (-11),1,18:06,1,3,.333,0,0,,0,0,,1,1,2,0,1,2,0,3,2,2.5,-17
6,6,2014-11-07,26-067,PHO,,SAC,L (-2),1,40:47,7,12,.583,0,0,,1,2,.500,5,11,16,1,0,0,1,3,15,14.3,+8
7,7,2014-11-09,26-069,PHO,,GSW,W (+12),1,35:03,1,3,.333,0,0,,4,4,1.000,1,7,8,1,2,0,3,2,6,6.0,+19
8,8,2014-11-12,26-072,PHO,,BRK,W (+8),1,32:24,4,7,.571,0,0,,0,0,,2,8,10,1,1,1,1,3,8,8.7,+14
9,9,2014-11-14,26-074,PHO,,CHO,L (-8),1,32:54,6,9,.667,0,0,,0,0,,2,5,7,2,0,2,1,0,12,12.8,-4
10,10,2014-11-15,26-075,PHO,@,LAC,L (-13),1,18:36,4,8,.500,0,0,,0,0,,3,2,5,1,0,0,0,0,8,7.4,-11
11,11,2014-11-17,26-077,PHO,@,BOS,W (+4),1,19:16,0,2,.000,0,0,,0,0,,0,1,1,0,0,2,2,3,0,-2.9,-2
