<!-- ALREADYCSV -->
Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,21,PHO,NBA,PG,70,46,1500,210,470,.447,83,210,.395,127,260,.488,.535,47,61,.770,23,100,123,165,93,7,120,184,550
2004-05,22,PHO,NBA,PG,63,6,1087,168,354,.475,51,139,.367,117,215,.544,.547,55,69,.797,32,98,130,126,30,7,87,127,442
2005-06,23,PHO,NBA,SG,57,11,1592,273,567,.481,87,196,.444,186,371,.501,.558,111,147,.755,31,119,150,158,48,6,89,145,744
2006-07,24,PHO,NBA,SG,80,18,2613,529,1111,.476,190,438,.434,339,673,.504,.562,196,232,.845,22,192,214,317,96,15,146,210,1444
2007-08,25,PHO,NBA,SG,82,12,2421,472,1021,.462,164,422,.389,308,599,.514,.543,175,213,.822,40,191,231,216,75,18,117,195,1283
2008-09,26,PHO,NBA,SG,70,11,1705,366,759,.482,90,240,.375,276,519,.532,.542,171,194,.881,34,147,181,162,82,7,93,115,993
2009-10,27,PHO,NBA,PG,44,5,786,155,365,.425,44,136,.324,111,229,.485,.485,64,73,.877,11,58,69,64,23,12,46,71,418
2010-11,28,TOR,NBA,SG,58,0,1395,294,653,.450,72,213,.338,222,440,.505,.505,109,137,.796,14,85,99,119,50,6,84,112,769
2011-12,29,TOT,NBA,SG,64,0,1382,271,637,.425,65,170,.382,206,467,.441,.476,101,124,.815,33,95,128,96,56,7,94,135,708
2011-12,29,TOR,NBA,SG,42,0,946,198,454,.436,40,111,.360,158,343,.461,.480,76,91,.835,21,58,79,63,36,7,68,101,512
2011-12,29,IND,NBA,SG,22,0,436,73,183,.399,25,59,.424,48,124,.387,.467,25,33,.758,12,37,49,33,20,0,26,34,196
2012-13,30,BOS,NBA,PG,41,2,513,83,193,.430,18,47,.383,65,146,.445,.477,31,41,.756,8,38,46,58,17,6,21,51,215
2013-14,31,PHO,NBA,PG,20,0,368,56,131,.427,7,25,.280,49,106,.462,.454,31,39,.795,5,32,37,32,7,4,19,30,150
2014-15,32,GSW,NBA,SG,66,1,982,183,386,.474,43,112,.384,140,274,.511,.530,58,74,.784,23,68,91,99,41,8,44,87,467
2015-16,33,GSW,NBA,SG,5,0,80,11,26,.423,3,6,.500,8,20,.400,.481,1,2,.500,2,7,9,7,3,2,5,11,26
Career,,,NBA,,720,112,16424,3071,6673,.460,917,2354,.390,2154,4319,.499,.529,1150,1406,.818,278,1230,1508,1619,621,105,965,1473,8209
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,PHO,NBA,,486,109,12072,2229,4778,.467,716,1806,.396,1513,2972,.509,.541,850,1028,.827,198,937,1135,1240,454,76,717,1077,6024
2 seasons,,TOR,NBA,,100,0,2341,492,1107,.444,112,324,.346,380,783,.485,.495,185,228,.811,35,143,178,182,86,13,152,213,1281
2 seasons,,GSW,NBA,,71,1,1062,194,412,.471,46,118,.390,148,294,.503,.527,59,76,.776,25,75,100,106,44,10,49,98,493
1 season,,BOS,NBA,,41,2,513,83,193,.430,18,47,.383,65,146,.445,.477,31,41,.756,8,38,46,58,17,6,21,51,215
1 season,,IND,NBA,,22,0,436,73,183,.399,25,59,.424,48,124,.387,.467,25,33,.758,12,37,49,33,20,0,26,34,196
