<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-08,27-013,UTA,@,SAC,L (-9),0,15:16,2,6,.333,0,0,,2,4,.500,1,2,3,1,1,1,2,1,6,3.1,+2
22,22,2014-12-09,27-014,UTA,,SAS,W (+4),0,15:57,3,5,.600,0,1,.000,0,0,,0,4,4,1,0,2,2,3,6,3.8,-5
23,23,2014-12-12,27-017,UTA,,MIA,L (-5),0,14:07,2,5,.400,0,0,,0,0,,2,2,4,0,0,0,1,1,4,1.9,+5
24,24,2014-12-14,27-019,UTA,@,WAS,L (-9),0,25:21,3,7,.429,0,2,.000,2,6,.333,1,8,9,0,1,0,1,2,8,5.0,-2
25,25,2014-12-16,27-021,UTA,@,NOP,L (-8),0,21:15,5,6,.833,0,0,,0,0,,2,2,4,0,0,0,1,1,10,8.4,+1
26,26,2014-12-17,27-022,UTA,@,MIA,W (+18),0,12:26,2,4,.500,0,0,,0,0,,0,4,4,0,0,0,1,2,4,1.4,+7
27,27,2014-12-19,27-024,UTA,@,ORL,W (+7),0,17:06,3,4,.750,1,1,1.000,2,2,1.000,1,3,4,2,0,0,1,1,9,9.0,+16
28,28,2014-12-20,27-025,UTA,@,CHO,L (-18),0,18:29,0,1,.000,0,1,.000,0,0,,1,2,3,1,1,1,0,0,0,3.0,-6
29,,2014-12-22,27-027,UTA,,MEM,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
30,29,2014-12-27,27-032,UTA,,PHI,W (+17),0,20:18,6,8,.750,0,0,,2,2,1.000,2,3,5,1,1,2,0,4,14,14.6,+20
31,30,2014-12-29,27-034,UTA,@,LAC,L (-4),0,7:46,0,4,.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,2,-0.1,-12
32,31,2014-12-30,27-035,UTA,,MIN,W (+6),0,23:13,3,4,.750,1,1,1.000,0,0,,2,5,7,0,0,0,1,2,7,6.5,-1
33,32,2015-01-02,27-038,UTA,,ATL,L (-6),0,19:13,4,9,.444,2,3,.667,0,0,,4,5,9,1,0,0,2,1,10,7.9,+3
34,33,2015-01-03,27-039,UTA,@,MIN,W (+12),0,24:25,4,7,.571,0,0,,0,0,,5,10,15,6,0,1,2,1,8,13.7,+4
35,34,2015-01-05,27-041,UTA,,IND,L (-4),0,17:07,5,8,.625,1,2,.500,1,1,1.000,2,2,4,1,1,0,0,5,12,10.1,-7
36,35,2015-01-07,27-043,UTA,@,CHI,W (+20),0,22:47,5,10,.500,1,1,1.000,4,5,.800,4,4,8,1,0,1,0,0,15,15.0,+21
