<!-- ALREADYCSV -->
21,21,2014-12-08,22-202,UTA,@,SAC,L (-9),1,31:56,5,11,.455,1,2,.500,2,2,1.000,1,5,6,1,0,2,3,6,13,6.2,-14
22,22,2014-12-09,22-203,UTA,,SAS,W (+4),1,30:48,6,9,.667,0,0,,0,0,,4,11,15,0,0,1,2,2,12,12.1,+13
23,23,2014-12-12,22-206,UTA,,MIA,L (-5),1,36:44,10,17,.588,1,3,.333,4,4,1.000,0,8,8,0,0,0,1,2,25,17.7,-14
24,24,2014-12-14,22-208,UTA,@,WAS,L (-9),1,33:43,5,14,.357,0,0,,0,0,,5,6,11,2,0,1,4,4,10,4.0,-1
25,25,2014-12-16,22-210,UTA,@,NOP,L (-8),1,36:32,12,22,.545,0,0,,5,6,.833,6,1,7,1,2,1,2,3,29,22.7,-16
26,26,2014-12-17,22-211,UTA,@,MIA,W (+18),1,30:48,7,12,.583,1,2,.500,3,4,.750,2,4,6,1,1,0,3,4,18,11.7,+10
27,27,2014-12-19,22-213,UTA,@,ORL,W (+7),1,30:54,5,10,.500,0,1,.000,1,2,.500,3,4,7,1,0,0,3,2,11,5.8,-9
28,28,2014-12-20,22-214,UTA,@,CHO,L (-18),1,19:57,2,8,.250,0,0,,0,0,,2,2,4,2,0,0,1,2,4,0.8,+3
29,29,2014-12-22,22-216,UTA,@,MEM,W (+6),1,30:25,6,11,.545,1,1,1.000,0,0,,1,8,9,0,0,1,2,2,13,8.7,+6
30,30,2014-12-27,22-221,UTA,,PHI,W (+17),1,24:37,4,13,.308,0,1,.000,2,2,1.000,6,4,10,0,0,0,0,2,10,7.1,+1
31,31,2014-12-29,22-223,UTA,@,LAC,L (-4),1,28:08,8,17,.471,0,1,.000,0,0,,4,1,5,0,0,0,2,3,16,7.2,+9
32,32,2014-12-30,22-224,UTA,,MIN,W (+6),1,24:41,4,8,.500,0,0,,6,6,1.000,4,8,12,0,1,0,2,1,14,13.8,+8
33,33,2015-01-02,22-227,UTA,,ATL,L (-6),1,22:03,5,12,.417,0,0,,1,1,1.000,3,3,6,0,0,0,2,1,11,5.2,-15
34,,2015-01-03,22-228,UTA,,MIN,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,,2015-01-05,22-230,UTA,,IND,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,,2015-01-07,22-232,UTA,,CHI,W (+20),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,,2015-01-09,22-234,UTA,,OKC,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,34,2015-01-10,22-235,UTA,@,HOU,L (-15),0,20:59,6,10,.600,0,0,,4,5,.800,4,2,6,1,1,0,2,3,16,12.9,-9
39,35,2015-01-13,22-238,UTA,,GSW,L (-11),1,31:40,6,13,.462,1,1,1.000,0,0,,5,5,10,0,1,0,3,4,13,7.7,-27
40,36,2015-01-16,22-241,UTA,,LAL,W (+9),1,25:35,2,10,.200,1,3,.333,2,2,1.000,3,2,5,0,3,0,1,1,7,5.1,-3
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,37,2015-01-18,22-243,UTA,@,SAS,L (-20),1,20:46,2,6,.333,0,0,,0,0,,1,1,2,0,0,1,1,2,4,0.5,-10
42,38,2015-01-21,22-246,UTA,@,CLE,L (-14),1,33:08,9,20,.450,0,0,,6,8,.750,7,10,17,1,1,0,1,2,24,20.6,-3
43,39,2015-01-22,22-247,UTA,@,MIL,W (+2),1,36:04,8,15,.533,1,2,.500,6,6,1.000,3,13,16,0,2,1,2,1,23,22.0,+6
44,40,2015-01-24,22-249,UTA,,BRK,W (+35),1,28:18,5,12,.417,0,0,,0,0,,2,2,4,0,1,0,2,0,10,4.6,+25
45,41,2015-01-26,22-251,UTA,,BOS,L (-9),1,31:02,10,16,.625,0,1,.000,0,0,,3,3,6,0,0,0,4,6,20,9.4,+3
46,42,2015-01-28,22-253,UTA,,LAC,L (-5),1,35:46,8,16,.500,0,1,.000,5,7,.714,3,8,11,1,0,1,0,3,21,16.9,0
47,43,2015-01-30,22-255,UTA,,GSW,W (+10),1,18:40,2,7,.286,0,0,,1,2,.500,2,8,10,0,0,0,3,1,5,0.9,+15
48,44,2015-02-03,22-259,UTA,@,POR,L (-1),1,22:54,6,12,.500,0,0,,4,5,.800,4,3,7,0,0,0,1,0,16,12.3,-3
49,45,2015-02-04,22-260,UTA,,MEM,L (-10),1,31:10,8,18,.444,0,1,.000,0,0,,3,7,10,1,0,0,1,3,16,9.3,+5
50,46,2015-02-06,22-262,UTA,@,PHO,L (-7),1,24:14,3,8,.375,0,0,,0,2,.000,1,5,6,0,1,0,3,2,6,0.2,0
51,47,2015-02-07,22-263,UTA,,SAC,W (+12),1,32:58,7,16,.438,0,1,.000,3,4,.750,5,8,13,1,1,0,3,2,17,12.0,+8
52,48,2015-02-09,22-265,UTA,@,NOP,W (+4),1,28:29,6,12,.500,0,0,,2,2,1.000,5,6,11,0,1,0,1,3,14,12.1,-16
53,49,2015-02-11,22-267,UTA,@,DAL,L (-5),1,18:17,3,7,.429,0,0,,0,1,.000,3,7,10,0,0,0,2,1,6,3.7,+2
54,50,2015-02-21,22-277,OKC,@,CHO,W (+7),1,32:26,4,9,.444,0,0,,2,6,.333,5,8,13,2,0,0,0,5,10,9.0,+8
55,51,2015-02-22,22-278,OKC,,DEN,W (+25),1,26:22,8,12,.667,0,0,,4,6,.667,5,7,12,3,1,0,3,4,20,18.1,+36
56,52,2015-02-24,22-280,OKC,,IND,W (+13),1,23:27,6,10,.600,0,0,,3,4,.750,2,3,5,0,0,0,0,2,15,11.5,-2
57,53,2015-02-26,22-282,OKC,@,PHO,L (-4),1,36:31,6,11,.545,0,0,,6,6,1.000,3,3,6,1,0,1,3,3,18,12.9,+5
58,,2015-02-27,22-283,OKC,,POR,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,54,2015-03-01,22-285,OKC,@,LAL,W (+7),1,28:52,6,10,.600,0,0,,4,6,.667,4,11,15,5,0,0,3,1,16,16.8,+12
60,55,2015-03-04,22-288,OKC,,PHI,W (+5),1,21:22,4,8,.500,0,0,,0,0,,2,3,5,0,1,0,1,3,8,5.1,-22
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,56,2015-03-05,22-289,OKC,@,CHI,L (-3),1,30:28,2,6,.333,0,0,,2,2,1.000,3,3,6,0,1,1,0,4,6,5.7,-2
62,57,2015-03-08,22-292,OKC,,TOR,W (+4),1,28:33,9,14,.643,0,0,,3,5,.600,6,6,12,4,0,1,1,4,21,20.9,+4
63,58,2015-03-11,22-295,OKC,,LAC,L (-12),1,26:01,6,12,.500,0,0,,6,9,.667,5,0,5,0,0,0,2,4,18,10.7,-28
64,59,2015-03-13,22-297,OKC,,MIN,W (+14),1,32:49,10,19,.526,0,0,,3,3,1.000,9,6,15,1,2,0,4,2,23,19.7,+19
65,60,2015-03-15,22-299,OKC,,CHI,W (+9),1,37:01,7,16,.438,0,0,,4,4,1.000,9,9,18,0,2,0,4,4,18,15.0,+14
66,61,2015-03-16,22-300,OKC,@,DAL,L (-4),1,37:23,7,12,.583,0,0,,5,5,1.000,4,9,13,0,0,1,2,3,19,16.4,-10
67,62,2015-03-18,22-302,OKC,,BOS,W (+4),1,30:39,10,13,.769,0,0,,2,2,1.000,7,3,10,2,0,1,2,3,22,21.6,+1
68,,2015-03-20,22-304,OKC,,ATL,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
69,63,2015-03-22,22-306,OKC,,MIA,W (+18),1,34:25,12,20,.600,0,0,,3,3,1.000,6,6,12,0,1,0,2,2,27,22.0,+10
70,64,2015-03-24,22-308,OKC,,LAL,W (+10),1,27:33,10,15,.667,0,0,,5,5,1.000,7,9,16,4,1,0,5,1,25,24.5,+11
71,65,2015-03-25,22-309,OKC,@,SAS,L (-39),1,22:17,7,14,.500,0,0,,2,2,1.000,3,7,10,0,0,0,2,1,16,10.8,-26
72,66,2015-03-28,22-312,OKC,@,UTA,L (-5),1,34:29,7,13,.538,0,0,,4,6,.667,4,7,11,1,0,2,4,5,18,11.9,-7
73,67,2015-03-29,22-313,OKC,@,PHO,W (+12),1,29:47,5,10,.500,0,0,,1,1,1.000,3,6,9,0,0,1,1,2,11,8.8,+9
74,68,2015-04-01,22-316,OKC,,DAL,L (-4),1,38:22,9,13,.692,1,1,1.000,11,12,.917,5,11,16,1,0,1,0,1,30,31.9,-7
75,69,2015-04-03,22-318,OKC,@,MEM,L (-8),1,33:55,11,19,.579,0,0,,2,4,.500,5,12,17,1,1,1,3,4,24,19.2,-5
76,70,2015-04-05,22-320,OKC,,HOU,L (-3),1,37:45,9,19,.474,0,0,,3,5,.600,10,7,17,0,0,1,5,2,21,14.5,+6
77,71,2015-04-07,22-322,OKC,,SAS,L (-25),1,24:51,3,9,.333,0,0,,3,4,.750,3,2,5,0,1,0,1,3,9,5.0,-10
78,72,2015-04-10,22-325,OKC,,SAC,W (+13),1,32:25,9,14,.643,1,1,1.000,6,8,.750,3,3,6,0,1,0,0,2,25,21.2,+9
79,73,2015-04-12,22-327,OKC,@,IND,L (-12),1,32:23,5,11,.455,1,1,1.000,2,3,.667,3,2,5,1,1,1,1,5,13,9.0,-8
80,74,2015-04-13,22-328,OKC,,POR,W (+11),1,35:38,13,20,.650,0,0,,1,2,.500,6,7,13,1,0,0,2,2,27,22.0,+13
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,75,2015-04-15,22-330,OKC,@,MIN,W (+25),1,33:30,11,17,.647,0,1,.000,3,3,1.000,8,7,15,2,0,1,1,3,25,25.1,+18
