<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
38,38,2015-01-12,26-253,DET,@,TOR,W (+3),1,30:57,3,7,.429,2,3,.667,0,0,,0,4,4,1,1,1,2,1,8,5.5,+3
39,39,2015-01-14,26-255,DET,,NOP,L (-11),1,17:54,3,6,.500,1,3,.333,0,0,,0,2,2,2,2,0,2,0,7,6.0,-11
40,40,2015-01-16,26-257,DET,@,IND,W (+2),1,24:43,1,4,.250,0,1,.000,0,0,,0,2,2,1,1,0,0,1,2,1.5,+15
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-17,26-258,DET,,PHI,W (+18),1,26:20,7,12,.583,6,8,.750,0,0,,1,1,2,1,1,0,2,2,20,14.3,+11
42,42,2015-01-19,26-260,DET,@,ATL,L (-11),1,22:14,2,7,.286,1,4,.250,0,0,,1,3,4,1,1,0,0,2,5,3.4,-8
43,43,2015-01-21,26-262,DET,,ORL,W (+10),1,21:40,4,6,.667,4,5,.800,2,2,1.000,0,2,2,1,0,0,2,1,14,10.3,+8
44,44,2015-01-24,26-265,DET,@,MIL,L (-15),1,23:05,2,9,.222,1,7,.143,2,2,1.000,0,5,5,1,2,0,1,1,7,4.3,-11
45,45,2015-01-25,26-266,DET,@,TOR,L (-4),1,25:38,1,3,.333,1,2,.500,1,2,.500,0,2,2,2,0,0,2,2,4,1.1,-13
46,46,2015-01-27,26-268,DET,,CLE,L (-8),1,24:06,2,9,.222,1,5,.200,0,0,,1,5,6,0,0,0,1,1,5,0.3,-12
47,47,2015-01-28,26-269,DET,@,PHI,L (-20),1,19:22,0,2,.000,0,2,.000,0,0,,0,1,1,2,1,0,2,1,0,-1.1,-10
48,48,2015-01-31,26-272,DET,,HOU,W (+13),1,36:21,6,12,.500,2,5,.400,0,0,,1,3,4,4,3,0,3,2,14,11.6,+21
49,49,2015-02-03,26-275,DET,,MIA,W (+17),1,30:16,5,8,.625,3,3,1.000,0,0,,0,1,1,4,0,0,0,1,13,12.1,+26
50,50,2015-02-04,26-276,DET,@,IND,L (-5),1,27:34,3,9,.333,2,4,.500,0,0,,0,1,1,1,0,0,1,0,8,2.9,-11
51,51,2015-02-06,26-278,DET,,DEN,W (+10),1,28:08,1,7,.143,0,5,.000,0,0,,0,3,3,2,0,0,0,1,2,-0.6,+14
52,52,2015-02-08,26-280,DET,,MIN,L (-11),1,32:12,2,5,.400,1,2,.500,0,0,,0,3,3,3,0,2,1,3,5,4.5,-4
53,53,2015-02-10,26-282,DET,@,CHO,W (+28),1,27:40,2,6,.333,0,1,.000,4,4,1.000,0,3,3,1,0,1,1,2,8,5.1,+13
54,54,2015-02-11,26-283,DET,,SAS,L (-17),1,27:09,0,4,.000,0,2,.000,0,0,,0,3,3,1,1,0,0,1,0,-0.6,-11
55,55,2015-02-21,26-293,OKC,@,CHO,W (+7),1,18:04,2,6,.333,2,4,.500,0,0,,1,1,2,1,0,1,0,0,6,5.0,+4
56,56,2015-02-22,26-294,OKC,,DEN,W (+25),1,14:49,3,3,1.000,1,1,1.000,0,0,,0,2,2,0,1,0,1,5,7,4.7,+16
57,57,2015-02-24,26-296,OKC,,IND,W (+13),1,18:40,0,4,.000,0,3,.000,0,0,,0,0,0,2,0,1,1,0,0,-1.7,-4
58,58,2015-02-26,26-298,OKC,@,PHO,L (-4),1,22:05,2,6,.333,1,3,.333,2,2,1.000,0,2,2,0,0,0,0,2,7,3.4,+4
59,59,2015-02-27,26-299,OKC,@,POR,L (-3),1,30:38,1,5,.200,1,3,.333,0,0,,0,4,4,2,1,2,1,4,3,2.3,-15
60,60,2015-03-01,26-301,OKC,@,LAL,W (+7),1,19:09,3,7,.429,2,5,.400,0,0,,1,1,2,1,0,0,0,2,8,5.2,+11
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,61,2015-03-04,26-304,OKC,,PHI,W (+5),1,21:12,0,2,.000,0,2,.000,2,2,1.000,0,4,4,0,0,0,1,2,2,0.0,-17
62,62,2015-03-05,26-305,OKC,@,CHI,L (-3),1,15:22,1,3,.333,1,2,.500,0,0,,0,2,2,0,1,0,0,0,3,2.9,+9
63,63,2015-03-08,26-308,OKC,,TOR,W (+4),1,14:47,0,3,.000,0,1,.000,0,0,,3,1,4,1,0,0,0,0,0,1.0,+7
64,64,2015-03-11,26-311,OKC,,LAC,L (-12),1,15:24,0,2,.000,0,0,,2,2,1.000,1,2,3,1,0,0,0,2,2,1.8,-17
65,65,2015-03-13,26-313,OKC,,MIN,W (+14),0,17:26,3,9,.333,1,2,.500,0,0,,0,0,0,1,2,0,0,4,7,3.0,+5
66,66,2015-03-15,26-315,OKC,,CHI,W (+9),0,10:27,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,+2
67,67,2015-03-16,26-316,OKC,@,DAL,L (-4),0,9:52,1,3,.333,1,2,.500,2,2,1.000,1,1,2,0,0,0,0,5,5,2.3,-8
68,,2015-03-18,26-318,OKC,,BOS,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
69,68,2015-03-20,26-320,OKC,,ATL,W (+8),0,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
70,69,2015-03-22,26-322,OKC,,MIA,W (+18),0,15:28,1,1,1.000,0,0,,0,0,,0,0,0,1,2,0,0,0,2,4.4,+1
71,70,2015-03-24,26-324,OKC,,LAL,W (+10),1,25:14,3,6,.500,2,3,.667,0,0,,0,3,3,1,0,1,2,3,8,4.1,+9
72,71,2015-03-25,26-325,OKC,@,SAS,L (-39),1,23:29,1,2,.500,0,1,.000,1,2,.500,0,1,1,0,0,0,0,5,3,-0.1,-9
73,72,2015-03-28,26-328,OKC,@,UTA,L (-5),1,24:26,0,3,.000,0,0,,0,0,,0,4,4,0,1,0,1,3,0,-2.1,-7
74,73,2015-03-29,26-329,OKC,@,PHO,W (+12),1,25:36,1,3,.333,1,3,.333,1,2,.500,0,5,5,5,3,0,1,2,4,8.1,+7
75,74,2015-04-01,26-332,OKC,,DAL,L (-4),1,19:30,2,4,.500,1,2,.500,0,0,,1,1,2,0,0,0,0,4,5,2.4,-4
76,75,2015-04-03,26-334,OKC,@,MEM,L (-8),1,28:30,5,7,.714,3,4,.750,0,0,,0,4,4,1,2,1,0,4,13,13.1,+2
77,76,2015-04-05,26-336,OKC,,HOU,L (-3),1,30:08,2,8,.250,2,5,.400,0,0,,2,1,3,0,0,1,3,4,6,-1.0,-14
78,77,2015-04-07,26-338,OKC,,SAS,L (-25),1,14:18,0,1,.000,0,1,.000,1,4,.250,0,2,2,0,0,0,1,0,1,-1.3,-18
79,78,2015-04-10,26-341,OKC,,SAC,W (+13),0,6:26,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5,+3
80,,2015-04-12,26-343,OKC,,IND,L (-12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,79,2015-04-13,26-344,OKC,,POR,W (+11),0,0:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0
82,80,2015-04-15,26-346,OKC,@,MIN,W (+25),0,14:33,1,4,.250,1,4,.250,0,0,,0,2,2,1,1,0,1,2,3,1.1,+9
