<!-- ALREADYCSV -->
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2014-10-29,19-248,MIN,@,MEM,L (-4),1,18:33,2,5,.400,1,1,1.000,1,2,.500,1,2,3,1,2,0,2,4,6,3.3,-4
2,2,2014-10-30,19-249,MIN,,DET,W (+6),1,23:48,4,9,.444,0,0,,0,3,.000,0,4,4,1,1,0,3,1,8,1.6,+13
3,3,2014-11-01,19-251,MIN,,CHI,L (-1),1,30:56,3,10,.300,0,2,.000,2,2,1.000,3,3,6,0,2,2,3,5,8,3.6,+3
4,4,2014-11-05,19-255,MIN,@,BRK,W (+7),1,37:09,7,12,.583,1,1,1.000,2,4,.500,0,4,4,1,1,0,1,2,17,11.7,+23
5,5,2014-11-07,19-257,MIN,@,ORL,L (-9),1,25:28,3,6,.500,0,0,,0,0,,1,2,3,1,1,1,0,2,6,5.9,-7
6,6,2014-11-08,19-258,MIN,@,MIA,L (-10),1,27:45,3,9,.333,0,1,.000,4,5,.800,0,1,1,2,0,0,1,2,10,4.4,-18
7,7,2014-11-12,19-262,MIN,,HOU,L (-12),1,31:30,6,13,.462,1,2,.500,2,2,1.000,0,1,1,0,0,1,4,4,15,3.7,-5
8,8,2014-11-14,19-264,MIN,@,NOP,L (-48),1,23:26,7,10,.700,2,2,1.000,4,6,.667,2,3,5,1,0,0,3,2,20,14.2,-27
9,9,2014-11-15,19-265,MIN,@,DAL,L (-14),1,23:26,2,6,.333,0,0,,1,2,.500,2,1,3,0,1,0,1,1,5,2.5,-12
10,10,2014-11-19,19-269,MIN,,NYK,W (+16),1,28:31,4,13,.308,1,1,1.000,3,4,.750,2,2,4,0,1,0,5,0,12,2.1,+10
11,11,2014-11-21,19-271,MIN,,SAS,L (-29),1,32:52,5,14,.357,0,2,.000,4,5,.800,0,3,3,1,2,0,1,2,14,7.6,-14
12,12,2014-11-22,19-272,MIN,,SAC,L (-12),1,41:11,9,22,.409,2,4,.500,9,10,.900,1,4,5,2,4,1,1,1,29,23.4,-5
13,13,2014-11-26,19-276,MIN,,MIL,L (-17),1,38:41,4,14,.286,2,4,.500,4,8,.500,3,5,8,4,1,2,6,2,14,6.2,-9
14,14,2014-11-28,19-278,MIN,@,LAL,W (+1),1,29:31,1,6,.167,0,2,.000,1,1,1.000,0,5,5,1,1,0,3,2,3,-1.4,+6
15,15,2014-11-30,19-280,MIN,@,POR,L (-14),1,18:12,3,8,.375,1,3,.333,0,0,,0,1,1,0,0,0,0,0,7,2.9,-4
16,16,2014-12-01,19-281,MIN,@,LAC,L (-26),1,26:15,4,11,.364,0,0,,6,9,.667,0,1,1,2,1,0,2,3,14,6.2,-17
17,17,2014-12-03,19-283,MIN,,PHI,L (-8),1,30:08,4,12,.333,1,1,1.000,2,2,1.000,1,4,5,1,2,1,0,3,11,8.3,-9
18,18,2014-12-05,19-285,MIN,,HOU,L (-2),1,29:26,5,12,.417,0,2,.000,1,3,.333,1,2,3,3,1,0,1,5,11,5.2,-4
19,19,2014-12-06,19-286,MIN,@,SAS,L (-22),1,33:47,3,13,.231,0,0,,0,0,,0,1,1,0,0,0,2,2,6,-4.4,-17
20,20,2014-12-08,19-288,MIN,,GSW,L (-16),1,38:24,8,18,.444,0,1,.000,5,8,.625,2,3,5,3,0,0,4,2,21,10.0,-21
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,2014-12-10,19-290,MIN,,POR,W (+8),1,43:54,9,16,.563,0,2,.000,5,10,.500,3,7,10,4,2,0,3,1,23,19.0,+15
22,22,2014-12-12,19-292,MIN,,OKC,L (-19),1,43:08,7,18,.389,0,0,,4,4,1.000,2,3,5,2,1,1,2,3,18,10.4,-13
23,23,2014-12-14,19-294,MIN,,LAL,L (-6),1,28:36,4,12,.333,0,1,.000,8,8,1.000,0,2,2,0,0,0,2,5,16,5.8,-2
24,24,2014-12-16,19-296,MIN,@,WAS,L (-14),1,35:02,3,9,.333,0,1,.000,3,3,1.000,1,2,3,2,1,1,1,2,9,6.5,-14
25,25,2014-12-19,19-299,MIN,@,BOS,L (-16),1,25:52,2,10,.200,0,0,,1,1,1.000,1,3,4,2,1,2,0,1,5,3.8,-11
26,26,2014-12-21,19-301,MIN,,IND,L (-4),1,31:44,2,8,.250,0,0,,1,2,.500,3,6,9,1,1,0,1,3,5,3.2,-7
27,27,2014-12-23,19-303,MIN,@,CLE,L (-21),1,36:47,9,16,.563,3,3,1.000,6,8,.750,1,1,2,2,1,1,3,1,27,19.3,-25
28,28,2014-12-26,19-306,MIN,@,DEN,L (-4),1,41:09,8,18,.444,1,3,.333,5,8,.625,3,3,6,3,0,2,0,4,22,16.3,-12
29,29,2014-12-27,19-307,MIN,@,GSW,L (-13),1,24:21,3,6,.500,0,2,.000,4,8,.500,1,0,1,1,1,0,3,4,10,3.2,-24
30,30,2014-12-30,19-310,MIN,@,UTA,L (-6),1,40:08,10,19,.526,1,2,.500,0,0,,2,3,5,1,1,1,1,4,21,13.8,-7
31,31,2015-01-01,19-312,MIN,,SAC,L (-3),1,40:29,11,22,.500,1,4,.250,4,5,.800,5,4,9,2,4,0,3,2,27,21.9,-10
32,32,2015-01-03,19-314,MIN,,UTA,L (-12),1,36:44,8,15,.533,1,3,.333,3,3,1.000,1,3,4,2,1,1,0,2,20,16.6,-10
33,33,2015-01-05,19-316,MIN,,DEN,L (-9),1,40:55,8,18,.444,3,5,.600,1,2,.500,2,5,7,4,1,0,1,1,20,15.5,+1
34,34,2015-01-07,19-318,MIN,,PHO,L (-2),1,38:59,10,16,.625,1,4,.250,4,5,.800,0,4,4,2,3,0,6,5,25,15.0,+2
35,35,2015-01-09,19-320,MIN,@,MIL,L (-14),1,39:26,6,17,.353,1,3,.333,7,9,.778,2,5,7,5,2,0,0,3,20,16.9,-8
36,36,2015-01-10,19-321,MIN,,SAS,L (-15),1,36:59,5,11,.455,0,0,,8,8,1.000,0,3,3,2,0,0,4,2,18,9.8,-7
37,37,2015-01-13,19-324,MIN,@,IND,W (+9),1,35:59,7,16,.438,0,0,,6,6,1.000,1,2,3,4,0,1,2,3,20,13.2,+8
38,38,2015-01-16,19-327,MIN,@,PHO,L (-11),1,36:04,8,15,.533,1,3,.333,0,0,,1,4,5,3,1,0,1,0,17,13.7,-11
39,39,2015-01-17,19-328,MIN,@,DEN,W (+8),1,39:49,11,17,.647,4,5,.800,5,6,.833,1,8,9,4,1,3,2,1,31,29.7,+13
40,40,2015-01-19,19-330,MIN,@,CHO,L (-25),1,31:50,3,14,.214,1,6,.167,5,6,.833,0,2,2,1,1,1,1,2,12,4.2,-13
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
41,41,2015-01-21,19-332,MIN,,DAL,L (-23),1,39:07,7,17,.412,0,3,.000,4,6,.667,2,3,5,2,2,0,1,2,18,12.0,-15
42,42,2015-01-23,19-334,MIN,,NOP,L (-8),1,37:49,6,16,.375,0,2,.000,1,3,.333,1,1,2,1,0,1,2,4,13,2.2,-9
43,43,2015-01-25,19-336,MIN,@,ATL,L (-12),1,40:34,5,11,.455,0,0,,2,4,.500,2,5,7,1,1,1,3,1,12,7.4,-15
44,44,2015-01-26,19-337,MIN,@,OKC,L (-8),1,38:18,7,14,.500,0,1,.000,9,12,.750,3,1,4,2,2,1,3,3,23,17.1,-4
45,45,2015-01-28,19-339,MIN,,BOS,W (+12),1,39:42,5,11,.455,0,2,.000,2,2,1.000,1,2,3,3,0,1,1,1,12,9.0,+19
46,46,2015-01-30,19-341,MIN,@,PHI,L (-9),1,36:13,7,17,.412,0,2,.000,1,1,1.000,2,2,4,3,1,0,1,2,15,9.2,-2
47,47,2015-01-31,19-342,MIN,,CLE,L (-16),1,43:12,14,25,.560,3,4,.750,2,3,.667,1,0,1,1,4,0,1,1,33,24.7,-8
48,48,2015-02-02,19-344,MIN,@,DAL,L (-6),1,42:37,4,14,.286,0,0,,6,7,.857,5,0,5,3,2,1,4,4,14,8.1,+2
49,49,2015-02-04,19-346,MIN,,MIA,W (+1),1,36:53,2,8,.250,0,0,,2,2,1.000,1,4,5,1,0,1,0,4,6,2.9,+4
50,50,2015-02-06,19-348,MIN,,MEM,W (+1),1,43:21,6,11,.545,0,1,.000,6,7,.857,3,3,6,2,1,0,3,4,18,13.1,+5
51,51,2015-02-08,19-350,MIN,@,DET,W (+11),1,39:29,6,12,.500,1,1,1.000,5,7,.714,1,7,8,5,0,1,2,3,18,15.0,+6
52,52,2015-02-09,19-351,MIN,,ATL,L (-12),1,36:42,6,14,.429,0,2,.000,3,4,.750,5,1,6,3,0,2,3,3,15,10.3,-13
53,53,2015-02-11,19-353,MIN,,GSW,L (-3),1,38:16,3,7,.429,0,1,.000,0,0,,2,2,4,4,2,0,1,3,6,6.9,+4
54,54,2015-02-20,19-362,MIN,,PHO,W (+2),1,37:27,9,15,.600,0,1,.000,2,2,1.000,2,0,2,2,1,1,2,2,20,14.8,-5
55,55,2015-02-23,20-000,MIN,@,HOU,L (-11),1,41:04,12,24,.500,1,3,.333,5,5,1.000,3,3,6,1,1,1,5,5,30,16.4,-6
56,56,2015-02-25,20-002,MIN,,WAS,W (+20),1,35:53,6,13,.462,0,2,.000,7,9,.778,0,3,3,1,1,2,2,0,19,13.5,+16
57,57,2015-02-27,20-004,MIN,@,CHI,L (-7),1,32:30,5,11,.455,0,0,,4,10,.400,0,4,4,1,2,0,1,5,14,6.8,-10
58,58,2015-02-28,20-005,MIN,,MEM,L (-4),1,41:44,10,22,.455,0,0,,5,6,.833,4,0,4,2,1,0,2,3,25,15.2,-1
59,59,2015-03-02,20-007,MIN,,LAC,L (-5),1,41:51,5,16,.313,0,0,,8,10,.800,1,2,3,4,2,1,2,1,18,12.4,-10
60,60,2015-03-04,20-009,MIN,,DEN,L (-15),1,38:03,8,16,.500,0,2,.000,4,8,.500,2,3,5,1,0,1,0,3,20,12.9,-7
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
61,61,2015-03-07,20-012,MIN,,POR,W (+8),1,40:48,8,15,.533,1,1,1.000,1,2,.500,2,2,4,2,3,1,0,1,18,17.0,+9
62,62,2015-03-09,20-014,MIN,@,LAC,L (-13),1,32:04,5,14,.357,0,2,.000,1,2,.500,1,4,5,0,0,0,3,3,11,0.5,-8
63,63,2015-03-11,20-016,MIN,@,PHO,L (-9),1,28:35,5,11,.455,0,1,.000,0,0,,3,1,4,1,1,0,0,1,10,8.0,-14
64,64,2015-03-13,20-018,MIN,@,OKC,L (-14),1,37:36,4,13,.308,0,2,.000,11,12,.917,3,2,5,1,0,0,2,1,19,12.1,-12
65,65,2015-03-15,20-020,MIN,@,SAS,L (-26),1,36:59,4,10,.400,0,0,,5,6,.833,3,2,5,1,0,1,2,2,13,8.5,-32
66,66,2015-03-16,20-021,MIN,,BRK,L (-16),1,37:41,5,13,.385,0,1,.000,3,4,.750,4,2,6,3,0,0,3,1,13,7.6,-17
67,67,2015-03-18,20-023,MIN,@,TOR,L (-5),1,31:53,6,9,.667,0,1,.000,3,4,.750,3,0,3,0,0,0,3,5,15,7.8,-11
68,68,2015-03-19,20-024,MIN,@,NYK,W (+3),1,42:43,4,17,.235,0,0,,12,14,.857,2,5,7,1,2,1,3,1,20,11.8,-2
69,69,2015-03-22,20-027,MIN,,CHO,L (-11),1,38:20,5,10,.500,0,0,,3,6,.500,0,1,1,2,0,0,1,2,13,6.7,-10
70,70,2015-03-23,20-028,MIN,@,UTA,W (+2),1,48:48,10,19,.526,0,1,.000,2,3,.667,1,6,7,1,2,1,4,2,22,13.4,-1
71,71,2015-03-25,20-030,MIN,,LAL,L (-2),1,48:50,8,16,.500,1,2,.500,10,11,.909,3,3,6,4,2,2,2,1,27,25.4,-10
72,72,2015-03-27,20-032,MIN,@,HOU,L (-10),1,41:15,9,17,.529,1,2,.500,12,15,.800,2,2,4,4,0,0,3,1,31,22.9,-9
73,73,2015-03-29,20-034,MIN,@,NOP,L (-22),1,38:51,6,15,.400,0,1,.000,8,9,.889,1,5,6,2,0,0,5,5,20,8.1,-3
74,74,2015-03-30,20-035,MIN,,UTA,L (-20),1,37:34,5,15,.333,0,0,,7,9,.778,2,3,5,2,1,0,3,2,17,8.6,-38
75,75,2015-04-01,20-037,MIN,,TOR,L (-14),1,43:36,8,20,.400,0,1,.000,9,10,.900,0,5,5,5,1,2,3,2,25,17.4,-12
76,76,2015-04-03,20-039,MIN,,ORL,L (-13),1,37:20,6,12,.500,0,0,,10,13,.769,0,2,2,3,1,1,5,0,22,14.2,-13
77,77,2015-04-07,20-043,MIN,@,SAC,L (-5),1,39:12,11,20,.550,0,1,.000,4,5,.800,4,4,8,0,0,0,3,4,26,15.4,+13
78,78,2015-04-08,20-044,MIN,@,POR,L (-25),1,41:03,9,22,.409,0,1,.000,11,15,.733,0,5,5,4,0,0,0,2,29,19.1,-25
79,79,2015-04-10,20-046,MIN,@,LAL,L (-8),1,42:05,7,15,.467,0,0,,15,16,.938,4,6,10,6,2,0,3,1,29,28.3,-3
80,80,2015-04-11,20-047,MIN,@,GSW,L (-9),1,43:56,7,16,.438,1,2,.500,2,3,.667,1,5,6,9,3,1,6,2,17,13.6,-6
Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
81,81,2015-04-13,20-049,MIN,,NOP,L (-12),1,44:19,5,16,.313,0,2,.000,5,8,.625,3,3,6,2,0,1,2,1,15,7.3,-15
82,82,2015-04-15,20-051,MIN,,OKC,L (-25),1,37:41,6,12,.500,0,2,.000,11,13,.846,2,4,6,3,1,2,3,2,23,19.5,-32
